,home_team_name,away_team_name,home_score,away_score,Matchweek,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H,HomePlayer1_Overall,AwayPlayer1_Overall,HomePlayer2_Overall,AwayPlayer2_Overall,HomePlayer3_Overall,AwayPlayer3_Overall,HomePlayer4_Overall,AwayPlayer4_Overall,HomePlayer5_Overall,AwayPlayer5_Overall,HomePlayer6_Overall,AwayPlayer6_Overall,HomePlayer7_Overall,AwayPlayer7_Overall,HomePlayer8_Overall,AwayPlayer8_Overall,HomePlayer9_Overall,AwayPlayer9_Overall,HomePlayer10_Overall,AwayPlayer10_Overall,HomePlayer11_Overall,AwayPlayer11_Overall
306,Málaga,Espanyol,1,1,Matchweek 31,1.0,-25.0,1.0,-1.0,39.0,35.0,8.0,10.0,4.75,3.4,1.85,80,70,74,71,78,76,81.0,74,75,75,73,73,67,76,76,64,75,76,72,71,75,75
307,Eibar,Villarreal,1,2,Matchweek 31,0.0,12.0,-5.0,-3.0,38.0,54.0,2.0,5.0,2.55,3.0,3.1,71,76,73,78,71,80,73.0,79,75,65,74,77,72,75,72,81,72,76,74,73,70,64
308,Sevilla,Real Sociedad,1,2,Matchweek 31,8.0,-4.0,-1.0,-5.0,48.0,35.0,7.0,2.0,5.5,4.0,1.62,74,79,81,78,77,79,82.0,76,74,80,79,78,79,82,71,75,81,56,81,71,79,75
309,Levante,Sporting Gijón,0,0,Matchweek 31,-26.0,-20.0,-2.0,-4.0,24.0,27.0,4.0,3.0,3.75,3.25,2.1,72,76,75,74,76,75,71.0,74,77,76,73,72,63,72,76,71,72,66,73,70,60,76
310,Granada,Málaga,0,0,Matchweek 32,-24.0,1.0,-2.0,2.0,29.0,40.0,6.0,8.0,3.3,3.2,2.3,77,80,73,74,74,78,75.0,81,70,73,68,67,76,76,70,73,76,75,73,72,73,75
311,Real Madrid,Eibar,4,0,Matchweek 32,60.0,-1.0,12.0,-5.0,69.0,38.0,15.0,2.0,13.0,7.5,1.17,81,71,81,73,84,74,83.0,71,93,73,87,71,77,74,76,73,79,72,78,74,84,73
312,Espanyol,Atlético Madrid,1,3,Matchweek 32,-25.0,36.0,2.0,8.0,36.0,70.0,8.0,12.0,2.05,3.1,4.0,70,81,71,85,76,82,74.0,83,75,83,73,79,76,78,64,66,76,80,71,66,75,81
313,Real Sociedad,Barcelona,1,0,Matchweek 32,-3.0,61.0,-1.0,9.0,38.0,76.0,4.0,10.0,1.5,4.33,6.0,79,83,77,85,79,86,77.0,84,78,83,82,94,66,88,75,79,56,83,75,73,78,78
314,Betis,Levante,1,0,Matchweek 32,-17.0,-26.0,-5.0,0.0,34.0,25.0,6.0,5.0,3.75,3.25,2.05,75,72,72,75,74,75,72.0,75,64,71,74,73,59,63,75,76,74,72,71,72,79,60
315,Sporting Gijón,Celta Vigo,0,1,Matchweek 32,-20.0,-8.0,-2.0,-3.0,28.0,49.0,4.0,8.0,2.3,3.25,3.1,76,69,74,77,71,74,75.0,82,74,78,72,79,72,77,71,76,66,73,70,71,76,77
316,Valencia,Sevilla,2,1,Matchweek 32,-4.0,7.0,-6.0,-3.0,34.0,48.0,3.0,7.0,3.2,3.4,2.2,83,74,82,82,83,79,80.0,67,82,71,80,77,79,73,76,81,80,80,75,79,80,80
317,Villarreal,Getafe,2,0,Matchweek 32,13.0,-26.0,-2.0,-8.0,57.0,28.0,5.0,2.0,7.5,3.8,1.5,80,77,79,74,78,69,80.0,60,78,76,65,77,77,78,75,73,81,74,76,76,73,72
318,Athletic Club,Rayo Vallecano,1,0,Matchweek 32,9.0,-20.0,3.0,1.0,48.0,31.0,10.0,5.0,6.0,4.0,1.53,79,70,76,75,81,73,80.0,78,74,80,78,59,70,70,77,76,78,78,80,72,80,59
319,La Coruña,Las Palmas,1,3,Matchweek 32,-4.0,-9.0,-2.0,2.0,37.0,36.0,5.0,12.0,3.6,3.3,2.05,67,75,74,61,76,70,76.0,76,75,69,78,71,77,72,74,76,73,69,77,67,72,61
320,Levante,Espanyol,2,1,Matchweek 33,-27.0,-27.0,-1.0,-1.0,25.0,36.0,5.0,8.0,3.0,3.3,2.45,72,70,75,71,76,76,71.0,78,77,73,73,76,63,74,72,64,76,76,72,71,60,75
321,Getafe,Real Madrid,1,5,Matchweek 33,-28.0,64.0,-10.0,10.0,28.0,72.0,2.0,15.0,1.29,6.0,9.5,77,79,74,81,74,84,76.0,82,74,93,77,87,71,86,78,87,70,87,74,83,76,84
322,Las Palmas,Sporting Gijón,1,1,Matchweek 33,-7.0,-21.0,3.0,-1.0,39.0,28.0,12.0,4.0,4.0,3.5,1.95,75,76,61,74,69,71,70.0,75,76,72,71,76,71,71,76,72,69,71,67,70,74,76
323,Eibar,Real Sociedad,2,1,Matchweek 33,-5.0,-2.0,-5.0,0.0,38.0,41.0,2.0,7.0,2.7,3.25,2.7,71,79,74,79,74,76,71.0,80,73,78,75,82,71,66,74,75,72,56,73,71,72,75
324,Celta Vigo,Betis,1,1,Matchweek 33,-7.0,-16.0,4.0,-6.0,52.0,37.0,10.0,6.0,5.5,4.2,1.6,69,75,77,72,74,74,82.0,72,82,72,79,64,77,74,76,59,73,75,71,71,77,79
325,Málaga,Athletic Club,0,1,Matchweek 33,1.0,10.0,2.0,2.0,41.0,51.0,9.0,10.0,3.25,3.25,2.3,80,79,74,76,78,80,81.0,81,75,80,73,70,67,78,76,79,73,71,72,80,75,79
326,Sevilla,La Coruña,1,1,Matchweek 33,6.0,-6.0,-4.0,-4.0,48.0,37.0,4.0,5.0,6.0,4.2,1.53,74,67,74,74,80,76,81.0,76,79,78,71,77,73,74,81,75,82,73,80,77,80,72
327,Rayo Vallecano,Villarreal,2,1,Matchweek 33,-21.0,15.0,1.0,1.0,31.0,60.0,5.0,7.0,2.75,3.3,2.6,70,76,77,79,73,80,80.0,78,59,78,70,79,76,65,78,75,72,73,59,64,71,67
328,Atlético Madrid,Granada,3,0,Matchweek 33,38.0,-24.0,8.0,0.0,73.0,30.0,12.0,4.0,15.0,6.0,1.22,81,77,85,73,83,74,83.0,68,76,76,79,70,78,76,80,75,81,73,66,73,81,73
329,Barcelona,Valencia,1,2,Matchweek 33,60.0,-3.0,4.0,-3.0,76.0,37.0,7.0,3.0,17.0,9.0,1.14,83,83,85,82,84,83,86.0,79,88,82,90,80,94,79,88,76,83,80,84,75,78,80
330,Espanyol,Celta Vigo,1,1,Matchweek 34,-28.0,-7.0,-2.0,3.0,36.0,53.0,5.0,11.0,3.0,3.3,2.38,70,76,71,82,76,77,75.0,77,73,82,76,78,74,79,64,76,76,73,71,71,75,77
331,Betis,Las Palmas,1,0,Matchweek 34,-16.0,-7.0,-4.0,4.0,38.0,40.0,4.0,10.0,3.5,3.5,2.1,75,68,72,69,72,70,73.0,71,72,71,71,69,74,72,59,71,75,73,71,67,79,61
332,La Coruña,Barcelona,0,8,Matchweek 34,-6.0,59.0,-1.0,-3.0,38.0,76.0,5.0,4.0,1.2,7.0,13.0,67,83,74,84,76,86,72.0,84,76,88,75,90,78,94,73,88,77,83,74,80,77,84
333,Valencia,Eibar,4,0,Matchweek 34,-2.0,-4.0,-1.0,-4.0,40.0,41.0,6.0,5.0,5.25,4.2,1.62,83,71,73,74,82,74,83.0,71,80,73,82,75,80,74,79,72,80,72,75,70,80,73
334,Athletic Club,Atlético Madrid,0,1,Matchweek 34,11.0,41.0,1.0,8.0,54.0,76.0,10.0,12.0,2.0,3.3,4.0,79,81,76,85,80,82,80.0,83,80,83,78,76,77,79,80,66,71,81,80,81,79,71
335,Sporting Gijón,Sevilla,2,1,Matchweek 34,-21.0,6.0,0.0,-6.0,29.0,49.0,5.0,4.0,2.3,3.4,3.1,76,74,74,77,71,82,75.0,80,74,81,76,71,72,73,72,82,71,80,76,79,76,80
336,Málaga,Rayo Vallecano,1,1,Matchweek 34,0.0,-20.0,0.0,2.0,41.0,34.0,8.0,8.0,4.2,3.75,1.85,80,70,74,77,78,73,81.0,78,75,80,73,72,67,59,76,70,73,76,75,59,72,71
337,Real Madrid,Villarreal,3,0,Matchweek 34,68.0,14.0,13.0,2.0,75.0,60.0,15.0,7.0,11.0,7.0,1.22,79,80,87,79,82,78,93.0,79,87,76,86,65,83,75,77,81,76,76,87,77,80,73
338,Real Sociedad,Getafe,1,2,Matchweek 34,-3.0,-32.0,0.0,-8.0,41.0,28.0,6.0,1.0,6.0,4.2,1.53,70,77,76,74,80,74,82.0,69,77,76,66,74,75,77,56,70,79,76,75,74,78,72
339,Granada,Levante,5,1,Matchweek 34,-27.0,-26.0,-3.0,-1.0,30.0,28.0,4.0,7.0,3.8,3.5,1.95,77,72,73,75,74,75,74.0,76,75,71,70,77,68,63,70,73,76,76,73,72,73,60
340,Las Palmas,Espanyol,4,0,Matchweek 35,-8.0,-28.0,2.0,-3.0,40.0,37.0,10.0,5.0,3.3,3.3,2.25,68,75,73,73,61,74,69.0,75,71,70,69,73,71,76,71,74,76,64,69,76,74,75
341,Rayo Vallecano,Real Madrid,2,3,Matchweek 35,-20.0,71.0,2.0,12.0,35.0,78.0,8.0,15.0,1.33,5.5,8.5,70,79,77,84,77,82,73.0,87,80,86,72,87,59,83,70,78,71,78,78,84,72,80
342,Atlético Madrid,Málaga,1,0,Matchweek 35,42.0,0.0,10.0,-1.0,79.0,42.0,12.0,6.0,11.0,5.0,1.33,81,80,82,74,83,78,83.0,81,76,75,79,74,78,76,80,75,66,72,81,75,78,64
343,Barcelona,Sporting Gijón,6,0,Matchweek 35,67.0,-20.0,5.0,0.0,79.0,32.0,4.0,8.0,34.0,17.0,1.04,83,76,85,74,84,68,86.0,76,88,72,90,71,94,72,88,66,83,70,84,66,78,76
344,Eibar,La Coruña,1,1,Matchweek 35,-8.0,-14.0,-8.0,-10.0,41.0,38.0,4.0,5.0,3.4,3.2,2.25,71,67,74,74,71,76,73.0,78,71,73,74,77,72,75,72,74,72,74,70,75,73,77
345,Levante,Athletic Club,2,2,Matchweek 35,-30.0,10.0,-4.0,1.0,28.0,54.0,4.0,7.0,2.25,3.2,3.4,72,79,75,76,71,80,60.0,80,77,81,73,80,63,74,76,77,72,71,72,80,73,79
346,Sevilla,Betis,2,0,Matchweek 35,5.0,-15.0,-3.0,-2.0,49.0,41.0,1.0,7.0,6.5,4.33,1.5,74,75,77,74,82,72,74.0,72,80,64,79,74,79,59,79,76,73,75,81,71,82,79
347,Getafe,Valencia,2,2,Matchweek 35,-31.0,2.0,-7.0,5.0,31.0,43.0,4.0,9.0,2.3,3.3,3.2,77,83,74,82,76,83,74.0,79,77,80,78,82,70,80,76,79,76,76,72,80,76,80
348,Villarreal,Real Sociedad,0,0,Matchweek 35,11.0,-4.0,-1.0,0.0,60.0,41.0,7.0,6.0,5.0,3.75,1.73,80,79,79,79,78,76,80.0,80,79,82,76,66,65,75,77,56,81,71,76,72,73,75
349,Celta Vigo,Granada,2,1,Matchweek 35,-7.0,-23.0,1.0,1.0,54.0,33.0,9.0,6.0,6.0,4.33,1.53,69,77,78,73,82,74,77.0,74,74,75,78,68,82,76,79,70,73,75,71,73,77,73
350,Sporting Gijón,Eibar,2,0,Matchweek 36,-26.0,-8.0,-6.0,-7.0,32.0,42.0,5.0,4.0,5.75,3.8,1.6,76,71,74,74,71,71,75.0,73,74,71,76,74,72,74,72,72,71,73,76,74,76,73
351,Real Sociedad,Real Madrid,0,1,Matchweek 36,-4.0,72.0,-1.0,12.0,42.0,81.0,7.0,15.0,1.67,4.0,5.0,79,79,77,87,79,82,76.0,83,76,87,78,87,66,77,75,76,56,87,71,80,72,64
352,Atlético Madrid,Rayo Vallecano,1,0,Matchweek 36,43.0,-21.0,7.0,-1.0,82.0,35.0,15.0,7.0,10.0,5.0,1.33,81,70,84,77,79,77,77.0,73,80,72,78,70,66,71,81,78,71,72,79,59,78,71
353,Betis,Barcelona,0,2,Matchweek 36,-17.0,73.0,0.0,12.0,41.0,82.0,7.0,6.0,1.13,9.0,21.0,75,83,74,85,72,84,72.0,86,74,84,74,88,59,90,76,94,75,88,71,83,79,84
354,Granada,Las Palmas,3,2,Matchweek 36,-24.0,-4.0,0.0,5.0,33.0,43.0,5.0,10.0,6.0,3.8,1.6,77,68,73,73,74,71,75.0,76,68,74,76,71,70,72,76,71,73,76,73,73,73,67
355,Athletic Club,Celta Vigo,2,1,Matchweek 36,10.0,-6.0,1.0,2.0,55.0,57.0,8.0,9.0,4.33,3.6,1.85,79,76,76,78,80,82,80.0,77,80,78,78,82,77,79,80,77,82,76,80,73,79,77
356,Espanyol,Sevilla,1,0,Matchweek 36,-32.0,7.0,-7.0,0.0,37.0,52.0,2.0,4.0,3.1,3.3,2.3,70,74,66,74,71,81,76.0,71,74,77,78,77,74,80,64,80,76,67,71,78,75,73
357,La Coruña,Getafe,0,2,Matchweek 36,-14.0,-31.0,-10.0,-5.0,39.0,32.0,3.0,4.0,3.2,3.3,2.3,67,77,76,74,76,76,78.0,74,77,77,75,78,74,70,74,76,75,76,73,72,77,76
358,Valencia,Villarreal,0,2,Matchweek 36,2.0,11.0,6.0,-2.0,44.0,61.0,10.0,7.0,3.4,3.3,2.2,83,76,73,81,80,78,82.0,79,83,79,81,75,82,77,80,75,79,76,80,77,75,64
359,Málaga,Levante,3,1,Matchweek 36,-1.0,-30.0,-2.0,-4.0,42.0,29.0,3.0,5.0,3.5,3.2,2.2,80,72,74,76,81,60,75.0,77,73,73,67,63,73,76,75,72,72,72,75,72,64,73
360,Las Palmas,Athletic Club,0,0,Matchweek 37,-5.0,11.0,2.0,1.0,43.0,58.0,7.0,10.0,1.91,3.6,4.0,68,79,69,76,70,75,71.0,80,71,80,72,80,71,74,74,80,76,82,69,80,67,79
361,Real Madrid,Valencia,3,2,Matchweek 37,73.0,0.0,9.0,3.0,84.0,44.0,15.0,10.0,11.0,7.5,1.2,81,83,87,73,82,82,93.0,83,87,79,86,80,87,82,83,80,77,79,76,76,80,80
362,Barcelona,Espanyol,5,0,Matchweek 37,75.0,-31.0,15.0,-4.0,85.0,40.0,9.0,4.0,41.0,17.0,1.04,82,70,85,71,84,76,86.0,73,84,74,88,78,90,77,94,76,88,74,83,64,84,75
363,Getafe,Sporting Gijón,1,1,Matchweek 37,-29.0,-24.0,-1.0,-3.0,35.0,35.0,7.0,7.0,3.4,3.6,2.1,77,76,74,74,76,71,74.0,75,77,74,78,76,70,72,73,72,76,71,76,76,72,76
364,Eibar,Betis,1,1,Matchweek 37,-10.0,-19.0,-5.0,-3.0,42.0,41.0,4.0,7.0,3.4,3.6,2.1,75,75,74,74,72,72,73.0,64,74,75,72,74,72,59,72,75,74,71,70,75,73,79
365,Celta Vigo,Málaga,1,0,Matchweek 37,-7.0,1.0,0.0,0.0,57.0,45.0,8.0,5.0,7.0,4.2,1.5,69,80,78,78,82,81,77.0,75,82,75,78,67,79,76,77,73,76,72,73,73,71,75
366,Real Sociedad,Rayo Vallecano,2,1,Matchweek 37,-5.0,-22.0,-3.0,-1.0,42.0,35.0,4.0,4.0,2.05,3.6,3.5,79,70,77,77,79,73,77.0,80,78,72,82,59,66,70,75,71,56,78,75,72,78,71
367,Villarreal,La Coruña,0,2,Matchweek 37,13.0,-16.0,-2.0,-10.0,64.0,39.0,7.0,2.0,3.1,3.1,2.45,75,67,79,74,80,72,78.0,76,78,78,79,77,77,75,75,74,81,74,76,75,77,73
368,Sevilla,Granada,1,4,Matchweek 37,6.0,-23.0,0.0,1.0,52.0,36.0,4.0,7.0,2.3,3.75,2.88,78,77,74,73,81,74,67.0,75,71,68,77,76,73,70,79,76,82,73,80,73,73,73
369,Levante,Atlético Madrid,2,1,Matchweek 37,-32.0,44.0,-5.0,6.0,29.0,85.0,4.0,15.0,1.2,6.5,17.0,72,81,75,82,76,83,71.0,76,60,79,77,77,73,66,63,80,76,81,72,81,60,78
370,Valencia,Real Sociedad,0,1,Matchweek 38,-1.0,-4.0,1.0,-1.0,44.0,45.0,7.0,4.0,3.75,3.75,1.95,67,79,76,77,80,79,83.0,78,80,77,82,66,80,75,78,56,76,75,80,78,75,79
371,Granada,Barcelona,0,3,Matchweek 38,-20.0,80.0,7.0,21.0,39.0,88.0,9.0,12.0,1.08,11.0,26.0,77,82,75,85,74,84,74.0,86,75,84,68,88,76,90,76,94,73,88,73,83,73,84
372,La Coruña,Real Madrid,0,2,Matchweek 38,-14.0,74.0,-8.0,6.0,42.0,87.0,5.0,15.0,1.18,8.0,13.0,77,79,69,81,76,84,72.0,87,76,93,78,87,77,86,75,87,74,83,75,77,73,87
373,Atlético Madrid,Celta Vigo,2,0,Matchweek 38,43.0,-6.0,2.0,1.0,85.0,60.0,12.0,8.0,4.5,3.75,1.75,81,76,85,78,82,82,83.0,77,83,74,76,82,79,79,66,77,80,76,81,73,81,71
374,Athletic Club,Sevilla,3,1,Matchweek 38,11.0,3.0,0.0,-3.0,59.0,52.0,8.0,4.0,8.0,5.75,1.33,79,74,76,74,80,81,80.0,67,74,71,78,79,70,82,79,79,82,80,80,74,79,73
375,Málaga,Las Palmas,4,1,Matchweek 38,0.0,-5.0,0.0,2.0,45.0,44.0,4.0,5.0,4.5,3.75,1.8,80,68,74,61,78,70,81.0,71,75,69,73,71,67,71,76,76,73,69,72,67,75,74
376,Espanyol,Eibar,4,2,Matchweek 38,-36.0,-10.0,-8.0,-6.0,40.0,43.0,4.0,5.0,3.7,3.6,2.0,70,75,71,74,76,71,74.0,74,75,72,76,72,74,73,64,72,76,75,71,70,75,73
377,Betis,Getafe,2,1,Matchweek 38,-19.0,-29.0,-3.0,3.0,42.0,36.0,5.0,8.0,1.7,3.8,5.0,70,77,74,74,72,74,74.0,77,76,71,59,78,76,73,75,76,74,74,71,76,79,72
378,Sporting Gijón,Villarreal,2,0,Matchweek 38,-24.0,11.0,-3.0,-3.0,36.0,64.0,8.0,4.0,7.5,4.5,1.44,76,75,74,79,71,78,75.0,78,72,78,76,79,72,77,72,76,71,77,76,73,66,68
379,Rayo Vallecano,Levante,3,1,Matchweek 38,-23.0,-31.0,-3.0,-5.0,35.0,32.0,4.0,7.0,9.0,5.25,1.33,69,72,77,75,75,75,77.0,75,80,76,72,71,59,73,70,73,71,63,59,71,71,76
380,Hellas Verona,Roma,1,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,3.75,5.5,75,79,72,83,72,82,75.0,81,77,80,77,84,76,83,73,77,77,80,67,76,72,82
381,Lazio,Bologna,2,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,1.5,73,77,82,74,80,73,76.0,71,81,75,77,68,78,75,82,61,79,68,83,70,75,66
382,Juventus,Udinese,0,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.5,1.29,84,78,87,78,86,73,78.0,75,84,79,83,74,83,75,75,71,82,78,81,77,81,75
383,Sampdoria,Carpi,5,2,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,3.5,1.8,78,75,75,70,71,71,76.0,74,76,72,74,70,72,58,74,73,79,76,74,70,60,72
384,Fiorentina,Milan,2,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.4,2.15,75,82,80,76,69,78,77.0,79,74,77,71,75,82,70,75,77,75,81,75,82,78,77
385,Inter,Atalanta,1,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.33,1.45,83,75,79,75,78,74,80.0,75,79,75,81,69,76,74,77,78,84,76,69,70,75,75
386,Palermo,Genoa,1,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.4,2.2,77,71,75,76,64,76,71.0,58,72,74,77,75,70,77,79,72,72,75,75,77,73,70
387,Frosinone,Torino,1,2,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.25,3.5,72,76,68,78,68,77,64.0,77,70,74,67,80,72,78,65,82,72,75,76,79,68,79
388,Sassuolo,Napoli,2,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.75,4.33,79,80,71,75,72,84,75.0,76,75,82,72,77,75,83,80,77,75,77,70,81,72,81
389,Empoli,Chievo,1,3,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.25,2.15,71,74,69,77,74,73,73.0,77,57,73,75,73,71,72,71,75,73,76,76,77,62,76
390,Bologna,Sassuolo,0,1,Matchweek 2,-1.0,1.0,-1.0,1.0,0.0,3.0,0.0,3.0,3.3,3.3,2.25,77,79,70,71,73,72,65.0,75,78,75,75,72,64,75,69,67,72,75,75,75,68,70
391,Milan,Empoli,2,1,Matchweek 2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,7.0,4.2,1.5,82,71,76,69,74,74,79.0,73,75,57,78,75,75,71,77,71,81,73,82,76,77,77
392,Roma,Juventus,2,1,Matchweek 2,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,2.8,3.2,2.6,79,84,76,87,83,81,81.0,86,80,78,79,83,84,83,83,75,79,82,77,77,82,81
393,Udinese,Palermo,0,1,Matchweek 2,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.6,3.3,2.15,78,77,78,64,75,68,76.0,71,74,72,75,77,68,79,71,72,78,67,77,75,75,73
394,Atalanta,Frosinone,2,0,Matchweek 2,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,5.25,3.5,1.75,75,72,75,68,74,64,75.0,69,75,70,69,67,76,72,70,65,75,72,60,76,75,68
395,Torino,Fiorentina,3,1,Matchweek 2,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.2,2.5,76,75,78,80,74,69,74.0,74,80,77,75,79,78,82,82,75,75,75,79,75,79,78
396,Chievo,Lazio,4,0,Matchweek 2,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.2,3.3,3.4,74,73,65,82,77,80,77.0,76,73,81,73,77,72,78,75,79,77,73,76,83,74,75
397,Genoa,Hellas Verona,2,0,Matchweek 2,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,3.8,3.5,2.0,71,75,76,72,72,72,76.0,75,58,77,75,77,75,76,77,73,75,77,77,72,70,67
398,Napoli,Sampdoria,2,2,Matchweek 2,-1.0,3.0,-1.0,3.0,0.0,3.0,0.0,3.0,7.5,4.5,1.44,80,78,75,75,81,71,77.0,76,81,76,84,74,76,72,83,72,81,74,78,79,81,74
399,Carpi,Inter,1,2,Matchweek 2,-3.0,1.0,-3.0,1.0,0.0,3.0,0.0,3.0,1.85,3.5,4.5,75,83,70,79,70,78,71.0,80,74,81,70,80,73,81,71,76,70,77,72,84,64,75
400,Frosinone,Roma,0,2,Matchweek 3,-3.0,1.0,-3.0,1.0,0.0,4.0,0.0,4.0,1.36,4.75,9.5,72,79,69,76,70,76,69.0,81,67,80,72,79,67,83,64,79,68,77,76,80,68,82
401,Fiorentina,Genoa,1,0,Matchweek 3,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,5.5,3.75,1.67,75,71,77,76,73,72,71.0,76,79,58,82,76,80,75,77,77,75,75,75,77,75,70
402,Juventus,Chievo,1,1,Matchweek 3,-2.0,6.0,-2.0,6.0,0.0,6.0,0.0,6.0,9.0,4.5,1.4,84,74,81,65,84,77,81.0,77,78,73,81,73,82,72,84,75,83,77,77,76,81,74
403,Hellas Verona,Torino,2,2,Matchweek 3,-2.0,3.0,-2.0,3.0,1.0,6.0,1.0,6.0,2.3,3.3,3.2,75,76,72,75,72,75,77.0,78,76,71,73,75,77,72,72,82,67,75,73,79,72,79
404,Sassuolo,Atalanta,2,2,Matchweek 3,2.0,1.0,2.0,1.0,6.0,3.0,6.0,3.0,3.4,3.3,2.2,79,75,71,69,72,75,75.0,75,75,69,72,74,75,76,75,79,75,70,70,75,72,75
405,Empoli,Napoli,2,2,Matchweek 3,-3.0,-1.0,-3.0,-1.0,0.0,1.0,0.0,1.0,1.75,3.6,5.0,71,80,69,75,74,81,73.0,77,57,84,75,76,71,83,71,77,73,78,76,81,77,81
406,Palermo,Carpi,2,2,Matchweek 3,2.0,-4.0,2.0,-4.0,6.0,0.0,6.0,0.0,7.0,4.0,1.53,77,71,75,70,64,71,71.0,71,72,74,72,69,75,73,77,71,79,70,72,64,73,73
407,Lazio,Udinese,2,0,Matchweek 3,-3.0,0.0,-3.0,0.0,3.0,3.0,3.0,3.0,6.0,3.75,1.62,80,78,75,78,80,75,80.0,76,76,74,81,75,78,75,79,71,73,78,80,77,83,75
408,Inter,Milan,1,0,Matchweek 3,2.0,-1.0,2.0,-1.0,6.0,3.0,6.0,3.0,3.4,3.3,2.2,83,82,79,76,78,78,79.0,79,81,77,80,75,81,78,76,80,77,78,81,82,81,82
409,Sampdoria,Bologna,2,0,Matchweek 3,3.0,-2.0,3.0,-2.0,4.0,0.0,4.0,0.0,4.5,3.6,1.83,78,77,75,75,75,78,76.0,75,76,76,74,69,72,72,74,75,79,61,74,68,60,77
410,Udinese,Empoli,1,2,Matchweek 4,-2.0,-3.0,-2.0,-3.0,3.0,1.0,3.0,1.0,3.3,3.3,2.25,78,71,72,69,78,74,73.0,73,76,57,79,75,74,71,75,71,75,73,71,76,75,77
411,Milan,Palermo,3,2,Matchweek 4,-2.0,2.0,-2.0,2.0,3.0,7.0,3.0,7.0,5.0,3.75,1.73,82,77,76,71,78,72,79.0,72,77,77,75,70,78,79,80,72,78,67,82,73,82,69
412,Chievo,Inter,0,1,Matchweek 4,6.0,3.0,6.0,3.0,7.0,9.0,7.0,9.0,2.1,3.3,3.75,74,83,65,78,77,79,77.0,81,73,76,73,80,72,81,75,76,77,77,76,81,74,81
413,Torino,Sampdoria,2,0,Matchweek 4,3.0,5.0,3.0,5.0,7.0,7.0,7.0,7.0,4.33,3.6,1.83,76,78,75,75,75,76,74.0,76,78,74,71,58,75,72,78,74,82,79,79,74,79,60
414,Atalanta,Hellas Verona,1,1,Matchweek 4,1.0,-2.0,1.0,-2.0,4.0,2.0,4.0,2.0,3.75,3.5,2.0,75,59,75,72,74,72,69.0,75,75,77,75,76,69,73,78,77,76,72,79,67,60,72
415,Bologna,Frosinone,1,0,Matchweek 4,-4.0,-5.0,-4.0,-5.0,0.0,0.0,0.0,0.0,4.0,3.4,1.95,77,72,74,69,70,72,75.0,65,78,72,75,67,57,64,75,68,61,68,68,76,77,68
416,Genoa,Juventus,0,2,Matchweek 4,0.0,-2.0,0.0,-2.0,3.0,1.0,3.0,1.0,1.83,3.5,4.5,71,84,76,87,72,81,76.0,86,79,84,58,82,76,83,72,75,75,82,77,77,70,81
417,Roma,Sassuolo,2,2,Matchweek 4,3.0,2.0,3.0,2.0,7.0,7.0,7.0,7.0,8.5,4.5,1.4,79,79,76,71,83,72,77.0,75,80,72,80,75,80,67,84,67,83,75,76,70,82,72
418,Carpi,Fiorentina,0,1,Matchweek 4,-4.0,1.0,-4.0,1.0,1.0,6.0,1.0,6.0,1.91,3.4,4.33,71,75,70,80,73,69,71.0,71,74,79,71,82,73,80,71,77,71,75,70,75,64,75
419,Napoli,Lazio,5,0,Matchweek 4,-1.0,-1.0,-1.0,-1.0,2.0,6.0,2.0,6.0,4.0,3.6,1.91,80,80,75,75,81,80,81.0,80,77,76,84,81,83,77,81,78,78,75,78,79,81,80
420,Udinese,Milan,2,3,Matchweek 5,-3.0,-1.0,-3.0,-1.0,3.0,6.0,3.0,6.0,2.25,3.3,3.3,78,82,72,60,73,76,75.0,78,79,77,75,75,74,78,75,80,71,81,77,80,75,82
