,home_team_name,away_team_name,home_score,away_score,Matchweek,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H,HomePlayer1_Overall,AwayPlayer1_Overall,HomePlayer2_Overall,AwayPlayer2_Overall,HomePlayer3_Overall,AwayPlayer3_Overall,HomePlayer4_Overall,AwayPlayer4_Overall,HomePlayer5_Overall,AwayPlayer5_Overall,HomePlayer6_Overall,AwayPlayer6_Overall,HomePlayer7_Overall,AwayPlayer7_Overall,HomePlayer8_Overall,AwayPlayer8_Overall,HomePlayer9_Overall,AwayPlayer9_Overall,HomePlayer10_Overall,AwayPlayer10_Overall,HomePlayer11_Overall,AwayPlayer11_Overall
297,Athletic Club,Valencia,1,1,Matchweek 30,-8.0,30.0,1.0,6.0,39.0,61.0,12.0,11.0,2.8,3.4,2.4,78,81,78,77,61,73,79,81,73,79,78,78,78,78,77,80,80,72,77,75,63,80
298,Villarreal,Espanyol,0,3,Matchweek 30,17.0,-5.0,1.0,-1.0,50.0,35.0,6.0,6.0,7.0,3.6,1.55,79,80,72,72,75,74,79,69,79,76,73,75,76,78,81,71,72,65,72,70,74,70
299,Elche,Getafe,0,1,Matchweek 30,-29.0,-14.0,-6.0,-1.0,28.0,32.0,5.0,6.0,3.25,3.1,2.3,76,79,73,74,73,68,71,74,71,71,72,70,70,77,67,70,73,71,72,67,70,57
300,Real Madrid,Eibar,3,0,Matchweek 31,62.0,-12.0,11.0,-2.0,70.0,31.0,9.0,4.0,34.0,13.0,1.06,79,74,87,68,81,70,92,75,82,72,81,68,79,72,87,75,76,71,83,71,79,70
301,Málaga,Atlético Madrid,2,2,Matchweek 31,-1.0,34.0,0.0,6.0,45.0,65.0,4.0,11.0,2.0,3.4,3.8,73,77,77,80,76,82,67,82,68,84,71,82,73,78,73,82,75,79,63,83,71,71
302,Sevilla,Barcelona,2,2,Matchweek 31,21.0,68.0,8.0,8.0,61.0,74.0,15.0,15.0,1.55,4.5,5.0,60,83,77,84,79,83,76,85,79,89,81,89,80,93,77,86,78,81,75,83,78,80
303,Almería,Granada,3,0,Matchweek 31,-26.0,-33.0,-8.0,-10.0,25.0,24.0,1.0,5.0,3.2,3.1,2.4,74,76,72,76,70,72,73,73,73,75,70,77,72,73,72,78,67,73,72,76,70,69
304,Celta Vigo,Rayo Vallecano,6,1,Matchweek 31,-3.0,-18.0,-1.0,2.0,36.0,38.0,4.0,9.0,4.75,3.6,1.73,72,74,75,76,73,74,68,77,77,60,74,73,74,71,72,72,73,63,75,73,77,76
305,Getafe,Villarreal,1,1,Matchweek 31,-13.0,14.0,-1.0,-5.0,35.0,50.0,9.0,5.0,2.05,3.3,3.6,79,79,74,72,71,72,70,75,74,78,71,74,74,73,77,74,71,75,67,67,57,63
306,Espanyol,Athletic Club,1,0,Matchweek 31,-2.0,-8.0,3.0,0.0,38.0,40.0,6.0,10.0,2.88,3.2,2.5,80,78,72,81,69,78,71,80,76,61,71,80,77,78,78,77,65,78,70,74,70,67
307,Real Sociedad,La Coruña,2,2,Matchweek 31,-6.0,-22.0,1.0,-3.0,37.0,27.0,10.0,2.0,4.5,3.6,1.8,76,70,80,68,77,71,77,69,79,73,76,74,74,72,77,71,64,75,67,69,71,71
308,Córdoba,Elche,0,2,Matchweek 31,-28.0,-30.0,-6.0,-8.0,19.0,28.0,1.0,4.0,3.3,3.1,2.3,67,76,71,73,66,73,74,71,66,71,75,70,68,75,69,73,66,72,56,72,58,70
309,Valencia,Levante,3,0,Matchweek 31,30.0,-27.0,6.0,-1.0,62.0,28.0,9.0,6.0,8.5,5.0,1.33,81,71,70,68,74,74,77,72,73,74,81,69,79,66,80,74,78,76,80,73,75,71
310,Levante,Espanyol,2,2,Matchweek 32,-30.0,-1.0,-2.0,4.0,28.0,41.0,3.0,9.0,2.6,3.1,2.88,71,80,66,72,68,74,69,69,74,76,72,75,74,78,69,71,74,65,73,70,66,70
311,Barcelona,Valencia,2,0,Matchweek 32,68.0,33.0,6.0,7.0,75.0,65.0,13.0,11.0,12.0,7.0,1.22,83,81,84,77,85,73,86,81,89,79,93,80,86,78,83,80,76,72,83,75,80,80
312,La Coruña,Atlético Madrid,1,2,Matchweek 32,-22.0,34.0,-1.0,6.0,28.0,66.0,3.0,11.0,1.85,3.5,4.5,70,77,71,84,69,80,74,82,75,82,72,79,74,74,72,84,71,78,75,79,71,71
313,Real Madrid,Málaga,3,1,Matchweek 32,65.0,-1.0,12.0,-2.0,73.0,46.0,12.0,5.0,17.0,8.5,1.14,84,73,83,77,87,67,92,68,85,71,76,74,87,73,82,73,79,75,87,63,83,71
314,Athletic Club,Getafe,4,0,Matchweek 32,-9.0,-13.0,-2.0,0.0,40.0,36.0,7.0,7.0,5.5,3.75,1.67,78,79,74,74,81,71,78,68,80,74,61,70,79,74,80,77,73,71,80,67,74,57
315,Rayo Vallecano,Almería,2,0,Matchweek 32,-23.0,-23.0,-5.0,-5.0,38.0,28.0,9.0,4.0,4.33,3.8,1.8,74,74,76,72,73,70,76,70,67,73,74,73,77,70,60,72,73,72,72,67,76,70
316,Granada,Sevilla,1,1,Matchweek 32,-36.0,21.0,-11.0,5.0,24.0,62.0,2.0,13.0,1.85,3.6,4.33,76,60,76,76,72,79,72,75,69,81,73,77,78,71,73,72,76,77,69,78,57,75
317,Villarreal,Córdoba,0,0,Matchweek 32,14.0,-30.0,-5.0,-6.0,51.0,19.0,3.0,1.0,11.0,5.25,1.3,79,67,72,67,75,74,79,66,78,70,72,73,72,68,74,66,73,73,67,56,63,58
318,Eibar,Celta Vigo,0,1,Matchweek 32,-15.0,2.0,-3.0,5.0,31.0,39.0,4.0,7.0,2.2,3.3,3.4,74,72,69,75,70,73,71,68,75,77,72,74,68,74,72,72,71,73,71,75,70,77
319,Elche,Real Sociedad,1,0,Matchweek 32,-28.0,-6.0,-3.0,0.0,31.0,38.0,4.0,8.0,2.9,3.1,2.6,76,76,73,79,73,74,71,77,71,77,71,79,70,77,75,75,73,64,72,71,70,75
320,Córdoba,Athletic Club,0,1,Matchweek 33,-30.0,-5.0,-4.0,1.0,20.0,43.0,2.0,7.0,1.91,3.5,4.2,67,78,71,74,67,81,74,78,66,80,70,61,73,79,66,73,73,78,56,80,58,63
321,Espanyol,Barcelona,0,2,Matchweek 33,-1.0,70.0,4.0,7.0,42.0,78.0,9.0,13.0,1.25,6.0,12.0,80,83,72,84,69,85,76,89,75,89,71,93,77,86,78,78,65,83,70,81,70,83
322,Atlético Madrid,Elche,3,0,Matchweek 33,35.0,-27.0,5.0,2.0,69.0,34.0,13.0,7.0,17.0,7.0,1.18,77,76,84,73,77,71,80,71,82,72,82,75,79,67,82,73,78,72,82,60,71,61
323,Getafe,Levante,0,1,Matchweek 33,-17.0,-30.0,-2.0,-1.0,36.0,29.0,7.0,4.0,3.5,3.2,2.2,79,71,70,66,74,68,70,74,68,72,74,69,74,74,77,66,70,74,71,73,57,71
324,Real Sociedad,Villarreal,0,0,Matchweek 33,-7.0,14.0,-3.0,-3.0,38.0,52.0,5.0,3.0,2.5,3.3,2.9,76,79,76,72,79,72,80,75,77,79,77,76,79,72,82,72,76,74,75,73,75,67
325,Málaga,La Coruña,1,1,Matchweek 33,-3.0,-23.0,-3.0,-2.0,46.0,28.0,2.0,3.0,5.25,3.6,1.73,73,70,77,71,76,69,67,74,68,74,71,75,73,74,73,71,75,75,63,69,71,71
326,Almería,Eibar,2,0,Matchweek 33,-25.0,-16.0,-6.0,-4.0,28.0,31.0,3.0,4.0,3.6,3.2,2.2,74,74,72,69,70,73,74,71,73,75,73,68,70,72,61,71,70,75,67,71,70,73
327,Sevilla,Rayo Vallecano,2,0,Matchweek 33,21.0,-21.0,3.0,-4.0,63.0,41.0,11.0,9.0,8.0,5.25,1.36,60,74,77,76,79,74,75,74,76,77,79,73,79,77,77,71,71,73,72,66,80,71
328,Celta Vigo,Real Madrid,2,4,Matchweek 33,3.0,67.0,5.0,15.0,42.0,76.0,10.0,12.0,1.57,4.33,5.5,72,84,75,79,73,87,68,81,77,92,74,85,74,76,72,82,73,81,75,83,77,79
329,Valencia,Granada,4,0,Matchweek 33,31.0,-36.0,1.0,-11.0,65.0,25.0,8.0,3.0,9.5,5.25,1.33,81,76,77,76,81,72,79,72,80,69,74,77,78,78,80,69,72,73,75,69,80,57
330,Barcelona,Getafe,6,0,Matchweek 34,72.0,-18.0,8.0,-4.0,81.0,36.0,13.0,7.0,41.0,17.0,1.04,83,79,85,74,86,71,89,68,93,74,86,74,78,68,76,74,76,74,83,71,80,67
331,Levante,Córdoba,1,0,Matchweek 34,-29.0,-31.0,-3.0,-3.0,32.0,20.0,7.0,2.0,4.5,3.5,1.85,71,67,66,67,74,66,72,66,69,73,74,75,66,70,74,73,76,66,73,56,66,66
332,Athletic Club,Real Sociedad,1,1,Matchweek 34,-4.0,-7.0,4.0,-3.0,46.0,39.0,7.0,3.0,5.5,3.8,1.67,78,76,81,76,78,79,80,77,61,80,80,79,80,82,77,76,80,75,63,64,77,75
333,Eibar,Sevilla,1,3,Matchweek 34,-18.0,23.0,-5.0,3.0,31.0,66.0,3.0,11.0,1.57,4.0,6.0,74,60,69,76,68,79,70,81,71,77,75,76,72,71,68,75,72,78,66,78,75,75
334,Celta Vigo,Málaga,1,0,Matchweek 34,1.0,-3.0,4.0,-3.0,42.0,47.0,7.0,3.0,5.0,3.75,1.73,72,73,75,77,73,76,74,67,76,72,77,74,74,74,72,73,73,73,75,73,77,71
335,Real Madrid,Almería,3,0,Matchweek 34,69.0,-23.0,9.0,-1.0,79.0,31.0,15.0,6.0,29.0,13.0,1.06,79,74,83,72,79,70,81,74,92,73,85,70,76,72,81,72,79,69,76,71,79,67
336,Villarreal,Atlético Madrid,0,1,Matchweek 34,14.0,38.0,-3.0,6.0,53.0,72.0,4.0,13.0,2.2,3.3,3.4,79,77,72,84,72,80,75,82,79,82,72,83,72,84,74,82,75,78,67,79,63,83
337,Elche,La Coruña,4,0,Matchweek 34,-30.0,-23.0,-1.0,-1.0,34.0,29.0,7.0,3.0,3.4,3.2,2.25,76,70,73,71,73,69,71,74,71,75,71,72,70,74,75,71,73,75,72,69,70,71
338,Rayo Vallecano,Valencia,1,1,Matchweek 34,-23.0,35.0,-7.0,5.0,41.0,68.0,6.0,8.0,1.91,3.6,4.0,74,81,76,77,73,83,67,79,74,80,77,78,60,74,73,80,72,72,67,75,76,80
339,Granada,Espanyol,1,2,Matchweek 34,-40.0,-3.0,-7.0,2.0,25.0,42.0,2.0,8.0,3.0,3.1,2.5,76,80,76,74,72,69,69,71,73,76,73,71,78,65,73,68,76,75,69,70,57,70
340,Real Sociedad,Levante,3,0,Matchweek 35,-7.0,-28.0,-1.0,-1.0,40.0,35.0,3.0,7.0,4.33,3.7,1.85,76,71,79,66,77,68,80,74,75,74,77,69,79,74,82,66,76,74,67,73,71,71
341,Córdoba,Barcelona,0,8,Matchweek 35,-32.0,78.0,-4.0,10.0,20.0,84.0,2.0,13.0,1.08,11.0,26.0,67,83,71,84,67,83,66,85,66,89,73,89,70,93,73,86,66,83,56,81,58,83
342,Atlético Madrid,Athletic Club,0,0,Matchweek 35,39.0,-4.0,5.0,4.0,75.0,47.0,13.0,8.0,8.5,4.5,1.4,77,70,84,81,77,78,80,81,82,74,82,61,79,56,82,80,82,73,79,78,83,78
343,Sevilla,Real Madrid,2,3,Matchweek 35,25.0,72.0,4.0,10.0,69.0,82.0,11.0,15.0,2.05,3.6,3.5,60,84,77,79,79,83,75,87,76,81,81,92,77,85,71,76,80,82,75,81,75,83
344,La Coruña,Villarreal,1,1,Matchweek 35,-27.0,13.0,-5.0,-1.0,29.0,53.0,3.0,3.0,2.1,3.4,3.6,70,71,71,72,68,72,69,75,74,79,72,76,71,72,74,72,75,74,69,67,71,63
345,Espanyol,Rayo Vallecano,1,1,Matchweek 35,-2.0,-23.0,0.0,-5.0,45.0,42.0,10.0,4.0,4.5,3.8,1.73,80,74,72,76,74,56,76,74,75,77,77,60,78,77,65,72,70,67,70,76,75,63
346,Getafe,Granada,1,2,Matchweek 35,-24.0,-41.0,-11.0,-8.0,36.0,25.0,4.0,2.0,4.0,3.25,2.05,79,76,74,76,70,71,74,73,70,75,74,77,77,73,70,69,71,73,67,73,57,70
347,Valencia,Eibar,3,1,Matchweek 35,35.0,-20.0,5.0,-8.0,69.0,31.0,8.0,3.0,13.0,6.5,1.22,81,74,77,69,81,68,79,70,80,75,74,72,78,72,72,71,71,66,75,75,80,71
348,Málaga,Elche,1,2,Matchweek 35,-4.0,-26.0,-3.0,4.0,47.0,37.0,2.0,9.0,6.0,3.8,1.62,73,76,77,73,76,73,78,71,67,71,68,71,73,67,73,75,75,73,63,72,71,70
349,Almería,Celta Vigo,2,2,Matchweek 35,-26.0,2.0,0.0,5.0,31.0,45.0,6.0,10.0,2.05,3.4,3.75,74,72,72,75,70,73,74,68,73,77,70,74,61,74,72,72,70,73,67,75,70,77
350,Eibar,Espanyol,0,2,Matchweek 36,-22.0,-2.0,-7.0,-1.0,31.0,46.0,0.0,8.0,2.7,3.1,2.8,74,80,69,74,68,71,75,76,72,71,68,75,72,71,66,68,75,75,71,70,70,70
351,Granada,Córdoba,2,0,Matchweek 36,-40.0,-40.0,-4.0,-10.0,28.0,20.0,4.0,1.0,7.5,4.5,1.44,76,67,76,66,72,66,71,73,73,70,75,73,77,68,73,69,69,66,73,73,70,58
352,Barcelona,Real Sociedad,2,0,Matchweek 36,86.0,-4.0,18.0,2.0,87.0,43.0,13.0,6.0,34.0,15.0,1.05,83,76,84,76,86,79,89,77,93,80,86,77,78,79,83,82,76,76,76,77,83,75
353,Real Madrid,Valencia,2,2,Matchweek 36,73.0,37.0,8.0,4.0,85.0,72.0,15.0,10.0,8.0,4.75,1.4,84,81,83,77,87,81,79,79,92,80,85,78,76,74,87,78,81,72,79,75,83,80
354,Athletic Club,La Coruña,1,1,Matchweek 36,-4.0,-27.0,5.0,-5.0,48.0,30.0,8.0,3.0,6.5,3.8,1.57,70,70,81,71,78,68,80,69,61,74,73,72,78,71,78,74,80,75,74,69,77,71
355,Levante,Atlético Madrid,2,2,Matchweek 36,-31.0,39.0,-1.0,5.0,35.0,76.0,7.0,11.0,1.53,3.8,7.5,71,77,66,77,68,80,69,82,74,82,72,83,69,84,74,82,66,79,76,83,66,71
356,Villarreal,Elche,1,0,Matchweek 36,13.0,-25.0,-1.0,3.0,54.0,40.0,4.0,12.0,8.5,5.0,1.36,71,76,72,73,73,71,76,71,72,70,72,75,74,73,73,73,79,72,67,70,63,60
357,Almería,Málaga,1,2,Matchweek 36,-26.0,-5.0,-3.0,-4.0,32.0,47.0,7.0,2.0,2.8,3.2,2.63,74,73,72,77,74,76,73,67,73,72,70,74,61,74,72,73,72,73,67,73,70,71
358,Celta Vigo,Sevilla,1,1,Matchweek 36,2.0,24.0,0.0,3.0,46.0,69.0,10.0,8.0,2.5,3.5,2.75,72,60,73,76,68,79,74,75,76,79,74,79,70,76,72,71,69,72,75,78,77,78
359,Rayo Vallecano,Getafe,2,0,Matchweek 36,-23.0,-25.0,0.0,-12.0,43.0,36.0,5.0,1.0,4.0,3.5,1.95,75,79,76,74,76,71,74,68,74,74,77,74,60,77,73,70,77,71,72,67,76,57
360,Villarreal,Málaga,2,1,Matchweek 37,14.0,-4.0,0.0,-1.0,57.0,50.0,6.0,4.0,4.33,3.6,1.85,71,73,72,77,79,76,73,78,81,72,72,72,72,74,74,73,73,73,79,63,75,71
361,Valencia,Celta Vigo,1,1,Matchweek 37,37.0,2.0,6.0,-1.0,73.0,47.0,8.0,8.0,5.25,4.2,1.62,81,72,77,75,81,73,79,75,80,74,78,77,74,74,78,74,72,72,75,73,80,75
362,Getafe,Eibar,1,1,Matchweek 37,-27.0,-24.0,-10.0,-8.0,36.0,31.0,0.0,0.0,3.5,3.2,2.2,79,74,74,69,68,70,70,70,74,71,74,75,74,68,77,72,70,75,71,71,67,70
363,Córdoba,Rayo Vallecano,1,2,Matchweek 37,-42.0,-21.0,-12.0,0.0,20.0,46.0,1.0,8.0,1.75,3.75,4.33,66,74,66,76,66,56,70,74,73,77,68,77,69,73,66,66,73,72,58,73,66,76
364,La Coruña,Levante,2,0,Matchweek 37,-27.0,-31.0,-4.0,-1.0,31.0,36.0,3.0,8.0,4.75,3.6,1.75,70,71,68,66,69,68,74,74,72,69,71,74,74,66,72,74,75,76,69,73,71,71
365,Atlético Madrid,Barcelona,0,1,Matchweek 37,39.0,88.0,4.0,18.0,77.0,90.0,11.0,15.0,1.75,3.6,4.75,77,83,84,84,77,83,79,85,82,83,82,89,84,93,82,86,82,83,79,81,71,83
366,Real Sociedad,Granada,0,3,Matchweek 37,-6.0,-38.0,1.0,-2.0,43.0,31.0,5.0,7.0,3.5,3.3,2.15,70,76,76,76,79,72,77,71,80,73,75,75,79,77,82,69,77,78,64,73,75,70
367,Sevilla,Almería,2,1,Matchweek 37,24.0,-27.0,3.0,-2.0,70.0,32.0,8.0,4.0,12.0,6.0,1.25,60,74,76,73,75,72,79,70,79,73,77,73,71,72,72,72,80,70,78,67,75,70
368,Elche,Athletic Club,2,3,Matchweek 37,-26.0,-4.0,1.0,1.0,40.0,49.0,9.0,9.0,2.1,3.3,3.5,76,70,73,81,73,78,71,80,71,81,70,61,72,78,75,78,73,80,73,74,72,77
369,Espanyol,Real Madrid,1,4,Matchweek 37,0.0,73.0,1.0,6.0,49.0,86.0,8.0,13.0,1.5,4.33,6.5,80,79,74,79,69,83,76,81,71,92,75,85,78,85,71,76,75,87,70,82,70,83
370,Levante,Elche,0,0,Matchweek 38,-33.0,-27.0,-4.0,3.0,36.0,40.0,7.0,6.0,4.0,3.5,1.95,71,76,68,73,77,73,74,71,72,71,69,71,74,70,74,70,73,75,71,73,66,70
371,Celta Vigo,Espanyol,3,2,Matchweek 38,2.0,-3.0,1.0,0.0,48.0,49.0,6.0,7.0,4.75,4.0,1.7,72,80,75,74,73,69,68,71,77,76,74,78,74,71,72,65,73,68,75,70,77,70
372,Barcelona,La Coruña,2,2,Matchweek 38,89.0,-25.0,17.0,-2.0,93.0,34.0,15.0,6.0,11.0,6.0,1.25,70,70,86,71,83,69,93,74,86,75,78,72,76,71,75,72,76,71,79,69,80,71
373,Eibar,Córdoba,3,0,Matchweek 38,-24.0,-43.0,-6.0,-12.0,32.0,20.0,1.0,0.0,9.5,5.0,1.33,74,66,69,66,70,66,71,70,75,73,72,68,68,69,72,73,71,58,71,66,70,58
374,Athletic Club,Villarreal,4,0,Matchweek 38,-3.0,15.0,1.0,1.0,52.0,60.0,9.0,8.0,5.0,4.0,1.67,70,71,81,72,78,72,80,79,61,72,80,72,73,74,78,73,80,79,63,75,77,67
375,Rayo Vallecano,Real Sociedad,2,4,Matchweek 38,-20.0,-9.0,3.0,-2.0,49.0,43.0,8.0,5.0,4.0,3.8,1.85,74,76,76,79,73,77,67,80,74,77,77,82,60,76,73,77,72,64,67,71,76,75
376,Almería,Valencia,2,3,Matchweek 38,-28.0,37.0,-5.0,2.0,32.0,74.0,4.0,9.0,1.67,4.2,4.75,74,81,73,77,70,81,74,79,73,79,61,80,72,74,72,78,70,72,67,71,70,80
377,Granada,Atlético Madrid,0,0,Matchweek 38,-35.0,38.0,5.0,0.0,34.0,77.0,9.0,8.0,2.3,2.5,4.33,76,77,76,84,72,77,71,80,75,82,77,82,73,79,78,74,73,82,76,79,70,83
378,Málaga,Sevilla,2,3,Matchweek 38,-5.0,25.0,-2.0,2.0,50.0,73.0,4.0,10.0,2.1,3.75,3.3,73,60,77,77,76,79,78,76,67,79,72,79,68,77,71,80,74,75,73,78,73,78
379,Real Madrid,Getafe,7,3,Matchweek 38,76.0,-27.0,7.0,-9.0,89.0,37.0,13.0,1.0,21.0,9.0,1.13,84,70,83,74,92,70,85,74,76,70,82,74,81,77,79,70,62,71,76,67,79,57
380,Chievo,Juventus,0,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,7.0,74,82,72,79,72,77,72,83,73,83,69,85,75,67,73,79,69,79,75,85,69,77
381,Roma,Fiorentina,2,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.8,1.67,79,76,81,79,79,76,77,75,80,78,83,82,84,62,78,65,81,72,74,82,76,73
382,Atalanta,Hellas Verona,0,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.4,2.05,60,74,68,72,74,73,74,73,74,72,77,73,73,72,77,73,68,69,71,62,73,70
383,Milan,Lazio,3,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.4,2.0,83,72,76,78,78,75,79,81,78,76,73,77,74,78,75,77,82,77,81,77,80,83
384,Genoa,Napoli,1,2,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,3.4,3.9,76,74,71,80,74,76,74,84,72,76,72,82,75,74,73,79,74,72,71,80,71,79
385,Palermo,Sampdoria,1,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.25,2.2,74,77,69,73,66,72,71,73,71,71,70,70,67,70,70,75,67,74,73,74,66,70
386,Torino,Inter,0,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.3,3.1,74,83,74,77,74,78,69,76,72,75,76,83,75,76,75,70,79,77,77,82,74,78
387,Sassuolo,Cagliari,1,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.4,2.3,64,67,70,70,69,74,68,73,69,72,75,71,70,74,70,71,74,74,64,70,76,75
388,Udinese,Empoli,2,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5,1.8,74,67,75,67,74,68,72,67,78,70,75,66,73,66,73,67,68,67,72,69,76,69
389,Cesena,Parma,1,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,3.2,3.1,71,78,74,74,66,74,64,79,63,73,67,72,68,71,66,73,71,78,70,71,69,72
390,Empoli,Roma,0,1,Matchweek 2,-2.0,2.0,-2.0,2.0,0.0,3.0,0.0,3.0,1.62,3.75,5.5,67,79,67,81,68,79,67,81,70,76,66,79,66,83,67,84,67,77,69,76,69,76
391,Juventus,Udinese,2,0,Matchweek 2,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,8.0,4.5,1.4,82,74,79,75,77,74,83,78,83,71,85,73,81,73,79,68,77,72,80,74,77,76
392,Sampdoria,Torino,2,0,Matchweek 2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.1,3.1,2.4,77,74,73,72,75,74,73,74,71,69,70,76,75,74,71,75,74,75,74,79,70,77
393,Cagliari,Atalanta,1,2,Matchweek 2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.1,3.4,2.25,67,60,70,69,74,74,73,74,72,77,74,73,71,77,74,68,68,71,70,73,75,70
394,Fiorentina,Genoa,0,0,Matchweek 2,-2.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,6.0,3.8,1.57,76,76,79,71,75,74,79,74,83,72,78,74,82,75,65,73,72,74,82,71,73,72
395,Inter,Sassuolo,7,0,Matchweek 2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,4.33,1.44,83,78,78,70,74,68,77,69,76,75,75,72,76,70,70,70,77,74,76,76,82,68
396,Lazio,Cesena,3,0,Matchweek 2,-2.0,1.0,-2.0,1.0,0.0,3.0,0.0,3.0,9.0,5.0,1.33,72,71,78,74,69,66,75,64,75,63,76,67,77,68,70,71,78,66,77,70,83,69
397,Napoli,Chievo,0,1,Matchweek 2,1.0,-1.0,1.0,-1.0,3.0,0.0,3.0,0.0,8.0,4.75,1.36,74,74,80,72,76,70,84,71,76,72,82,72,74,73,79,69,72,75,80,69,79,75
398,Parma,Milan,4,5,Matchweek 2,-1.0,2.0,-1.0,2.0,0.0,3.0,0.0,3.0,2.6,3.2,2.7,78,83,66,76,74,76,73,79,69,78,58,79,70,78,73,74,71,75,72,82,80,81
399,Hellas Verona,Palermo,2,1,Matchweek 2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.3,3.3,2.2,74,74,72,69,73,66,73,71,72,70,72,67,72,70,73,67,69,61,62,73,70,66
400,Cesena,Empoli,2,2,Matchweek 3,-2.0,-3.0,-2.0,-3.0,3.0,0.0,3.0,0.0,2.7,3.0,2.8,71,67,68,68,74,70,63,66,67,66,68,66,66,67,71,66,70,67,69,67,64,69
401,Milan,Juventus,0,1,Matchweek 3,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,2.25,3.3,3.2,75,82,76,84,76,79,78,83,79,83,78,85,78,81,73,79,74,79,81,77,80,77
402,Chievo,Parma,2,3,Matchweek 3,0.0,-2.0,0.0,-2.0,3.0,0.0,3.0,0.0,2.5,3.1,2.9,74,78,72,70,70,66,71,74,72,73,72,72,73,71,69,73,75,71,69,72,75,80
403,Sassuolo,Sampdoria,0,0,Matchweek 3,-7.0,2.0,-7.0,2.0,1.0,4.0,1.0,4.0,2.7,3.2,2.63,78,77,70,73,69,75,75,73,72,71,70,70,73,70,74,75,75,71,70,74,73,74
404,Roma,Cagliari,2,0,Matchweek 3,3.0,-1.0,3.0,-1.0,6.0,1.0,6.0,1.0,11.0,5.0,1.3,79,67,76,74,81,72,79,72,79,71,84,74,77,71,77,74,76,75,81,70,76,75
405,Genoa,Lazio,1,0,Matchweek 3,-1.0,1.0,-1.0,1.0,1.0,3.0,1.0,3.0,2.5,3.0,3.0,76,72,70,78,71,69,74,73,74,75,72,75,75,77,75,70,73,78,71,77,71,83
406,Atalanta,Fiorentina,0,1,Matchweek 3,1.0,-2.0,1.0,-2.0,4.0,1.0,4.0,1.0,2.3,3.1,3.25,60,76,69,79,74,76,74,79,77,83,73,78,77,78,68,74,71,65,73,82,70,76
407,Udinese,Napoli,1,0,Matchweek 3,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.2,3.25,3.3,74,74,75,75,74,84,76,76,72,74,78,74,73,79,72,78,74,72,76,80,69,73
408,Torino,Hellas Verona,0,1,Matchweek 3,-2.0,1.0,-2.0,1.0,1.0,4.0,1.0,4.0,4.0,3.5,1.91,74,74,72,72,74,71,74,73,68,73,74,73,74,72,75,72,79,73,77,72,74,70
409,Palermo,Inter,1,1,Matchweek 3,-1.0,7.0,-1.0,7.0,1.0,4.0,1.0,4.0,2.0,3.4,3.75,74,83,66,78,62,77,71,76,70,75,67,79,70,83,67,76,61,77,73,68,67,76
410,Empoli,Milan,2,2,Matchweek 4,-3.0,2.0,-3.0,2.0,1.0,6.0,1.0,6.0,1.85,3.3,4.5,67,75,67,76,68,76,70,78,66,81,66,79,67,73,66,74,67,76,69,75,69,81
411,Hellas Verona,Genoa,2,2,Matchweek 4,2.0,0.0,2.0,0.0,7.0,4.0,7.0,4.0,3.5,3.4,2.05,54,76,72,70,73,71,73,74,72,72,63,75,72,72,63,75,69,71,62,68,70,72
412,Cagliari,Torino,1,2,Matchweek 4,-3.0,-3.0,-3.0,-3.0,1.0,1.0,1.0,1.0,2.7,3.3,2.55,67,74,74,74,73,72,72,76,72,74,71,75,74,79,74,77,75,74,70,70,75,74
413,Fiorentina,Sassuolo,0,0,Matchweek 4,-1.0,-7.0,-1.0,-7.0,4.0,2.0,4.0,2.0,7.0,4.33,1.44,76,78,79,66,79,70,83,69,78,67,72,69,78,72,82,74,65,74,72,73,73,72
