,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form
49,49,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Josip Brekalo,Simon Terodde,Anastasios Donis,Benjamin Pavard,Holger Badstuber,Andreas Beck,Marcin Kamiński,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Rani Khedira,Koo Ja-cheol,Gojko Kačar,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,0,0,Matchweek 6,6,-4.0,4.0,-2.0,5.0,6.0,10.0,6.0,10.0
50,50,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Emil Forsberg,Timo Werner,Stefan Ilsanker,Lukas Klostermann,Marcel Halstenberg,Jean-Kévin Augustin,Diego Demme,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Gelson Fernandes,Jonathan de Guzmán,Sébastien Haller,Jetro Willems,David Abraham,Makoto Hasebe,Timothy Chandler,Marius Wolf,Daichi Kamada,2,1,Matchweek 6,6,2.0,0.0,4.0,0.0,7.0,7.0,7.0,7.0
51,51,Dortmund,Roman Bürki,Mario Götze,Jeremy Toljan,Pierre-Emerick Aubameyang,Mahmoud Dahoud,Maximilian Philipp,Christian Pulisic,Sokratis Papastathopoulos,Łukasz Piszczek,Julian Weigl,Ömer Toprak,Gladbach,Tobias Sippel,Jannik Vestergaard,Christoph Kramer,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Fabian Johnson,Matthias Ginter,Nico Elvedi,6,1,Matchweek 6,6,13.0,2.0,10.0,1.0,13.0,8.0,13.0,8.0
52,52,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Ihlas Bebou,Martin Harnik,Salif Sané,Matthias Ostrzolek,Niclas Füllkrug,Kenan Karaman,Pirmin Schwegler,Waldemar Anton,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Dominic Maroh,Yuya Osako,Jhon Córdoba,Salih Özcan,Leonardo Bittencourt,Lukas Klünter,Matthias Lehmann,Konstantin Rausch,0,0,Matchweek 6,6,4.0,-12.0,3.0,-11.0,11.0,0.0,11.0,0.0
53,53,Leverkusen,Bernd Leno,Jonathan Tah,Sven Bender,Leon Bailey,Lucas Alario,Admir Mehmedi,Julian Baumgartlinger,Wendell,Charles Aránguiz,Kevin Volland,Benjamin Henrichs,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Bobby Wood,Lewis Holtby,Kyriakos Papadopoulos,André Hahn,Walace,Sejad Salihović,Gōtoku Sakai,Gideon Jung,3,0,Matchweek 6,6,-1.0,-4.0,1.0,-5.0,4.0,6.0,4.0,6.0
54,54,Schalke 04,Ralf Fährmann,Weston McKennie,Matija Nastasić,Leon Goretzka,Yevhen Konoplyanka,Daniel Caligiuri,Thilo Kehrer,Bastian Oczipka,Amine Harit,Naldo,Breel Embolo,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Lars Bender,Julian Brandt,Lucas Alario,Wendell,Charles Aránguiz,Kevin Volland,Karim Bellarabi,1,1,Matchweek 7,7,-1.0,2.0,-2.0,4.0,9.0,7.0,6.0,7.0
55,55,Wolfsburg,Koen Casteels,Paul Verhaegh,Ignacio Camacho,Yunus Mallı,Daniel Didavi,Divock Origi,Jakub Błaszczykowski,Ohis Felix Uduokhai,Josuha Guilavogui,Marcel Tisserand,Gian-Luca Itter,Mainz 05,René Adler,Giulio Donati,Abdou Diallo,Danny Latza,Levin Öztunalı,Yoshinori Mutō,Stefan Bell,Daniel Brosinski,Fabian Frei,Jean-Philippe Gbamin,Pablo de Blasis,1,1,Matchweek 7,7,-3.0,-4.0,-1.0,-2.0,6.0,6.0,6.0,6.0
56,56,Gladbach,Yann Sommer,Jannik Vestergaard,Christoph Kramer,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Fabian Johnson,Mickaël Cuisance,Matthias Ginter,Nico Elvedi,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Felix Klaus,Ihlas Bebou,Martin Harnik,Salif Sané,Matthias Ostrzolek,Kenan Karaman,Pirmin Schwegler,Waldemar Anton,2,1,Matchweek 7,7,-3.0,4.0,-4.0,2.0,8.0,12.0,5.0,9.0
57,57,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Rani Khedira,Daniel Baier,Michael Gregoritsch,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,Dortmund,Roman Bürki,Marc Bartra,Andriy Yarmolenko,Jeremy Toljan,Pierre-Emerick Aubameyang,Mahmoud Dahoud,Christian Pulisic,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Julian Weigl,1,2,Matchweek 7,7,4.0,18.0,5.0,13.0,11.0,16.0,11.0,13.0
58,58,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Jonathan de Guzmán,Sébastien Haller,Mijat Gaćinović,Kevin-Prince Boateng,David Abraham,Marc Stendera,Timothy Chandler,Taleb Tawatha,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Anastasios Donis,Chadrac Akolo,Benjamin Pavard,Holger Badstuber,Andreas Beck,Daniel Ginczek,Marcin Kamiński,2,1,Matchweek 7,7,-1.0,-4.0,0.0,-3.0,7.0,7.0,6.0,7.0
59,59,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Bobby Wood,Kyriakos Papadopoulos,André Hahn,Aaron Hunt,Vasilije Janjicic,Albin Ekdal,Gōtoku Sakai,Gideon Jung,Tatsuya Ito,Werder Bremen,Jiří Pavlenka,Robert Bauer,Thomas Delaney,Florian Kainz,Miloš Veljković,Niklas Moisander,Ulisses Garcia,Fin Bartels,Theodor Gebre Selassie,Ishak Belfodil,Philipp Bargfrede,0,0,Matchweek 7,7,-7.0,-4.0,-10.0,-1.0,6.0,3.0,3.0,3.0
60,60,Freiburg,Alexander Schwolow,Philipp Lienhart,Çağlar Söyüncü,Florian Niederlechner,Mike Frantz,Marco Terrazzino,Pascal Stenzel,Janik Haberer,Julian Schuster,Nicolas Höfler,Christian Günter,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Håvard Nordtveit,Lukas Rupp,Sandro Wagner,Steven Zuber,Benjamin Hübner,Kevin Vogt,Andrej Kramarić,Dennis Geiger,Robin Hack,3,2,Matchweek 7,7,-7.0,6.0,-4.0,5.0,4.0,14.0,3.0,11.0
61,61,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Vladimír Darida,Salomon Kalou,Ondrej Duda,Mathew Leckie,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Bayern Munich,Sven Ulreich,Mats Hummels,Franck Ribéry,Javi Martínez,Robert Lewandowski,Arjen Robben,Jérôme Boateng,Corentin Tolisso,Thomas Müller,David Alaba,Joshua Kimmich,2,2,Matchweek 7,7,0.0,9.0,0.0,5.0,8.0,13.0,5.0,10.0
62,62,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Miloš Jojić,Yuya Osako,Jhon Córdoba,Salih Özcan,Leonardo Bittencourt,Lukas Klünter,Matthias Lehmann,Konstantin Rausch,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Emil Forsberg,Stefan Ilsanker,Lukas Klostermann,Bruma,Marcel Halstenberg,Diego Demme,1,2,Matchweek 7,7,-12.0,3.0,-9.0,2.0,1.0,10.0,1.0,10.0
63,63,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Josip Brekalo,Simon Terodde,Anastasios Donis,Benjamin Pavard,Orel Mangala,Holger Badstuber,Marcin Kamiński,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Miloš Jojić,Simon Zoller,Yuya Osako,Salih Özcan,Leonardo Bittencourt,Lukas Klünter,Matthias Lehmann,Konstantin Rausch,2,1,Matchweek 8,8,-5.0,-13.0,-2.0,-7.0,7.0,1.0,4.0,1.0
64,64,Bayern Munich,Sven Ulreich,Mats Hummels,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Arjen Robben,Jérôme Boateng,Thomas Müller,David Alaba,Kingsley Coman,Joshua Kimmich,Freiburg,Alexander Schwolow,Philipp Lienhart,Çağlar Söyüncü,Florian Niederlechner,Mike Frantz,Ryan Kent,Pascal Stenzel,Janik Haberer,Julian Schuster,Nicolas Höfler,Christian Günter,5,0,Matchweek 8,8,9.0,-6.0,7.0,-3.0,14.0,7.0,8.0,6.0
65,65,Hertha BSC,Rune Jarstein,Peter Pekarík,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Vladimír Darida,Salomon Kalou,Ondrej Duda,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Schalke 04,Ralf Fährmann,Max Meyer,Leon Goretzka,Franco Di Santo,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Amine Harit,Naldo,0,2,Matchweek 8,8,0.0,-1.0,0.0,-4.0,9.0,10.0,6.0,7.0
66,66,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Martin Harnik,Florian Hübner,Salif Sané,Matthias Ostrzolek,Niclas Füllkrug,Kenan Karaman,Pirmin Schwegler,Waldemar Anton,Eint Frankfurt,Lukáš Hrádecký,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Kevin-Prince Boateng,David Abraham,Makoto Hasebe,Timothy Chandler,Marco Russ,Marius Wolf,Taleb Tawatha,1,2,Matchweek 8,8,3.0,0.0,1.0,0.0,12.0,10.0,6.0,9.0
67,67,Hoffenheim,Oliver Baumann,Kerem Demirbay,Sandro Wagner,Steven Zuber,Nadiem Amiri,Mark Uth,Benjamin Hübner,Kevin Vogt,Andrej Kramarić,Dennis Geiger,Stefan Posch,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Daniel Baier,Koo Ja-cheol,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,Kevin Danso,2,2,Matchweek 8,8,5.0,3.0,2.0,1.0,14.0,11.0,10.0,10.0
68,68,Mainz 05,René Adler,Giulio Donati,Abdou Diallo,Danny Latza,Robin Quaison,Levin Öztunalı,Alexandru Maxim,Stefan Bell,Daniel Brosinski,Jean-Philippe Gbamin,Pablo de Blasis,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Bobby Wood,André Hahn,Walace,Aaron Hunt,Albin Ekdal,Gōtoku Sakai,Gideon Jung,Tatsuya Ito,3,2,Matchweek 8,8,-4.0,-7.0,-4.0,-8.0,7.0,7.0,7.0,1.0
69,69,Dortmund,Roman Bürki,Dan-Axel Zagadou,Nuri Şahin,Andriy Yarmolenko,Mario Götze,Jeremy Toljan,Pierre-Emerick Aubameyang,Maximilian Philipp,Sokratis Papastathopoulos,Gonzalo Castro,Ömer Toprak,RB Leipzig,Péter Gulácsi,Bernardo,Dayot Upamecano,Marcel Sabitzer,Naby Keïta,Yussuf Poulsen,Stefan Ilsanker,Bruma,Marcel Halstenberg,Jean-Kévin Augustin,Kevin Kampl,2,3,Matchweek 8,8,19.0,4.0,14.0,1.0,19.0,13.0,13.0,10.0
70,70,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Julian Brandt,Lucas Alario,Wendell,Dominik Kohr,Kevin Volland,Wolfsburg,Koen Casteels,Paul Verhaegh,Ignacio Camacho,Yunus Mallı,Yannick Gerhardt,Divock Origi,Jakub Błaszczykowski,Ohis Felix Uduokhai,Josuha Guilavogui,Maximilian Arnold,Marcel Tisserand,2,2,Matchweek 8,8,2.0,-3.0,6.0,-1.0,8.0,7.0,7.0,4.0
71,71,Werder Bremen,Jiří Pavlenka,Robert Bauer,Ludwig Augustinsson,Thomas Delaney,Miloš Veljković,Zlatko Junuzović,Niklas Moisander,Fin Bartels,Lamine Sané,Ishak Belfodil,Philipp Bargfrede,Gladbach,Yann Sommer,Jannik Vestergaard,Christoph Kramer,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Fabian Johnson,Matthias Ginter,Nico Elvedi,0,2,Matchweek 8,8,-4.0,-2.0,-1.0,-2.0,4.0,11.0,4.0,7.0
72,72,Schalke 04,Ralf Fährmann,Max Meyer,Leon Goretzka,Franco Di Santo,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Amine Harit,Naldo,Mainz 05,René Adler,Giulio Donati,Leon Balogun,Abdou Diallo,Danny Latza,Levin Öztunalı,Yoshinori Mutō,Stefan Bell,Daniel Brosinski,Jean-Philippe Gbamin,Pablo de Blasis,2,0,Matchweek 9,9,1.0,-3.0,-3.0,1.0,13.0,10.0,7.0,7.0
73,73,Eint Frankfurt,Lukáš Hrádecký,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Jetro Willems,Kevin-Prince Boateng,David Abraham,Makoto Hasebe,Timothy Chandler,Marco Russ,Marius Wolf,Dortmund,Roman Bürki,Neven Subotić,Marc Bartra,Nuri Şahin,Mario Götze,Jeremy Toljan,Pierre-Emerick Aubameyang,Maximilian Philipp,Christian Pulisic,Gonzalo Castro,Julian Weigl,2,2,Matchweek 9,9,1.0,18.0,2.0,8.0,13.0,19.0,9.0,12.0
74,74,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Jonathan Schmid,Alfreð Finnbogason,Caiuby,Philipp Max,Kevin Danso,Hannover 96,Philipp Tschauner,Julian Korb,Jonathas,Ihlas Bebou,Martin Harnik,Iver Fossum,Salif Sané,Matthias Ostrzolek,Kenan Karaman,Pirmin Schwegler,Waldemar Anton,1,2,Matchweek 9,9,3.0,2.0,0.0,-2.0,12.0,12.0,8.0,5.0
75,75,RB Leipzig,Péter Gulácsi,Bernardo,Willi Orban,Ibrahima Konaté,Marcel Sabitzer,Naby Keïta,Yussuf Poulsen,Emil Forsberg,Timo Werner,Lukas Klostermann,Diego Demme,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Simon Terodde,Takuma Asano,Benjamin Pavard,Orel Mangala,Holger Badstuber,Andreas Beck,1,0,Matchweek 9,9,5.0,-4.0,2.0,-2.0,16.0,10.0,10.0,7.0
76,76,Gladbach,Yann Sommer,Jannik Vestergaard,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Fabian Johnson,Mickaël Cuisance,Matthias Ginter,Nico Elvedi,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Lucas Alario,Julian Baumgartlinger,Wendell,Kai Havertz,Kevin Volland,1,5,Matchweek 9,9,0.0,2.0,0.0,2.0,14.0,9.0,10.0,8.0
77,77,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Rick van Drongelen,Mërgim Mavraj,Douglas Santos,Bobby Wood,Kyriakos Papadopoulos,André Hahn,Aaron Hunt,Gōtoku Sakai,Gideon Jung,Bayern Munich,Sven Ulreich,Niklas Süle,Mats Hummels,Robert Lewandowski,Arjen Robben,James Rodríguez,Rafinha,Arturo Vidal,Corentin Tolisso,David Alaba,Kingsley Coman,0,1,Matchweek 9,9,-8.0,14.0,-7.0,8.0,7.0,17.0,1.0,11.0
78,78,Köln,Timo Horn,Dominique Heintz,Dominic Maroh,Miloš Jojić,Simon Zoller,Yuya Osako,Paweł Olkowski,Serhou Guirassy,Salih Özcan,Leonardo Bittencourt,Konstantin Rausch,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Thomas Delaney,Florian Kainz,Zlatko Junuzović,Niklas Moisander,Fin Bartels,Theodor Gebre Selassie,Lamine Sané,Ishak Belfodil,Maximilian Eggestein,0,0,Matchweek 9,9,-14.0,-6.0,-3.0,-2.0,1.0,4.0,1.0,3.0
79,79,Freiburg,Alexander Schwolow,Philipp Lienhart,Çağlar Söyüncü,Florian Niederlechner,Mike Frantz,Marco Terrazzino,Pascal Stenzel,Janik Haberer,Julian Schuster,Nicolas Höfler,Christian Günter,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Salomon Kalou,Ondrej Duda,Mathew Leckie,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Fabian Lustenberger,1,1,Matchweek 9,9,-11.0,-2.0,-4.0,-2.0,7.0,9.0,5.0,5.0
80,80,Wolfsburg,Koen Casteels,Paul Verhaegh,Ignacio Camacho,Landry Dimata,Daniel Didavi,Divock Origi,Jakub Błaszczykowski,Ohis Felix Uduokhai,Maximilian Arnold,Marcel Tisserand,Gian-Luca Itter,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Kerem Demirbay,Florian Grillitsch,Sandro Wagner,Steven Zuber,Mark Uth,Benjamin Hübner,Kevin Vogt,Andrej Kramarić,Stefan Posch,1,1,Matchweek 9,9,-3.0,5.0,0.0,2.0,8.0,15.0,4.0,8.0
81,81,Mainz 05,Robin Zentner,Giulio Donati,Abdou Diallo,Danny Latza,Levin Öztunalı,Yoshinori Mutō,Stefan Bell,Daniel Brosinski,Fabian Frei,Jean-Philippe Gbamin,Pablo de Blasis,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Carlos Salcedo,Jetro Willems,Kevin-Prince Boateng,David Abraham,Marc Stendera,Marius Wolf,1,1,Matchweek 10,10,-5.0,1.0,0.0,1.0,10.0,14.0,7.0,10.0
82,82,Hertha BSC,Rune Jarstein,Peter Pekarík,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Salomon Kalou,Sebastian Langkamp,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Mitchell Weiser,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Rick van Drongelen,Mërgim Mavraj,Douglas Santos,Bobby Wood,Kyriakos Papadopoulos,André Hahn,Filip Kostić,Albin Ekdal,Gōtoku Sakai,2,1,Matchweek 10,10,-2.0,-9.0,-3.0,-5.0,10.0,7.0,5.0,1.0
83,83,Schalke 04,Ralf Fährmann,Max Meyer,Franco Di Santo,Nabil Bentaleb,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Amine Harit,Naldo,Wolfsburg,Koen Casteels,Paul Verhaegh,Yunus Mallı,Yannick Gerhardt,Jakub Błaszczykowski,Ohis Felix Uduokhai,Josuha Guilavogui,John Brooks,Maximilian Arnold,Marcel Tisserand,Mario Gómez,1,1,Matchweek 10,10,3.0,-3.0,2.0,0.0,16.0,9.0,7.0,5.0
84,84,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Kerem Demirbay,Sandro Wagner,Nico Schulz,Nadiem Amiri,Mark Uth,Kevin Vogt,Kevin Akpoguma,Dennis Geiger,Stefan Posch,Gladbach,Yann Sommer,Jannik Vestergaard,Denis Zakaria,Thorgan Hazard,Lars Stindl,Oscar Wendt,Jonas Hofmann,Tony Jantschke,Matthias Ginter,Nico Elvedi,Vincenzo Grifo,1,3,Matchweek 10,10,5.0,-4.0,1.0,-6.0,16.0,14.0,8.0,9.0
85,85,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Jonathas,Felix Klaus,Ihlas Bebou,Salif Sané,Matthias Ostrzolek,Oliver Sorg,Pirmin Schwegler,Waldemar Anton,Dortmund,Roman Bürki,Dan-Axel Zagadou,Marc Bartra,Nuri Şahin,Andriy Yarmolenko,Mario Götze,Pierre-Emerick Aubameyang,Christian Pulisic,Sokratis Papastathopoulos,Gonzalo Castro,Marcel Schmelzer,4,2,Matchweek 10,10,3.0,18.0,-1.0,5.0,15.0,20.0,5.0,10.0
86,86,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Leon Bailey,Julian Brandt,Julian Baumgartlinger,Wendell,Charles Aránguiz,Kai Havertz,Kevin Volland,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Dominic Maroh,Simon Zoller,Yuya Osako,Serhou Guirassy,Salih Özcan,Leonardo Bittencourt,Jannes Horn,Matthias Lehmann,2,1,Matchweek 10,10,6.0,-14.0,7.0,-2.0,12.0,2.0,8.0,2.0
87,87,Bayern Munich,Sven Ulreich,Mats Hummels,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Arjen Robben,James Rodríguez,Jérôme Boateng,Sebastian Rudy,David Alaba,Joshua Kimmich,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Naby Keïta,Yussuf Poulsen,Emil Forsberg,Timo Werner,Lukas Klostermann,Marcel Halstenberg,Diego Demme,2,0,Matchweek 10,10,15.0,6.0,6.0,4.0,20.0,19.0,11.0,12.0
88,88,Werder Bremen,Jiří Pavlenka,Robert Bauer,Ludwig Augustinsson,Thomas Delaney,Max Kruse,Zlatko Junuzović,Niklas Moisander,Theodor Gebre Selassie,Lamine Sané,Ishak Belfodil,Maximilian Eggestein,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Rani Khedira,Daniel Baier,Michael Gregoritsch,Alfreð Finnbogason,Caiuby,Philipp Max,Kevin Danso,0,3,Matchweek 10,10,-6.0,2.0,-2.0,-2.0,5.0,12.0,4.0,5.0
89,89,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Takuma Asano,Chadrac Akolo,Benjamin Pavard,Dženis Burnić,Berkay Özcan,Andreas Beck,Daniel Ginczek,Freiburg,Alexander Schwolow,Çağlar Söyüncü,Florian Niederlechner,Mike Frantz,Marco Terrazzino,Pascal Stenzel,Janik Haberer,Julian Schuster,Robin Koch,Nicolas Höfler,Christian Günter,3,0,Matchweek 10,10,-5.0,-11.0,-1.0,-4.0,10.0,8.0,4.0,6.0
90,90,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Sébastien Haller,Carlos Salcedo,Jetro Willems,Kevin-Prince Boateng,David Abraham,Makoto Hasebe,Marc Stendera,Marius Wolf,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Thomas Delaney,Max Kruse,Miloš Veljković,Zlatko Junuzović,Niklas Moisander,Fin Bartels,Theodor Gebre Selassie,Maximilian Eggestein,Philipp Bargfrede,2,1,Matchweek 11,11,1.0,-9.0,2.0,-5.0,15.0,5.0,8.0,3.0
91,91,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Rani Khedira,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Caiuby,Philipp Max,Kevin Danso,Leverkusen,Bernd Leno,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Julian Brandt,Julian Baumgartlinger,Wendell,Charles Aránguiz,Kai Havertz,Kevin Volland,1,1,Matchweek 11,11,5.0,7.0,1.0,5.0,15.0,15.0,5.0,11.0
92,92,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Douglas Santos,Kyriakos Papadopoulos,Aaron Hunt,Filip Kostić,Albin Ekdal,Gōtoku Sakai,Jann-Fiete Arp,Tatsuya Ito,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Dennis Aogo,Timo Baumgartl,Takuma Asano,Chadrac Akolo,Benjamin Pavard,Dženis Burnić,Berkay Özcan,Andreas Beck,Daniel Ginczek,3,1,Matchweek 11,11,-10.0,-2.0,-3.0,2.0,7.0,13.0,1.0,7.0
93,93,Freiburg,Alexander Schwolow,Mike Frantz,Pascal Stenzel,Nils Petersen,Janik Haberer,Julian Schuster,Robin Koch,Nicolas Höfler,Christian Günter,Bartosz Kapustka,Caleb Stanko,Schalke 04,Ralf Fährmann,Weston McKennie,Max Meyer,Franco Di Santo,Yevhen Konoplyanka,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Naldo,0,1,Matchweek 11,11,-14.0,3.0,-7.0,4.0,8.0,17.0,5.0,8.0
94,94,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Timo Werner,Lukas Klostermann,Bruma,Marcel Halstenberg,Konrad Laimer,Diego Demme,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Jonathas,Felix Klaus,Ihlas Bebou,Salif Sané,Matthias Ostrzolek,Oliver Sorg,Pirmin Schwegler,Waldemar Anton,2,1,Matchweek 11,11,4.0,5.0,1.0,1.0,19.0,18.0,12.0,7.0
95,95,Gladbach,Yann Sommer,Jannik Vestergaard,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Tony Jantschke,Matthias Ginter,Nico Elvedi,Vincenzo Grifo,Mainz 05,Robin Zentner,Giulio Donati,Abdou Diallo,Levin Öztunalı,Yoshinori Mutō,Alexandru Maxim,Stefan Bell,Daniel Brosinski,Suat Serdar,Jean-Philippe Gbamin,Pablo de Blasis,1,1,Matchweek 11,11,-2.0,-5.0,1.0,-1.0,17.0,11.0,9.0,8.0
96,96,Dortmund,Roman Bürki,Marc Bartra,Andriy Yarmolenko,Pierre-Emerick Aubameyang,Christian Pulisic,Shinji Kagawa,Sokratis Papastathopoulos,Gonzalo Castro,Marcel Schmelzer,Julian Weigl,Ömer Toprak,Bayern Munich,Sven Ulreich,Niklas Süle,Mats Hummels,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Arjen Robben,James Rodríguez,David Alaba,Kingsley Coman,Joshua Kimmich,1,3,Matchweek 11,11,16.0,17.0,-2.0,8.0,20.0,23.0,7.0,11.0
97,97,Köln,Timo Horn,Dominique Heintz,Dominic Maroh,Simon Zoller,Yuya Osako,Paweł Olkowski,Serhou Guirassy,Salih Özcan,Leonardo Bittencourt,Matthias Lehmann,Konstantin Rausch,Hoffenheim,Oliver Baumann,Kerem Demirbay,Florian Grillitsch,Sandro Wagner,Nico Schulz,Nadiem Amiri,Mark Uth,Kevin Vogt,Kevin Akpoguma,Dennis Geiger,Stefan Posch,0,3,Matchweek 11,11,-15.0,3.0,-3.0,-3.0,2.0,16.0,2.0,5.0
98,98,Wolfsburg,Koen Casteels,Paul Verhaegh,Yunus Mallı,Daniel Didavi,Divock Origi,Josuha Guilavogui,John Brooks,Maximilian Arnold,Marcel Tisserand,Robin Knoche,Mario Gómez,Hertha BSC,Rune Jarstein,Peter Pekarík,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Salomon Kalou,Sebastian Langkamp,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Mitchell Weiser,3,3,Matchweek 11,11,-3.0,-1.0,0.0,-1.0,10.0,13.0,5.0,5.0
