,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
58,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Jonathan de Guzmán,Sébastien Haller,Mijat Gaćinović,Kevin-Prince Boateng,David Abraham,Marc Stendera,Timothy Chandler,Taleb Tawatha,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Anastasios Donis,Chadrac Akolo,Benjamin Pavard,Holger Badstuber,Andreas Beck,Daniel Ginczek,Marcin Kamiński,2,1,Matchweek 7
59,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Bobby Wood,Kyriakos Papadopoulos,André Hahn,Aaron Hunt,Vasilije Janjicic,Albin Ekdal,Gōtoku Sakai,Gideon Jung,Tatsuya Ito,Werder Bremen,Jiří Pavlenka,Robert Bauer,Thomas Delaney,Florian Kainz,Miloš Veljković,Niklas Moisander,Ulisses Garcia,Fin Bartels,Theodor Gebre Selassie,Ishak Belfodil,Philipp Bargfrede,0,0,Matchweek 7
60,Freiburg,Alexander Schwolow,Philipp Lienhart,Çağlar Söyüncü,Florian Niederlechner,Mike Frantz,Marco Terrazzino,Pascal Stenzel,Janik Haberer,Julian Schuster,Nicolas Höfler,Christian Günter,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Håvard Nordtveit,Lukas Rupp,Sandro Wagner,Steven Zuber,Benjamin Hübner,Kevin Vogt,Andrej Kramarić,Dennis Geiger,Robin Hack,3,2,Matchweek 7
61,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Vladimír Darida,Salomon Kalou,Ondrej Duda,Mathew Leckie,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Bayern Munich,Sven Ulreich,Mats Hummels,Franck Ribéry,Javi Martínez,Robert Lewandowski,Arjen Robben,Jérôme Boateng,Corentin Tolisso,Thomas Müller,David Alaba,Joshua Kimmich,2,2,Matchweek 7
62,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Miloš Jojić,Yuya Osako,Jhon Córdoba,Salih Özcan,Leonardo Bittencourt,Lukas Klünter,Matthias Lehmann,Konstantin Rausch,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Emil Forsberg,Stefan Ilsanker,Lukas Klostermann,Bruma,Marcel Halstenberg,Diego Demme,1,2,Matchweek 7
63,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Josip Brekalo,Simon Terodde,Anastasios Donis,Benjamin Pavard,Orel Mangala,Holger Badstuber,Marcin Kamiński,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Miloš Jojić,Simon Zoller,Yuya Osako,Salih Özcan,Leonardo Bittencourt,Lukas Klünter,Matthias Lehmann,Konstantin Rausch,2,1,Matchweek 8
64,Bayern Munich,Sven Ulreich,Mats Hummels,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Arjen Robben,Jérôme Boateng,Thomas Müller,David Alaba,Kingsley Coman,Joshua Kimmich,Freiburg,Alexander Schwolow,Philipp Lienhart,Çağlar Söyüncü,Florian Niederlechner,Mike Frantz,Ryan Kent,Pascal Stenzel,Janik Haberer,Julian Schuster,Nicolas Höfler,Christian Günter,5,0,Matchweek 8
65,Hertha BSC,Rune Jarstein,Peter Pekarík,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Vladimír Darida,Salomon Kalou,Ondrej Duda,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Schalke 04,Ralf Fährmann,Max Meyer,Leon Goretzka,Franco Di Santo,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Amine Harit,Naldo,0,2,Matchweek 8
66,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Martin Harnik,Florian Hübner,Salif Sané,Matthias Ostrzolek,Niclas Füllkrug,Kenan Karaman,Pirmin Schwegler,Waldemar Anton,Eint Frankfurt,Lukáš Hrádecký,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Kevin-Prince Boateng,David Abraham,Makoto Hasebe,Timothy Chandler,Marco Russ,Marius Wolf,Taleb Tawatha,1,2,Matchweek 8
67,Hoffenheim,Oliver Baumann,Kerem Demirbay,Sandro Wagner,Steven Zuber,Nadiem Amiri,Mark Uth,Benjamin Hübner,Kevin Vogt,Andrej Kramarić,Dennis Geiger,Stefan Posch,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Daniel Baier,Koo Ja-cheol,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,Kevin Danso,2,2,Matchweek 8
68,Mainz 05,René Adler,Giulio Donati,Abdou Diallo,Danny Latza,Robin Quaison,Levin Öztunalı,Alexandru Maxim,Stefan Bell,Daniel Brosinski,Jean-Philippe Gbamin,Pablo de Blasis,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Bobby Wood,André Hahn,Walace,Aaron Hunt,Albin Ekdal,Gōtoku Sakai,Gideon Jung,Tatsuya Ito,3,2,Matchweek 8
69,Dortmund,Roman Bürki,Dan-Axel Zagadou,Nuri Şahin,Andriy Yarmolenko,Mario Götze,Jeremy Toljan,Pierre-Emerick Aubameyang,Maximilian Philipp,Sokratis Papastathopoulos,Gonzalo Castro,Ömer Toprak,RB Leipzig,Péter Gulácsi,Bernardo,Dayot Upamecano,Marcel Sabitzer,Naby Keïta,Yussuf Poulsen,Stefan Ilsanker,Bruma,Marcel Halstenberg,Jean-Kévin Augustin,Kevin Kampl,2,3,Matchweek 8
70,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Julian Brandt,Lucas Alario,Wendell,Dominik Kohr,Kevin Volland,Wolfsburg,Koen Casteels,Paul Verhaegh,Ignacio Camacho,Yunus Mallı,Yannick Gerhardt,Divock Origi,Jakub Błaszczykowski,Ohis Felix Uduokhai,Josuha Guilavogui,Maximilian Arnold,Marcel Tisserand,2,2,Matchweek 8
71,Werder Bremen,Jiří Pavlenka,Robert Bauer,Ludwig Augustinsson,Thomas Delaney,Miloš Veljković,Zlatko Junuzović,Niklas Moisander,Fin Bartels,Lamine Sané,Ishak Belfodil,Philipp Bargfrede,Gladbach,Yann Sommer,Jannik Vestergaard,Christoph Kramer,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Fabian Johnson,Matthias Ginter,Nico Elvedi,0,2,Matchweek 8
72,Schalke 04,Ralf Fährmann,Max Meyer,Leon Goretzka,Franco Di Santo,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Amine Harit,Naldo,Mainz 05,René Adler,Giulio Donati,Leon Balogun,Abdou Diallo,Danny Latza,Levin Öztunalı,Yoshinori Mutō,Stefan Bell,Daniel Brosinski,Jean-Philippe Gbamin,Pablo de Blasis,2,0,Matchweek 9
73,Eint Frankfurt,Lukáš Hrádecký,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Jetro Willems,Kevin-Prince Boateng,David Abraham,Makoto Hasebe,Timothy Chandler,Marco Russ,Marius Wolf,Dortmund,Roman Bürki,Neven Subotić,Marc Bartra,Nuri Şahin,Mario Götze,Jeremy Toljan,Pierre-Emerick Aubameyang,Maximilian Philipp,Christian Pulisic,Gonzalo Castro,Julian Weigl,2,2,Matchweek 9
74,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Jonathan Schmid,Alfreð Finnbogason,Caiuby,Philipp Max,Kevin Danso,Hannover 96,Philipp Tschauner,Julian Korb,Jonathas,Ihlas Bebou,Martin Harnik,Iver Fossum,Salif Sané,Matthias Ostrzolek,Kenan Karaman,Pirmin Schwegler,Waldemar Anton,1,2,Matchweek 9
75,RB Leipzig,Péter Gulácsi,Bernardo,Willi Orban,Ibrahima Konaté,Marcel Sabitzer,Naby Keïta,Yussuf Poulsen,Emil Forsberg,Timo Werner,Lukas Klostermann,Diego Demme,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Simon Terodde,Takuma Asano,Benjamin Pavard,Orel Mangala,Holger Badstuber,Andreas Beck,1,0,Matchweek 9
76,Gladbach,Yann Sommer,Jannik Vestergaard,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Fabian Johnson,Mickaël Cuisance,Matthias Ginter,Nico Elvedi,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Lucas Alario,Julian Baumgartlinger,Wendell,Kai Havertz,Kevin Volland,1,5,Matchweek 9
77,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Rick van Drongelen,Mërgim Mavraj,Douglas Santos,Bobby Wood,Kyriakos Papadopoulos,André Hahn,Aaron Hunt,Gōtoku Sakai,Gideon Jung,Bayern Munich,Sven Ulreich,Niklas Süle,Mats Hummels,Robert Lewandowski,Arjen Robben,James Rodríguez,Rafinha,Arturo Vidal,Corentin Tolisso,David Alaba,Kingsley Coman,0,1,Matchweek 9
78,Köln,Timo Horn,Dominique Heintz,Dominic Maroh,Miloš Jojić,Simon Zoller,Yuya Osako,Paweł Olkowski,Serhou Guirassy,Salih Özcan,Leonardo Bittencourt,Konstantin Rausch,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Thomas Delaney,Florian Kainz,Zlatko Junuzović,Niklas Moisander,Fin Bartels,Theodor Gebre Selassie,Lamine Sané,Ishak Belfodil,Maximilian Eggestein,0,0,Matchweek 9
79,Freiburg,Alexander Schwolow,Philipp Lienhart,Çağlar Söyüncü,Florian Niederlechner,Mike Frantz,Marco Terrazzino,Pascal Stenzel,Janik Haberer,Julian Schuster,Nicolas Höfler,Christian Günter,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Salomon Kalou,Ondrej Duda,Mathew Leckie,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Fabian Lustenberger,1,1,Matchweek 9
80,Wolfsburg,Koen Casteels,Paul Verhaegh,Ignacio Camacho,Landry Dimata,Daniel Didavi,Divock Origi,Jakub Błaszczykowski,Ohis Felix Uduokhai,Maximilian Arnold,Marcel Tisserand,Gian-Luca Itter,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Kerem Demirbay,Florian Grillitsch,Sandro Wagner,Steven Zuber,Mark Uth,Benjamin Hübner,Kevin Vogt,Andrej Kramarić,Stefan Posch,1,1,Matchweek 9
81,Mainz 05,Robin Zentner,Giulio Donati,Abdou Diallo,Danny Latza,Levin Öztunalı,Yoshinori Mutō,Stefan Bell,Daniel Brosinski,Fabian Frei,Jean-Philippe Gbamin,Pablo de Blasis,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Carlos Salcedo,Jetro Willems,Kevin-Prince Boateng,David Abraham,Marc Stendera,Marius Wolf,1,1,Matchweek 10
82,Hertha BSC,Rune Jarstein,Peter Pekarík,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Salomon Kalou,Sebastian Langkamp,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Mitchell Weiser,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Rick van Drongelen,Mërgim Mavraj,Douglas Santos,Bobby Wood,Kyriakos Papadopoulos,André Hahn,Filip Kostić,Albin Ekdal,Gōtoku Sakai,2,1,Matchweek 10
83,Schalke 04,Ralf Fährmann,Max Meyer,Franco Di Santo,Nabil Bentaleb,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Amine Harit,Naldo,Wolfsburg,Koen Casteels,Paul Verhaegh,Yunus Mallı,Yannick Gerhardt,Jakub Błaszczykowski,Ohis Felix Uduokhai,Josuha Guilavogui,John Brooks,Maximilian Arnold,Marcel Tisserand,Mario Gómez,1,1,Matchweek 10
84,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Kerem Demirbay,Sandro Wagner,Nico Schulz,Nadiem Amiri,Mark Uth,Kevin Vogt,Kevin Akpoguma,Dennis Geiger,Stefan Posch,Gladbach,Yann Sommer,Jannik Vestergaard,Denis Zakaria,Thorgan Hazard,Lars Stindl,Oscar Wendt,Jonas Hofmann,Tony Jantschke,Matthias Ginter,Nico Elvedi,Vincenzo Grifo,1,3,Matchweek 10
85,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Jonathas,Felix Klaus,Ihlas Bebou,Salif Sané,Matthias Ostrzolek,Oliver Sorg,Pirmin Schwegler,Waldemar Anton,Dortmund,Roman Bürki,Dan-Axel Zagadou,Marc Bartra,Nuri Şahin,Andriy Yarmolenko,Mario Götze,Pierre-Emerick Aubameyang,Christian Pulisic,Sokratis Papastathopoulos,Gonzalo Castro,Marcel Schmelzer,4,2,Matchweek 10
86,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Leon Bailey,Julian Brandt,Julian Baumgartlinger,Wendell,Charles Aránguiz,Kai Havertz,Kevin Volland,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Dominic Maroh,Simon Zoller,Yuya Osako,Serhou Guirassy,Salih Özcan,Leonardo Bittencourt,Jannes Horn,Matthias Lehmann,2,1,Matchweek 10
87,Bayern Munich,Sven Ulreich,Mats Hummels,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Arjen Robben,James Rodríguez,Jérôme Boateng,Sebastian Rudy,David Alaba,Joshua Kimmich,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Naby Keïta,Yussuf Poulsen,Emil Forsberg,Timo Werner,Lukas Klostermann,Marcel Halstenberg,Diego Demme,2,0,Matchweek 10
88,Werder Bremen,Jiří Pavlenka,Robert Bauer,Ludwig Augustinsson,Thomas Delaney,Max Kruse,Zlatko Junuzović,Niklas Moisander,Theodor Gebre Selassie,Lamine Sané,Ishak Belfodil,Maximilian Eggestein,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Rani Khedira,Daniel Baier,Michael Gregoritsch,Alfreð Finnbogason,Caiuby,Philipp Max,Kevin Danso,0,3,Matchweek 10
89,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Takuma Asano,Chadrac Akolo,Benjamin Pavard,Dženis Burnić,Berkay Özcan,Andreas Beck,Daniel Ginczek,Freiburg,Alexander Schwolow,Çağlar Söyüncü,Florian Niederlechner,Mike Frantz,Marco Terrazzino,Pascal Stenzel,Janik Haberer,Julian Schuster,Robin Koch,Nicolas Höfler,Christian Günter,3,0,Matchweek 10
90,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Sébastien Haller,Carlos Salcedo,Jetro Willems,Kevin-Prince Boateng,David Abraham,Makoto Hasebe,Marc Stendera,Marius Wolf,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Thomas Delaney,Max Kruse,Miloš Veljković,Zlatko Junuzović,Niklas Moisander,Fin Bartels,Theodor Gebre Selassie,Maximilian Eggestein,Philipp Bargfrede,2,1,Matchweek 11
91,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Rani Khedira,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Caiuby,Philipp Max,Kevin Danso,Leverkusen,Bernd Leno,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Julian Brandt,Julian Baumgartlinger,Wendell,Charles Aránguiz,Kai Havertz,Kevin Volland,1,1,Matchweek 11
92,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Douglas Santos,Kyriakos Papadopoulos,Aaron Hunt,Filip Kostić,Albin Ekdal,Gōtoku Sakai,Jann-Fiete Arp,Tatsuya Ito,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Dennis Aogo,Timo Baumgartl,Takuma Asano,Chadrac Akolo,Benjamin Pavard,Dženis Burnić,Berkay Özcan,Andreas Beck,Daniel Ginczek,3,1,Matchweek 11
93,Freiburg,Alexander Schwolow,Mike Frantz,Pascal Stenzel,Nils Petersen,Janik Haberer,Julian Schuster,Robin Koch,Nicolas Höfler,Christian Günter,Bartosz Kapustka,Caleb Stanko,Schalke 04,Ralf Fährmann,Weston McKennie,Max Meyer,Franco Di Santo,Yevhen Konoplyanka,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Naldo,0,1,Matchweek 11
94,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Timo Werner,Lukas Klostermann,Bruma,Marcel Halstenberg,Konrad Laimer,Diego Demme,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Jonathas,Felix Klaus,Ihlas Bebou,Salif Sané,Matthias Ostrzolek,Oliver Sorg,Pirmin Schwegler,Waldemar Anton,2,1,Matchweek 11
95,Gladbach,Yann Sommer,Jannik Vestergaard,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Tony Jantschke,Matthias Ginter,Nico Elvedi,Vincenzo Grifo,Mainz 05,Robin Zentner,Giulio Donati,Abdou Diallo,Levin Öztunalı,Yoshinori Mutō,Alexandru Maxim,Stefan Bell,Daniel Brosinski,Suat Serdar,Jean-Philippe Gbamin,Pablo de Blasis,1,1,Matchweek 11
96,Dortmund,Roman Bürki,Marc Bartra,Andriy Yarmolenko,Pierre-Emerick Aubameyang,Christian Pulisic,Shinji Kagawa,Sokratis Papastathopoulos,Gonzalo Castro,Marcel Schmelzer,Julian Weigl,Ömer Toprak,Bayern Munich,Sven Ulreich,Niklas Süle,Mats Hummels,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Arjen Robben,James Rodríguez,David Alaba,Kingsley Coman,Joshua Kimmich,1,3,Matchweek 11
97,Köln,Timo Horn,Dominique Heintz,Dominic Maroh,Simon Zoller,Yuya Osako,Paweł Olkowski,Serhou Guirassy,Salih Özcan,Leonardo Bittencourt,Matthias Lehmann,Konstantin Rausch,Hoffenheim,Oliver Baumann,Kerem Demirbay,Florian Grillitsch,Sandro Wagner,Nico Schulz,Nadiem Amiri,Mark Uth,Kevin Vogt,Kevin Akpoguma,Dennis Geiger,Stefan Posch,0,3,Matchweek 11
98,Wolfsburg,Koen Casteels,Paul Verhaegh,Yunus Mallı,Daniel Didavi,Divock Origi,Josuha Guilavogui,John Brooks,Maximilian Arnold,Marcel Tisserand,Robin Knoche,Mario Gómez,Hertha BSC,Rune Jarstein,Peter Pekarík,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Salomon Kalou,Sebastian Langkamp,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Mitchell Weiser,3,3,Matchweek 11
99,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Chadrac Akolo,Christian Gentner,Benjamin Pavard,Holger Badstuber,Berkay Özcan,Andreas Beck,Daniel Ginczek,Dortmund,Roman Bürki,Marc Bartra,Andriy Yarmolenko,Mario Götze,Jeremy Toljan,Maximilian Philipp,André Schürrle,Shinji Kagawa,Sokratis Papastathopoulos,Marcel Schmelzer,Julian Weigl,2,1,Matchweek 12
100,Mainz 05,Robin Zentner,Giulio Donati,Abdou Diallo,Danny Latza,Levin Öztunalı,Yoshinori Mutō,Alexandru Maxim,Stefan Bell,Daniel Brosinski,Jean-Philippe Gbamin,Pablo de Blasis,Köln,Timo Horn,Frederik Sørensen,Dominic Maroh,Miloš Jojić,Simon Zoller,Jhon Córdoba,Serhou Guirassy,Salih Özcan,Lukas Klünter,Matthias Lehmann,Konstantin Rausch,1,0,Matchweek 12
101,Bayern Munich,Sven Ulreich,Niklas Süle,Mats Hummels,Javi Martínez,Robert Lewandowski,Arjen Robben,James Rodríguez,Rafinha,Juan Bernat,Arturo Vidal,Joshua Kimmich,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Rani Khedira,Daniel Baier,Michael Gregoritsch,Alfreð Finnbogason,Caiuby,Philipp Max,Kevin Danso,3,0,Matchweek 12
102,Wolfsburg,Koen Casteels,Paul Verhaegh,Yunus Mallı,Daniel Didavi,Yannick Gerhardt,Josuha Guilavogui,John Brooks,Maximilian Arnold,Marcel Tisserand,Robin Knoche,Mario Gómez,Freiburg,Alexander Schwolow,Pascal Stenzel,Nils Petersen,Janik Haberer,Marc-Oliver Kempf,Julian Schuster,Robin Koch,Nicolas Höfler,Christian Günter,Karim Guédé,Florian Kath,3,1,Matchweek 12
103,Hoffenheim,Oliver Baumann,Lukas Rupp,Kerem Demirbay,Florian Grillitsch,Sandro Wagner,Nico Schulz,Mark Uth,Kevin Vogt,Kevin Akpoguma,Dennis Geiger,Stefan Posch,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Carlos Salcedo,Jetro Willems,Kevin-Prince Boateng,David Abraham,Marc Stendera,Marius Wolf,1,1,Matchweek 12
104,Leverkusen,Bernd Leno,Jonathan Tah,Lars Bender,Leon Bailey,Julian Brandt,Admir Mehmedi,Wendell,Charles Aránguiz,Dominik Kohr,Kai Havertz,Kevin Volland,RB Leipzig,Péter Gulácsi,Bernardo,Willi Orban,Ibrahima Konaté,Marcel Sabitzer,Naby Keïta,Emil Forsberg,Timo Werner,Marcel Halstenberg,Diego Demme,Kevin Kampl,2,2,Matchweek 12
105,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Alexander Esswein,Salomon Kalou,Sebastian Langkamp,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Arne Maier,Davie Selke,Gladbach,Yann Sommer,Jannik Vestergaard,Christoph Kramer,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Fabian Johnson,Matthias Ginter,Nico Elvedi,2,4,Matchweek 12
106,Schalke 04,Ralf Fährmann,Weston McKennie,Max Meyer,Franco Di Santo,Yevhen Konoplyanka,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Naldo,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Douglas Santos,Kyriakos Papadopoulos,Aaron Hunt,Filip Kostić,Gōtoku Sakai,Gideon Jung,Jann-Fiete Arp,Tatsuya Ito,2,0,Matchweek 12
107,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Thomas Delaney,Max Kruse,Miloš Veljković,Zlatko Junuzović,Niklas Moisander,Fin Bartels,Theodor Gebre Selassie,Maximilian Eggestein,Philipp Bargfrede,Hannover 96,Michael Esser,Miiko Albornoz,Marvin Bakalorz,Jonathas,Sebastian Maier,Felix Klaus,Martin Harnik,Florian Hübner,Salif Sané,Oliver Sorg,Pirmin Schwegler,4,0,Matchweek 12
108,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Felix Klaus,Ihlas Bebou,Martin Harnik,Salif Sané,Matthias Ostrzolek,Oliver Sorg,Pirmin Schwegler,Waldemar Anton,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Josip Brekalo,Takuma Asano,Christian Gentner,Benjamin Pavard,Holger Badstuber,Berkay Özcan,Andreas Beck,1,1,Matchweek 13
109,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Carlos Salcedo,Jetro Willems,Kevin-Prince Boateng,David Abraham,Marc Stendera,Marius Wolf,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Lars Bender,Julian Brandt,Lucas Alario,Admir Mehmedi,Charles Aránguiz,Dominik Kohr,Kai Havertz,Kevin Volland,0,1,Matchweek 13
110,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Erik Thommy,Alfreð Finnbogason,Caiuby,Philipp Max,Kevin Danso,Wolfsburg,Koen Casteels,Paul Verhaegh,Yunus Mallı,Daniel Didavi,Divock Origi,Josuha Guilavogui,John Brooks,Maximilian Arnold,Marcel Tisserand,Robin Knoche,Mario Gómez,2,1,Matchweek 13
111,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Naby Keïta,Yussuf Poulsen,Emil Forsberg,Timo Werner,Lukas Klostermann,Marcel Halstenberg,Diego Demme,Kevin Kampl,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Thomas Delaney,Max Kruse,Miloš Veljković,Niklas Moisander,Fin Bartels,Theodor Gebre Selassie,Lamine Sané,Maximilian Eggestein,Philipp Bargfrede,2,0,Matchweek 13
112,Dortmund,Roman Weidenfeller,Nuri Şahin,Andriy Yarmolenko,Mario Götze,Raphaël Guerreiro,Pierre-Emerick Aubameyang,Christian Pulisic,Sokratis Papastathopoulos,Marcel Schmelzer,Julian Weigl,Ömer Toprak,Schalke 04,Ralf Fährmann,Weston McKennie,Max Meyer,Franco Di Santo,Yevhen Konoplyanka,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Thilo Kehrer,Bastian Oczipka,Naldo,4,4,Matchweek 13
113,Freiburg,Alexander Schwolow,Marco Terrazzino,Pascal Stenzel,Nils Petersen,Janik Haberer,Marc-Oliver Kempf,Julian Schuster,Robin Koch,Nicolas Höfler,Christian Günter,Bartosz Kapustka,Mainz 05,Robin Zentner,Danny Latza,Levin Öztunalı,Alexandru Maxim,Viktor Fischer,Stefan Bell,Daniel Brosinski,Kenan Kodro,Jean-Philippe Gbamin,Gerrit Holtmann,Alexander Hack,2,1,Matchweek 13
114,Gladbach,Yann Sommer,Jannik Vestergaard,Christoph Kramer,Patrick Herrmann,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Matthias Ginter,Nico Elvedi,Bayern Munich,Sven Ulreich,Niklas Süle,Mats Hummels,Javi Martínez,Robert Lewandowski,James Rodríguez,Juan Bernat,Sebastian Rudy,Arturo Vidal,Corentin Tolisso,Joshua Kimmich,2,1,Matchweek 13
115,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Douglas Santos,Bobby Wood,Kyriakos Papadopoulos,Aaron Hunt,Filip Kostić,Gōtoku Sakai,Gideon Jung,Jann-Fiete Arp,Hoffenheim,Oliver Baumann,Kerem Demirbay,Florian Grillitsch,Sandro Wagner,Nico Schulz,Steven Zuber,Mark Uth,Kevin Vogt,Kevin Akpoguma,Serge Gnabry,Stefan Posch,3,0,Matchweek 13
116,Köln,Timo Horn,Miloš Jojić,Yuya Osako,Serhou Guirassy,Salih Özcan,Jorge Meré,Lukas Klünter,Matthias Lehmann,Konstantin Rausch,Claudio Pizarro,Yann Aurel Bisseck,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Mathew Leckie,Sebastian Langkamp,Maximilian Mittelstädt,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Arne Maier,Davie Selke,0,2,Matchweek 13
