,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
58,Mainz 05,Loris Karius,Danny Latza,Pierre Bengtsson,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Daniel Brosinski,Niko Bungert,Christian Clemens,Pablo de Blasis,Bayern Munich,Manuel Neuer,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Douglas Costa,Rafinha,Xabi Alonso,Philipp Lahm,Thomas Müller,David Alaba,Kingsley Coman,0,3,Matchweek 7
59,Werder Bremen,Felix Wiedwald,Santiago García,Assani Lukimya-Mulongoti,Jannik Vestergaard,Clemens Fritz,Levin Öztunalı,Claudio Pizarro,Zlatko Junuzović,Felix Kroos,Anthony Ujah,Theodor Gebre Selassie,Leverkusen,Bernd Leno,Jonathan Tah,Kyriakos Papadopoulos,Lars Bender,Stefan Kießling,Admir Mehmedi,Sebastian Boenisch,Julian Brandt,Christoph Kramer,Giulio Donati,Karim Bellarabi,0,3,Matchweek 7
60,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Emir Spahić,Johan Djourou,Lewis Holtby,Pierre-Michel Lasogga,Michael Gregoritsch,Aaron Hunt,Albin Ekdal,Marcelo Díaz,Matthias Ostrzolek,Schalke 04,Ralf Fährmann,Júnior Caiçara,Johannes Geis,Max Meyer,Leon Goretzka,Franco Di Santo,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Joël Matip,Roman Neustädter,0,1,Matchweek 7
61,Eint Frankfurt,Lukáš Hrádecký,Marco Russ,Bastian Oczipka,Stefan Reinartz,Václav Kadlec,Alexander Meier,Stefan Aigner,David Abraham,Makoto Hasebe,Marc Stendera,Aleksandar Ignjovski,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Niklas Stark,Vladimír Darida,Salomon Kalou,Tolga Ciğerci,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,1,1,Matchweek 7
62,Dortmund,Roman Bürki,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Matthias Ginter,Marcel Schmelzer,Julian Weigl,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Jérôme Gondorf,Jan Rosenthal,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,2,2,Matchweek 7
63,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Jérôme Gondorf,Jan Rosenthal,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,Mainz 05,Loris Karius,Gonzalo Jara,Danny Latza,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Niko Bungert,Pablo de Blasis,2,3,Matchweek 8
64,Gladbach,Tobias Sippel,Andreas Christensen,Mahmoud Dahoud,Raffael,Lars Stindl,Álvaro Domínguez,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Julian Korb,Granit Xhaka,Wolfsburg,Diego Benaglio,Marcel Schäfer,Timm Klose,Daniel Caligiuri,Max Kruse,André Schürrle,Josuha Guilavogui,Sebastian Jung,Naldo,Maximilian Arnold,Ricardo Rodríguez,2,0,Matchweek 8
65,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Sebastian Rudy,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Jeremy Toljan,Pirmin Schwegler,Niklas Süle,Kevin Volland,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Toni Šunjić,Timo Baumgartl,Martin Harnik,Lukas Rupp,Daniel Didavi,Florian Klein,Timo Werner,Serey Die,Alexandru Maxim,2,2,Matchweek 8
66,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Salif Sané,Manuel Schmiedebach,Artur Sobiech,Hiroshi Kiyotake,Christian Schulz,Marcelo,Oliver Sorg,Kenan Karaman,Werder Bremen,Felix Wiedwald,Santiago García,Álex Gálvez,Jannik Vestergaard,Clemens Fritz,Zlatko Junuzović,Ulisses Garcia,Anthony Ujah,Fin Bartels,Theodor Gebre Selassie,Florian Grillitsch,1,0,Matchweek 8
67,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Niklas Stark,Vladimír Darida,Salomon Kalou,Tolga Ciğerci,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Emir Spahić,Johan Djourou,Lewis Holtby,Pierre-Michel Lasogga,Aaron Hunt,Albin Ekdal,Marcelo Díaz,Matthias Ostrzolek,Nicolai Müller,3,0,Matchweek 8
68,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Mathew Leckie,Roger,Moritz Hartmann,Pascal Groß,Lukas Hinterseer,Max Christiansen,Tobias Levels,Marvin Matip,Eint Frankfurt,Lukáš Hrádecký,Marco Russ,Carlos Zambrano,Bastian Oczipka,Stefan Reinartz,Alexander Meier,Stefan Aigner,Makoto Hasebe,Marc Stendera,Aleksandar Ignjovski,Luc Castaignos,2,0,Matchweek 8
69,Schalke 04,Ralf Fährmann,Júnior Caiçara,Johannes Geis,Max Meyer,Leon Goretzka,Franco Di Santo,Dennis Aogo,Leroy Sané,Klaas-Jan Huntelaar,Joël Matip,Roman Neustädter,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Marcel Risse,Yuya Osako,Jonas Hector,Paweł Olkowski,Leonardo Bittencourt,Anthony Modeste,Yannick Gerhardt,Matthias Lehmann,0,3,Matchweek 8
70,Leverkusen,Bernd Leno,Jonathan Tah,Kyriakos Papadopoulos,Javier Hernández,Lars Bender,Hakan Çalhanoğlu,Wendell,Christoph Kramer,Giulio Donati,Karim Bellarabi,Kevin Kampl,Augsburg,Marwin Hitz,Paul Verhaegh,Kostas Stafylidis,Ragnar Klavan,Halil Altıntop,Daniel Baier,Alexander Esswein,Jan-Ingwer Callsen-Bracker,Koo Ja-cheol,Dominik Kohr,Raúl Bobadilla,1,1,Matchweek 8
71,Bayern Munich,Manuel Neuer,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Douglas Costa,Xabi Alonso,Jérôme Boateng,Mario Götze,Philipp Lahm,Thomas Müller,David Alaba,Dortmund,Roman Bürki,Sven Bender,İlkay Gündoğan,Henrikh Mkhitaryan,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Gonzalo Castro,Julian Weigl,5,1,Matchweek 8
72,Mainz 05,Loris Karius,Danny Latza,Pierre Bengtsson,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Niko Bungert,Pablo de Blasis,Dortmund,Roman Bürki,Park Joo-ho,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Matthias Ginter,Julian Weigl,0,2,Matchweek 9
73,Werder Bremen,Felix Wiedwald,Santiago García,Álex Gálvez,Assani Lukimya-Mulongoti,Clemens Fritz,Zlatko Junuzović,Anthony Ujah,Fin Bartels,Theodor Gebre Selassie,Melvyn Lorenzen,Philipp Bargfrede,Bayern Munich,Manuel Neuer,Thiago Alcántara,Robert Lewandowski,Rafinha,Xabi Alonso,Jérôme Boateng,Juan Bernat,Philipp Lahm,Arturo Vidal,Thomas Müller,David Alaba,0,1,Matchweek 9
74,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Alexander Esswein,Tobias Werner,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Caiuby,Philipp Max,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Jérôme Gondorf,Jan Rosenthal,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,0,2,Matchweek 9
75,Wolfsburg,Diego Benaglio,Daniel Caligiuri,Julian Draxler,Max Kruse,Bas Dost,Christian Träsch,Dante,Luiz Gustavo,Josuha Guilavogui,Naldo,Ricardo Rodríguez,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Sebastian Rudy,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Tobias Strobl,Jeremy Toljan,Niklas Süle,Kevin Volland,4,2,Matchweek 9
76,Schalke 04,Ralf Fährmann,Benedikt Höwedes,Johannes Geis,Max Meyer,Leon Goretzka,Franco Di Santo,Eric Maxim Choupo-Moting,Dennis Aogo,Leroy Sané,Sascha Riether,Joël Matip,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Vladimír Darida,Salomon Kalou,Sebastian Langkamp,Tolga Ciğerci,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,2,1,Matchweek 9
77,Hamburger SV,René Adler,Dennis Diekmeier,Emir Spahić,Johan Djourou,Ivo Iličević,Lewis Holtby,Pierre-Michel Lasogga,Aaron Hunt,Albin Ekdal,Matthias Ostrzolek,Nicolai Müller,Leverkusen,Bernd Leno,Jonathan Tah,Kyriakos Papadopoulos,Javier Hernández,Stefan Kießling,Sebastian Boenisch,Julian Brandt,Ömer Toprak,Christoph Kramer,Giulio Donati,Karim Bellarabi,0,0,Matchweek 9
78,Eint Frankfurt,Lukáš Hrádecký,Marco Russ,Bastian Oczipka,Stefan Reinartz,Haris Seferović,Alexander Meier,Johannes Flum,David Abraham,Marc Stendera,Aleksandar Ignjovski,Luc Castaignos,Gladbach,Yann Sommer,Andreas Christensen,Mahmoud Dahoud,Raffael,Lars Stindl,Álvaro Domínguez,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Julian Korb,Granit Xhaka,1,5,Matchweek 9
79,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Marcel Risse,Yuya Osako,Jonas Hector,Paweł Olkowski,Leonardo Bittencourt,Anthony Modeste,Yannick Gerhardt,Matthias Lehmann,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Salif Sané,Manuel Schmiedebach,Artur Sobiech,Hiroshi Kiyotake,Christian Schulz,Marcelo,Oliver Sorg,Kenan Karaman,0,1,Matchweek 9
80,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Toni Šunjić,Timo Baumgartl,Martin Harnik,Lukas Rupp,Daniel Didavi,Florian Klein,Timo Werner,Serey Die,Alexandru Maxim,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Alfredo Morales,Mathew Leckie,Pascal Groß,Stefan Lex,Lukas Hinterseer,Romain Brégerie,Tobias Levels,Marvin Matip,1,0,Matchweek 9
81,Hoffenheim,Oliver Baumann,Ermin Bičakčić,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Tobias Strobl,Jeremy Toljan,Pirmin Schwegler,Niklas Süle,Ádám Szalai,Kevin Volland,Hamburger SV,René Adler,Dennis Diekmeier,Cléber,Johan Djourou,Ivo Iličević,Lewis Holtby,Pierre-Michel Lasogga,Michael Gregoritsch,Albin Ekdal,Matthias Ostrzolek,Nicolai Müller,0,1,Matchweek 10
82,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Marco Sailer,Jérôme Gondorf,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,Wolfsburg,Diego Benaglio,Vieirinha,Julian Draxler,Max Kruse,Bas Dost,Christian Träsch,Dante,Luiz Gustavo,Josuha Guilavogui,Naldo,Ricardo Rodríguez,0,1,Matchweek 10
83,Mainz 05,Loris Karius,Gonzalo Jara,Leon Balogun,Danny Latza,Christoph Moritz,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Niko Bungert,Werder Bremen,Felix Wiedwald,Santiago García,Álex Gálvez,Jannik Vestergaard,Clemens Fritz,Zlatko Junuzović,Anthony Ujah,Fin Bartels,Theodor Gebre Selassie,Florian Grillitsch,Philipp Bargfrede,1,3,Matchweek 10
84,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Hiroki Sakai,Salif Sané,Manuel Schmiedebach,Artur Sobiech,Hiroshi Kiyotake,Felix Klaus,Christian Schulz,Marcelo,Eint Frankfurt,Lukáš Hrádecký,Marco Russ,Carlos Zambrano,Bastian Oczipka,Stefan Reinartz,Haris Seferović,Alexander Meier,Constant Djakpa,Stefan Aigner,Makoto Hasebe,Marc Stendera,1,2,Matchweek 10
85,Bayern Munich,Manuel Neuer,Robert Lewandowski,Arjen Robben,Douglas Costa,Rafinha,Jérôme Boateng,Philipp Lahm,Arturo Vidal,Thomas Müller,David Alaba,Kingsley Coman,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Dominic Maroh,Kevin Vogt,Marcel Risse,Simon Zoller,Jonas Hector,Anthony Modeste,Yannick Gerhardt,Matthias Lehmann,4,0,Matchweek 10
86,Leverkusen,Bernd Leno,Jonathan Tah,Javier Hernández,Hakan Çalhanoğlu,Stefan Kießling,Admir Mehmedi,Sebastian Boenisch,Wendell,Julian Brandt,Ömer Toprak,Kevin Kampl,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Daniel Schwaab,Toni Šunjić,Timo Baumgartl,Martin Harnik,Lukas Rupp,Daniel Didavi,Carlos Gruezo,Florian Klein,Timo Werner,4,3,Matchweek 10
87,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Alfredo Morales,Mathew Leckie,Pascal Groß,Lukas Hinterseer,Romain Brégerie,Max Christiansen,Tobias Levels,Marvin Matip,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Vladimír Darida,Salomon Kalou,Alexander Baumjohann,Valentin Stocker,Sebastian Langkamp,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,0,1,Matchweek 10
88,Dortmund,Roman Bürki,Sven Bender,İlkay Gündoğan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Gonzalo Castro,Matthias Ginter,Marcel Schmelzer,Augsburg,Marwin Hitz,Ragnar Klavan,Markus Feulner,Daniel Baier,Alexander Esswein,Piotr Trochowski,Jan-Ingwer Callsen-Bracker,Koo Ja-cheol,Dominik Kohr,Raúl Bobadilla,Philipp Max,5,1,Matchweek 10
89,Gladbach,Yann Sommer,Andreas Christensen,Mahmoud Dahoud,Raffael,Lars Stindl,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Tony Jantschke,Julian Korb,Granit Xhaka,Schalke 04,Ralf Fährmann,Júnior Caiçara,Benedikt Höwedes,Johannes Geis,Max Meyer,Franco Di Santo,Dennis Aogo,Leroy Sané,Pierre Højbjerg,Sascha Riether,Joël Matip,3,1,Matchweek 10
90,Eint Frankfurt,Lukáš Hrádecký,Carlos Zambrano,Bastian Oczipka,Haris Seferović,Alexander Meier,Stefan Aigner,David Abraham,Makoto Hasebe,Marc Stendera,Slobodan Medojević,Aleksandar Ignjovski,Bayern Munich,Manuel Neuer,Javi Martínez,Robert Lewandowski,Arjen Robben,Douglas Costa,Rafinha,Xabi Alonso,Jérôme Boateng,Philipp Lahm,Arturo Vidal,Kingsley Coman,0,0,Matchweek 11
91,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Markus Feulner,Daniel Baier,Koo Ja-cheol,Hong Jeong-ho,Ji Dong-won,Tim Matavž,Raúl Bobadilla,Caiuby,Mainz 05,Loris Karius,Gonzalo Jara,Leon Balogun,Danny Latza,Pierre Bengtsson,Yoshinori Mutō,Yunus Mallı,Stefan Bell,Jairo Samperio,Niko Bungert,Pablo de Blasis,3,3,Matchweek 11
92,Werder Bremen,Felix Wiedwald,Álex Gálvez,Jannik Vestergaard,Clemens Fritz,Zlatko Junuzović,Anthony Ujah,Fin Bartels,Theodor Gebre Selassie,Florian Grillitsch,Janek Sternberg,Philipp Bargfrede,Dortmund,Roman Bürki,Park Joo-ho,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Matthias Ginter,Julian Weigl,1,3,Matchweek 11
93,Schalke 04,Ralf Fährmann,Júnior Caiçara,Benedikt Höwedes,Sead Kolašinac,Max Meyer,Leon Goretzka,Franco Di Santo,Dennis Aogo,Leroy Sané,Klaas-Jan Huntelaar,Joël Matip,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Mathew Leckie,Moritz Hartmann,Pascal Groß,Romain Brégerie,Max Christiansen,Elias Kachunga,Tobias Levels,Marvin Matip,1,1,Matchweek 11
94,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Vladimír Darida,Salomon Kalou,Valentin Stocker,Sebastian Langkamp,Tolga Ciğerci,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,Gladbach,Yann Sommer,Andreas Christensen,Håvard Nordtveit,Mahmoud Dahoud,Raffael,Lars Stindl,Álvaro Domínguez,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Granit Xhaka,1,4,Matchweek 11
95,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Kevin Vogt,Marcel Risse,Yuya Osako,Jonas Hector,Philipp Hosiner,Kazuki Nagasawa,Anthony Modeste,Matthias Lehmann,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Sebastian Rudy,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Tobias Strobl,Pirmin Schwegler,Mark Uth,Kim Jin-su,Niklas Süle,0,0,Matchweek 11
96,Wolfsburg,Diego Benaglio,Nicklas Bendtner,Timm Klose,Daniel Caligiuri,Vieirinha,André Schürrle,Luiz Gustavo,Sebastian Jung,Naldo,Maximilian Arnold,Ricardo Rodríguez,Leverkusen,Bernd Leno,Jonathan Tah,Kyriakos Papadopoulos,Javier Hernández,Hakan Çalhanoğlu,Admir Mehmedi,Wendell,Christoph Kramer,Giulio Donati,Karim Bellarabi,Kevin Kampl,2,1,Matchweek 11
97,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Daniel Schwaab,Toni Šunjić,Timo Baumgartl,Martin Harnik,Daniel Didavi,Florian Klein,Timo Werner,Christian Gentner,Serey Die,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Jérôme Gondorf,Jan Rosenthal,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,2,0,Matchweek 11
98,Hamburger SV,René Adler,Dennis Diekmeier,Emir Spahić,Johan Djourou,Lewis Holtby,Sven Schipplock,Pierre-Michel Lasogga,Michael Gregoritsch,Marcelo Díaz,Matthias Ostrzolek,Nicolai Müller,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Hiroki Sakai,Salif Sané,Manuel Schmiedebach,Artur Sobiech,Hiroshi Kiyotake,Felix Klaus,Christian Schulz,Marcelo,1,2,Matchweek 11
99,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Hiroki Sakai,Salif Sané,Artur Sobiech,Hiroshi Kiyotake,Felix Klaus,Uffe Bech,Christian Schulz,Marcelo,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Vladimír Darida,Salomon Kalou,Sebastian Langkamp,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,John Brooks,Fabian Lustenberger,Yanni Regäsel,1,3,Matchweek 12
100,Mainz 05,Loris Karius,Gonzalo Jara,Leon Balogun,Danny Latza,Pierre Bengtsson,Yoshinori Mutō,Yunus Mallı,Jairo Samperio,Daniel Brosinski,Niko Bungert,Pablo de Blasis,Wolfsburg,Diego Benaglio,Nicklas Bendtner,Daniel Caligiuri,Vieirinha,Julian Draxler,Christian Träsch,Dante,Luiz Gustavo,Naldo,Maximilian Arnold,Ricardo Rodríguez,2,0,Matchweek 12
101,Hoffenheim,Oliver Baumann,Ermin Bičakčić,Sebastian Rudy,Eduardo Vargas,Jonathan Schmid,Tobias Strobl,Pirmin Schwegler,Kim Jin-su,Kevin Kurányi,Niklas Süle,Kevin Volland,Eint Frankfurt,Lukáš Hrádecký,Carlos Zambrano,Bastian Oczipka,Stefan Reinartz,Haris Seferović,Alexander Meier,Stefan Aigner,David Abraham,Makoto Hasebe,Marc Stendera,Aleksandar Ignjovski,0,0,Matchweek 12
102,Leverkusen,Bernd Leno,Jonathan Tah,Kyriakos Papadopoulos,Javier Hernández,Hakan Çalhanoğlu,Admir Mehmedi,Sebastian Boenisch,Wendell,Ömer Toprak,Karim Bellarabi,Kevin Kampl,Köln,Timo Horn,Dominique Heintz,Dominic Maroh,Kevin Vogt,Marcel Risse,Yuya Osako,Jonas Hector,Philipp Hosiner,Leonardo Bittencourt,Anthony Modeste,Matthias Lehmann,1,2,Matchweek 12
103,Bayern Munich,Manuel Neuer,Robert Lewandowski,Arjen Robben,Douglas Costa,Rafinha,Jérôme Boateng,Arturo Vidal,Thomas Müller,David Alaba,Kingsley Coman,Joshua Kimmich,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Daniel Schwaab,Toni Šunjić,Timo Baumgartl,Daniel Didavi,Florian Klein,Filip Kostić,Timo Werner,Christian Gentner,Serey Die,4,0,Matchweek 12
104,Gladbach,Yann Sommer,Andreas Christensen,Håvard Nordtveit,Mahmoud Dahoud,Raffael,Lars Stindl,Álvaro Domínguez,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Granit Xhaka,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Alfredo Morales,Mathew Leckie,Moritz Hartmann,Pascal Groß,Lukas Hinterseer,Romain Brégerie,Tobias Levels,Marvin Matip,0,0,Matchweek 12
105,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Jérôme Gondorf,Jan Rosenthal,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,Hamburger SV,René Adler,Emir Spahić,Johan Djourou,Lewis Holtby,Sven Schipplock,Pierre-Michel Lasogga,Michael Gregoritsch,Marcelo Díaz,Matthias Ostrzolek,Gōtoku Sakai,Nicolai Müller,1,1,Matchweek 12
106,Dortmund,Roman Bürki,İlkay Gündoğan,Henrikh Mkhitaryan,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Gonzalo Castro,Matthias Ginter,Marcel Schmelzer,Julian Weigl,Schalke 04,Ralf Fährmann,Júnior Caiçara,Sead Kolašinac,Max Meyer,Leon Goretzka,Franco Di Santo,Dennis Aogo,Leroy Sané,Klaas-Jan Huntelaar,Joël Matip,Roman Neustädter,3,2,Matchweek 12
107,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Daniel Baier,Jan-Ingwer Callsen-Bracker,Koo Ja-cheol,Dominik Kohr,Ji Dong-won,Raúl Bobadilla,Caiuby,Philipp Max,Werder Bremen,Felix Wiedwald,Santiago García,Álex Gálvez,Jannik Vestergaard,Levin Öztunalı,Zlatko Junuzović,Ulisses Garcia,Anthony Ujah,Fin Bartels,Theodor Gebre Selassie,Philipp Bargfrede,1,2,Matchweek 12
108,Hamburger SV,René Adler,Emir Spahić,Johan Djourou,Ivo Iličević,Lewis Holtby,Pierre-Michel Lasogga,Matthias Ostrzolek,Gōtoku Sakai,Nicolai Müller,Gideon Jung,Gojko Kačar,Dortmund,Roman Bürki,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Matthias Ginter,Marcel Schmelzer,Julian Weigl,3,1,Matchweek 13
109,Gladbach,Yann Sommer,Andreas Christensen,Håvard Nordtveit,Mahmoud Dahoud,Raffael,Lars Stindl,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Tony Jantschke,Julian Korb,Hannover 96,Ron-Robert Zieler,Miiko Albornoz,Salif Sané,Ceyhun Gülselam,Manuel Schmiedebach,Artur Sobiech,Uffe Bech,Christian Schulz,Oliver Sorg,Marcelo,Kenan Karaman,2,1,Matchweek 13
110,Köln,Timo Horn,Dominique Heintz,Dominic Maroh,Kevin Vogt,Marcel Risse,Yuya Osako,Jonas Hector,Philipp Hosiner,Leonardo Bittencourt,Anthony Modeste,Matthias Lehmann,Mainz 05,Loris Karius,Danny Latza,Pierre Bengtsson,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Niko Bungert,Pablo de Blasis,0,0,Matchweek 13
111,Wolfsburg,Diego Benaglio,Marcel Schäfer,Daniel Caligiuri,Vieirinha,Max Kruse,Bas Dost,Christian Träsch,Dante,Luiz Gustavo,Naldo,Maximilian Arnold,Werder Bremen,Felix Wiedwald,Santiago García,Álex Gálvez,Jannik Vestergaard,Clemens Fritz,Zlatko Junuzović,Luca-Milan Zander,Anthony Ujah,Fin Bartels,Florian Grillitsch,Philipp Bargfrede,6,0,Matchweek 13
112,Eint Frankfurt,Lukáš Hrádecký,Carlos Zambrano,Bastian Oczipka,Alexander Meier,Stefan Aigner,David Abraham,Makoto Hasebe,Marc Stendera,Slobodan Medojević,Aleksandar Ignjovski,Luc Castaignos,Leverkusen,Bernd Leno,Jonathan Tah,Javier Hernández,Hakan Çalhanoğlu,Admir Mehmedi,Wendell,Ömer Toprak,Christoph Kramer,Giulio Donati,Karim Bellarabi,Kevin Kampl,1,3,Matchweek 13
113,Stuttgart,Odisseas Vlachodimos,Emiliano Insúa,Daniel Schwaab,Toni Šunjić,Timo Baumgartl,Daniel Didavi,Florian Klein,Filip Kostić,Timo Werner,Christian Gentner,Serey Die,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Daniel Baier,Alexander Esswein,Jan-Ingwer Callsen-Bracker,Koo Ja-cheol,Dominik Kohr,Raúl Bobadilla,Caiuby,Philipp Max,0,4,Matchweek 13
114,Schalke 04,Ralf Fährmann,Benedikt Höwedes,Max Meyer,Leon Goretzka,Dennis Aogo,Leroy Sané,Pierre Højbjerg,Klaas-Jan Huntelaar,Sascha Riether,Joël Matip,Roman Neustädter,Bayern Munich,Manuel Neuer,Medhi Benatia,Javi Martínez,Robert Lewandowski,Arjen Robben,Douglas Costa,Xabi Alonso,Philipp Lahm,Arturo Vidal,Thomas Müller,David Alaba,1,3,Matchweek 13
115,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Vladimír Darida,Salomon Kalou,Sebastian Langkamp,Tolga Ciğerci,Marvin Plattenhardt,Genki Haraguchi,John Brooks,Fabian Lustenberger,Yanni Regäsel,Hoffenheim,Oliver Baumann,Ermin Bičakčić,Sebastian Rudy,Eugen Polanski,Jonathan Schmid,Tobias Strobl,Nadiem Amiri,Mark Uth,Kim Jin-su,Niklas Süle,Kevin Volland,1,0,Matchweek 13
