,Unnamed: 0.1,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H
10,10,10,Paderborn 07,Jannik Huth,Uwe Hünemeier,Christian Strohdiek,Klaus Gjasula,Cauly Oliveira Souza,Sven Michel,Christopher Antwi-Adjei,Mohamed Dräger,Jamilu Collins,Streli Mamba,Sebastian Vasiliadis,Freiburg,Alexander Schwolow,Philipp Lienhart,Nico Schlotterbeck,Jonathan Schmid,Luca Waldschmidt,Nils Petersen,Jérôme Gondorf,Brandon Borrello,Robin Koch,Nicolas Höfler,Christian Günter,1,3,Matchweek 2,2,-1.0,3.0,-1.0,3.0,0.0,3.0,0.0,3.0,2.9,3.5,2.37
11,11,11,Düsseldorf,Zack Steffen,Markus Suttner,André Hoffmann,Kaan Ayhan,Alfredo Morales,Kenan Karaman,Erik Thommy,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Lewis Baker,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Kerem Demirbay,Wendell,Charles Aránguiz,Kai Havertz,Kevin Volland,Karim Bellarabi,1,3,Matchweek 2,2,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.7,4.0,4.75
12,12,12,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Kostas Stafylidis,Dennis Geiger,Ihlas Bebou,Christoph Baumgartner,Sebastian Rudy,Kevin Vogt,Robert Skov,Stefan Posch,Werder Bremen,Jiří Pavlenka,Yuya Osako,Niclas Füllkrug,Nuri Şahin,Niklas Moisander,Ömer Toprak,Theodor Gebre Selassie,Johannes Eggestein,Davy Klaassen,Marco Friedl,Maximilian Eggestein,3,2,Matchweek 2,2,-1.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,4.2,3.6,1.85
13,13,13,Augsburg,Tomáš Koubek,Stephan Lichtsteiner,Florian Niederlechner,Rani Khedira,Daniel Baier,Michael Gregoritsch,Ruben Vargas,Tin Jedvaj,Carlos Gruezo,André Hahn,Philipp Max,Union Berlin,Rafał Gikiewicz,Neven Subotić,Anthony Ujah,Marius Bülter,Grischa Prömel,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robert Andrich,Keven Schlotterbeck,Marcus Ingvartsen,1,1,Matchweek 2,2,-4.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,3.3,3.4,2.2
14,14,14,Mainz 05,Florian Müller,Aarón Martín,Jean-Paul Boëtius,Danny Latza,Robin Quaison,Pierre Kunde,Daniel Brosinski,Moussa Niakhate,Edimilson Fernandes,Karim Onisiwo,Alexander Hack,Gladbach,Yann Sommer,Denis Zakaria,Marcus Thuram,Alassane Pléa,Oscar Wendt,Stefan Lainer,Fabian Johnson,László Bénes,Matthias Ginter,Nico Elvedi,Florian Neuhaus,1,3,Matchweek 2,2,-3.0,0.0,-3.0,0.0,0.0,1.0,0.0,1.0,2.4,3.4,2.9
15,15,15,Schalke 04,Alexander Nübel,Weston McKennie,Matija Nastasić,Omar Mascarell,Benito Raman,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Bayern Munich,Manuel Neuer,Niklas Süle,Benjamin Pavard,Robert Lewandowski,Lucas Hernández,Serge Gnabry,Corentin Tolisso,Thomas Müller,David Alaba,Kingsley Coman,Joshua Kimmich,0,3,Matchweek 2,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.36,4.75,9.0
16,16,16,RB Leipzig,Péter Gulácsi,Willi Orban,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Timo Werner,Lukas Klostermann,Christopher Nkunku,Nordi Mukiele,Marcel Halstenberg,Diego Demme,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Dejan Joveljić,Filip Kostić,Daichi Kamada,Sebastian Rode,David Abraham,Makoto Hasebe,Erik Durm,Dominik Kohr,Gonçalo Paciência,2,1,Matchweek 2,2,4.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,6.0,4.5,1.5
17,17,17,Hertha BSC,Rune Jarstein,Karim Rekik,Niklas Stark,Vladimír Darida,Salomon Kalou,Ondrej Duda,Lukas Klünter,Marko Grujić,Maximilian Mittelstädt,Vedad Ibišević,Dodi Lukebakio,Wolfsburg,Koen Casteels,William,Wout Weghorst,Felix Klaus,Jérôme Roussillon,Josuha Guilavogui,Xaver Schlager,John Brooks,Maximilian Arnold,Robin Knoche,João Victor Santos Sá,0,3,Matchweek 2,2,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,2.9,3.4,2.4
18,18,18,Gladbach,Yann Sommer,Denis Zakaria,Marcus Thuram,Alassane Pléa,Oscar Wendt,Stefan Lainer,Fabian Johnson,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Breel Embolo,RB Leipzig,Péter Gulácsi,Willi Orban,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Emil Forsberg,Timo Werner,Lukas Klostermann,Marcel Halstenberg,Konrad Laimer,Kevin Kampl,1,3,Matchweek 3,3,2.0,5.0,2.0,5.0,4.0,6.0,4.0,6.0,2.05,4.0,3.2
19,19,19,Wolfsburg,Koen Casteels,William,Josip Brekalo,Wout Weghorst,Jérôme Roussillon,Josuha Guilavogui,Xaver Schlager,John Brooks,Maximilian Arnold,Robin Knoche,João Victor Santos Sá,Paderborn 07,Jannik Huth,Uwe Hünemeier,Christian Strohdiek,Klaus Gjasula,Cauly Oliveira Souza,Sven Michel,Christopher Antwi-Adjei,Mohamed Dräger,Jamilu Collins,Streli Mamba,Sebastian Vasiliadis,1,1,Matchweek 3,3,4.0,-3.0,4.0,-3.0,6.0,0.0,6.0,0.0,6.0,5.0,1.44
20,20,20,Schalke 04,Alexander Nübel,Weston McKennie,Omar Mascarell,Benito Raman,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Salif Sané,Hertha BSC,Rune Jarstein,Karim Rekik,Niklas Stark,Vladimír Darida,Ondrej Duda,Lukas Klünter,Marko Grujić,Maximilian Mittelstädt,Vedad Ibišević,Marvin Plattenhardt,Dodi Lukebakio,3,0,Matchweek 3,3,-3.0,-3.0,-3.0,-3.0,1.0,1.0,1.0,1.0,3.4,3.6,2.1
21,21,21,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Kerem Demirbay,Wendell,Charles Aránguiz,Kai Havertz,Kevin Volland,Karim Bellarabi,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Kostas Stafylidis,Dennis Geiger,Ihlas Bebou,Florian Grillitsch,Sebastian Rudy,Ishak Belfodil,Kevin Vogt,Stefan Posch,0,0,Matchweek 3,3,3.0,0.0,3.0,0.0,6.0,3.0,6.0,3.0,5.25,4.75,1.53
22,22,22,Freiburg,Alexander Schwolow,Philipp Lienhart,Nico Schlotterbeck,Jonathan Schmid,Luca Waldschmidt,Nils Petersen,Brandon Borrello,Robin Koch,Nicolas Höfler,Kwon Chang-hoon,Christian Günter,Köln,Timo Horn,Rafael Czichos,Birger Verstraete,Kingsley Schindler,Louis Schaub,Jonas Hector,Kingsley Ehizibue,Dominick Drexler,Anthony Modeste,Ellyes Skhiri,Sebastiaan Bornauw,1,2,Matchweek 3,3,5.0,-3.0,5.0,-3.0,6.0,0.0,6.0,0.0,3.0,3.5,2.37
23,23,23,Bayern Munich,Manuel Neuer,Niklas Süle,Benjamin Pavard,Thiago Alcántara,Robert Lewandowski,Philippe Coutinho,Ivan Perišić,Lucas Hernández,David Alaba,Kingsley Coman,Joshua Kimmich,Mainz 05,Florian Müller,Ronaël Pierre-Gabriel,Aarón Martín,Jean-Paul Boëtius,Danny Latza,Moussa Niakhate,Edimilson Fernandes,Karim Onisiwo,Jonathan Burkardt,Ridle Baku,Alexander Hack,6,1,Matchweek 3,3,3.0,-5.0,3.0,-5.0,4.0,0.0,4.0,0.0,26.0,11.0,1.08
24,24,24,Union Berlin,Rafał Gikiewicz,Neven Subotić,Marvin Friedrich,Sebastian Andersson,Anthony Ujah,Marius Bülter,Manuel Schmiedebach,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robert Andrich,Dortmund,Roman Bürki,Achraf Hakimi,Thomas Delaney,Jadon Sancho,Paco Alcácer,Marco Reus,Mats Hummels,Manuel Akanji,Julian Brandt,Łukasz Piszczek,Julian Weigl,3,1,Matchweek 3,3,-4.0,6.0,-4.0,6.0,1.0,6.0,1.0,6.0,1.28,5.75,10.0
25,25,25,Werder Bremen,Jiří Pavlenka,Michael Lang,Yuya Osako,Niclas Füllkrug,Nuri Şahin,Niklas Moisander,Josh Sargent,Theodor Gebre Selassie,Davy Klaassen,Marco Friedl,Maximilian Eggestein,Augsburg,Tomáš Koubek,Stephan Lichtsteiner,Florian Niederlechner,Rani Khedira,Daniel Baier,Michael Gregoritsch,Ruben Vargas,Tin Jedvaj,Ohis Felix Uduokhai,Marco Richter,Philipp Max,3,2,Matchweek 3,3,-3.0,-4.0,-3.0,-4.0,0.0,1.0,0.0,1.0,4.5,4.0,1.72
26,26,26,Eint Frankfurt,Kevin Trapp,Dejan Joveljić,Filip Kostić,Martin Hinteregger,Daichi Kamada,Sebastian Rode,David Abraham,Makoto Hasebe,Danny da Costa,Dominik Kohr,Gonçalo Paciência,Düsseldorf,Zack Steffen,André Hoffmann,Kaan Ayhan,Alfredo Morales,Oliver Fink,Dawid Kownacki,Adam Bodzek,Erik Thommy,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,2,1,Matchweek 3,3,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.75,4.0,1.66
27,27,27,Düsseldorf,Zack Steffen,Kaan Ayhan,Oliver Fink,Dawid Kownacki,Adam Bodzek,Erik Thommy,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Robin Bormuth,Lewis Baker,Wolfsburg,Pavao Pervan,William,Josip Brekalo,Wout Weghorst,Yannick Gerhardt,Admir Mehmedi,Jérôme Roussillon,Josuha Guilavogui,Maximilian Arnold,Robin Knoche,Marcel Tisserand,1,1,Matchweek 4,4,-1.0,4.0,-1.0,4.0,3.0,7.0,3.0,7.0,2.25,3.5,3.1
28,28,28,Mainz 05,Robin Zentner,Aarón Martín,Jerry St. Juste,Jean-Paul Boëtius,Danny Latza,Robin Quaison,Pierre Kunde,Daniel Brosinski,Moussa Niakhate,Edimilson Fernandes,Ádám Szalai,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Niklas Stark,Ondrej Duda,Marko Grujić,Dedryck Boyata,Marvin Plattenhardt,Jordan Torunarigha,Davie Selke,Dodi Lukebakio,Marius Wolf,2,1,Matchweek 4,4,-10.0,-6.0,-10.0,-6.0,0.0,1.0,0.0,1.0,3.1,3.4,2.3
29,29,29,Köln,Timo Horn,Rafael Czichos,Birger Verstraete,Louis Schaub,Jonas Hector,Jhon Córdoba,Kingsley Ehizibue,Dominick Drexler,Anthony Modeste,Ellyes Skhiri,Sebastiaan Bornauw,Gladbach,Yann Sommer,Christoph Kramer,Denis Zakaria,Marcus Thuram,Alassane Pléa,Stefan Lainer,Ramy Bensebaini,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Breel Embolo,0,1,Matchweek 4,4,-2.0,0.0,-2.0,0.0,3.0,4.0,3.0,4.0,2.7,3.5,2.5
30,30,30,Augsburg,Tomáš Koubek,Florian Niederlechner,Rani Khedira,Jan Morávek,Ruben Vargas,Tin Jedvaj,Ohis Felix Uduokhai,Marco Richter,Alfreð Finnbogason,Philipp Max,Raphael Framberger,Eint Frankfurt,Kevin Trapp,Djibril Sow,Martin Hinteregger,Daichi Kamada,Sebastian Rode,David Abraham,Makoto Hasebe,Timothy Chandler,Danny da Costa,André Silva,Gonçalo Paciência,2,1,Matchweek 4,4,-5.0,1.0,-5.0,1.0,1.0,6.0,1.0,6.0,2.05,3.6,3.5
31,31,31,Dortmund,Roman Bürki,Achraf Hakimi,Thomas Delaney,Jadon Sancho,Paco Alcácer,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Julian Brandt,Axel Witsel,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Nadiem Amiri,Julian Baumgartlinger,Wendell,Charles Aránguiz,Kai Havertz,Kevin Volland,Karim Bellarabi,4,0,Matchweek 4,4,4.0,3.0,4.0,3.0,6.0,7.0,6.0,7.0,4.0,4.0,1.8
32,32,32,Union Berlin,Rafał Gikiewicz,Neven Subotić,Marvin Friedrich,Sebastian Andersson,Anthony Ujah,Marius Bülter,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robert Andrich,Christian Gentner,Werder Bremen,Jiří Pavlenka,Michael Lang,Yuya Osako,Leonardo Bittencourt,Niclas Füllkrug,Nuri Şahin,Theodor Gebre Selassie,Johannes Eggestein,Davy Klaassen,Marco Friedl,Christian Groß,1,2,Matchweek 4,4,-2.0,-2.0,-2.0,-2.0,4.0,3.0,4.0,3.0,2.4,3.5,2.87
33,33,33,RB Leipzig,Péter Gulácsi,Willi Orban,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Emil Forsberg,Timo Werner,Lukas Klostermann,Nordi Mukiele,Marcel Halstenberg,Konrad Laimer,Bayern Munich,Manuel Neuer,Niklas Süle,Benjamin Pavard,Thiago Alcántara,Robert Lewandowski,Jérôme Boateng,Lucas Hernández,Serge Gnabry,Thomas Müller,Kingsley Coman,Joshua Kimmich,1,1,Matchweek 4,4,7.0,8.0,7.0,8.0,9.0,7.0,9.0,7.0,1.85,4.0,3.8
34,34,34,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Kostas Stafylidis,Dennis Geiger,Ihlas Bebou,Florian Grillitsch,Sebastian Rudy,Ishak Belfodil,Kevin Vogt,Stefan Posch,Freiburg,Alexander Schwolow,Philipp Lienhart,Jonathan Schmid,Mike Frantz,Lucas Höler,Nils Petersen,Janik Haberer,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,0,3,Matchweek 4,4,0.0,4.0,0.0,4.0,4.0,6.0,4.0,6.0,4.5,4.2,1.7
35,35,35,Paderborn 07,Jannik Huth,Uwe Hünemeier,Christian Strohdiek,Klaus Gjasula,Cauly Oliveira Souza,Sven Michel,Christopher Antwi-Adjei,Mohamed Dräger,Jamilu Collins,Streli Mamba,Sebastian Vasiliadis,Schalke 04,Alexander Nübel,Omar Mascarell,Mark Uth,Suat Serdar,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Salif Sané,1,5,Matchweek 4,4,-3.0,0.0,-3.0,0.0,1.0,4.0,1.0,4.0,2.25,3.5,3.1
36,36,36,Schalke 04,Alexander Nübel,Weston McKennie,Omar Mascarell,Suat Serdar,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Salif Sané,Mainz 05,Robin Zentner,Aarón Martín,Jerry St. Juste,Jean-Paul Boëtius,Danny Latza,Robin Quaison,Pierre Kunde,Daniel Brosinski,Moussa Niakhate,Edimilson Fernandes,Ádám Szalai,2,1,Matchweek 5,5,4.0,-9.0,4.0,-9.0,7.0,3.0,7.0,3.0,5.0,4.2,1.61
37,37,37,Freiburg,Alexander Schwolow,Philipp Lienhart,Jonathan Schmid,Mike Frantz,Lucas Höler,Nils Petersen,Janik Haberer,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,Augsburg,Tomáš Koubek,Stephan Lichtsteiner,Florian Niederlechner,Rani Khedira,Jan Morávek,Ruben Vargas,Tin Jedvaj,Ohis Felix Uduokhai,Alfreð Finnbogason,André Hahn,Philipp Max,1,1,Matchweek 5,5,7.0,-4.0,7.0,-4.0,9.0,4.0,9.0,4.0,3.8,3.75,1.9
38,38,38,Bayern Munich,Manuel Neuer,Niklas Süle,Benjamin Pavard,Robert Lewandowski,Philippe Coutinho,Ivan Perišić,Jérôme Boateng,Lucas Hernández,Serge Gnabry,Corentin Tolisso,Joshua Kimmich,Köln,Timo Horn,Rafael Czichos,Marco Höger,Kingsley Schindler,Jonas Hector,Jhon Córdoba,Kingsley Ehizibue,Dominick Drexler,Ellyes Skhiri,Florian Kainz,Sebastiaan Bornauw,4,0,Matchweek 5,5,8.0,-3.0,8.0,-3.0,8.0,3.0,8.0,3.0,21.0,10.0,1.11
39,39,39,Leverkusen,Lukáš Hrádecký,Sven Bender,Aleksandar Dragović,Lars Bender,Nadiem Amiri,Lucas Alario,Julian Baumgartlinger,Wendell,Charles Aránguiz,Kai Havertz,Kevin Volland,Union Berlin,Rafał Gikiewicz,Marvin Friedrich,Sebastian Andersson,Marius Bülter,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robert Andrich,Keven Schlotterbeck,Marcus Ingvartsen,Christian Gentner,2,0,Matchweek 5,5,-1.0,-3.0,-1.0,-3.0,7.0,4.0,7.0,4.0,7.5,5.5,1.36
40,40,40,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Niklas Stark,Ondrej Duda,Lukas Klünter,Marko Grujić,Javairô Dilrosun,Dedryck Boyata,Marvin Plattenhardt,Davie Selke,Marius Wolf,Paderborn 07,Jannik Huth,Uwe Hünemeier,Christian Strohdiek,Klaus Gjasula,Cauly Oliveira Souza,Sven Michel,Christopher Antwi-Adjei,Mohamed Dräger,Jamilu Collins,Ben Zolinski,Sebastian Vasiliadis,2,1,Matchweek 5,5,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,4.75,4.0,1.7
41,41,41,Werder Bremen,Jiří Pavlenka,Michael Lang,Leonardo Bittencourt,Josh Sargent,Theodor Gebre Selassie,Johannes Eggestein,Davy Klaassen,Marco Friedl,Maximilian Eggestein,Christian Groß,Benjamin Goller,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Timo Werner,Lukas Klostermann,Christopher Nkunku,Matheus Cunha,Nordi Mukiele,Konrad Laimer,0,3,Matchweek 5,5,-1.0,7.0,-1.0,7.0,6.0,10.0,6.0,10.0,1.72,4.2,4.2
42,42,42,Gladbach,Yann Sommer,Patrick Herrmann,Denis Zakaria,Alassane Pléa,Oscar Wendt,Stefan Lainer,László Bénes,Tony Jantschke,Matthias Ginter,Florian Neuhaus,Breel Embolo,Düsseldorf,Zack Steffen,André Hoffmann,Kasim Nuhu,Kaan Ayhan,Dawid Kownacki,Kenan Karaman,Adam Bodzek,Niko Gießelmann,Matthias Zimmermann,Lewis Baker,Jean Zimmer,2,1,Matchweek 5,5,1.0,-1.0,1.0,-1.0,7.0,4.0,7.0,4.0,5.0,4.0,1.66
43,43,43,Eint Frankfurt,Kevin Trapp,Gelson Fernandes,Djibril Sow,Filip Kostić,Martin Hinteregger,Almamy Touré,Makoto Hasebe,Erik Durm,Dominik Kohr,André Silva,Gonçalo Paciência,Dortmund,Roman Bürki,Achraf Hakimi,Thomas Delaney,Jadon Sancho,Paco Alcácer,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Thorgan Hazard,Axel Witsel,2,2,Matchweek 5,5,0.0,8.0,0.0,8.0,6.0,9.0,6.0,9.0,1.75,4.0,4.33
44,44,44,Wolfsburg,Pavao Pervan,William,Josip Brekalo,Renato Steffen,Wout Weghorst,Yannick Gerhardt,Admir Mehmedi,Josuha Guilavogui,Maximilian Arnold,Robin Knoche,Marcel Tisserand,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Dennis Geiger,Ihlas Bebou,Florian Grillitsch,Sebastian Rudy,Ishak Belfodil,Benjamin Hübner,Kevin Vogt,Robert Skov,Stefan Posch,1,1,Matchweek 5,5,4.0,-3.0,4.0,-3.0,8.0,4.0,8.0,4.0,3.75,3.75,1.95
45,45,45,Union Berlin,Rafał Gikiewicz,Neven Subotić,Marvin Friedrich,Akaki Gogia,Sebastian Andersson,Ken Reichel,Marius Bülter,Manuel Schmiedebach,Christopher Trimmel,Robert Andrich,Christian Gentner,Eint Frankfurt,Kevin Trapp,Gelson Fernandes,Djibril Sow,Bas Dost,Filip Kostić,Martin Hinteregger,Daichi Kamada,Almamy Touré,Makoto Hasebe,Erik Durm,André Silva,1,2,Matchweek 6,6,-5.0,0.0,-1.0,-1.0,4.0,7.0,4.0,7.0,2.3,3.5,3.0
46,46,46,Augsburg,Tomáš Koubek,Stephan Lichtsteiner,Florian Niederlechner,Rani Khedira,Ruben Vargas,Tin Jedvaj,Ohis Felix Uduokhai,Iago,Alfreð Finnbogason,Philipp Max,Reece Oxford,Leverkusen,Lukáš Hrádecký,Sven Bender,Aleksandar Dragović,Nadiem Amiri,Lucas Alario,Julian Baumgartlinger,Charles Aránguiz,Daley Sinkgraven,Mitchell Weiser,Kai Havertz,Kevin Volland,0,3,Matchweek 6,6,-4.0,1.0,0.0,0.0,5.0,10.0,5.0,10.0,1.6,4.5,5.0
