,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
58,Leverkusen,Bernd Leno,Stefan Reinartz,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Roberto Hilbert,Tin Jedvaj,Wendell,Ömer Toprak,Karim Bellarabi,Paderborn 07,Lukas Kruse,Uwe Hünemeier,Lukas Rupp,Patrick Ziegler,Marvin Bakalorz,Jens Wemmer,Moritz Stoppelkamp,Christian Strohdiek,Elias Kachunga,Daniel Brückner,Süleyman Koç,2,2,Matchweek 7
59,Dortmund,Roman Weidenfeller,Sebastian Kehl,Sven Bender,Mats Hummels,Pierre-Emerick Aubameyang,Kevin Großkreutz,Adrián Ramos,Shinji Kagawa,Sokratis Papastathopoulos,Marcel Schmelzer,Erik Durm,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Heiko Westermann,Johan Djourou,Marcell Jansen,Lewis Holtby,Tolgay Arslan,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Nicolai Müller,0,1,Matchweek 7
60,Eint Frankfurt,Felix Wiedwald,Marco Russ,Carlos Zambrano,Bastian Oczipka,Takashi Inui,Haris Seferović,Alexander Meier,Makoto Hasebe,Anderson Bamba,Slobodan Medojević,Aleksandar Ignjovski,Köln,Timo Horn,Dominic Maroh,Kevin Vogt,Marcel Risse,Yuya Osako,Jonas Hector,Paweł Olkowski,Daniel Halfar,Simon Zoller,Kevin Wimmer,Matthias Lehmann,3,2,Matchweek 7
61,Wolfsburg,Diego Benaglio,Nicklas Bendtner,Timm Klose,Ivan Perišić,Kevin De Bruyne,Luiz Gustavo,Josuha Guilavogui,Sebastian Jung,Naldo,Maximilian Arnold,Ricardo Rodríguez,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Baba Rahman,Tobias Werner,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Raúl Bobadilla,Caiuby,1,0,Matchweek 7
62,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Oscar Wendt,Fabian Johnson,Christoph Kramer,Tony Jantschke,Julian Korb,Granit Xhaka,Martin Stranzl,Mainz 05,Loris Karius,Gonzalo Jara,Christoph Moritz,Filip Đuričić,Julian Baumgartlinger,Stefan Bell,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Niko Bungert,Jonas Hofmann,1,1,Matchweek 7
63,Köln,Timo Horn,Kevin Vogt,Marcel Risse,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Daniel Halfar,Simon Zoller,Kevin Wimmer,Dušan Švento,Matthias Lehmann,Dortmund,Roman Weidenfeller,Sebastian Kehl,İlkay Gündoğan,Ciro Immobile,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Kevin Großkreutz,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,2,1,Matchweek 8
64,Bayern Munich,Manuel Neuer,Dante,Arjen Robben,Rafinha,Xabi Alonso,Jérôme Boateng,Mario Götze,Philipp Lahm,Thomas Müller,David Alaba,Pierre Højbjerg,Werder Bremen,Raphael Wolf,Santiago García,Assani Lukimya-Mulongoti,Cédric Makiadi,Clemens Fritz,Franco Di Santo,Eljero Elia,Sebastian Prödl,Zlatko Junuzović,Felix Kroos,Fin Bartels,6,0,Matchweek 8
65,Hannover 96,Ron-Robert Zieler,Hiroki Sakai,Ceyhun Gülselam,Manuel Schmiedebach,Joselu,Christian Schulz,Jimmy Briand,Christian Pander,Marcelo,Hiroshi Kiyotake,Leonardo Bittencourt,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Håvard Nordtveit,Tony Jantschke,Julian Korb,André Hahn,Granit Xhaka,Martin Stranzl,0,3,Matchweek 8
66,Mainz 05,Loris Karius,Johannes Geis,Christoph Moritz,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Niko Bungert,Jonas Hofmann,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Tobias Werner,Marcel de Jong,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Raúl Bobadilla,Nikola Đurđić,2,1,Matchweek 8
67,Stuttgart,Thorsten Kirschbaum,Daniel Schwaab,Georg Niedermeier,Martin Harnik,Moritz Leitner,Vedad Ibišević,Oriol Romeu,Florian Klein,Timo Werner,Christian Gentner,Antonio Rüdiger,Leverkusen,Bernd Leno,Stefan Reinartz,Emir Spahić,Son Heung-min,Hakan Çalhanoğlu,Stefan Kießling,Roberto Hilbert,Tin Jedvaj,Julian Brandt,Ömer Toprak,Karim Bellarabi,3,3,Matchweek 8
68,Freiburg,Roman Bürki,Pavel Krmaš,Marc Torrejón,Vladimír Darida,Mike Frantz,Admir Mehmedi,Jonathan Schmid,Julian Schuster,Mensur Mujdža,Oliver Sorg,Maximilian Philipp,Wolfsburg,Diego Benaglio,Daniel Caligiuri,Ivan Perišić,Ivica Olić,Kevin De Bruyne,Luiz Gustavo,Josuha Guilavogui,Sebastian Jung,Naldo,Robin Knoche,Ricardo Rodríguez,1,2,Matchweek 8
69,Schalke 04,Ralf Fährmann,Benedikt Höwedes,Kevin-Prince Boateng,Julian Draxler,Eric Maxim Choupo-Moting,Dennis Aogo,Atsuto Uchida,Christian Fuchs,Kaan Ayhan,Klaas-Jan Huntelaar,Roman Neustädter,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,John Heitinga,Hajime Hosogai,Salomon Kalou,Änis Ben-Hatira,Valentin Stocker,Nico Schulz,Roy Beerens,Fabian Lustenberger,2,0,Matchweek 8
70,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Heiko Westermann,Johan Djourou,Lewis Holtby,Tolgay Arslan,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Nicolai Müller,Hoffenheim,Oliver Baumann,Andreas Beck,Sebastian Rudy,Eugen Polanski,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Niklas Süle,Anthony Modeste,Kevin Volland,1,1,Matchweek 8
71,Paderborn 07,Lukas Kruse,Uwe Hünemeier,Lukas Rupp,Patrick Ziegler,Mario Vrančić,Moritz Stoppelkamp,Christian Strohdiek,Elias Kachunga,Daniel Brückner,Michael Heinloth,Süleyman Koç,Eint Frankfurt,Felix Wiedwald,Marco Russ,Bastian Oczipka,Takashi Inui,Haris Seferović,Alexander Meier,Lucas Piazon,Makoto Hasebe,Anderson Bamba,Slobodan Medojević,Aleksandar Ignjovski,3,1,Matchweek 8
72,Werder Bremen,Raphael Wolf,Santiago García,Luca Caldirola,Álex Gálvez,Cédric Makiadi,Clemens Fritz,Franco Di Santo,Izet Hajrović,Sebastian Prödl,Zlatko Junuzović,Fin Bartels,Köln,Timo Horn,Kevin Vogt,Marcel Risse,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Daniel Halfar,Simon Zoller,Kevin Wimmer,Dušan Švento,Matthias Lehmann,0,1,Matchweek 9
73,Hoffenheim,Oliver Baumann,Andreas Beck,Sebastian Rudy,Eugen Polanski,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Niklas Süle,Ádám Szalai,Kevin Volland,Paderborn 07,Lukas Kruse,Uwe Hünemeier,Lukas Rupp,Patrick Ziegler,Mario Vrančić,Moritz Stoppelkamp,Christian Strohdiek,Elias Kachunga,Daniel Brückner,Michael Heinloth,Süleyman Koç,1,0,Matchweek 9
74,Dortmund,Roman Weidenfeller,Neven Subotić,Sven Bender,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Adrián Ramos,Łukasz Piszczek,Erik Durm,Hannover 96,Ron-Robert Zieler,Ceyhun Gülselam,Manuel Schmiedebach,Joselu,Marius Stankevičius,Christian Schulz,Felipe,Jimmy Briand,Marcelo,Hiroshi Kiyotake,Leonardo Bittencourt,0,1,Matchweek 9
75,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,John Heitinga,Hajime Hosogai,Salomon Kalou,Änis Ben-Hatira,Valentin Stocker,Nico Schulz,Roy Beerens,Fabian Lustenberger,Hamburger SV,Jaroslav Drobný,Heiko Westermann,Johan Djourou,Marcell Jansen,Tolgay Arslan,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Nicolai Müller,Ashton Götz,3,0,Matchweek 9
76,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Alexander Esswein,Baba Rahman,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Tim Matavž,Raúl Bobadilla,Freiburg,Roman Bürki,Pavel Krmaš,Marc Torrejón,Vladimír Darida,Admir Mehmedi,Jonathan Schmid,Julian Schuster,Oliver Sorg,Maximilian Philipp,Christian Günter,Felix Klaus,2,0,Matchweek 9
77,Eint Frankfurt,Felix Wiedwald,Marco Russ,Bastian Oczipka,Takashi Inui,Haris Seferović,Alexander Meier,Alexander Madlung,Lucas Piazon,Makoto Hasebe,Anderson Bamba,Aleksandar Ignjovski,Stuttgart,Thorsten Kirschbaum,Gōtoku Sakai,Daniel Schwaab,Georg Niedermeier,Martin Harnik,Oriol Romeu,Florian Klein,Filip Kostić,Christian Gentner,Sercan Sararer,Alexandru Maxim,4,5,Matchweek 9
78,Leverkusen,Bernd Leno,Stefan Reinartz,Emir Spahić,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Wendell,Ömer Toprak,Giulio Donati,Karim Bellarabi,Schalke 04,Ralf Fährmann,Benedikt Höwedes,Julian Draxler,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Chinedu Obasi,Atsuto Uchida,Kaan Ayhan,Klaas-Jan Huntelaar,Roman Neustädter,1,0,Matchweek 9
79,Wolfsburg,Diego Benaglio,Marcel Schäfer,Daniel Caligiuri,Vieirinha,Ivan Perišić,Ivica Olić,Kevin De Bruyne,Luiz Gustavo,Josuha Guilavogui,Naldo,Robin Knoche,Mainz 05,Loris Karius,Gonzalo Jara,Johannes Geis,Sami Allagui,Filip Đuričić,Stefan Bell,Daniel Brosinski,Elkin Soto,Júnior Díaz,Shinji Okazaki,Niko Bungert,3,0,Matchweek 9
80,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Oscar Wendt,Christoph Kramer,Julian Korb,André Hahn,Granit Xhaka,Martin Stranzl,Bayern Munich,Manuel Neuer,Dante,Medhi Benatia,Robert Lewandowski,Rafinha,Xabi Alonso,Juan Bernat,Mario Götze,Philipp Lahm,Thomas Müller,David Alaba,0,0,Matchweek 9
81,Schalke 04,Ralf Fährmann,Jan Kirchhoff,Benedikt Höwedes,Max Meyer,Julian Draxler,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Atsuto Uchida,Klaas-Jan Huntelaar,Roman Neustädter,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Alexander Esswein,Baba Rahman,Tobias Werner,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Raúl Bobadilla,1,0,Matchweek 10
82,Stuttgart,Thorsten Kirschbaum,Daniel Schwaab,Georg Niedermeier,Martin Harnik,Oriol Romeu,Florian Klein,Filip Kostić,Christian Gentner,Sercan Sararer,Antonio Rüdiger,Alexandru Maxim,Wolfsburg,Diego Benaglio,Marcel Schäfer,Daniel Caligiuri,Ivan Perišić,Ivica Olić,Kevin De Bruyne,Luiz Gustavo,Josuha Guilavogui,Sebastian Jung,Naldo,Robin Knoche,0,4,Matchweek 10
83,Mainz 05,Loris Karius,Johannes Geis,Yunus Mallı,Koo Ja-cheol,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Niko Bungert,Werder Bremen,Raphael Wolf,Santiago García,Álex Gálvez,Ludovic Obraniak,Clemens Fritz,Franco Di Santo,Sebastian Prödl,Zlatko Junuzović,Felix Kroos,Fin Bartels,Theodor Gebre Selassie,1,2,Matchweek 10
84,Hannover 96,Ron-Robert Zieler,Hiroki Sakai,Edgar Prib,Manuel Schmiedebach,Joselu,Christian Schulz,Jimmy Briand,Marcelo,Hiroshi Kiyotake,Leonardo Bittencourt,Maurice Hirsch,Eint Frankfurt,Felix Wiedwald,Marco Russ,Alexander Meier,Stefan Aigner,Alexander Madlung,Makoto Hasebe,Marc Stendera,Timothy Chandler,Slobodan Medojević,Sonny Kittel,David Kinsombi,1,0,Matchweek 10
85,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Heiko Westermann,Johan Djourou,Marcell Jansen,Lewis Holtby,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Nicolai Müller,Leverkusen,Bernd Leno,Emir Spahić,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Kyriakos Papadopoulos,Wendell,Ömer Toprak,Giulio Donati,Karim Bellarabi,1,0,Matchweek 10
86,Bayern Munich,Manuel Neuer,Medhi Benatia,Robert Lewandowski,Arjen Robben,Xabi Alonso,Jérôme Boateng,Juan Bernat,Mario Götze,Philipp Lahm,Thomas Müller,David Alaba,Dortmund,Roman Weidenfeller,Sebastian Kehl,Sven Bender,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Erik Durm,2,1,Matchweek 10
87,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Håvard Nordtveit,Christoph Kramer,Tony Jantschke,Julian Korb,André Hahn,Martin Stranzl,Hoffenheim,Oliver Baumann,Andreas Beck,Eugen Polanski,Sven Schipplock,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Steven Zuber,Niklas Süle,Anthony Modeste,3,1,Matchweek 10
88,Köln,Timo Horn,Kevin Vogt,Yuya Osako,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Daniel Halfar,Simon Zoller,Kevin Wimmer,Dušan Švento,Matthias Lehmann,Freiburg,Roman Bürki,Marc Torrejón,Vladimír Darida,Admir Mehmedi,Stefan Mitrović,Jonathan Schmid,Sascha Riether,Nicolas Höfler,Christian Günter,Sebastian Freis,Sebastian Kerk,0,1,Matchweek 10
89,Paderborn 07,Lukas Kruse,Uwe Hünemeier,Patrick Ziegler,Marvin Bakalorz,Jens Wemmer,Mario Vrančić,Moritz Stoppelkamp,Elias Kachunga,Alban Meha,Daniel Brückner,Marvin Ducksch,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,Hajime Hosogai,Salomon Kalou,Marcel Ndjeng,Valentin Stocker,Peter Niemeyer,John Brooks,Roy Beerens,Fabian Lustenberger,3,1,Matchweek 10
90,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,John Heitinga,Hajime Hosogai,Salomon Kalou,Valentin Stocker,Marvin Plattenhardt,Genki Haraguchi,Roy Beerens,Fabian Lustenberger,Hannover 96,Ron-Robert Zieler,Hiroki Sakai,Ceyhun Gülselam,Manuel Schmiedebach,Joselu,Stefan Thesker,Christian Schulz,Jimmy Briand,Marcelo,Hiroshi Kiyotake,Leonardo Bittencourt,0,2,Matchweek 11
91,Freiburg,Roman Bürki,Marc Torrejón,Vladimír Darida,Admir Mehmedi,Stefan Mitrović,Jonathan Schmid,Sascha Riether,Nicolas Höfler,Christian Günter,Sebastian Freis,Sebastian Kerk,Schalke 04,Ralf Fährmann,Jan Kirchhoff,Benedikt Höwedes,Max Meyer,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Sidney Sam,Atsuto Uchida,Klaas-Jan Huntelaar,Roman Neustädter,2,0,Matchweek 11
92,Leverkusen,Bernd Leno,Emir Spahić,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Wendell,Julian Brandt,Ömer Toprak,Giulio Donati,Karim Bellarabi,Mainz 05,Loris Karius,Johannes Geis,Yunus Mallı,Koo Ja-cheol,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Niko Bungert,0,0,Matchweek 11
93,Hoffenheim,Oliver Baumann,Andreas Beck,Ermin Bičakčić,Eugen Polanski,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Niklas Süle,Ádám Szalai,Kevin Volland,Köln,Timo Horn,Mišo Brečko,Kevin Vogt,Adam Matuszczyk,Anthony Ujah,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Kevin Wimmer,Dušan Švento,Matthias Lehmann,3,4,Matchweek 11
94,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Markus Feulner,Daniel Baier,Baba Rahman,Tobias Werner,Jan-Ingwer Callsen-Bracker,Tim Matavž,Raúl Bobadilla,Paderborn 07,Lukas Kruse,Patrick Ziegler,Marvin Bakalorz,Jens Wemmer,Mario Vrančić,Moritz Stoppelkamp,Christian Strohdiek,Elias Kachunga,Alban Meha,Daniel Brückner,Süleyman Koç,3,0,Matchweek 11
95,Eint Frankfurt,Felix Wiedwald,Marco Russ,Bastian Oczipka,Haris Seferović,Alexander Meier,Stefan Aigner,Makoto Hasebe,Marc Stendera,Timothy Chandler,Anderson Bamba,Slobodan Medojević,Bayern Munich,Manuel Neuer,Dante,Franck Ribéry,Robert Lewandowski,Rafinha,Xabi Alonso,Jérôme Boateng,Juan Bernat,Mario Götze,Philipp Lahm,Thomas Müller,0,4,Matchweek 11
96,Werder Bremen,Raphael Wolf,Santiago García,Álex Gálvez,Clemens Fritz,Franco Di Santo,Eljero Elia,Sebastian Prödl,Zlatko Junuzović,Felix Kroos,Fin Bartels,Theodor Gebre Selassie,Stuttgart,Thorsten Kirschbaum,Gōtoku Sakai,Daniel Schwaab,Martin Harnik,Oriol Romeu,Florian Klein,Filip Kostić,Christian Gentner,Sercan Sararer,Antonio Rüdiger,Alexandru Maxim,2,0,Matchweek 11
97,Wolfsburg,Diego Benaglio,Vieirinha,Ivan Perišić,Aaron Hunt,Ivica Olić,Kevin De Bruyne,Christian Träsch,Luiz Gustavo,Josuha Guilavogui,Naldo,Robin Knoche,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Heiko Westermann,Johan Djourou,Marcell Jansen,Lewis Holtby,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Nicolai Müller,2,0,Matchweek 11
98,Dortmund,Roman Weidenfeller,Neven Subotić,Sebastian Kehl,Sven Bender,Henrikh Mkhitaryan,Marco Reus,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Erik Durm,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Håvard Nordtveit,Christoph Kramer,Tony Jantschke,Julian Korb,André Hahn,Martin Stranzl,1,0,Matchweek 11
99,Hannover 96,Ron-Robert Zieler,Hiroki Sakai,Ceyhun Gülselam,Edgar Prib,Manuel Schmiedebach,Lars Stindl,Joselu,Christian Schulz,Jimmy Briand,Marcelo,Hiroshi Kiyotake,Leverkusen,Bernd Leno,Emir Spahić,Simon Rolfes,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Roberto Hilbert,Sebastian Boenisch,Ömer Toprak,Karim Bellarabi,1,3,Matchweek 12
100,Schalke 04,Ralf Fährmann,Jan Kirchhoff,Benedikt Höwedes,Felipe Santana,Kevin-Prince Boateng,Marco Höger,Eric Maxim Choupo-Moting,Atsuto Uchida,Christian Fuchs,Klaas-Jan Huntelaar,Roman Neustädter,Wolfsburg,Diego Benaglio,Vieirinha,Ivan Perišić,Ivica Olić,Kevin De Bruyne,Christian Träsch,Luiz Gustavo,Josuha Guilavogui,Naldo,Robin Knoche,Ricardo Rodríguez,3,2,Matchweek 12
101,Mainz 05,Loris Karius,Johannes Geis,Yunus Mallı,Koo Ja-cheol,Stefan Bell,Jairo Samperio,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Park Joo-ho,Niko Bungert,Freiburg,Roman Bürki,Marc Torrejón,Vladimír Darida,Admir Mehmedi,Stefan Mitrović,Jonathan Schmid,Oliver Sorg,Nicolas Höfler,Christian Günter,Karim Guédé,Felix Klaus,2,2,Matchweek 12
102,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Håvard Nordtveit,Oscar Wendt,Tony Jantschke,Julian Korb,André Hahn,Granit Xhaka,Eint Frankfurt,Felix Wiedwald,Marco Russ,Bastian Oczipka,Takashi Inui,Haris Seferović,Alexander Meier,Stefan Aigner,Makoto Hasebe,Marc Stendera,Timothy Chandler,Anderson Bamba,1,3,Matchweek 12
103,Paderborn 07,Lukas Kruse,Uwe Hünemeier,Rafa,Lukas Rupp,Marvin Bakalorz,Mario Vrančić,Moritz Stoppelkamp,Christian Strohdiek,Florian Hartherz,Idir Ouali,Süleyman Koç,Dortmund,Roman Weidenfeller,Neven Subotić,Sebastian Kehl,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Pierre-Emerick Aubameyang,Shinji Kagawa,Łukasz Piszczek,Matthias Ginter,Erik Durm,2,2,Matchweek 12
104,Bayern Munich,Manuel Neuer,Medhi Benatia,Franck Ribéry,Robert Lewandowski,Arjen Robben,Rafinha,Xabi Alonso,Jérôme Boateng,Juan Bernat,Mario Götze,Thomas Müller,Hoffenheim,Oliver Baumann,Andreas Beck,Ermin Bičakčić,Sebastian Rudy,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Niklas Süle,Anthony Modeste,Kevin Volland,4,0,Matchweek 12
105,Köln,Timo Horn,Mišo Brečko,Kevin Vogt,Anthony Ujah,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Kevin Wimmer,Dušan Švento,Yannick Gerhardt,Matthias Lehmann,Hertha BSC,Thomas Kraft,Per Ciljan Skjelbred,Hajime Hosogai,Marcel Ndjeng,Änis Ben-Hatira,Jens Hegeler,Valentin Stocker,Julian Schieber,John Brooks,Nico Schulz,Roy Beerens,1,2,Matchweek 12
106,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Heiko Westermann,Johan Djourou,Lewis Holtby,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Mohamed Gouaida,Nicolai Müller,Werder Bremen,Raphael Wolf,Santiago García,Álex Gálvez,Assani Lukimya-Mulongoti,Clemens Fritz,Izet Hajrović,Zlatko Junuzović,Felix Kroos,Fin Bartels,Theodor Gebre Selassie,Nils Petersen,2,0,Matchweek 12
107,Stuttgart,Sven Ulreich,Daniel Schwaab,Timo Baumgartl,Martin Harnik,Moritz Leitner,Oriol Romeu,Filip Kostić,Christian Gentner,Adam Hloušek,Antonio Rüdiger,Daniel Ginczek,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Markus Feulner,Daniel Baier,Baba Rahman,Tobias Werner,Jan-Ingwer Callsen-Bracker,Raúl Bobadilla,Sascha Mölders,0,1,Matchweek 12
108,Freiburg,Roman Bürki,Marc Torrejón,Vladimír Darida,Admir Mehmedi,Stefan Mitrović,Jonathan Schmid,Oliver Sorg,Nicolas Höfler,Christian Günter,Sebastian Freis,Felix Klaus,Stuttgart,Sven Ulreich,Timo Baumgartl,Martin Harnik,Moritz Leitner,Carlos Gruezo,Florian Klein,Timo Werner,Christian Gentner,Adam Hloušek,Sercan Sararer,Antonio Rüdiger,1,4,Matchweek 13
109,Schalke 04,Ralf Fährmann,Jan Kirchhoff,Benedikt Höwedes,Max Meyer,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Atsuto Uchida,Christian Fuchs,Klaas-Jan Huntelaar,Roman Neustädter,Mainz 05,Loris Karius,Gonzalo Jara,Philipp Wollscheid,Johannes Geis,Sami Allagui,Koo Ja-cheol,Stefan Bell,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Park Joo-ho,4,1,Matchweek 13
110,Leverkusen,Bernd Leno,Emir Spahić,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Roberto Hilbert,Tin Jedvaj,Sebastian Boenisch,Gonzalo Castro,Karim Bellarabi,Köln,Timo Horn,Mišo Brečko,Dominic Maroh,Kevin Vogt,Anthony Ujah,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Kevin Wimmer,Dušan Švento,Matthias Lehmann,5,1,Matchweek 13
111,Augsburg,Alex Manninger,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Markus Feulner,Daniel Baier,Baba Rahman,Tobias Werner,Jan-Ingwer Callsen-Bracker,Tim Matavž,Raúl Bobadilla,Hamburger SV,Jaroslav Drobný,Heiko Westermann,Johan Djourou,Artjoms Rudņevs,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Mohamed Gouaida,Nicolai Müller,Ronny Marcos,Ashton Götz,3,1,Matchweek 13
112,Hertha BSC,Thomas Kraft,Per Ciljan Skjelbred,Hajime Hosogai,Marcel Ndjeng,Änis Ben-Hatira,Jens Hegeler,Valentin Stocker,Julian Schieber,John Brooks,Nico Schulz,Roy Beerens,Bayern Munich,Manuel Neuer,Dante,Franck Ribéry,Robert Lewandowski,Arjen Robben,Rafinha,Xabi Alonso,Jérôme Boateng,Juan Bernat,Mario Götze,Thomas Müller,0,1,Matchweek 13
113,Werder Bremen,Raphael Wolf,Álex Gálvez,Izet Hajrović,Sebastian Prödl,Zlatko Junuzović,Felix Kroos,Levent Ayçiçek,Fin Bartels,Theodor Gebre Selassie,Davie Selke,Janek Sternberg,Paderborn 07,Lukas Kruse,Rafa,Patrick Ziegler,Marvin Bakalorz,Mario Vrančić,Moritz Stoppelkamp,Christian Strohdiek,Elias Kachunga,Michael Heinloth,Florian Hartherz,Süleyman Koç,4,0,Matchweek 13
114,Hoffenheim,Oliver Baumann,Andreas Beck,Ermin Bičakčić,Eugen Polanski,Sven Schipplock,Roberto Firmino,Pirmin Schwegler,Steven Zuber,Kim Jin-su,Niklas Süle,Kevin Volland,Hannover 96,Ron-Robert Zieler,Miiko Albornoz,Hiroki Sakai,Ceyhun Gülselam,Manuel Schmiedebach,Lars Stindl,Joselu,Christian Schulz,Jimmy Briand,Marcelo,Hiroshi Kiyotake,4,3,Matchweek 13
115,Wolfsburg,Diego Benaglio,Marcel Schäfer,Vieirinha,Ivan Perišić,Ivica Olić,Kevin De Bruyne,Josuha Guilavogui,Sebastian Jung,Naldo,Maximilian Arnold,Robin Knoche,Gladbach,Yann Sommer,Roel Brouwers,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Håvard Nordtveit,Oscar Wendt,Christoph Kramer,Tony Jantschke,André Hahn,1,0,Matchweek 13
