,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
20,Augsburg,Rafał Gikiewicz,Mads Pedersen,Jeffrey Gouweleeuw,Carlos Gruezo,Ermedin Demirović,Arne Maier,Elvis Rexhbeçaj,Ohis Felix Uduokhai,Iago,Maximilian Bauer,Fredrik Jensen,Mainz 05,Robin Zentner,Aarón Martín,Maxim Leitsch,Anton Stach,Karim Onisiwo,Angelo Fulgini,Stefan Bell,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,Alexander Hack,1,2,Matchweek 3
21,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Josha Vagnoman,Konstantinos Mavropanos,Sasa Kalajdzic,Silas Katompa,Hiroki Ito,Chris Führich,Borna Sosa,Naouirou Ahamada,Freiburg,Mark Flekken,Philipp Lienhart,Maximilian Eggestein,Roland Sallai,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,0,1,Matchweek 3
22,Dortmund,Gregor Kobel,Nico Schlotterbeck,Mahmoud Dahoud,Marco Reus,Raphaël Guerreiro,Mats Hummels,Marius Wolf,Julian Brandt,Anthony Modeste,Jude Bellingham,Jamie Bynoe-Gittens,Werder Bremen,Jiří Pavlenka,Anthony Jung,Amos Pieper,Jens Stage,Marvin Ducksch,Mitchell Weiser,Leonardo Bittencourt,Niclas Füllkrug,Miloš Veljković,Marco Friedl,Christian Groß,2,3,Matchweek 3
23,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Maxence Lacroix,Micky van de Ven,Paulo Otávio,Lukas Nmecha,Jakub Kamiński,Maximilian Arnold,Josuha Guilavogui,Mattias Svanberg,Omar Marmoush,Schalke 04,Alexander Schwolow,Thomas Ouwejan,Maya Yoshida,Tom Krauß,Danny Latza,Simon Terodde,Rodrigo Zalazar,Marius Bülter,Cédric Brunner,Alex Král,Malick Thiaw,0,0,Matchweek 3
24,Union Berlin,Frederik Rønnow,Paul Jaeckel,Diogo Leite,Julian Ryerson,Rani Khedira,András Schäfer,Janik Haberer,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Jordan Pefok,RB Leipzig,Janis Blaswich,Mohamed Simakan,Willi Orban,Dani Olmo,Timo Werner,Christopher Nkunku,David Raum,Konrad Laimer,Joško Gvardiol,Benjamin Henrichs,Kevin Kampl,2,1,Matchweek 3
25,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Sebastian Rode,Rafael Borré,Mario Götze,Jesper Lindstrøm,Luca Pellegrini,Tuta,Köln,Marvin Schwäbe,Benno Schmitz,Timo Hübers,Dejan Ljubicic,Florian Kainz,Jonas Hector,Luca Kilian,Steffen Tigges,Sargis Adamyan,Ellyes Skhiri,Mathias Olesen,1,1,Matchweek 3
26,Bochum,Manuel Riemann,Cristian Gamboa,Kevin Stöger,Anthony Losilla,Simon Zoller,Philipp Förster,Takuma Asano,Ivan Ordets,Saidy Janko,Dominique Heintz,Philipp Hofmann,Bayern Munich,Manuel Neuer,Dayot Upamecano,Matthijs de Ligt,Benjamin Pavard,Joshua Kimmich,Leroy Sané,Kingsley Coman,Sadio Mané,Marcel Sabitzer,Lucas Hernández,Thomas Müller,0,7,Matchweek 3
27,Freiburg,Mark Flekken,Philipp Lienhart,Yannik Keitel,Roland Sallai,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,Bochum,Manuel Riemann,Jacek Góralski,Cristian Gamboa,Erhan Mašović,Kevin Stöger,Anthony Losilla,Simon Zoller,Takuma Asano,Kostas Stafylidis,Gerrit Holtmann,Dominique Heintz,1,0,Matchweek 4
28,Hoffenheim,Oliver Baumann,Ozan Kabak,Grischa Prömel,Dennis Geiger,Angeliño,Christoph Baumgartner,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Robert Skov,Georginio Rutter,Augsburg,Rafał Gikiewicz,Mads Pedersen,Jeffrey Gouweleeuw,Ermedin Demirović,Arne Maier,Elvis Rexhbeçaj,Ricardo Pepi,Iago,Maximilian Bauer,Fredrik Jensen,Raphael Framberger,1,0,Matchweek 4
29,Mainz 05,Robin Zentner,Aarón Martín,Maxim Leitsch,Anton Stach,Karim Onisiwo,Angelo Fulgini,Stefan Bell,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,Alexander Hack,Leverkusen,Lukáš Hrádecký,Piero Hincapié,Jonathan Tah,Mitchel Bakker,Robert Andrich,Kerem Demirbay,Edmond Tapsoba,Patrik Schick,Moussa Diaby,Exequiel Palacios,Jeremie Frimpong,0,3,Matchweek 4
30,RB Leipzig,Janis Blaswich,Mohamed Simakan,Willi Orban,Dani Olmo,Christopher Nkunku,André Silva,David Raum,Marcel Halstenberg,Konrad Laimer,Benjamin Henrichs,Kevin Kampl,Wolfsburg,Koen Casteels,Maxence Lacroix,Micky van de Ven,Paulo Otávio,Max Kruse,Lukas Nmecha,Jakub Kamiński,Maximilian Philipp,Ridle Baku,Maximilian Arnold,Josuha Guilavogui,2,0,Matchweek 4
31,Schalke 04,Alexander Schwolow,Thomas Ouwejan,Maya Yoshida,Tom Krauß,Simon Terodde,Rodrigo Zalazar,Marius Bülter,Dominick Drexler,Cédric Brunner,Alex Král,Malick Thiaw,Union Berlin,Frederik Rønnow,Morten Thorsby,Diogo Leite,Danilho Doekhi,Julian Ryerson,Rani Khedira,Janik Haberer,Niko Gießelmann,Sheraldo Becker,Robin Knoche,Jordan Pefok,1,6,Matchweek 4
32,Hertha BSC,Oliver Christensen,Suat Serdar,Jean-Paul Boëtius,Dodi Lukebakio,Jonjoe Kenny,Wilfried Kanga,Marc-Oliver Kempf,Marvin Plattenhardt,Lucas Tousart,Márton Dárdai,Chidera Ejuke,Dortmund,Gregor Kobel,Nico Schlotterbeck,Salih Özcan,Marco Reus,Raphaël Guerreiro,Mats Hummels,Marius Wolf,Julian Brandt,Anthony Modeste,Jude Bellingham,Karim Adeyemi,0,1,Matchweek 4
33,Bayern Munich,Manuel Neuer,Dayot Upamecano,Benjamin Pavard,Joshua Kimmich,Leroy Sané,Kingsley Coman,Sadio Mané,Marcel Sabitzer,Alphonso Davies,Lucas Hernández,Thomas Müller,Gladbach,Yann Sommer,Ko Itakura,Christoph Kramer,Marcus Thuram,Alassane Pléa,Manu Koné,Luca Netz,Jonas Hofmann,Joe Scally,Nico Elvedi,Florian Neuhaus,1,1,Matchweek 4
34,Köln,Marvin Schwäbe,Benno Schmitz,Eric Martel,Jonas Hector,Luca Kilian,Kingsley Schindler,Julian Chabot,Ellyes Skhiri,Jan Thielmann,Florian Dietz,Mathias Olesen,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Josha Vagnoman,Konstantinos Mavropanos,Silas Katompa,Luca Pfeiffer,Hiroki Ito,Chris Führich,Borna Sosa,Naouirou Ahamada,0,0,Matchweek 4
35,Werder Bremen,Jiří Pavlenka,Anthony Jung,Amos Pieper,Jens Stage,Marvin Ducksch,Mitchell Weiser,Leonardo Bittencourt,Niclas Füllkrug,Miloš Veljković,Marco Friedl,Christian Groß,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Daichi Kamada,Sebastian Rode,Mario Götze,Jesper Lindstrøm,Luca Pellegrini,Tuta,3,4,Matchweek 4
36,Dortmund,Gregor Kobel,Nico Schlotterbeck,Salih Özcan,Marco Reus,Mats Hummels,Marius Wolf,Julian Brandt,Anthony Modeste,Jude Bellingham,Thomas Meunier,Jamie Bynoe-Gittens,Hoffenheim,Oliver Baumann,Ozan Kabak,Grischa Prömel,Dennis Geiger,Angeliño,Christoph Baumgartner,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Robert Skov,Georginio Rutter,1,0,Matchweek 5
37,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Josha Vagnoman,Konstantinos Mavropanos,Silas Katompa,Hiroki Ito,Chris Führich,Borna Sosa,Lilian Egloff,Naouirou Ahamada,Schalke 04,Alexander Schwolow,Thomas Ouwejan,Maya Yoshida,Sepp van den Berg,Tom Krauß,Jordan Larsson,Simon Terodde,Marius Bülter,Florian Flick,Dominick Drexler,Cédric Brunner,1,1,Matchweek 5
38,Bochum,Manuel Riemann,Cristian Gamboa,Erhan Mašović,Kevin Stöger,Anthony Losilla,Simon Zoller,Philipp Förster,Takuma Asano,Gerrit Holtmann,Jordi Osei-Tutu,Vassilis Lambropoulos,Werder Bremen,Jiří Pavlenka,Anthony Jung,Amos Pieper,Marvin Ducksch,Mitchell Weiser,Niclas Füllkrug,Miloš Veljković,Romano Schmid,Niklas Schmidt,Marco Friedl,Christian Groß,0,2,Matchweek 5
39,Union Berlin,Frederik Rønnow,Morten Thorsby,Paul Jaeckel,Danilho Doekhi,Julian Ryerson,Rani Khedira,András Schäfer,Kevin Behrens,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Bayern Munich,Manuel Neuer,Dayot Upamecano,Matthijs de Ligt,Benjamin Pavard,Joshua Kimmich,Leroy Sané,Kingsley Coman,Sadio Mané,Marcel Sabitzer,Alphonso Davies,Jamal Musiala,1,1,Matchweek 5
40,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Odilon Kossonou,Robert Andrich,Kerem Demirbay,Edmond Tapsoba,Patrik Schick,Moussa Diaby,Daley Sinkgraven,Exequiel Palacios,Jeremie Frimpong,Freiburg,Mark Flekken,Philipp Lienhart,Manuel Gulde,Yannik Keitel,Roland Sallai,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,2,3,Matchweek 5
41,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Micky van de Ven,Paulo Otávio,Luca Waldschmidt,Max Kruse,Lukas Nmecha,Ridle Baku,Maximilian Arnold,Josuha Guilavogui,Bartol Franjić,Köln,Marvin Schwäbe,Timo Hübers,Dejan Ljubicic,Florian Kainz,Jonas Hector,Luca Kilian,Kingsley Schindler,Ondrej Duda,Steffen Tigges,Ellyes Skhiri,Jan Thielmann,2,4,Matchweek 5
42,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Daichi Kamada,Sebastian Rode,Christopher Lenz,Mario Götze,Jesper Lindstrøm,Tuta,RB Leipzig,Péter Gulácsi,Mohamed Simakan,Willi Orban,Dani Olmo,Timo Werner,Christopher Nkunku,David Raum,Konrad Laimer,Joško Gvardiol,Benjamin Henrichs,Kevin Kampl,4,0,Matchweek 5
43,Augsburg,Rafał Gikiewicz,Robert Gumny,Mads Pedersen,Jeffrey Gouweleeuw,Carlos Gruezo,Ermedin Demirović,Arne Maier,Mergim Berisha,Elvis Rexhbeçaj,Daniel Caligiuri,Maximilian Bauer,Hertha BSC,Oliver Christensen,Filip Uremović,Suat Serdar,Dodi Lukebakio,Jonjoe Kenny,Wilfried Kanga,Marc-Oliver Kempf,Marvin Plattenhardt,Lucas Tousart,Ivan Šunjić,Chidera Ejuke,0,2,Matchweek 5
44,Gladbach,Yann Sommer,Ko Itakura,Christoph Kramer,Marcus Thuram,Alassane Pléa,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Joe Scally,Nico Elvedi,Florian Neuhaus,Mainz 05,Robin Zentner,Aarón Martín,Maxim Leitsch,Lee Jae-sung,Leandro Barreiro Martins,Karim Onisiwo,Stefan Bell,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,Alexander Hack,0,1,Matchweek 5
45,Werder Bremen,Jiří Pavlenka,Anthony Jung,Amos Pieper,Jens Stage,Marvin Ducksch,Mitchell Weiser,Niclas Füllkrug,Miloš Veljković,Romano Schmid,Marco Friedl,Christian Groß,Augsburg,Rafał Gikiewicz,Robert Gumny,Jeffrey Gouweleeuw,Florian Niederlechner,Carlos Gruezo,Ermedin Demirović,Mergim Berisha,Elvis Rexhbeçaj,Iago,Maximilian Bauer,André Hahn,0,1,Matchweek 6
46,Bayern Munich,Manuel Neuer,Dayot Upamecano,Matthijs de Ligt,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Alphonso Davies,Thomas Müller,Mathys Tel,Noussair Mazraoui,Jamal Musiala,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Serhou Guirassy,Tiago Tomás,Silas Katompa,Atakan Karazor,Hiroki Ito,Borna Sosa,Naouirou Ahamada,2,2,Matchweek 6
47,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Daichi Kamada,Rafael Borré,Mario Götze,Luca Pellegrini,Tuta,Ansgar Knauff,Wolfsburg,Koen Casteels,Maxence Lacroix,Micky van de Ven,Paulo Otávio,Luca Waldschmidt,Lukas Nmecha,Josip Brekalo,Ridle Baku,Maximilian Arnold,Mattias Svanberg,Bartol Franjić,0,1,Matchweek 6
48,Hertha BSC,Oliver Christensen,Filip Uremović,Suat Serdar,Dodi Lukebakio,Jonjoe Kenny,Wilfried Kanga,Marc-Oliver Kempf,Marvin Plattenhardt,Lucas Tousart,Ivan Šunjić,Chidera Ejuke,Leverkusen,Lukáš Hrádecký,Piero Hincapié,Jonathan Tah,Kerem Demirbay,Edmond Tapsoba,Patrik Schick,Callum Hudson-Odoi,Moussa Diaby,Adam Hložek,Exequiel Palacios,Jeremie Frimpong,2,2,Matchweek 6
49,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ozan Kabak,Grischa Prömel,Dennis Geiger,Christoph Baumgartner,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Robert Skov,Georginio Rutter,Mainz 05,Robin Zentner,Aarón Martín,Maxim Leitsch,Leandro Barreiro Martins,Karim Onisiwo,Angelo Fulgini,Stefan Bell,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,Alexander Hack,4,1,Matchweek 6
50,RB Leipzig,Péter Gulácsi,Mohamed Simakan,Willi Orban,Emil Forsberg,Timo Werner,Dominik Szoboszlai,Christopher Nkunku,David Raum,Xaver Schlager,Konrad Laimer,Abdou Diallo,Dortmund,Alexander Meyer,Nico Schlotterbeck,Salih Özcan,Marco Reus,Raphaël Guerreiro,Marius Wolf,Julian Brandt,Anthony Modeste,Jude Bellingham,Thomas Meunier,Niklas Süle,3,0,Matchweek 6
51,Schalke 04,Alexander Schwolow,Maya Yoshida,Sepp van den Berg,Tom Krauß,Jordan Larsson,Simon Terodde,Marius Bülter,Florian Flick,Dominick Drexler,Tobias Mohr,Henning Matriciani,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Erhan Mašović,Kevin Stöger,Anthony Losilla,Simon Zoller,Philipp Förster,Takuma Asano,Vassilis Lambropoulos,Philipp Hofmann,3,1,Matchweek 6
52,Köln,Marvin Schwäbe,Benno Schmitz,Kristian Pedersen,Timo Hübers,Eric Martel,Florian Kainz,Jonas Hector,Luca Kilian,Ellyes Skhiri,Florian Dietz,Linton Maina,Union Berlin,Lennart Grill,Paul Jaeckel,Diogo Leite,Julian Ryerson,Rani Khedira,András Schäfer,Janik Haberer,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Jordan Pefok,0,1,Matchweek 6
53,Freiburg,Mark Flekken,Philipp Lienhart,Maximilian Eggestein,Daniel Kyereh,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,Gladbach,Yann Sommer,Marvin Friedrich,Christoph Kramer,Julian Weigl,Marcus Thuram,Lars Stindl,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Joe Scally,Florian Neuhaus,0,0,Matchweek 6
54,Mainz 05,Robin Zentner,Aarón Martín,Maxim Leitsch,Lee Jae-sung,Leandro Barreiro Martins,Karim Onisiwo,Angelo Fulgini,Stefan Bell,Edimilson Fernandes,Silvan Widmer,Dominik Kohr,Hertha BSC,Oliver Christensen,Filip Uremović,Jean-Paul Boëtius,Dodi Lukebakio,Jonjoe Kenny,Wilfried Kanga,Marc-Oliver Kempf,Marvin Plattenhardt,Lucas Tousart,Ivan Šunjić,Chidera Ejuke,1,1,Matchweek 7
55,Dortmund,Alexander Meyer,Nico Schlotterbeck,Salih Özcan,Marco Reus,Mats Hummels,Marius Wolf,Julian Brandt,Anthony Modeste,Donyell Malen,Jude Bellingham,Thomas Meunier,Schalke 04,Alexander Schwolow,Maya Yoshida,Sepp van den Berg,Tom Krauß,Jordan Larsson,Simon Terodde,Marius Bülter,Florian Flick,Dominick Drexler,Tobias Mohr,Henning Matriciani,1,0,Matchweek 7
56,Leverkusen,Lukáš Hrádecký,Piero Hincapié,Jonathan Tah,Odilon Kossonou,Robert Andrich,Kerem Demirbay,Edmond Tapsoba,Patrik Schick,Callum Hudson-Odoi,Moussa Diaby,Jeremie Frimpong,Werder Bremen,Jiří Pavlenka,Anthony Jung,Amos Pieper,Marvin Ducksch,Mitchell Weiser,Niclas Füllkrug,Miloš Veljković,Romano Schmid,Ilia Gruev,Marco Friedl,Christian Groß,1,1,Matchweek 7
57,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Serhou Guirassy,Silas Katompa,Atakan Karazor,Hiroki Ito,Chris Führich,Borna Sosa,Naouirou Ahamada,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Daichi Kamada,Sebastian Rode,Makoto Hasebe,Mario Götze,Tuta,Ansgar Knauff,1,3,Matchweek 7
58,Augsburg,Rafał Gikiewicz,Robert Gumny,Jeffrey Gouweleeuw,Florian Niederlechner,Carlos Gruezo,Ermedin Demirović,Mergim Berisha,Elvis Rexhbeçaj,Iago,Maximilian Bauer,André Hahn,Bayern Munich,Manuel Neuer,Dayot Upamecano,Matthijs de Ligt,Joshua Kimmich,Leon Goretzka,Leroy Sané,Sadio Mané,Alphonso Davies,Thomas Müller,Noussair Mazraoui,Jamal Musiala,1,0,Matchweek 7
59,Gladbach,Yann Sommer,Marvin Friedrich,Christoph Kramer,Julian Weigl,Marcus Thuram,Lars Stindl,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Joe Scally,Nico Elvedi,RB Leipzig,Péter Gulácsi,Willi Orban,Amadou Haidara,Emil Forsberg,Dominik Szoboszlai,Christopher Nkunku,André Silva,David Raum,Joško Gvardiol,Benjamin Henrichs,Kevin Kampl,3,0,Matchweek 7
60,Union Berlin,Frederik Rønnow,Diogo Leite,Rani Khedira,András Schäfer,Janik Haberer,Niko Gießelmann,Timo Baumgartl,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Jordan Pefok,Wolfsburg,Koen Casteels,Maxence Lacroix,Micky van de Ven,Paulo Otávio,Luca Waldschmidt,Lukas Nmecha,Josip Brekalo,Ridle Baku,Maximilian Arnold,Mattias Svanberg,Bartol Franjić,2,0,Matchweek 7
61,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Patrick Osterhage,Kevin Stöger,Anthony Losilla,Simon Zoller,Tim Oermann,Gerrit Holtmann,Ivan Ordets,Philipp Hofmann,Köln,Marvin Schwäbe,Benno Schmitz,Timo Hübers,Nikola Soldo,Dejan Ljubicic,Florian Kainz,Jonas Hector,Ondrej Duda,Steffen Tigges,Ellyes Skhiri,Jan Thielmann,1,1,Matchweek 7
62,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ozan Kabak,Grischa Prömel,Dennis Geiger,Angeliño,Christoph Baumgartner,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Georginio Rutter,Freiburg,Mark Flekken,Philipp Lienhart,Maximilian Eggestein,Daniel Kyereh,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,0,0,Matchweek 7
63,Bayern Munich,Manuel Neuer,Dayot Upamecano,Matthijs de Ligt,Benjamin Pavard,Joshua Kimmich,Leroy Sané,Sadio Mané,Marcel Sabitzer,Alphonso Davies,Thomas Müller,Jamal Musiala,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Mitchel Bakker,Odilon Kossonou,Robert Andrich,Kerem Demirbay,Edmond Tapsoba,Patrik Schick,Callum Hudson-Odoi,Moussa Diaby,Jeremie Frimpong,4,0,Matchweek 8
64,Freiburg,Mark Flekken,Philipp Lienhart,Maximilian Eggestein,Daniel Kyereh,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,Mainz 05,Robin Zentner,Aarón Martín,Anton Stach,Leandro Barreiro Martins,Karim Onisiwo,Stefan Bell,Anthony Caci,Danny da Costa,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,2,1,Matchweek 8
65,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Randal Kolo Muani,Daichi Kamada,Sebastian Rode,Makoto Hasebe,Mario Götze,Jesper Lindstrøm,Luca Pellegrini,Tuta,Ansgar Knauff,Union Berlin,Frederik Rønnow,Morten Thorsby,Paul Jaeckel,Diogo Leite,Rani Khedira,Janik Haberer,Niko Gießelmann,Timo Baumgartl,Sheraldo Becker,Christopher Trimmel,Jordan Pefok,2,0,Matchweek 8
66,Köln,Marvin Schwäbe,Benno Schmitz,Timo Hübers,Dejan Ljubicic,Florian Kainz,Jonas Hector,Luca Kilian,Ondrej Duda,Steffen Tigges,Ellyes Skhiri,Linton Maina,Dortmund,Alexander Meyer,Nico Schlotterbeck,Salih Özcan,Raphaël Guerreiro,Julian Brandt,Anthony Modeste,Donyell Malen,Jude Bellingham,Thomas Meunier,Niklas Süle,Karim Adeyemi,3,2,Matchweek 8
67,Wolfsburg,Koen Casteels,Maxence Lacroix,Micky van de Ven,Paulo Otávio,Jakub Kamiński,Ridle Baku,Maximilian Arnold,Yannick Gerhardt,Mattias Svanberg,Omar Marmoush,Patrick Wimmer,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Serhou Guirassy,Silas Katompa,Pascal Stenzel,Atakan Karazor,Hiroki Ito,Chris Führich,Naouirou Ahamada,3,2,Matchweek 8
68,RB Leipzig,Péter Gulácsi,Mohamed Simakan,Willi Orban,Timo Werner,Dominik Szoboszlai,Christopher Nkunku,André Silva,Marcel Halstenberg,Xaver Schlager,Joško Gvardiol,Kevin Kampl,Bochum,Manuel Riemann,Jacek Góralski,Cristian Gamboa,Danilo Soares,Patrick Osterhage,Anthony Losilla,Simon Zoller,Tim Oermann,Gerrit Holtmann,Ivan Ordets,Jannes Horn,4,0,Matchweek 8
69,Werder Bremen,Jiří Pavlenka,Anthony Jung,Niklas Stark,Marvin Ducksch,Mitchell Weiser,Niclas Füllkrug,Miloš Veljković,Romano Schmid,Ilia Gruev,Marco Friedl,Christian Groß,Gladbach,Yann Sommer,Marvin Friedrich,Christoph Kramer,Julian Weigl,Marcus Thuram,Lars Stindl,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Joe Scally,Nico Elvedi,5,1,Matchweek 8
70,Hertha BSC,Oliver Christensen,Filip Uremović,Suat Serdar,Dodi Lukebakio,Jonjoe Kenny,Wilfried Kanga,Marc-Oliver Kempf,Marvin Plattenhardt,Lucas Tousart,Ivan Šunjić,Chidera Ejuke,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ozan Kabak,Grischa Prömel,Dennis Geiger,Moanes Dabbur,Angeliño,Christoph Baumgartner,Kevin Vogt,Andrej Kramarić,Stanley N'Soki,1,1,Matchweek 8
71,Schalke 04,Alexander Schwolow,Thomas Ouwejan,Maya Yoshida,Sepp van den Berg,Tom Krauß,Simon Terodde,Marius Bülter,Florian Flick,Dominick Drexler,Sebastian Polter,Henning Matriciani,Augsburg,Rafał Gikiewicz,Robert Gumny,Jeffrey Gouweleeuw,Florian Niederlechner,Carlos Gruezo,Ermedin Demirović,Mergim Berisha,Elvis Rexhbeçaj,Iago,Maximilian Bauer,André Hahn,2,3,Matchweek 8
72,Hoffenheim,Oliver Baumann,Ozan Kabak,Grischa Prömel,Dennis Geiger,Moanes Dabbur,Angeliño,Christoph Baumgartner,Kevin Vogt,Andrej Kramarić,Robert Skov,Stanley N'Soki,Werder Bremen,Jiří Pavlenka,Anthony Jung,Niklas Stark,Marvin Ducksch,Mitchell Weiser,Niclas Füllkrug,Miloš Veljković,Romano Schmid,Ilia Gruev,Marco Friedl,Christian Groß,1,2,Matchweek 9
73,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Erhan Mašović,Patrick Osterhage,Anthony Losilla,Simon Zoller,Philipp Förster,Gerrit Holtmann,Ivan Ordets,Philipp Hofmann,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Rafael Borré,Lucas Alario,Junior Dina Ebimbe,Mario Götze,Jesper Lindstrøm,Luca Pellegrini,Tuta,3,0,Matchweek 9
74,Mainz 05,Robin Zentner,Aarón Martín,Anton Stach,Lee Jae-sung,Karim Onisiwo,Marcus Ingvartsen,Anthony Caci,Edimilson Fernandes,Silvan Widmer,Dominik Kohr,Alexander Hack,RB Leipzig,Janis Blaswich,Willi Orban,Amadou Haidara,Emil Forsberg,Timo Werner,Dominik Szoboszlai,Christopher Nkunku,Marcel Halstenberg,Xaver Schlager,Abdou Diallo,Benjamin Henrichs,1,1,Matchweek 9
75,Augsburg,Tomáš Koubek,Robert Gumny,Jeffrey Gouweleeuw,Florian Niederlechner,Carlos Gruezo,Ermedin Demirović,Elvis Rexhbeçaj,Ruben Vargas,Iago,Maximilian Bauer,Fredrik Jensen,Wolfsburg,Koen Casteels,Maxence Lacroix,Micky van de Ven,Paulo Otávio,Jakub Kamiński,Ridle Baku,Felix Nmecha,Maximilian Arnold,Yannick Gerhardt,Omar Marmoush,Patrick Wimmer,1,1,Matchweek 9
76,Leverkusen,Lukáš Hrádecký,Piero Hincapié,Jonathan Tah,Mitchel Bakker,Robert Andrich,Edmond Tapsoba,Patrik Schick,Callum Hudson-Odoi,Moussa Diaby,Charles Aránguiz,Jeremie Frimpong,Schalke 04,Alexander Schwolow,Leo Greiml,Maya Yoshida,Tom Krauß,Simon Terodde,Marius Bülter,Florian Flick,Dominick Drexler,Cédric Brunner,Tobias Mohr,Sebastian Polter,4,0,Matchweek 9
77,Dortmund,Alexander Meyer,Nico Schlotterbeck,Salih Özcan,Raphaël Guerreiro,Mats Hummels,Youssoufa Moukoko,Julian Brandt,Donyell Malen,Jude Bellingham,Emre Can,Niklas Süle,Bayern Munich,Manuel Neuer,Dayot Upamecano,Matthijs de Ligt,Benjamin Pavard,Serge Gnabry,Leon Goretzka,Leroy Sané,Sadio Mané,Marcel Sabitzer,Alphonso Davies,Jamal Musiala,2,2,Matchweek 9
78,Gladbach,Yann Sommer,Marvin Friedrich,Christoph Kramer,Julian Weigl,Marcus Thuram,Lars Stindl,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Joe Scally,Nico Elvedi,Köln,Marvin Schwäbe,Benno Schmitz,Timo Hübers,Dejan Ljubicic,Florian Kainz,Jonas Hector,Luca Kilian,Ondrej Duda,Steffen Tigges,Ellyes Skhiri,Linton Maina,5,2,Matchweek 9
