,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
17,Schalke 04,Ralf Fährmann,Weston McKennie,Mark Uth,Nabil Bentaleb,Yevhen Konoplyanka,Sebastian Rudy,Baba Rahman,Daniel Caligiuri,Salif Sané,Naldo,Breel Embolo,Hertha BSC,Rune Jarstein,Karim Rekik,Niklas Stark,Salomon Kalou,Ondrej Duda,Marko Grujić,Maximilian Mittelstädt,Vedad Ibišević,Valentino Lazaro,Arne Maier,Jordan Torunarigha,0,2,Matchweek 2
18,Dortmund,Roman Bürki,Abdou Diallo,Thomas Delaney,Marco Reus,Manuel Akanji,Mahmoud Dahoud,Maximilian Philipp,Łukasz Piszczek,Marius Wolf,Marcel Schmelzer,Jacob Bruun Larsen,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Simon Falette,Gelson Fernandes,Marco Fabián,Sébastien Haller,Filip Kostić,Mijat Gaćinović,Lucas Torró,David Abraham,Danny da Costa,3,1,Matchweek 3
19,Wolfsburg,Koen Casteels,William,Ignacio Camacho,Josip Brekalo,Renato Steffen,Wout Weghorst,Yannick Gerhardt,Jérôme Roussillon,John Brooks,Maximilian Arnold,Robin Knoche,Hertha BSC,Rune Jarstein,Niklas Stark,Salomon Kalou,Ondrej Duda,Marko Grujić,Javairô Dilrosun,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Arne Maier,Jordan Torunarigha,2,2,Matchweek 3
20,RB Leipzig,Péter Gulácsi,Marcelo Saracchi,Willi Orban,Ibrahima Konaté,Yussuf Poulsen,Emil Forsberg,Timo Werner,Stefan Ilsanker,Nordi Mukiele,Diego Demme,Kevin Kampl,Hannover 96,Michael Esser,Miiko Albornoz,Walace,Takuma Asano,Ihlas Bebou,Niclas Füllkrug,Oliver Sorg,Pirmin Schwegler,Kevin Wimmer,Waldemar Anton,Linton Maina,3,2,Matchweek 3
21,Bayern Munich,Manuel Neuer,Niklas Süle,Thiago Alcántara,Robert Lewandowski,Arjen Robben,Rafinha,Jérôme Boateng,Serge Gnabry,Corentin Tolisso,Thomas Müller,Joshua Kimmich,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Aleksandar Dragović,Lars Bender,Leon Bailey,Tin Jedvaj,Wendell,Dominik Kohr,Kai Havertz,Kevin Volland,3,1,Matchweek 3
22,Düsseldorf,Michael Rensing,Kaan Ayhan,Alfredo Morales,Marvin Ducksch,Adam Bodzek,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Marcel Sobottka,Marcin Kamiński,Jean Zimmer,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Håvard Nordtveit,Florian Grillitsch,Leonardo Bittencourt,Nico Schulz,Kevin Vogt,Andrej Kramarić,Ádám Szalai,Joelinton,Stefan Posch,2,1,Matchweek 3
23,Mainz 05,Florian Müller,Aarón Martín,Robin Quaison,Jean-Philippe Mateta,Pierre Kunde,Daniel Brosinski,Moussa Niakhate,Karim Onisiwo,Niko Bungert,Jonathan Burkardt,Ridle Baku,Augsburg,Fabian Giefer,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Jonathan Schmid,Koo Ja-cheol,Marco Richter,André Hahn,Philipp Max,Martin Hinteregger,2,1,Matchweek 3
24,Gladbach,Yann Sommer,Tobias Strobl,Denis Zakaria,Thorgan Hazard,Alassane Pléa,Oscar Wendt,Fabian Johnson,Jonas Hofmann,Tony Jantschke,Matthias Ginter,Nico Elvedi,Schalke 04,Ralf Fährmann,Hamza Mendyl,Matija Nastasić,Mark Uth,Franco Di Santo,Nabil Bentaleb,Sebastian Rudy,Daniel Caligiuri,Guido Burgstaller,Salif Sané,Naldo,2,1,Matchweek 3
25,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Yuya Osako,Martin Harnik,Max Kruse,Miloš Veljković,Niklas Moisander,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,Philipp Bargfrede,Nürnberg,Fabian Bredlow,Mikael Ishak,Yuya Kubo,Hanno Behrens,Enrico Valentini,Tim Leibold,Matheus Pereira,Lukas Mühl,Ondřej Petrák,Georg Margreitter,Alexander Fuchs,1,1,Matchweek 3
26,Freiburg,Alexander Schwolow,Manuel Gulde,Florian Niederlechner,Mike Frantz,Pascal Stenzel,Nils Petersen,Janik Haberer,Jérôme Gondorf,Dominique Heintz,Nicolas Höfler,Christian Günter,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Gonzalo Castro,Christian Gentner,Benjamin Pavard,Nicolás González,Mario Gómez,Andreas Beck,3,3,Matchweek 3
27,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Gonzalo Castro,Chadrac Akolo,Christian Gentner,Benjamin Pavard,Nicolás González,Mario Gómez,Andreas Beck,Düsseldorf,Michael Rensing,Kaan Ayhan,Alfredo Morales,Benito Raman,Marvin Ducksch,Adam Bodzek,Niko Gießelmann,Matthias Zimmermann,Marcel Sobottka,Marcin Kamiński,Jean Zimmer,0,0,Matchweek 4
28,Hertha BSC,Rune Jarstein,Niklas Stark,Salomon Kalou,Ondrej Duda,Marko Grujić,Javairô Dilrosun,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Arne Maier,Fabian Lustenberger,Gladbach,Yann Sommer,Tobias Strobl,Denis Zakaria,Thorgan Hazard,Alassane Pléa,Oscar Wendt,Fabian Johnson,Jonas Hofmann,Tony Jantschke,Matthias Ginter,Nico Elvedi,4,2,Matchweek 4
29,Wolfsburg,Koen Casteels,William,Ignacio Camacho,Renato Steffen,Wout Weghorst,Yannick Gerhardt,Admir Mehmedi,Jérôme Roussillon,John Brooks,Maximilian Arnold,Robin Knoche,Freiburg,Alexander Schwolow,Manuel Gulde,Mike Frantz,Marco Terrazzino,Lukas Kübler,Nils Petersen,Roland Sallai,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,1,3,Matchweek 4
30,Nürnberg,Fabian Bredlow,Mikael Ishak,Yuya Kubo,Hanno Behrens,Enrico Valentini,Tim Leibold,Virgil Misidjan,Lukas Mühl,Ondřej Petrák,Georg Margreitter,Alexander Fuchs,Hannover 96,Michael Esser,Miiko Albornoz,Walace,Genki Haraguchi,Ihlas Bebou,Bobby Wood,Niclas Füllkrug,Oliver Sorg,Pirmin Schwegler,Kevin Wimmer,Waldemar Anton,2,0,Matchweek 4
31,Hoffenheim,Oliver Baumann,Joshua Brenet,Ermin Bičakčić,Florian Grillitsch,Leonardo Bittencourt,Nico Schulz,Steven Zuber,Kevin Vogt,Andrej Kramarić,Joelinton,Stefan Posch,Dortmund,Roman Bürki,Abdou Diallo,Marco Reus,Manuel Akanji,Mahmoud Dahoud,Christian Pulisic,Shinji Kagawa,Łukasz Piszczek,Marius Wolf,Axel Witsel,Marcel Schmelzer,1,1,Matchweek 4
32,Augsburg,Fabian Giefer,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Marco Richter,André Hahn,Philipp Max,Raphael Framberger,Martin Hinteregger,Werder Bremen,Jiří Pavlenka,Claudio Pizarro,Ludwig Augustinsson,Florian Kainz,Max Kruse,Miloš Veljković,Niklas Moisander,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,Philipp Bargfrede,2,3,Matchweek 4
33,Schalke 04,Ralf Fährmann,Weston McKennie,Matija Nastasić,Mark Uth,Franco Di Santo,Sebastian Rudy,Daniel Caligiuri,Salif Sané,Alessandro Schöpf,Naldo,Breel Embolo,Bayern Munich,Manuel Neuer,Niklas Süle,Mats Hummels,Thiago Alcántara,Franck Ribéry,Robert Lewandowski,James Rodríguez,Leon Goretzka,Thomas Müller,David Alaba,Joshua Kimmich,0,2,Matchweek 4
34,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Julian Brandt,Lucas Alario,Wendell,Dominik Kohr,Mitchell Weiser,Kai Havertz,Mainz 05,Florian Müller,Aarón Martín,Levin Öztunalı,Jean-Philippe Mateta,Pierre Kunde,Stefan Bell,Daniel Brosinski,Moussa Niakhate,Jean-Philippe Gbamin,Jonathan Burkardt,Ridle Baku,1,0,Matchweek 4
35,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Gelson Fernandes,Jonathan de Guzmán,Luka Jović,Sébastien Haller,Filip Kostić,Mijat Gaćinović,David Abraham,Makoto Hasebe,Danny da Costa,RB Leipzig,Péter Gulácsi,Marcelo Saracchi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Yussuf Poulsen,Emil Forsberg,Timo Werner,Konrad Laimer,Diego Demme,Kevin Kampl,1,1,Matchweek 4
36,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Yuya Osako,Martin Harnik,Max Kruse,Miloš Veljković,Nuri Şahin,Niklas Moisander,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,Hertha BSC,Rune Jarstein,Karim Rekik,Niklas Stark,Ondrej Duda,Javairô Dilrosun,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Arne Maier,Palkó Dárdai,Fabian Lustenberger,3,1,Matchweek 5
37,Bayern Munich,Manuel Neuer,Sandro Wagner,Niklas Süle,Mats Hummels,Javi Martínez,Arjen Robben,Leon Goretzka,Serge Gnabry,Thomas Müller,Joshua Kimmich,Renato Sanches,Augsburg,Andreas Luthe,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Jan Morávek,André Hahn,Caiuby,Philipp Max,Raphael Framberger,Martin Hinteregger,1,1,Matchweek 5
38,Freiburg,Alexander Schwolow,Manuel Gulde,Florian Niederlechner,Marco Terrazzino,Lukas Kübler,Nils Petersen,Roland Sallai,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,Schalke 04,Ralf Fährmann,Hamza Mendyl,Matija Nastasić,Suat Serdar,Nabil Bentaleb,Yevhen Konoplyanka,Daniel Caligiuri,Cedric Teuchert,Amine Harit,Salif Sané,Breel Embolo,1,0,Matchweek 5
39,Hannover 96,Michael Esser,Marvin Bakalorz,Walace,Ihlas Bebou,Matthias Ostrzolek,Niclas Füllkrug,Oliver Sorg,Pirmin Schwegler,Kevin Wimmer,Waldemar Anton,Linton Maina,Hoffenheim,Gregor Kobel,Joshua Brenet,Pavel Kadeřábek,Ermin Bičakčić,Reiss Nelson,Florian Grillitsch,Leonardo Bittencourt,Kevin Vogt,Kevin Akpoguma,Ádám Szalai,Joelinton,1,3,Matchweek 5
40,Düsseldorf,Michael Rensing,Kaan Ayhan,Alfredo Morales,Benito Raman,Kevin Stöger,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Marcel Sobottka,Marcin Kamiński,Jean Zimmer,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Isaac Kiese Thelin,Tin Jedvaj,Wendell,Dominik Kohr,Kai Havertz,Kevin Volland,1,2,Matchweek 5
41,Gladbach,Yann Sommer,Christoph Kramer,Patrick Herrmann,Thorgan Hazard,Alassane Pléa,Jordan Beyer,Oscar Wendt,Jonas Hofmann,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Gelson Fernandes,Sébastien Haller,Filip Kostić,Mijat Gaćinović,Jetro Willems,David Abraham,Makoto Hasebe,Danny da Costa,Nicolai Müller,3,1,Matchweek 5
42,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Yussuf Poulsen,Emil Forsberg,Timo Werner,Nordi Mukiele,Marcel Halstenberg,Diego Demme,Kevin Kampl,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Pablo Maffeo,Erik Thommy,Chadrac Akolo,Christian Gentner,Benjamin Pavard,Borna Sosa,Mario Gómez,2,0,Matchweek 5
43,Dortmund,Roman Bürki,Dan-Axel Zagadou,Achraf Hakimi,Thomas Delaney,Marco Reus,Manuel Akanji,Maximilian Philipp,Christian Pulisic,Axel Witsel,Marcel Schmelzer,Jacob Bruun Larsen,Nürnberg,Fabian Bredlow,Robert Bauer,Yuya Kubo,Hanno Behrens,Enrico Valentini,Tim Leibold,Virgil Misidjan,Lukas Mühl,Patrick Erras,Georg Margreitter,Alexander Fuchs,7,0,Matchweek 5
44,Mainz 05,Florian Müller,Aarón Martín,Robin Quaison,Alexandru Maxim,Stefan Bell,Daniel Brosinski,Moussa Niakhate,Anthony Ujah,Karim Onisiwo,Jean-Philippe Gbamin,Ridle Baku,Wolfsburg,Koen Casteels,William,Ignacio Camacho,Josip Brekalo,Admir Mehmedi,Jérôme Roussillon,John Brooks,Maximilian Arnold,Robin Knoche,Daniel Ginczek,Elvis Rexhbeçaj,0,0,Matchweek 5
45,Hertha BSC,Thomas Kraft,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Salomon Kalou,Ondrej Duda,Javairô Dilrosun,Maximilian Mittelstädt,Vedad Ibišević,Valentino Lazaro,Arne Maier,Bayern Munich,Manuel Neuer,Niklas Süle,Thiago Alcántara,Franck Ribéry,Robert Lewandowski,Arjen Robben,James Rodríguez,Jérôme Boateng,David Alaba,Joshua Kimmich,Renato Sanches,2,0,Matchweek 6
46,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Florian Grillitsch,Leonardo Bittencourt,Nico Schulz,Ishak Belfodil,Justin Hoogma,Kevin Akpoguma,Andrej Kramarić,Ádám Szalai,Stefan Posch,RB Leipzig,Péter Gulácsi,Marcelo Saracchi,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Timo Werner,Stefan Ilsanker,Konrad Laimer,Diego Demme,Kevin Kampl,1,2,Matchweek 6
47,Wolfsburg,Koen Casteels,William,Ignacio Camacho,Josip Brekalo,Renato Steffen,Wout Weghorst,Yunus Mallı,Jérôme Roussillon,John Brooks,Maximilian Arnold,Robin Knoche,Gladbach,Yann Sommer,Michael Lang,Christoph Kramer,Patrick Herrmann,Denis Zakaria,Thorgan Hazard,Alassane Pléa,Oscar Wendt,Matthias Ginter,Nico Elvedi,Florian Neuhaus,2,2,Matchweek 6
48,Schalke 04,Ralf Fährmann,Hamza Mendyl,Matija Nastasić,Suat Serdar,Nabil Bentaleb,Yevhen Konoplyanka,Daniel Caligiuri,Guido Burgstaller,Amine Harit,Salif Sané,Alessandro Schöpf,Mainz 05,Florian Müller,Robin Quaison,Levin Öztunalı,Jean-Philippe Mateta,Pierre Kunde,Stefan Bell,Moussa Niakhate,Phillipp Mwene,Gaëtan Bussmann,Jean-Philippe Gbamin,Ridle Baku,1,0,Matchweek 6
49,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Daniel Didavi,Anastasios Donis,Christian Gentner,Benjamin Pavard,Borna Sosa,Mario Gómez,Andreas Beck,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Yuya Osako,Max Kruse,Miloš Veljković,Nuri Şahin,Niklas Moisander,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,Philipp Bargfrede,2,1,Matchweek 6
50,Nürnberg,Fabian Bredlow,Mikael Ishak,Eduard Löwen,Hanno Behrens,Enrico Valentini,Tim Leibold,Virgil Misidjan,Matheus Pereira,Lukas Mühl,Ondřej Petrák,Georg Margreitter,Düsseldorf,Michael Rensing,Kaan Ayhan,Alfredo Morales,Marvin Ducksch,Adam Bodzek,Dodi Lukebakio,Niko Gießelmann,Matthias Zimmermann,Takashi Usami,Marcin Kamiński,Jean Zimmer,3,0,Matchweek 6
51,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Julian Brandt,Lucas Alario,Wendell,Dominik Kohr,Mitchell Weiser,Kai Havertz,Kevin Volland,Dortmund,Roman Bürki,Dan-Axel Zagadou,Abdou Diallo,Achraf Hakimi,Thomas Delaney,Marco Reus,Manuel Akanji,Maximilian Philipp,Christian Pulisic,Axel Witsel,Jacob Bruun Larsen,2,4,Matchweek 6
52,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Ante Rebić,Jonathan de Guzmán,Sébastien Haller,Filip Kostić,Lucas Torró,Makoto Hasebe,Marco Russ,Danny da Costa,Allan,Hannover 96,Michael Esser,Miiko Albornoz,Julian Korb,Felipe,Walace,Ihlas Bebou,Iver Fossum,Niclas Füllkrug,Oliver Sorg,Pirmin Schwegler,Waldemar Anton,4,1,Matchweek 6
53,Augsburg,Andreas Luthe,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Jonathan Schmid,Marco Richter,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,Freiburg,Alexander Schwolow,Philipp Lienhart,Manuel Gulde,Florian Niederlechner,Mike Frantz,Marco Terrazzino,Roland Sallai,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,4,1,Matchweek 6
54,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Florian Kainz,Yuya Osako,Max Kruse,Sebastian Langkamp,Niklas Moisander,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,Philipp Bargfrede,Wolfsburg,Koen Casteels,William,Josip Brekalo,Renato Steffen,Wout Weghorst,Yunus Mallı,Jérôme Roussillon,John Brooks,Maximilian Arnold,Robin Knoche,Marcel Tisserand,2,0,Matchweek 7
55,Mainz 05,Robin Zentner,Aarón Martín,Jean-Paul Boëtius,Jean-Philippe Mateta,Pierre Kunde,Stefan Bell,Moussa Niakhate,Phillipp Mwene,Jean-Philippe Gbamin,Jonathan Burkardt,Ridle Baku,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Salomon Kalou,Ondrej Duda,Javairô Dilrosun,Vedad Ibišević,Valentino Lazaro,Marvin Plattenhardt,Arne Maier,0,0,Matchweek 7
56,Hannover 96,Michael Esser,Josip Elez,Miiko Albornoz,Felipe,Walace,Takuma Asano,Ihlas Bebou,Bobby Wood,Niclas Füllkrug,Pirmin Schwegler,Waldemar Anton,Stuttgart,Ron-Robert Zieler,Timo Baumgartl,Santiago Ascacíbar,Gonzalo Castro,Daniel Didavi,Christian Gentner,Benjamin Pavard,Borna Sosa,Mario Gómez,Holger Badstuber,Andreas Beck,3,1,Matchweek 7
57,Dortmund,Roman Bürki,Dan-Axel Zagadou,Abdou Diallo,Achraf Hakimi,Jadon Sancho,Marco Reus,Manuel Akanji,Maximilian Philipp,Axel Witsel,Julian Weigl,Jacob Bruun Larsen,Augsburg,Andreas Luthe,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Alfreð Finnbogason,André Hahn,Caiuby,Philipp Max,Raphael Framberger,Martin Hinteregger,4,3,Matchweek 7
