,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
65,Real Sociedad,Gerónimo Rulli,Diego Llorente,Asier Illarramendi,Juanmi,Xabi Prieto,Willian José,David Zurutuza,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,Raúl Navas,Betis,Antonio Adán,Javi García,Zouhair Feddal,Fabián Ruiz Peña,Antonio Sanabria,Riza Durmisi,Joaquín,Andrés Guardado,Antonio Barragán,Cristian Tello,Aïssa Mandi,4,4,Matchweek 7
66,Barcelona,Marc-André ter Stegen,Gerard Piqué,Sergio Busquets,Denis Suárez,Luis Suárez,Lionel Messi,Javier Mascherano,Paulinho,Jordi Alba,Sergi Roberto,Aleix Vidal,Las Palmas,Leandro Chichizola,Mauricio Lemos,Jonathan Calleri,Oussama Tannane,Michel,Hernán,Borja Herrera,Jonathan Viera,Ximo Navarro,Tana,Alberto Aquilani,3,0,Matchweek 7
67,Valencia,Neto,Gabriel Paulista,Gonçalo Guedes,Simone Zaza,Daniel Parejo,Andreas Pereira,José Luis Gayà,Carlos Soler,Rodrigo,Martín Montoya,Ezequiel Garay,Athletic Club,Kepa Arrizabalaga,Aymeric Laporte,Mikel San José,Ander Iturraspe,Iñaki Williams,Markel Susaeta,Iñigo Lekue,Mikel Vesga,Mikel Balenziaga,Iñigo Córdoba,Unai Núñez,3,2,Matchweek 7
68,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Víctor Ruiz,Pablo Fornals,Samu Castillejo,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Nicola Sansone,Eibar,Marko Dmitrović,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Rubén Peña,Dani García,Kiké,Anaitz Arbilla,David Lombán,David Juncà,3,0,Matchweek 7
69,Real Madrid,Keylor Navas,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Luka Modrić,Casemiro,Achraf Hakimi,Marco Asensio,Isco,Espanyol,Pau López,Aarón Martín,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Javi Fuego,Marc Roca,Mario Hermoso,Sergio Sánchez,Sergi Darder,2,0,Matchweek 7
70,Espanyol,Pau López,Marc Navarro,Aarón Martín,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Javi Fuego,Pablo Piatti,Mario Hermoso,Sergi Darder,Levante,Raúl Fernández,Cheick Doukouré,Chema,Jefferson Lerma,José Luis Morales,Ivi,Sergio Postigo,Nano,Pedro López Muñoz,Antonio Luna,José Campaña,0,0,Matchweek 8
71,Athletic Club,Kepa Arrizabalaga,Aymeric Laporte,Mikel San José,Markel Susaeta,Iñigo Lekue,Aritz Aduriz,Mikel Vesga,Raúl García,Mikel Balenziaga,Iñigo Córdoba,Unai Núñez,Sevilla,Sergio Rico,Sébastien Corchia,Lionel Carole,Simon Kjær,Clément Lenglet,Wissam Ben Yedder,Joaquín Correa,Guido Pizarro,Steven Nzonzi,Jesús Navas,Franco Vázquez,1,0,Matchweek 8
72,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Álvaro Jiménez,Cala,Mauro Arambarri,Jorge Molina,Fayçal Fajr,Damián Suárez,Amath,Real Madrid,Kiko Casilla,Sergio Ramos,Nacho,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Lucas Vázquez,Marcos Llorente,Achraf Hakimi,Marco Asensio,1,2,Matchweek 8
73,Alavés,Fernando Pacheco,Rubén Duarte,Alexis,Guillermo Maripán,Ibai Gómez,Rodrigo Ely,Daniel Torres,Alfonso Pedraza,Manu García,Álvaro Medrán,Munir El Haddadi,Real Sociedad,Gerónimo Rulli,Diego Llorente,Asier Illarramendi,Igor Zubeldia,Juanmi,Xabi Prieto,Willian José,Aritz Elustondo,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,0,2,Matchweek 8
74,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Ángel Correa,Gabi,Stefan Savić,Juanfran,Barcelona,Marc-André ter Stegen,Nélson Semedo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Jordi Alba,André Gomes,Samuel Umtiti,1,1,Matchweek 8
75,Eibar,Marko Dmitrović,Iván Ramis,Gonzalo Escalante,Ander Capa,Sergi Enrich,Paulo Oliveira,Dani García,Kiké,Anaitz Arbilla,David Juncà,Joan Jordán,La Coruña,Francis Uzoho,Juanfran,Raúl Albentosa,Emre Çolak,Federico Cartabia,Florin Andone,Sidnei,Luisinho,Federico Valverde,Guilherme,Celso Borges,0,0,Matchweek 8
76,Girona,Gorka Iraizoz,Bernardo Espinosa,Jonás Ramalho,Álex Granell,Cristhian Stuani,Pere Pons,Portu,Aday,Juanpe,Borja García,Pablo Maffeo,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Víctor Ruiz,Pablo Fornals,Samu Castillejo,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Nicola Sansone,1,2,Matchweek 8
77,Málaga,Roberto,Luis Hernández,Esteban Rolón,Juankar,Juanpi,Recio,Adalberto Peñaranda,Roberto Rosales,Paul Baysse,Diego Rolán,Álex Mula,Leganés,Iván Cuéllar,Gabriel,Nabil El Zhar,Alexander,Raúl García,Mauro dos Santos,Javier Eraso,Joseba Zaldúa,Rubén Pérez,Dimitris Siovas,Nordin Amrabat,0,2,Matchweek 8
78,Betis,Antonio Adán,Zouhair Feddal,Fabián Ruiz Peña,Sergio León,Antonio Sanabria,Riza Durmisi,Joaquín,Andrés Guardado,Antonio Barragán,Aïssa Mandi,Juanjo Narváez,Valencia,Neto,Jeison Murillo,Gonçalo Guedes,Simone Zaza,Daniel Parejo,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Ezequiel Garay,Nacho Vidal,3,6,Matchweek 8
79,Las Palmas,Leandro Chichizola,David García,Jonathan Calleri,Oussama Tannane,Momo,Michel,Hernán,Borja Herrera,Pedro Bigas,Jonathan Viera,Alberto Aquilani,Celta Vigo,Rubén Blanco,Pablo Hernández,Iago Aspas,Pione Sisto,Stanislav Lobotka,Jozabed,Daniel Wass,Jonny Castro,Sergi Gómez,Emre Mor,Gustavo Cabral,2,5,Matchweek 8
80,Levante,Raúl Fernández,Rober,Chema,Jefferson Lerma,José Luis Morales,Ivi,Sergio Postigo,Nano,Pedro López Muñoz,Antonio Luna,José Campaña,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Francisco Portillo,Cala,Mauro Arambarri,Jorge Molina,Fayçal Fajr,Damián Suárez,Amath,1,1,Matchweek 9
81,Betis,Antonio Adán,Javi García,Jordi Amat,Víctor Camarasa,Antonio Sanabria,Joel Campbell,Joaquín,Andrés Guardado,Antonio Barragán,Alin Toșca,Aïssa Mandi,Alavés,Fernando Pacheco,Carlos Vigaray,Alexis,Guillermo Maripán,Rodrigo Ely,Daniel Torres,Alfonso Pedraza,Manu García,Wakaso,Álvaro Medrán,Munir El Haddadi,2,0,Matchweek 9
82,Valencia,Neto,Jeison Murillo,Gabriel Paulista,Gonçalo Guedes,Simone Zaza,Daniel Parejo,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Martín Montoya,Sevilla,Sergio Rico,Simon Kjær,Clément Lenglet,Éver Banega,Guido Pizarro,Jesús Navas,Sergio Escudero,Luis Muriel,Franco Vázquez,Nolito,Gabriel Mercado,4,0,Matchweek 9
83,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Javier Mascherano,Gerard Deulofeu,Lucas Digne,Sergi Roberto,Samuel Umtiti,Málaga,Andrés Prieto,Luis Hernández,Esteban Rolón,Juankar,Adrián González,Chory Castro,Adalberto Peñaranda,Roberto Rosales,Keko,Paul Baysse,Diego Rolán,2,0,Matchweek 9
84,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Víctor Ruiz,Pablo Fornals,Carlos Bacca,Samu Castillejo,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Las Palmas,Leandro Chichizola,Mauricio Lemos,Vicente Gómez,Jonathan Calleri,Oussama Tannane,Michel,Pedro Bigas,Vitolo,Jonathan Viera,Ximo Navarro,Dani Castellano,4,0,Matchweek 9
85,Celta Vigo,Sergio Álvarez,Hugo Mallo,Maxi Gómez,Pablo Hernández,Iago Aspas,Pione Sisto,Stanislav Lobotka,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,Atlético Madrid,Jan Oblak,Diego Godín,Thomas Partey,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Gabi,Stefan Savić,Lucas Hernández,Juanfran,Kévin Gameiro,0,1,Matchweek 9
86,Leganés,Iván Cuéllar,Gabriel,Nabil El Zhar,Claudio Beauvue,Raúl García,Mauro dos Santos,Javier Eraso,Joseba Zaldúa,Rubén Pérez,Dimitris Siovas,Nordin Amrabat,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Enric Saborit,Aymeric Laporte,Mikel San José,Iñaki Williams,Aritz Aduriz,Mikel Vesga,Raúl García,Iñigo Córdoba,Unai Núñez,1,0,Matchweek 9
87,Real Madrid,Kiko Casilla,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Luka Modrić,Casemiro,Theo Hernández,Marco Asensio,Isco,Dani Ceballos,Eibar,Marko Dmitrović,Gonzalo Escalante,Cristian Rivera,Ander Capa,Takashi Inui,Paulo Oliveira,José Ángel,Anaitz Arbilla,Charles,David Lombán,Joan Jordán,3,0,Matchweek 9
88,Real Sociedad,Gerónimo Rulli,Diego Llorente,Asier Illarramendi,Igor Zubeldia,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,Espanyol,Pau López,Aarón Martín,Víctor Sánchez,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Javi Fuego,Pablo Piatti,Mario Hermoso,Sergi Darder,1,1,Matchweek 9
89,La Coruña,Francis Uzoho,Juanfran,Raúl Albentosa,Lucas Pérez,Emre Çolak,Federico Cartabia,Sidnei,Luisinho,Federico Valverde,Guilherme,Celso Borges,Girona,Yassine Bounou,Bernardo Espinosa,Jonás Ramalho,Pere Pons,Portu,Aday,Juanpe,Olarenwaju Kayode,Aleix García,Borja García,Pablo Maffeo,1,2,Matchweek 9
90,Alavés,Fernando Pacheco,Carlos Vigaray,Alexis,Christian Santos,Rodrigo Ely,Alfonso Pedraza,Tomás Pina Isla,Manu García,Wakaso,Munir El Haddadi,Adrián Diéguez,Valencia,Neto,Gabriel Paulista,Gonçalo Guedes,Simone Zaza,Andreas Pereira,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Martín Montoya,Ezequiel Garay,1,2,Matchweek 10
91,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Thomas Partey,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Gabi,Stefan Savić,Juanfran,Kévin Gameiro,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Víctor Ruiz,Pablo Fornals,Carlos Bacca,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Roberto Soriano,1,1,Matchweek 10
92,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Aymeric Laporte,Mikel San José,Ander Iturraspe,Iñaki Williams,Iñigo Lekue,Aritz Aduriz,Raúl García,Iñigo Córdoba,Unai Núñez,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Luis Suárez,Lionel Messi,Paulinho,Jordi Alba,Sergi Roberto,André Gomes,Samuel Umtiti,0,2,Matchweek 10
93,Sevilla,David Soria,Sébastien Corchia,Simon Kjær,Clément Lenglet,Michael Krohn-Dehli,Wissam Ben Yedder,Joaquín Correa,Guido Pizarro,Steven Nzonzi,Pablo Sarabia,Sergio Escudero,Leganés,Iván Cuéllar,Gabriel,Alexander,Claudio Beauvue,Raúl García,Mauro dos Santos,Javier Eraso,Joseba Zaldúa,Rubén Pérez,Dimitris Siovas,Nordin Amrabat,2,1,Matchweek 10
94,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Álvaro Jiménez,Cala,Mauro Arambarri,Jorge Molina,Fayçal Fajr,Damián Suárez,Amath,Real Sociedad,Gerónimo Rulli,Diego Llorente,Igor Zubeldia,Iñigo Martínez,Adnan Januzaj,Xabi Prieto,Willian José,Sergio Canales,Mikel Oyarzabal,Álvaro Odriozola,Alberto de la Bella,2,1,Matchweek 10
95,Girona,Yassine Bounou,Bernardo Espinosa,Álex Granell,Cristhian Stuani,Pere Pons,Portu,Aday,Juanpe,Marc Muniesa,Borja García,Pablo Maffeo,Real Madrid,Kiko Casilla,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Luka Modrić,Marcelo,Casemiro,Achraf Hakimi,Isco,2,1,Matchweek 10
96,Eibar,Marko Dmitrović,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Paulo Oliveira,Dani García,José Ángel,Kiké,Anaitz Arbilla,David Lombán,Levante,Raúl Fernández,Chema,Jefferson Lerma,Enis Bardhi,José Luis Morales,Ivi,Sergio Postigo,Álex Alegría,Pedro López Muñoz,Antonio Luna,José Campaña,2,2,Matchweek 10
97,Málaga,Roberto,Luis Hernández,Juankar,Adrián González,Juanpi,Chory Castro,Recio,Adalberto Peñaranda,Roberto Rosales,Keko,Paul Baysse,Celta Vigo,Rubén Blanco,Hugo Mallo,Maxi Gómez,Pablo Hernández,Iago Aspas,Pione Sisto,Stanislav Lobotka,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,2,1,Matchweek 10
98,Las Palmas,Raúl Lizoain,Mauricio Lemos,Vicente Gómez,Sergi Samper,Loïc Rémy,Jonathan Calleri,Michel,Pedro Bigas,Vitolo,Jonathan Viera,Dani Castellano,La Coruña,Costel Pantilimon,Juanfran,Lucas Pérez,Federico Cartabia,Sidnei,Luisinho,Federico Valverde,Zakaria Bakkali,Guilherme,Celso Borges,Fabian Schär,1,3,Matchweek 10
99,Espanyol,Pau López,Aarón Martín,Víctor Sánchez,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Javi Fuego,Pablo Piatti,Mario Hermoso,Sergi Darder,Betis,Antonio Adán,Javi García,Jordi Amat,Fabián Ruiz Peña,Antonio Sanabria,Matías Nahuel,Joaquín,Andrés Guardado,Antonio Barragán,Alin Toșca,Aïssa Mandi,1,0,Matchweek 10
100,Betis,Antonio Adán,Javi García,Jordi Amat,Sergio León,Víctor Camarasa,Joaquín,Andrés Guardado,Antonio Barragán,Cristian Tello,Alin Toșca,Aïssa Mandi,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Ángel Rodríguez,Francisco Portillo,Francisco Molinero,Cala,Mauro Arambarri,Jorge Molina,Amath,2,2,Matchweek 11
101,Valencia,Neto,Jeison Murillo,Gonçalo Guedes,Simone Zaza,Daniel Parejo,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Martín Montoya,Ezequiel Garay,Leganés,Iván Cuéllar,Erik Morán,Gabriel,Alexander,Claudio Beauvue,Diego Rico,Javier Eraso,Ezequiel Muñoz,Joseba Zaldúa,Dimitris Siovas,Darko Brašanac,3,0,Matchweek 11
102,La Coruña,Costel Pantilimon,Juanfran,Lucas Pérez,Federico Cartabia,Sidnei,Luisinho,Federico Valverde,Zakaria Bakkali,Guilherme,Celso Borges,Fabian Schär,Atlético Madrid,Jan Oblak,Diego Godín,Thomas Partey,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Augusto Fernández,Gabi,Stefan Savić,Lucas Hernández,Juanfran,0,1,Matchweek 11
103,Alavés,Fernando Pacheco,Alexis,Guillermo Maripán,Christian Santos,Rodrigo Ely,Alfonso Pedraza,Tomás Pina Isla,Manu García,Wakaso,Munir El Haddadi,Adrián Diéguez,Espanyol,Pau López,Aarón Martín,Víctor Sánchez,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Javi Fuego,Pablo Piatti,Mario Hermoso,Sergi Darder,1,0,Matchweek 11
104,Barcelona,Marc-André ter Stegen,Nélson Semedo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Paco Alcácer,Jordi Alba,Samuel Umtiti,Sevilla,David Soria,Sébastien Corchia,Simon Kjær,Clément Lenglet,Éver Banega,Guido Pizarro,Steven Nzonzi,Jesús Navas,Pablo Sarabia,Sergio Escudero,Luis Muriel,2,1,Matchweek 11
105,Levante,Raúl Fernández,Toño,Chema,Jefferson Lerma,Enis Bardhi,José Luis Morales,Enes Ünal,Sergio Postigo,Pedro López Muñoz,Jason,José Campaña,Girona,Yassine Bounou,Bernardo Espinosa,Álex Granell,Cristhian Stuani,Pere Pons,Portu,Aday,Juanpe,Marc Muniesa,Borja García,Pablo Maffeo,1,2,Matchweek 11
106,Celta Vigo,Rubén Blanco,Hugo Mallo,Andreu Fontàs,Maxi Gómez,Pablo Hernández,Iago Aspas,Pione Sisto,Stanislav Lobotka,Daniel Wass,Jonny Castro,Sergi Gómez,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Aymeric Laporte,Mikel San José,Iñaki Williams,Markel Susaeta,Mikel Vesga,Raúl García,Mikel Balenziaga,Iñigo Córdoba,Unai Núñez,3,1,Matchweek 11
107,Real Sociedad,Gerónimo Rulli,Diego Llorente,Asier Illarramendi,Iñigo Martínez,Adnan Januzaj,Xabi Prieto,Willian José,David Zurutuza,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,Eibar,Marko Dmitrović,Álex Gálvez,Cristian Rivera,Ander Capa,Takashi Inui,Sergi Enrich,José Ángel,Kiké,Anaitz Arbilla,David Lombán,Joan Jordán,3,1,Matchweek 11
108,Villarreal,Mariano Barbosa,Mario Gaspar,Víctor Ruiz,Pablo Fornals,Carlos Bacca,Jaume Costa,Rodri,Cédric Bakambu,Roberto Soriano,Daniele Bonera,Chuca,Málaga,Roberto,Luis Hernández,Juankar,Adrián González,Juanpi,Chory Castro,Recio,Adalberto Peñaranda,Roberto Rosales,Keko,Paul Baysse,2,0,Matchweek 11
109,Real Madrid,Kiko Casilla,Jesús Vallejo,Sergio Ramos,Nacho,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Casemiro,Marco Asensio,Isco,Las Palmas,Raúl Lizoain,Mauricio Lemos,Vicente Gómez,Jonathan Calleri,Michel,Pedro Bigas,Javi Castellano,Vitolo,Ximo Navarro,Dani Castellano,Alberto Aquilani,3,0,Matchweek 11
110,Girona,Yassine Bounou,Bernardo Espinosa,Johan Mojica,Álex Granell,Cristhian Stuani,Portu,Juanpe,David Timor,Marc Muniesa,Borja García,Pablo Maffeo,Real Sociedad,Gerónimo Rulli,Diego Llorente,Asier Illarramendi,Iñigo Martínez,Adnan Januzaj,Xabi Prieto,Willian José,David Zurutuza,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,1,1,Matchweek 12
111,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Ángel Rodríguez,Francisco Portillo,Cala,Mauro Arambarri,Jorge Molina,Damián Suárez,Amath,Alavés,Fernando Pacheco,Carlos Vigaray,Alexis,Christian Santos,Rodrigo Ely,Alfonso Pedraza,Tomás Pina Isla,Manu García,Álvaro Medrán,Munir El Haddadi,Adrián Diéguez,4,1,Matchweek 12
112,Leganés,Iván Cuéllar,Gabriel,Nabil El Zhar,Alexander,Diego Rico,Javier Eraso,Ezequiel Muñoz,Joseba Zaldúa,Rubén Pérez,Dimitris Siovas,Nordin Amrabat,Barcelona,Marc-André ter Stegen,Nélson Semedo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Paco Alcácer,Jordi Alba,Samuel Umtiti,0,3,Matchweek 12
113,Sevilla,David Soria,Sébastien Corchia,Clément Lenglet,Johannes Geis,Guido Pizarro,Steven Nzonzi,Pablo Sarabia,Sergio Escudero,Luis Muriel,Franco Vázquez,Nolito,Celta Vigo,Rubén Blanco,Hugo Mallo,Maxi Gómez,Pablo Hernández,Iago Aspas,Pione Sisto,Stanislav Lobotka,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,2,1,Matchweek 12
114,Atlético Madrid,Jan Oblak,Diego Godín,Thomas Partey,Koke,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Gabi,Stefan Savić,Lucas Hernández,Juanfran,Real Madrid,Kiko Casilla,Dani Carvajal,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Luka Modrić,Marcelo,Casemiro,Isco,0,0,Matchweek 12
115,Málaga,Roberto,Luis Hernández,Esteban Rolón,Juankar,Adrián González,Chory Castro,Adalberto Peñaranda,Roberto Rosales,Keko,Paul Baysse,Diego Rolán,La Coruña,Rubén,Lucas Pérez,Federico Cartabia,Sidnei,Luisinho,Federico Valverde,Zakaria Bakkali,Guilherme,Celso Borges,Gerard Valentín,Fabian Schär,3,2,Matchweek 12
116,Espanyol,Pau López,Aarón Martín,Víctor Sánchez,Naldo,Gerard Moreno,Sergio García,Léo Baptistão,David López,Javi Fuego,Pablo Piatti,Sergi Darder,Valencia,Neto,Jeison Murillo,Gabriel Paulista,Daniel Parejo,Andreas Pereira,José Luis Gayà,Geoffrey Kondogbia,Rodrigo,Martín Montoya,Santi Mina,Toni Lato,0,2,Matchweek 12
117,Las Palmas,Raúl Lizoain,David Simón,Mauricio Lemos,Vicente Gómez,Jonathan Calleri,Javi Castellano,Vitolo,Jonathan Viera,Ximo Navarro,Dani Castellano,Tana,Levante,Oier Olazábal,Toño,Cheick Doukouré,Chema,Enis Bardhi,José Luis Morales,Enes Ünal,Sergio Postigo,Jason,José Campaña,Shaquell Moore,0,2,Matchweek 12
118,Athletic Club,Kepa Arrizabalaga,Aymeric Laporte,Mikel San José,Ander Iturraspe,Iñaki Williams,Iñigo Lekue,Aritz Aduriz,Raúl García,Mikel Balenziaga,Iñigo Córdoba,Unai Núñez,Villarreal,Mariano Barbosa,Mario Gaspar,Víctor Ruiz,Pablo Fornals,Carlos Bacca,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Roberto Soriano,Daniele Bonera,1,1,Matchweek 12
119,Eibar,Marko Dmitrović,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Paulo Oliveira,Dani García,Anaitz Arbilla,Charles,Iván Alejo,David Juncà,Betis,Antonio Adán,Javi García,Jordi Amat,Fabián Ruiz Peña,Sergio León,Víctor Camarasa,Matías Nahuel,Riza Durmisi,Joaquín,Antonio Barragán,Aïssa Mandi,5,0,Matchweek 12
120,Celta Vigo,Rubén Blanco,Hugo Mallo,Andreu Fontàs,Maxi Gómez,Iago Aspas,Pione Sisto,Stanislav Lobotka,Jozabed,Daniel Wass,Jonny Castro,Gustavo Cabral,Leganés,Iván Cuéllar,Erik Morán,Gerard Gumbau,Miguel Ángel Guerrero,Alexander,Raúl García,Ezequiel Muñoz,Joseba Zaldúa,Dimitris Siovas,Darko Brašanac,Nordin Amrabat,1,0,Matchweek 13
121,Alavés,Fernando Pacheco,Rubén Duarte,Alexis,Guillermo Maripán,Rubén Sobrino,Christian Santos,Ibai Gómez,Rodrigo Ely,Tomás Pina Isla,Manu García,Wakaso,Eibar,Marko Dmitrović,Ander Capa,Takashi Inui,Sergi Enrich,Paulo Oliveira,Dani García,Anaitz Arbilla,Charles,Iván Alejo,David Juncà,Joan Jordán,1,2,Matchweek 13
122,Real Madrid,Kiko Casilla,Dani Carvajal,Jesús Vallejo,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Casemiro,Lucas Vázquez,Isco,Málaga,Roberto,Diego González,Luis Hernández,Juankar,Adrián González,Chory Castro,Recio,Adalberto Peñaranda,Roberto Rosales,Keko,Diego Rolán,3,2,Matchweek 13
123,Betis,Antonio Adán,Rafa Navarro,Javi García,Jordi Amat,Sergio León,Víctor Camarasa,Ryad Boudebouz,Riza Durmisi,Joaquín,Andrés Guardado,Alin Toșca,Girona,Yassine Bounou,Jonás Ramalho,Álex Granell,Cristhian Stuani,Portu,Aday,Juanpe,David Timor,Marc Muniesa,Borja García,Pablo Maffeo,2,2,Matchweek 13
124,Levante,Oier Olazábal,Toño,Rober,Cheick Doukouré,Chema,Enis Bardhi,José Luis Morales,Enes Ünal,Jason,José Campaña,Shaquell Moore,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Thomas Partey,Koke,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Gabi,Stefan Savić,Kévin Gameiro,0,5,Matchweek 13
125,La Coruña,Rubén,Juanfran,Fernando Navarro,Pedro Mosquera,Raúl Albentosa,Lucas Pérez,Federico Cartabia,Adrián López,Federico Valverde,Celso Borges,Fabian Schär,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Aymeric Laporte,Ander Iturraspe,Iñaki Williams,Markel Susaeta,Mikel Rico,Óscar de Marcos,Aritz Aduriz,Mikel Balenziaga,Unai Núñez,2,2,Matchweek 13
126,Real Sociedad,Gerónimo Rulli,Diego Llorente,Asier Illarramendi,Iñigo Martínez,Adnan Januzaj,Xabi Prieto,Willian José,David Zurutuza,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,Las Palmas,Raúl Lizoain,Mauricio Lemos,Loïc Rémy,Michel,Pedro Bigas,Javi Castellano,Vitolo,Jonathan Viera,Dani Castellano,Tana,Alberto Aquilani,2,2,Matchweek 13
127,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Víctor Ruiz,Pablo Fornals,Carlos Bacca,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Roberto Soriano,Sevilla,Sergio Rico,Lionel Carole,Clément Lenglet,Éver Banega,Joaquín Correa,Johannes Geis,Guido Pizarro,Pablo Sarabia,Luis Muriel,Franco Vázquez,Gabriel Mercado,2,3,Matchweek 13
128,Valencia,Neto,Gabriel Paulista,Gonçalo Guedes,Simone Zaza,Daniel Parejo,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Martín Montoya,Ezequiel Garay,Barcelona,Marc-André ter Stegen,Nélson Semedo,Ivan Rakitić,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Paulinho,Jordi Alba,Samuel Umtiti,Thomas Vermaelen,1,1,Matchweek 13
129,Espanyol,Pau López,Aarón Martín,Víctor Sánchez,Gerard Moreno,Sergio García,José Manuel Jurado,David López,Javi Fuego,Pablo Piatti,Mario Hermoso,Sergi Darder,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Ángel Rodríguez,Francisco Portillo,Cala,Mauro Arambarri,Jorge Molina,Damián Suárez,Amath,1,0,Matchweek 13
130,Málaga,Roberto,Diego González,Luis Hernández,Adrián González,Chory Castro,Recio,Adalberto Peñaranda,Roberto Rosales,Keko,Paul Baysse,Diego Rolán,Levante,Oier Olazábal,Toño,Chema,Samu García,Enis Bardhi,José Luis Morales,Enes Ünal,Sergio Postigo,Jason,José Campaña,Shaquell Moore,0,0,Matchweek 14
