,Unnamed: 0.1,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H
50,50,50,Valencia,Jaume Doménech,João Cancelo,Rúben Vezo,Shkodran Mustafi,Lucas Orbán,Álvaro Negredo,Sofiane Feghouli,Enzo Pérez,Paco Alcácer,Daniel Parejo,Zakaria Bakkali,Granada,Andrés Fernández,Cristiano Biraghi,Fran Rico,David Lombán,Javi Márquez,Youssef El-Arabi,Isaac Success,Dória,Rene Krhin,Rubén Rochina,Miguel Lopes,1,0,Matchweek 6,6,0.0,-7.0,0.0,-5.0,6.0,3.0,6.0,3.0,7.5,4.5,1.45
51,51,51,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Marc Bartra,Sergi Roberto,Adriano,Las Palmas,Javi Varas,David Simón,Antolín Alcaraz,Sergio Araujo,Wakaso,Hernán,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Dani Castellano,2,1,Matchweek 6,6,3.0,0.0,2.0,1.0,12.0,5.0,12.0,5.0,26.0,11.0,1.08
52,52,52,Real Madrid,Keylor Navas,Dani Carvajal,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Luka Modrić,Jesé,Isco,Málaga,Carlos Kameni,Weligton Oliveira,Juankar,Nordin Amrabat,Fernando Tissone,Recio,Marcos Angeleri,Roberto Rosales,Adnane Tighadouini,Miguel Torres,Pablo Fornals,0,0,Matchweek 6,6,13.0,-3.0,13.0,-3.0,13.0,2.0,13.0,2.0,21.0,10.0,1.11
53,53,53,Villarreal,Alphonse Areola,Mario Gaspar,Víctor Ruiz,Jonathan dos Santos,Roberto Soldado,Léo Baptistão,Jaume Costa,Manu Trigueros,Samu Castillejo,Bruno Soriano,Eric Bailly,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Antoine Griezmann,Saúl Ñíguez,Óliver Torres,Jackson Martínez,Gabi,Jesús Gámez,José María Giménez,1,0,Matchweek 6,6,7.0,7.0,7.0,6.0,13.0,12.0,13.0,12.0,2.6,3.1,2.9
54,54,54,Sevilla,Sergio Rico,Benoît Trémoulinas,Grzegorz Krychowiak,Timothée Kolodziejczak,Michael Krohn-Dehli,Vicente Iborra,Kévin Gameiro,José Antonio Reyes,Steven Nzonzi,Marco Andreolli,Coke,Rayo Vallecano,Toño,Nacho,Antonio Amaya,Raúl Baena,Roberto Trashorras,Adri Embarba,Răzvan Raț,Jozabed,Bebé,Javi Guerra,Diego Llorente,3,2,Matchweek 6,6,-6.0,-3.0,-6.0,-3.0,2.0,7.0,2.0,7.0,7.0,4.75,1.44
55,55,55,Eibar,Asier Riesgo,Aleksandar Pantić,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Mauro dos Santos,Borja Bastón,Saúl Berjón,David Juncà,Adrián González,Celta Vigo,Sergio Álvarez,Nemanja Radoja,Theo Bongonda,Pablo Hernández,Nolito,Fabián Orellana,Jonny Castro,Sergi Gómez,Carles Planas,Gustavo Cabral,Augusto Fernández,1,1,Matchweek 6,6,2.0,8.0,0.0,7.0,8.0,13.0,8.0,13.0,2.05,3.4,3.75
56,56,56,Sporting Gijón,Alberto García,Luis Hernández,Álex Menéndez,Jorge Meré,Sergio Álvarez,Carlos Castro,Nacho Cases,Alberto Lora,Isma López,Jony,Alen Halilović,Betis,Antonio Adán,Bruno González,Dani Ceballos,Cristiano Piccini,Álvaro Cejudo,Joaquín,Heiko Westermann,Alfred N'Diaye,Francisco Portillo,Rubén Castro,Francisco Varela,1,2,Matchweek 6,6,-1.0,-5.0,-1.0,-5.0,5.0,5.0,5.0,5.0,3.3,3.2,2.3
57,57,57,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Pedro Mosquera,Lucas Pérez,Oriol Riera,Sidnei,Fayçal Fajr,Luis Alberto,Celso Borges,Alberto Lopo,Espanyol,Pau López,Rober Correa,Rubén Duarte,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Gerard Moreno,Felipe Caicedo,Papakouli Diop,Álvaro González,Marco Asensio,3,0,Matchweek 6,6,2.0,-5.0,2.0,-6.0,8.0,9.0,8.0,9.0,3.75,3.3,2.1
58,58,58,Getafe,Vicente Guaita,Alexis,Santiago Vergini,Ángel Lafita,Stefan Šćepović,Pedro León,Víctor Rodríguez,Juan Rodríguez,Damián Suárez,Álvaro Medrán,Javi Noblejas,Levante,Rubén,Toño,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,José Luis Morales,Ángel Trujillo,Víctor Casadesús,Deyverson,José Mari,Zouhair Feddal,3,0,Matchweek 6,6,-5.0,-4.0,-4.0,-3.0,3.0,3.0,3.0,3.0,4.2,3.3,1.95
59,59,59,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Imanol Agirretxe,Carlos Vela,Rubén Pardo,Aritz Elustondo,Sergio Canales,David Zurutuza,Diego Reyes,Alberto de la Bella,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Sabin Merino,Aritz Aduriz,Raúl García,Mikel Balenziaga,0,0,Matchweek 6,6,1.0,-4.0,1.0,-3.0,5.0,3.0,5.0,3.0,3.0,3.2,2.4
60,60,60,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Pablo Hernández,Iago Aspas,Nolito,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,Getafe,Vicente Guaita,Alexis,Santiago Vergini,Ángel Lafita,Álvaro Vázquez,Pablo Sarabia,Carlos Vigaray,Víctor Rodríguez,Juan Rodríguez,Damián Suárez,Álvaro Medrán,0,0,Matchweek 7,7,8.0,-2.0,4.0,0.0,14.0,6.0,11.0,6.0,7.5,4.5,1.44
61,61,61,Sevilla,Sergio Rico,Benoît Trémoulinas,Grzegorz Krychowiak,Timothée Kolodziejczak,Michael Krohn-Dehli,Vicente Iborra,Kévin Gameiro,Steven Nzonzi,Marco Andreolli,Vitolo,Coke,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Luis Suárez,Neymar,Javier Mascherano,Munir El Haddadi,Jordi Alba,Sergi Roberto,Jérémy Mathieu,2,1,Matchweek 7,7,-5.0,4.0,-2.0,2.0,5.0,15.0,4.0,12.0,1.91,3.6,4.0
62,62,62,Granada,Andrés Fernández,Cristiano Biraghi,Fran Rico,David Lombán,Robert Ibáñez,Javi Márquez,Youssef El-Arabi,Dória,Rene Krhin,Rubén Rochina,Miguel Lopes,La Coruña,Germán Lux,Fernando Navarro,Pedro Mosquera,Lucas Pérez,Sidnei,Alejandro Arribas,Laure,Fayçal Fajr,Jonathan Rodríguez,Luis Alberto,Celso Borges,1,1,Matchweek 7,7,-8.0,5.0,-7.0,5.0,3.0,11.0,3.0,10.0,2.8,3.2,2.6
63,63,63,Espanyol,Pau López,Rubén Duarte,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,José Cañas,Hernán Pérez,Álvaro González,Anaitz Arbilla,Marco Asensio,Sporting Gijón,Alberto García,Luis Hernández,Álex Menéndez,Bernardo Espinosa,Sergio Álvarez,Nacho Cases,Alberto Lora,Roberto Canella,Antonio Sanabria,Jony,Alen Halilović,1,2,Matchweek 7,7,-8.0,-2.0,-7.0,-2.0,9.0,5.0,6.0,4.0,4.0,3.3,2.0
64,64,64,Las Palmas,Javi Varas,David Simón,David García,Sergio Araujo,Wakaso,Roque Mesa,Aythami Artiles,Pedro Bigas,Emmanuel Culio,Jonathan Viera,Dani Castellano,Eibar,Asier Riesgo,Aleksandar Pantić,Gonzalo Escalante,Ander Capa,Takashi Inui,Dani García,Mauro dos Santos,Borja Bastón,Saúl Berjón,David Juncà,Adrián González,0,2,Matchweek 7,7,-1.0,2.0,0.0,-2.0,5.0,9.0,5.0,6.0,3.75,3.3,2.1
65,65,65,Málaga,Carlos Kameni,Weligton Oliveira,Juankar,Charles,Fernando Tissone,Recio,Marcos Angeleri,Duda,Roberto Rosales,Duje Čop,Miguel Torres,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Imanol Agirretxe,Carlos Vela,Rubén Pardo,Aritz Elustondo,Sergio Canales,David Zurutuza,Diego Reyes,Alberto de la Bella,3,1,Matchweek 7,7,-3.0,1.0,-2.0,1.0,3.0,6.0,2.0,5.0,3.3,3.1,2.38
66,66,66,Rayo Vallecano,Toño,Nacho,Raúl Baena,Roberto Trashorras,Adri Embarba,Răzvan Raț,Zé Castro,Jozabed,Bebé,Javi Guerra,Diego Llorente,Betis,Antonio Adán,Bruno González,Petros,Vincenzo Rennella,Cristiano Piccini,Álvaro Cejudo,Heiko Westermann,Alfred N'Diaye,Francisco Portillo,Rubén Castro,Francisco Varela,0,2,Matchweek 7,7,-4.0,-4.0,-1.0,1.0,7.0,8.0,6.0,7.0,3.2,3.5,2.2
67,67,67,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,Valencia,Jaume Doménech,João Cancelo,Rúben Vezo,Shkodran Mustafi,Lucas Orbán,Álvaro Negredo,Sofiane Feghouli,Daniel Parejo,Zakaria Bakkali,Javi Fuego,André Gomes,3,1,Matchweek 7,7,-4.0,1.0,-1.0,1.0,4.0,9.0,4.0,8.0,3.2,3.3,2.3
68,68,68,Levante,Rubén,Iván López,Toño,Simão Mate Junior,Jefferson Lerma,José Luis Morales,Juanfran,Roger Martí,Deyverson,José Mari,Zouhair Feddal,Villarreal,Alphonse Areola,Mario Gaspar,Bojan Jokić,Tomás Pina Isla,Víctor Ruiz,Samu García,Roberto Soldado,Manu Trigueros,Eric Bailly,Matías Nahuel,Alfonso Pedraza,1,0,Matchweek 7,7,-7.0,8.0,-6.0,6.0,3.0,16.0,3.0,15.0,1.91,3.4,4.33
69,69,69,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Antoine Griezmann,Fernando Torres,Óliver Torres,Ángel Correa,Gabi,Juanfran,José María Giménez,Real Madrid,Keylor Navas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Casemiro,Luka Modrić,Isco,1,1,Matchweek 7,7,6.0,13.0,2.0,8.0,12.0,14.0,9.0,13.0,2.3,3.3,3.2
70,70,70,Real Madrid,Keylor Navas,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Gareth Bale,Marcelo,Casemiro,Mateo Kovačić,Isco,Danilo,Levante,Rubén,Toño,Simão Mate Junior,Víctor Camarasa,José Luis Morales,Juanfran,Roger Martí,Víctor Casadesús,Deyverson,José Mari,Zouhair Feddal,3,0,Matchweek 8,8,13.0,-6.0,2.0,-5.0,15.0,6.0,11.0,5.0,23.0,12.0,1.08
71,71,71,Eibar,Asier Riesgo,Iván Ramis,Gonzalo Escalante,Ander Capa,Takashi Inui,Dani García,Mauro dos Santos,Borja Bastón,Saúl Berjón,David Juncà,Adrián González,Sevilla,Sergio Rico,Benoît Trémoulinas,Grzegorz Krychowiak,Timothée Kolodziejczak,Vicente Iborra,Kévin Gameiro,José Antonio Reyes,Steven Nzonzi,Vitolo,Coke,Adil Rami,1,1,Matchweek 8,8,4.0,-4.0,0.0,-1.0,12.0,8.0,6.0,7.0,2.1,3.4,3.6
72,72,72,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Luis Suárez,Neymar,Jordi Alba,Sandro Ramírez,Sergi Roberto,Jérémy Mathieu,Rayo Vallecano,Toño,Nacho,Roberto Trashorras,Răzvan Raț,Zé Castro,Lass Bangoura,Patrick Ebert,Jozabed,Bebé,Javi Guerra,Diego Llorente,5,2,Matchweek 8,8,3.0,-6.0,0.0,-1.0,15.0,7.0,9.0,6.0,15.0,9.0,1.14
73,73,73,Valencia,Jaume Doménech,João Cancelo,Aderlan Santos,Shkodran Mustafi,Paco Alcácer,Daniel Parejo,Pablo Piatti,José Luis Gayà,Javi Fuego,André Gomes,Santi Mina,Málaga,Carlos Kameni,Weligton Oliveira,Ignacio Camacho,Juankar,Charles,Ricardo Horta,Marcos Angeleri,Duda,Roberto Rosales,Miguel Torres,Pablo Fornals,3,0,Matchweek 8,8,-1.0,-1.0,-2.0,0.0,9.0,6.0,7.0,5.0,6.0,3.75,1.62
74,74,74,Betis,Antonio Adán,Bruno González,Petros,Cristiano Piccini,Álvaro Cejudo,Joaquín,Heiko Westermann,Alfred N'Diaye,Francisco Portillo,Rubén Castro,Francisco Varela,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,José Cañas,Hernán Pérez,Juan Rafael Fuentes,Álvaro González,Anaitz Arbilla,Marco Asensio,1,3,Matchweek 8,8,-2.0,-9.0,2.0,-2.0,11.0,9.0,10.0,6.0,4.0,3.3,2.0
75,75,75,Villarreal,Alphonse Areola,Mario Gaspar,Tomás Pina Isla,Víctor Ruiz,Samu García,Roberto Soldado,Léo Baptistão,Jaume Costa,Manu Trigueros,Eric Bailly,Matías Nahuel,Celta Vigo,Sergio Álvarez,Hugo Mallo,Pablo Hernández,Nolito,Iago Aspas,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,Augusto Fernández,1,2,Matchweek 8,8,7.0,8.0,3.0,4.0,16.0,15.0,12.0,9.0,3.75,3.5,2.0
76,76,76,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Markel Bergara,Iñigo Martínez,Imanol Agirretxe,Carlos Vela,Sergio Canales,David Zurutuza,Joseba Zaldúa,Diego Reyes,Alberto de la Bella,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Jackson Martínez,Ángel Correa,Gabi,Juanfran,José María Giménez,0,2,Matchweek 8,8,-1.0,6.0,0.0,3.0,6.0,13.0,4.0,7.0,2.05,3.2,4.0
77,77,77,Getafe,Vicente Guaita,Alexis,Roberto Lago,Santiago Vergini,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Pedro León,Víctor Rodríguez,Juan Rodríguez,Damián Suárez,Las Palmas,Javi Varas,David Simón,Nauzet Alemán,Sergio Araujo,Wakaso,Roque Mesa,Aythami Artiles,Pedro Bigas,Emmanuel Culio,Jonathan Viera,Javier Garrido,4,0,Matchweek 8,8,-2.0,-3.0,2.0,-2.0,7.0,5.0,7.0,4.0,3.6,3.2,2.15
78,78,78,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Pedro Mosquera,Cani,Lucas Pérez,Juan Domínguez,Sidnei,Alejandro Arribas,Fayçal Fajr,Luis Alberto,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,2,2,Matchweek 8,8,5.0,-2.0,3.0,-1.0,12.0,7.0,10.0,7.0,2.8,3.1,2.7
79,79,79,Sporting Gijón,Alberto García,Luis Hernández,Álex Menéndez,Bernardo Espinosa,Sergio Álvarez,Carlos Castro,Nacho Cases,Alberto Lora,Roberto Canella,Jony,Alen Halilović,Granada,Andrés Fernández,Cristiano Biraghi,David Lombán,Javi Márquez,Youssef El-Arabi,Piti,Isaac Success,Dória,Rubén Pérez,Rene Krhin,Miguel Lopes,3,3,Matchweek 8,8,-1.0,-8.0,0.0,-5.0,8.0,4.0,6.0,1.0,4.2,3.2,2.0
80,80,80,Rayo Vallecano,Toño,Tito,Raúl Baena,Roberto Trashorras,Răzvan Raț,Zé Castro,Lass Bangoura,Patrick Ebert,Jozabed,Javi Guerra,Diego Llorente,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,José Cañas,Hernán Pérez,Juan Rafael Fuentes,Álvaro González,Anaitz Arbilla,Marco Asensio,3,0,Matchweek 9,9,-9.0,-7.0,-5.0,-1.0,7.0,12.0,6.0,9.0,3.2,3.4,2.2
81,81,81,Celta Vigo,Sergio Álvarez,Hugo Mallo,Pablo Hernández,Iago Aspas,Nolito,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,Augusto Fernández,Real Madrid,Keylor Navas,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Marcelo,Casemiro,Lucas Vázquez,Luka Modrić,Jesé,Danilo,1,3,Matchweek 9,9,9.0,16.0,4.0,4.0,18.0,18.0,11.0,11.0,1.91,3.8,3.8
82,82,82,Granada,Andrés Fernández,Cristiano Biraghi,Diego Mainz,David Lombán,Javi Márquez,Youssef El-Arabi,Piti,Isaac Success,Rubén Pérez,Rene Krhin,Dimitri Foulquier,Betis,Antonio Adán,Bruno González,Petros,Vincenzo Rennella,Cristiano Piccini,Joaquín,Heiko Westermann,Alfred N'Diaye,Francisco Portillo,Rubén Castro,Francisco Varela,1,1,Matchweek 9,9,-8.0,-4.0,-4.0,0.0,5.0,11.0,2.0,7.0,3.25,3.25,2.3
83,83,83,Sevilla,Sergio Rico,Benoît Trémoulinas,Mariano,Grzegorz Krychowiak,Timothée Kolodziejczak,Vicente Iborra,Kévin Gameiro,Éver Banega,Vitolo,Yevhen Konoplyanka,Adil Rami,Getafe,Vicente Guaita,Alexis,Roberto Lago,Santiago Vergini,Mehdi Lacen,Pablo Sarabia,Stefan Šćepović,Pedro León,Carlos Vigaray,Víctor Rodríguez,Juan Rodríguez,5,0,Matchweek 9,9,-4.0,2.0,0.0,5.0,9.0,10.0,7.0,10.0,8.0,4.33,1.44
84,84,84,Málaga,Carlos Kameni,Raúl Albentosa,Weligton Oliveira,Juankar,Charles,Fernando Tissone,Recio,Duda,Roberto Rosales,Arthur Boka,Adnane Tighadouini,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Pedro Mosquera,Lucas Pérez,Oriol Riera,Sidnei,Alejandro Arribas,Federico Cartabia,Fayçal Fajr,Celso Borges,2,0,Matchweek 9,9,-4.0,5.0,-2.0,4.0,6.0,13.0,4.0,8.0,3.4,3.25,2.25
85,85,85,Levante,Rubén,Toño,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,José Luis Morales,Juanfran,Roger Martí,Deyverson,José Mari,Zouhair Feddal,Real Sociedad,Gerónimo Rulli,Mikel González,Asier Illarramendi,Markel Bergara,Iñigo Martínez,Imanol Agirretxe,Xabi Prieto,Carlos Vela,David Zurutuza,Yuri Berchiche,Joseba Zaldúa,0,4,Matchweek 9,9,-9.0,-3.0,-5.0,-1.0,6.0,6.0,4.0,4.0,2.8,3.2,2.63
86,86,86,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Javier Garrido,Tana,Nabil El Zhar,Villarreal,Alphonse Areola,Mario Gaspar,Víctor Ruiz,Jonathan dos Santos,Jaume Costa,Cédric Bakambu,Denis Suárez,Samu Castillejo,Bruno Soriano,Daniele Bonera,Matías Nahuel,0,0,Matchweek 9,9,-7.0,6.0,-5.0,0.0,5.0,16.0,3.0,9.0,2.2,3.25,3.5
87,87,87,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Luis Suárez,Neymar,Javier Mascherano,Marc Bartra,Jordi Alba,Sandro Ramírez,Eibar,Asier Riesgo,Simone Verdi,Aleksandar Pantić,Gonzalo Escalante,Ander Capa,Takashi Inui,Dani García,Mauro dos Santos,Borja Bastón,Keko,David Juncà,3,1,Matchweek 9,9,6.0,4.0,0.0,2.0,18.0,13.0,9.0,6.0,19.0,10.0,1.11
88,88,88,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Yannick Carrasco,Jackson Martínez,Gabi,Juanfran,José María Giménez,Valencia,Jaume Doménech,João Cancelo,Aderlan Santos,Shkodran Mustafi,Enzo Pérez,Daniel Parejo,Danilo Barbosa,José Luis Gayà,Rodrigo,André Gomes,Santi Mina,2,1,Matchweek 9,9,8.0,2.0,3.0,1.0,16.0,12.0,10.0,7.0,6.5,3.8,1.57
89,89,89,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,Sporting Gijón,Alberto García,Luis Hernández,Bernardo Espinosa,Sergio Álvarez,Miguel Ángel Guerrero,Nacho Cases,Alberto Lora,Omar Mascarell,Isma López,Jony,Alen Halilović,3,0,Matchweek 9,9,-2.0,-1.0,1.0,-1.0,8.0,9.0,5.0,7.0,7.0,4.0,1.53
90,90,90,La Coruña,Germán Lux,Fernando Navarro,Pedro Mosquera,Lucas Pérez,Sidnei,Laure,Federico Cartabia,Fayçal Fajr,Celso Borges,Alberto Lopo,Jonás Gutiérrez,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Yannick Carrasco,Jackson Martínez,Gabi,Juanfran,José María Giménez,1,1,Matchweek 10,10,3.0,9.0,1.0,2.0,13.0,19.0,8.0,10.0,1.7,3.4,5.5
91,91,91,Real Madrid,Kiko Casilla,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Marcelo,Casemiro,Luka Modrić,Jesé,Isco,Danilo,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Willian José,Hernán,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Javier Garrido,Nabil El Zhar,3,1,Matchweek 10,10,18.0,-7.0,5.0,-7.0,21.0,6.0,11.0,4.0,23.0,11.0,1.09
92,92,92,Valencia,Jaume Doménech,João Cancelo,Rúben Vezo,Aderlan Santos,Sofiane Feghouli,Enzo Pérez,Paco Alcácer,Pablo Piatti,José Luis Gayà,Javi Fuego,André Gomes,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,Rubén García,José Luis Morales,Juanfran,Roger Martí,Pedro López Muñoz,3,0,Matchweek 10,10,1.0,-13.0,1.0,-9.0,12.0,6.0,6.0,4.0,7.5,4.5,1.44
93,93,93,Villarreal,Alphonse Areola,Mario Gaspar,Víctor Ruiz,Jonathan dos Santos,Roberto Soldado,Jaume Costa,Manu Trigueros,Cédric Bakambu,Denis Suárez,Bruno Soriano,Eric Bailly,Sevilla,Sergio Rico,Benoît Trémoulinas,Grzegorz Krychowiak,Timothée Kolodziejczak,Michael Krohn-Dehli,Vicente Iborra,Kévin Gameiro,Vitolo,Yevhen Konoplyanka,Coke,Adil Rami,2,1,Matchweek 10,10,6.0,1.0,-1.0,7.0,17.0,12.0,7.0,10.0,3.25,3.4,2.25
94,94,94,Getafe,Vicente Guaita,Alexis,Roberto Lago,Santiago Vergini,Mehdi Lacen,Pablo Sarabia,Stefan Šćepović,Pedro León,Víctor Rodríguez,Juan Rodríguez,Damián Suárez,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Luis Suárez,Neymar,Munir El Haddadi,Jordi Alba,Sergi Roberto,Jérémy Mathieu,0,2,Matchweek 10,10,-3.0,8.0,2.0,5.0,10.0,21.0,7.0,9.0,1.29,5.75,10.0
95,95,95,Real Sociedad,Gerónimo Rulli,Mikel González,Asier Illarramendi,Markel Bergara,Iñigo Martínez,Imanol Agirretxe,Xabi Prieto,Carlos Vela,David Zurutuza,Yuri Berchiche,Joseba Zaldúa,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Nemanja Radoja,Pablo Hernández,Iago Aspas,Nolito,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,2,3,Matchweek 10,10,1.0,7.0,0.0,-1.0,9.0,18.0,7.0,8.0,2.75,3.2,2.7
96,96,96,Eibar,Asier Riesgo,Simone Verdi,Aleksandar Pantić,Gonzalo Escalante,Ander Capa,Dani García,Mauro dos Santos,Borja Bastón,Keko,Saúl Berjón,David Juncà,Rayo Vallecano,Toño,Tito,Raúl Baena,Roberto Trashorras,Răzvan Raț,Zé Castro,Patrick Ebert,Jozabed,Bebé,Javi Guerra,Diego Llorente,1,0,Matchweek 10,10,2.0,-6.0,0.0,-3.0,13.0,10.0,6.0,6.0,3.3,3.4,2.2
97,97,97,Espanyol,Pau López,Rober Correa,Rubén Duarte,Víctor Álvarez,Enzo Roco,Felipe Caicedo,José Cañas,Hernán Pérez,Papakouli Diop,Álvaro González,Marco Asensio,Granada,Andrés Fernández,Cristiano Biraghi,Jean-Sylvain Babin,David Lombán,Javi Márquez,Youssef El-Arabi,Piti,Isaac Success,Rubén Pérez,Rene Krhin,Dimitri Foulquier,1,1,Matchweek 10,10,-10.0,-8.0,-5.0,-1.0,12.0,6.0,6.0,3.0,4.0,3.3,2.0
98,98,98,Sporting Gijón,Iván Cuéllar,Luis Hernández,Bernardo Espinosa,Sergio Álvarez,Miguel Ángel Guerrero,Alberto Lora,Omar Mascarell,Isma López,Pablo Pérez,Jony,Alen Halilović,Málaga,Carlos Kameni,Raúl Albentosa,Weligton Oliveira,Ignacio Camacho,Juankar,Charles,Recio,Roberto Rosales,Arthur Boka,Adnane Tighadouini,Pablo Fornals,1,0,Matchweek 10,10,-4.0,-2.0,-3.0,1.0,9.0,9.0,4.0,7.0,3.2,3.2,2.38
99,99,99,Betis,Antonio Adán,Francisco Molinero,Bruno González,Ricky van Wolfswinkel,Dani Ceballos,Cristiano Piccini,Joaquín,Alfred N'Diaye,Germán Pezzella,Francisco Portillo,Rubén Castro,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Xabier Etxeita,Óscar de Marcos,Sabin Merino,Aritz Aduriz,Raúl García,Mikel Balenziaga,1,3,Matchweek 10,10,-4.0,1.0,1.0,5.0,12.0,11.0,7.0,8.0,2.3,3.25,3.25
100,100,100,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Javier Garrido,Tana,Nabil El Zhar,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Asier Illarramendi,Markel Bergara,Iñigo Martínez,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Chory Castro,Yuri Berchiche,Diego Reyes,2,0,Matchweek 11,11,-9.0,0.0,-8.0,-1.0,6.0,9.0,1.0,4.0,2.75,3.1,2.75
101,101,101,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Pablo Hernández,Nolito,Iago Aspas,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Augusto Fernández,Valencia,Jaume Doménech,João Cancelo,Rúben Vezo,Shkodran Mustafi,Paco Alcácer,Daniel Parejo,Zakaria Bakkali,José Luis Gayà,Javi Fuego,Antonio Barragán,André Gomes,1,5,Matchweek 11,11,8.0,4.0,0.0,3.0,21.0,15.0,8.0,9.0,4.2,3.75,1.85
