,Unnamed: 0.1,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H
167,167,167,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Markel Bergara,Iñigo Martínez,Esteban Granero,Xabi Prieto,Carlos Vela,Ion Ansotegi,Sergio Canales,Chory Castro,Alberto de la Bella,Barcelona,Claudio Bravo,Martín Montoya,Sergio Busquets,Xavi,Pedro,Andrés Iniesta,Luis Suárez,Javier Mascherano,Jordi Alba,Jérémy Mathieu,Munir El Haddadi,1,0,Matchweek 17,17,-5.0,34.0,-1.0,10.0,15.0,38.0,6.0,13.0,1.33,5.25,9.0
168,168,168,Córdoba,Juan Carlos,Aleksandar Pantić,José Ángel Crespo,Patrick Ekeng,Fausto Rossi,Federico Cartabia,Nabil Ghilas,Deivid,Florin Andone,Eduard Campabadal,Fede Vico,Granada,Oier Olazábal,Allan Nyom,Fran Rico,Diego Mainz,Jean-Sylvain Babin,Javi Márquez,Youssef El-Arabi,Piti,Jhon Córdoba,Juankar,Dimitri Foulquier,2,0,Matchweek 17,17,-16.0,-16.0,-6.0,-5.0,11.0,13.0,5.0,3.0,3.0,3.0,2.6
169,169,169,Levante,Diego Mariño,Iván López,David Navarro,Loukas Vyntra,David Barral,José Luis Morales,Nikolaos Karabelas,Víctor Casadesús,Andreas Ivanschitz,Mohamed Sissoko,Simão Mate Junior,La Coruña,Fabricio,Juanfran,Álex Bergantiños,José Rodríguez,Juan Domínguez,Sidnei,Isaac Cuenca,Luisinho,Toché,Ivan Cavaleiro,Alberto Lopo,0,0,Matchweek 18,18,-20.0,-13.0,-2.0,-2.0,15.0,16.0,3.0,6.0,3.75,3.1,2.1
170,170,170,Real Madrid,Iker Casillas,Pepe,Fábio Coentrão,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Álvaro Arbeloa,Isco,Espanyol,Kiko Casilla,Víctor Sánchez,Sergio García,Felipe Caicedo,José Cañas,Juan Rafael Fuentes,Diego Colotto,Álvaro González,Anaitz Arbilla,Paco Montañés,Joan Jordán,3,0,Matchweek 18,18,42.0,-5.0,6.0,-2.0,42.0,20.0,12.0,9.0,29.0,11.0,1.08
171,171,171,Málaga,Carlos Kameni,Nordin Amrabat,Vitorino Antunes,Samu García,Recio,Marcos Angeleri,Duda,Roberto Rosales,Miguel Torres,Samu Castillejo,Sergi Darder,Villarreal,Sergio Asenjo,Mario Gaspar,Víctor Ruiz,Luciano Vietto,Jonathan dos Santos,Ikechukwu Uche,Manu Trigueros,Denis Cheryshev,Gabriel Paulista,Bruno Soriano,Antonio Rukavina,1,1,Matchweek 18,18,4.0,13.0,2.0,8.0,30.0,31.0,9.0,13.0,2.5,3.2,3.0
172,172,172,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Nemanja Radoja,Pablo Hernández,Charles,Fabián Orellana,Jonny Castro,Sergi Gómez,Michael Krohn-Dehli,Augusto Fernández,Valencia,Diego Alves,Shkodran Mustafi,Lucas Orbán,Álvaro Negredo,Enzo Pérez,Paco Alcácer,Daniel Parejo,Rodrigo,Antonio Barragán,André Gomes,Nicolás Otamendi,1,1,Matchweek 18,18,-2.0,17.0,-6.0,5.0,20.0,34.0,0.0,10.0,2.7,3.2,2.7
173,173,173,Eibar,Xabi Irureta,Eneko Bóveda,Borja Ekiza,Ander Capa,Jon Errasti,Dani García,Lillo,Federico Piovaccari,Manu del Moral,Saúl Berjón,Raúl Navas,Getafe,Jordi Codina,Alexis,Roberto Lago,Emiliano Velázquez,Naldo,Sammir,Álvaro Vázquez,Pedro León,Juan Valera Espín,Juan Rodríguez,Fredy Hinestroza,2,1,Matchweek 18,18,-2.0,-9.0,3.0,-1.0,23.0,17.0,10.0,3.0,3.4,3.1,2.3
174,174,174,Almería,Julián Cuesta,Fran Vélez,Mauro dos Santos,Verza,Wellington Silva,Tomer Hemed,Ángel Trujillo,Corona,Sebastián Dubarbier,Édgar Méndez,Thomas Partey,Sevilla,Beto,Fernando Navarro,Daniel Carriço,Vicente Iborra,Carlos Bacca,José Antonio Reyes,Éver Banega,Vitolo,Nicolás Pareja,Aleix Vidal,Alejandro Arribas,0,2,Matchweek 18,18,-10.0,8.0,-4.0,1.0,16.0,33.0,6.0,10.0,1.85,3.4,4.75
175,175,175,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Ander Iturraspe,Iker Muniain,Markel Susaeta,Andoni Iraola,Xabier Etxeita,Mikel Rico,Óscar de Marcos,Aritz Aduriz,Mikel Balenziaga,Elche,Przemysław Tytoń,Damián Suárez,Enzo Roco,David Lombán,Domingo Cisma,Aarón Ñíguez,Adrián González,Víctor Rodríguez,Fayçal Fajr,Jonathas,Mario Pašalić,1,2,Matchweek 18,18,-7.0,-19.0,-5.0,-4.0,19.0,11.0,4.0,1.0,7.5,3.8,1.53
176,176,176,Granada,Oier Olazábal,Allan Nyom,Fran Rico,Diego Mainz,Jean-Sylvain Babin,Javi Márquez,Youssef El-Arabi,Lass Bangoura,Manuel Iturra,Abdoul Sissoko,Dimitri Foulquier,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Gorka Elustondo,Iñigo Martínez,Xabi Prieto,Carlos Vela,Rubén Pardo,Ion Ansotegi,Sergio Canales,Chory Castro,Alberto de la Bella,1,1,Matchweek 18,18,-18.0,-4.0,-3.0,-3.0,13.0,18.0,2.0,8.0,2.7,3.1,2.8
177,177,177,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,Dani Alves,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Tiago Mendes,Koke,Antoine Griezmann,Mario Mandžukić,Arda Turan,Gabi,Jesús Gámez,Juanfran,José María Giménez,3,1,Matchweek 18,18,33.0,19.0,8.0,6.0,38.0,38.0,10.0,12.0,5.5,4.33,1.57
178,178,178,Rayo Vallecano,Toño,Tito,Raúl Baena,Roberto Trashorras,Gaël Kakuta,Abdoulaye Ba,Quini,Jozabed,Licá,Alberto Bueno,Álex Moreno,Córdoba,Juan Carlos,Aleksandar Pantić,José Ángel Crespo,Fausto Rossi,Federico Cartabia,José Carlos,Deivid,Abel Gómez Moreno,Bebé,Florin Andone,Eduard Campabadal,0,1,Matchweek 18,18,-13.0,-14.0,-5.0,-2.0,20.0,14.0,6.0,7.0,5.5,3.75,1.67
179,179,179,Córdoba,Juan Carlos,Aleksandar Pantić,José Ángel Crespo,Fausto Rossi,Federico Cartabia,Edimar Fraga,Nabil Ghilas,Deivid,Bebé,Florin Andone,Eduard Campabadal,Eibar,Xabi Irureta,Eneko Bóveda,Borja Ekiza,Jon Errasti,Dani García,Lillo,Federico Piovaccari,Manu del Moral,Saúl Berjón,Raúl Navas,Javi Lara,1,1,Matchweek 19,19,-13.0,-1.0,-2.0,1.0,17.0,26.0,10.0,10.0,3.0,3.0,2.6
180,180,180,Real Sociedad,Gerónimo Rulli,Markel Bergara,Iñigo Martínez,Esteban Granero,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Ion Ansotegi,Aritz Elustondo,Sergio Canales,Alberto de la Bella,Rayo Vallecano,Toño,Tito,Raúl Baena,Manucho,Roberto Trashorras,Gaël Kakuta,Emiliano Insúa,Abdoulaye Ba,Javier Aquino,Zé Castro,Alberto Bueno,0,1,Matchweek 19,19,-4.0,-14.0,1.0,-5.0,19.0,20.0,6.0,3.0,4.2,3.5,1.91
181,181,181,Valencia,Diego Alves,Shkodran Mustafi,Lucas Orbán,Enzo Pérez,Paco Alcácer,Daniel Parejo,José Luis Gayà,Javi Fuego,Rodrigo,Antonio Barragán,André Gomes,Almería,Julián Cuesta,Fran Vélez,Ximo Navarro,Verza,Wellington Silva,Tomer Hemed,Ángel Trujillo,Corona,Sebastián Dubarbier,Édgar Méndez,Thomas Partey,3,2,Matchweek 19,19,17.0,-12.0,5.0,-3.0,35.0,16.0,11.0,6.0,10.0,5.0,1.33
182,182,182,Villarreal,Sergio Asenjo,Mario Gaspar,Tomás Pina Isla,Víctor Ruiz,Luciano Vietto,Jonathan dos Santos,Ikechukwu Uche,Jaume Costa,Denis Cheryshev,Gabriel Paulista,Bruno Soriano,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Markel Susaeta,Xabier Etxeita,Mikel Rico,Óscar de Marcos,Aritz Aduriz,Borja Viguera,Mikel Balenziaga,Unai López,2,0,Matchweek 19,19,13.0,-8.0,4.0,-5.0,32.0,19.0,11.0,1.0,5.5,3.8,1.67
183,183,183,Espanyol,Kiko Casilla,Salva Sevilla,Cristhian Stuani,Sergio García,Abraham González,José Cañas,Héctor Moreno,Lucas Vázquez,Juan Rafael Fuentes,Álvaro González,Anaitz Arbilla,Celta Vigo,Sergio Álvarez,Andreu Fontàs,Nemanja Radoja,Pablo Hernández,Nolito,Joaquín Larrivey,Fabián Orellana,Jonny Castro,Gustavo Cabral,Michael Krohn-Dehli,Augusto Fernández,1,0,Matchweek 19,19,-8.0,-2.0,-1.0,-3.0,20.0,21.0,6.0,1.0,2.7,3.25,2.7
184,184,184,Getafe,Jordi Codina,Alexis,Roberto Lago,Emiliano Velázquez,Naldo,Sammir,Álvaro Vázquez,Pablo Sarabia,Pedro León,Diego Castro,Juan Rodríguez,Real Madrid,Iker Casillas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Isco,0,3,Matchweek 19,19,-10.0,45.0,-2.0,6.0,17.0,45.0,3.0,12.0,1.22,6.5,13.0
185,185,185,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Guilherme Siqueira,Mario Suárez,Koke,Mario Mandžukić,Arda Turan,Gabi,Fernando Torres,Juanfran,José María Giménez,Granada,Oier Olazábal,Allan Nyom,Diego Mainz,Jean-Sylvain Babin,Héctor Yuste,Youssef El-Arabi,Piti,Lass Bangoura,Manuel Iturra,Abdoul Sissoko,Alfredo Ortuño,2,0,Matchweek 19,19,17.0,-18.0,2.0,-3.0,38.0,14.0,9.0,3.0,17.0,7.0,1.18
186,186,186,La Coruña,Fabricio,Juanfran,Álex Bergantiños,Haris Medunjanin,Juan Domínguez,Sidnei,Isaac Cuenca,Luisinho,Ivan Cavaleiro,Oriol Riera,Alberto Lopo,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,Dani Alves,0,4,Matchweek 19,19,-13.0,35.0,-1.0,6.0,17.0,41.0,7.0,10.0,1.18,7.5,15.0
187,187,187,Sevilla,Beto,Fernando Navarro,Grzegorz Krychowiak,Diogo Figueiras,Daniel Carriço,Vicente Iborra,Carlos Bacca,José Antonio Reyes,Timothée Kolodziejczak,Gerard Deulofeu,Éver Banega,Málaga,Carlos Kameni,Nordin Amrabat,Vitorino Antunes,Samu García,Recio,Marcos Angeleri,Duda,Roberto Rosales,Miguel Torres,Samu Castillejo,Sergi Darder,2,0,Matchweek 19,19,10.0,4.0,2.0,1.0,36.0,31.0,10.0,10.0,5.25,3.6,1.73
188,188,188,Elche,Przemysław Tytoń,Damián Suárez,Enzo Roco,Domingo Cisma,Aarón Ñíguez,Adrián González,Víctor Rodríguez,Sergio Pelegrín,Fayçal Fajr,Jonathas,Mario Pašalić,Levante,Diego Mariño,Iván López,David Navarro,Loukas Vyntra,Nabil El Zhar,Rubén García,José Luis Morales,Juanfran,Víctor Casadesús,Simão Mate Junior,Víctor Camarasa,1,0,Matchweek 19,19,-18.0,-20.0,-1.0,-2.0,14.0,16.0,4.0,4.0,3.6,3.2,2.2
189,189,189,Córdoba,Juan Carlos,Aleksandar Pantić,José Ángel Crespo,Fausto Rossi,Federico Cartabia,Edimar Fraga,Nabil Ghilas,Deivid,Adrián Gunino,Bebé,Florin Andone,Real Madrid,Iker Casillas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Sami Khedira,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,1,2,Matchweek 20,20,-13.0,48.0,-2.0,6.0,18.0,48.0,8.0,12.0,1.14,8.0,21.0
190,190,190,Elche,Przemysław Tytoń,Damián Suárez,Enzo Roco,Domingo Cisma,Aarón Ñíguez,Adrián González,Víctor Rodríguez,Sergio Pelegrín,Fayçal Fajr,Jonathas,Mario Pašalić,Barcelona,Claudio Bravo,Martín Montoya,Gerard Piqué,Xavi,Pedro,Lionel Messi,Neymar,Rafinha,Javier Mascherano,Marc Bartra,Jordi Alba,0,6,Matchweek 20,20,-17.0,39.0,1.0,10.0,17.0,44.0,7.0,10.0,1.17,7.0,19.0
191,191,191,Atlético Madrid,Miguel Ángel Moyá,Guilherme Siqueira,Mario Suárez,Tiago Mendes,Antoine Griezmann,Mario Mandžukić,Arda Turan,Gabi,Juanfran,Miranda,José María Giménez,Rayo Vallecano,Toño,Mohammed Fatau,Raúl Baena,Manucho,Roberto Trashorras,Gaël Kakuta,Abdoulaye Ba,Javier Aquino,Zé Castro,Jorge Morcillo,Jozabed,3,1,Matchweek 20,20,19.0,-13.0,5.0,-1.0,41.0,23.0,9.0,6.0,12.0,6.0,1.25
192,192,192,Real Sociedad,Gerónimo Rulli,Mikel González,Iñigo Martínez,Esteban Granero,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Rubén Pardo,Aritz Elustondo,Sergio Canales,Yuri Berchiche,Eibar,Xabi Irureta,Eneko Bóveda,Txema Añibarro,Ander Capa,Jon Errasti,Mikel Arruabarrena,Dani García,Lillo,Manu del Moral,Saúl Berjón,Abraham Minero,1,0,Matchweek 20,20,-5.0,-1.0,0.0,1.0,19.0,27.0,6.0,8.0,4.75,3.6,1.75
193,193,193,Villarreal,Sergio Asenjo,Mario Gaspar,Mateo Musacchio,Víctor Ruiz,Luciano Vietto,Ikechukwu Uche,Jonathan dos Santos,Jaume Costa,Manu Trigueros,Moi Gómez,Bruno Soriano,Levante,Diego Mariño,Iván López,Loukas Vyntra,David Barral,Rubén García,José Luis Morales,Issam El Adoua,Víctor Casadesús,Andreas Ivanschitz,Mohamed Sissoko,Víctor Camarasa,1,0,Matchweek 20,20,15.0,-21.0,5.0,-3.0,35.0,16.0,11.0,3.0,11.0,5.0,1.29
194,194,194,La Coruña,Fabricio,Juanfran,Álex Bergantiños,José Rodríguez,Lucas Pérez,Juan Domínguez,Sidnei,Luisinho,Ivan Cavaleiro,Oriol Riera,Alberto Lopo,Granada,Oier Olazábal,Fran Rico,Diego Mainz,Jean-Sylvain Babin,Youssef El-Arabi,Piti,Lass Bangoura,Manuel Iturra,Robert Ibáñez,Dimitri Foulquier,Emanuel Insúa,2,2,Matchweek 20,20,-17.0,-20.0,-6.0,-4.0,17.0,14.0,7.0,2.0,3.4,3.2,2.2
195,195,195,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Ibai Gómez,Markel Susaeta,Andoni Iraola,Xabier Etxeita,Mikel Rico,Óscar de Marcos,Aritz Aduriz,Mikel Balenziaga,Málaga,Carlos Kameni,Weligton Oliveira,Vitorino Antunes,Ignacio Camacho,Javi Guerra,Ricardo Horta,Marcos Angeleri,Luis Alberto,Miguel Torres,Samu Castillejo,Sergi Darder,1,1,Matchweek 20,20,-10.0,2.0,-7.0,-2.0,19.0,31.0,1.0,7.0,3.75,3.2,2.05
196,196,196,Espanyol,Kiko Casilla,Salva Sevilla,Cristhian Stuani,Sergio García,Abraham González,José Cañas,Héctor Moreno,Javi López,Lucas Vázquez,Juan Rafael Fuentes,Álvaro González,Almería,Julián Cuesta,Michel,Fran Vélez,Ximo Navarro,Verza,Wellington Silva,Tomer Hemed,Ángel Trujillo,Corona,Édgar Méndez,Thomas Partey,3,0,Matchweek 20,20,-7.0,-13.0,-1.0,-1.0,23.0,16.0,9.0,6.0,5.25,3.5,1.7
197,197,197,Valencia,Diego Alves,João Cancelo,Shkodran Mustafi,Álvaro Negredo,Enzo Pérez,Daniel Parejo,José Luis Gayà,Javi Fuego,Rodrigo,André Gomes,Nicolás Otamendi,Sevilla,Beto,Grzegorz Krychowiak,Diogo Figueiras,Daniel Carriço,Vicente Iborra,Carlos Bacca,Gerard Deulofeu,Éver Banega,Vitolo,Nicolás Pareja,Coke,3,1,Matchweek 20,20,18.0,12.0,3.0,4.0,38.0,39.0,13.0,10.0,3.4,3.3,2.2
198,198,198,Getafe,Jordi Codina,Alexis,Roberto Lago,Naldo,Sammir,Álvaro Vázquez,Pablo Sarabia,Álvaro Arroyo,Diego Castro,Juan Rodríguez,Fredy Hinestroza,Celta Vigo,Sergio Álvarez,Nemanja Radoja,Charles,Nolito,Fabián Orellana,Jonny Castro,Sergi Gómez,Carles Planas,Gustavo Cabral,Michael Krohn-Dehli,Augusto Fernández,2,1,Matchweek 20,20,-13.0,-3.0,-5.0,-3.0,17.0,21.0,2.0,1.0,2.5,3.2,2.88
199,199,199,Rayo Vallecano,Toño,Tito,Raúl Baena,Roberto Trashorras,Gaël Kakuta,Emiliano Insúa,Abdoulaye Ba,Javier Aquino,Zé Castro,Léo Baptistão,Alberto Bueno,La Coruña,Fabricio,Juanfran,Álex Bergantiños,José Rodríguez,Lucas Pérez,Sidnei,Luisinho,Ivan Cavaleiro,Oriol Riera,Celso Borges,Alberto Lopo,1,2,Matchweek 21,21,-15.0,-17.0,-1.0,-3.0,23.0,18.0,6.0,5.0,5.25,3.5,1.75
200,200,200,Real Madrid,Iker Casillas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Isco,Asier Illarramendi,Real Sociedad,Gerónimo Rulli,Mikel González,Gorka Elustondo,Iñigo Martínez,Esteban Granero,Xabi Prieto,Carlos Vela,Rubén Pardo,Aritz Elustondo,Sergio Canales,Yuri Berchiche,4,1,Matchweek 21,21,49.0,-4.0,6.0,1.0,51.0,22.0,12.0,8.0,17.0,7.0,1.18
201,201,201,Eibar,Xabi Irureta,Txema Añibarro,Jon Errasti,Mikel Arruabarrena,Borja Fernández,Lillo,Federico Piovaccari,Manu del Moral,Saúl Berjón,Raúl Navas,Abraham Minero,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Guilherme Siqueira,Tiago Mendes,Koke,Antoine Griezmann,Raúl García,Saúl Ñíguez,Mario Mandžukić,Jesús Gámez,José María Giménez,1,3,Matchweek 21,21,-2.0,21.0,1.0,4.0,27.0,44.0,7.0,12.0,1.57,3.8,6.5
202,202,202,Granada,Oier Olazábal,Allan Nyom,Fran Rico,Diego Mainz,Jean-Sylvain Babin,Piti,Dany Nounkeu,Lass Bangoura,Jhon Córdoba,Robert Ibáñez,Emanuel Insúa,Elche,Przemysław Tytoń,Damián Suárez,Enzo Roco,David Lombán,Aarón Ñíguez,Adrián González,Ferran Corominas,Víctor Rodríguez,Álvaro Giménez,Edu Albácar,Mario Pašalić,1,0,Matchweek 21,21,-20.0,-23.0,-4.0,-4.0,15.0,17.0,3.0,7.0,4.33,3.25,1.95
203,203,203,Celta Vigo,Sergio Álvarez,Andreu Fontàs,Santi Mina,Nolito,Joaquín Larrivey,Fabián Orellana,Sergi Gómez,Carles Planas,Gustavo Cabral,Michael Krohn-Dehli,Augusto Fernández,Córdoba,Juan Carlos,Aleksandar Pantić,José Ángel Crespo,Fausto Rossi,Héldon Ramos,Edimar Fraga,Nabil Ghilas,Deivid,Adrián Gunino,Bebé,Florin Andone,1,0,Matchweek 21,21,-4.0,-14.0,-3.0,2.0,21.0,18.0,1.0,7.0,8.5,4.2,1.44
204,204,204,Levante,Diego Mariño,Loukas Vyntra,David Barral,José Luis Morales,Juanfran,Issam El Adoua,Jordi Xumetra,Víctor Casadesús,Andreas Ivanschitz,Simão Mate Junior,Víctor Camarasa,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Ander Iturraspe,Iker Muniain,Andoni Iraola,Mikel Rico,Carlos Gurpegui,Óscar de Marcos,Aritz Aduriz,Mikel Balenziaga,Unai López,0,2,Matchweek 21,21,-22.0,-10.0,-4.0,-4.0,16.0,20.0,2.0,1.0,2.38,3.1,3.3
205,205,205,Almería,Julián Cuesta,Mauro dos Santos,Verza,Wellington Silva,Tomer Hemed,Ángel Trujillo,Corona,Sebastián Dubarbier,Édgar Méndez,Thomas Partey,Fernando Soriano,Getafe,Jordi Codina,Emiliano Velázquez,Naldo,Sammir,Álvaro Vázquez,Pablo Sarabia,Álvaro Arroyo,Diego Castro,Sergio Escudero,Juan Rodríguez,Fredy Hinestroza,1,0,Matchweek 21,21,-16.0,-12.0,-5.0,-4.0,16.0,20.0,6.0,4.0,3.3,3.1,2.38
206,206,206,Sevilla,Beto,Fernando Navarro,Diogo Figueiras,Daniel Carriço,Vicente Iborra,Iago Aspas,Timothée Kolodziejczak,Éver Banega,Vitolo,Aleix Vidal,Alejandro Arribas,Espanyol,Kiko Casilla,Víctor Sánchez,Salva Sevilla,Cristhian Stuani,Abraham González,José Cañas,Héctor Moreno,Juan Rafael Fuentes,Diego Colotto,Anaitz Arbilla,Paco Montañés,3,2,Matchweek 21,21,10.0,-4.0,3.0,0.0,39.0,26.0,9.0,9.0,6.0,3.8,1.62
207,207,207,Barcelona,Claudio Bravo,Gerard Piqué,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Rafinha,Javier Mascherano,Jordi Alba,Dani Alves,Villarreal,Sergio Asenjo,Mario Gaspar,Tomás Pina Isla,Mateo Musacchio,Víctor Ruiz,Luciano Vietto,Jonathan dos Santos,Giovani dos Santos,Jaume Costa,Denis Cheryshev,Bruno Soriano,3,2,Matchweek 21,21,45.0,16.0,11.0,3.0,47.0,38.0,12.0,11.0,13.0,7.0,1.2
208,208,208,Málaga,Carlos Kameni,Weligton Oliveira,Ignacio Camacho,Samu García,Javi Guerra,Juanmi,Roberto Rosales,Arthur Boka,Sergio Sánchez,Samu Castillejo,Sergi Darder,Valencia,Diego Alves,João Cancelo,Shkodran Mustafi,Álvaro Negredo,Enzo Pérez,Daniel Parejo,José Luis Gayà,Javi Fuego,Rodrigo,André Gomes,Nicolás Otamendi,1,0,Matchweek 21,21,2.0,20.0,-3.0,4.0,32.0,41.0,5.0,13.0,2.8,3.2,2.63
209,209,209,Real Madrid,Iker Casillas,Sergio Ramos,Raphaël Varane,Sami Khedira,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Álvaro Arbeloa,Isco,Sevilla,Beto,Fernando Navarro,Grzegorz Krychowiak,Diogo Figueiras,Daniel Carriço,Vicente Iborra,Carlos Bacca,Timothée Kolodziejczak,Gerard Deulofeu,Vitolo,Stéphane Mbia,2,1,Matchweek 16,16,42.0,8.0,11.0,1.0,39.0,30.0,15.0,8.0,10.0,6.0,1.29
210,210,210,La Coruña,Fabricio,Juanfran,Álex Bergantiños,Pablo Insua,Lucas Pérez,Isaac Cuenca,Luisinho,Ivan Cavaleiro,Oriol Riera,Celso Borges,Alberto Lopo,Eibar,Xabi Irureta,Eneko Bóveda,Borja Ekiza,Ander Capa,Mikel Arruabarrena,Borja Fernández,Dani García,Dídac Vilà,Federico Piovaccari,Saúl Berjón,Raúl Navas,2,0,Matchweek 22,22,-16.0,-4.0,-3.0,-2.0,21.0,27.0,8.0,7.0,3.6,3.25,2.15
211,211,211,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Guilherme Siqueira,Tiago Mendes,Koke,Antoine Griezmann,Mario Mandžukić,Arda Turan,Gabi,Juanfran,Miranda,Real Madrid,Iker Casillas,Dani Carvajal,Fábio Coentrão,Raphaël Varane,Sami Khedira,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Gareth Bale,Nacho,Isco,4,0,Matchweek 22,22,23.0,52.0,4.0,10.0,47.0,54.0,12.0,12.0,2.45,3.4,2.88
212,212,212,Villarreal,Sergio Asenjo,Mateo Musacchio,Ikechukwu Uche,Joel Campbell,Jaume Costa,Manu Trigueros,Chechu,Moi Gómez,Bruno Soriano,Antonio Rukavina,Gerard Moreno,Granada,Oier Olazábal,Allan Nyom,Fran Rico,Diego Mainz,Jean-Sylvain Babin,Piti,Rubén Pérez,Lass Bangoura,Jhon Córdoba,Robert Ibáñez,Emanuel Insúa,2,0,Matchweek 22,22,15.0,-19.0,2.0,-1.0,38.0,18.0,8.0,5.0,11.0,5.25,1.3
213,213,213,Levante,Diego Mariño,Iván López,Toño,David Navarro,Kalu Uche,David Barral,José Luis Morales,Iván Ramis,Jordi Xumetra,Simão Mate Junior,Víctor Camarasa,Málaga,Carlos Kameni,Weligton Oliveira,Ignacio Camacho,Samu García,Javi Guerra,Juanmi,Recio,Roberto Rosales,Arthur Boka,Sergio Sánchez,Samu Castillejo,4,1,Matchweek 22,22,-24.0,3.0,-4.0,-1.0,16.0,35.0,1.0,5.0,2.3,3.1,3.4
214,214,214,Real Sociedad,Gerónimo Rulli,Mikel González,Iñigo Martínez,Esteban Granero,Imanol Agirretxe,Xabi Prieto,Rubén Pardo,Sergio Canales,Chory Castro,Yuri Berchiche,Joseba Zaldúa,Celta Vigo,Sergio Álvarez,Andreu Fontàs,Santi Mina,Álex López,Nolito,Joaquín Larrivey,Jonny Castro,Sergi Gómez,Gustavo Cabral,Michael Krohn-Dehli,Augusto Fernández,1,1,Matchweek 22,22,-7.0,-3.0,-3.0,-1.0,22.0,24.0,7.0,4.0,2.9,3.25,2.5
215,215,215,Córdoba,Juan Carlos,Aleksandar Pantić,José Ángel Crespo,Fausto Rossi,Federico Cartabia,Edimar Fraga,Nabil Ghilas,Deivid,Adrián Gunino,Bebé,Florin Andone,Almería,Julián Cuesta,Michel,Mauro dos Santos,Verza,Wellington Silva,Thievy Bifouma,Ángel Trujillo,Corona,Sebastián Dubarbier,Édgar Méndez,Fernando Soriano,1,2,Matchweek 22,22,-15.0,-15.0,-1.0,-5.0,18.0,19.0,7.0,6.0,3.5,3.1,2.25
216,216,216,Getafe,Jonathan López,Alexis,Roberto Lago,Emiliano Velázquez,Naldo,Sammir,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Diego Castro,Juan Rodríguez,Sevilla,Sergio Rico,Fernando Navarro,Grzegorz Krychowiak,Vicente Iborra,Carlos Bacca,Iago Aspas,Timothée Kolodziejczak,Éver Banega,Nicolás Pareja,Coke,Stéphane Mbia,2,1,Matchweek 22,22,-13.0,11.0,-4.0,3.0,20.0,42.0,3.0,12.0,2.05,3.3,3.8
217,217,217,Espanyol,Pau López,Rubén Duarte,Víctor Sánchez,Víctor Álvarez,Sergio García,Felipe Caicedo,José Cañas,Héctor Moreno,Lucas Vázquez,Álvaro González,Anaitz Arbilla,Valencia,Diego Alves,Shkodran Mustafi,Lucas Orbán,Enzo Pérez,Paco Alcácer,Daniel Parejo,Pablo Piatti,José Luis Gayà,Javi Fuego,Rodrigo,Antonio Barragán,1,2,Matchweek 22,22,-5.0,19.0,0.0,2.0,26.0,41.0,6.0,10.0,2.63,3.2,2.8
