,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
64,Las Palmas,Javi Varas,David Simón,David García,Sergio Araujo,Wakaso,Roque Mesa,Aythami Artiles,Pedro Bigas,Emmanuel Culio,Jonathan Viera,Dani Castellano,Eibar,Asier Riesgo,Aleksandar Pantić,Gonzalo Escalante,Ander Capa,Takashi Inui,Dani García,Mauro dos Santos,Borja Bastón,Saúl Berjón,David Juncà,Adrián González,0,2,Matchweek 7
65,Málaga,Carlos Kameni,Weligton Oliveira,Juankar,Charles,Fernando Tissone,Recio,Marcos Angeleri,Duda,Roberto Rosales,Duje Čop,Miguel Torres,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Imanol Agirretxe,Carlos Vela,Rubén Pardo,Aritz Elustondo,Sergio Canales,David Zurutuza,Diego Reyes,Alberto de la Bella,3,1,Matchweek 7
66,Rayo Vallecano,Toño,Nacho,Raúl Baena,Roberto Trashorras,Adri Embarba,Răzvan Raț,Zé Castro,Jozabed,Bebé,Javi Guerra,Diego Llorente,Betis,Antonio Adán,Bruno González,Petros,Vincenzo Rennella,Cristiano Piccini,Álvaro Cejudo,Heiko Westermann,Alfred N'Diaye,Francisco Portillo,Rubén Castro,Francisco Varela,0,2,Matchweek 7
67,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,Valencia,Jaume Doménech,João Cancelo,Rúben Vezo,Shkodran Mustafi,Lucas Orbán,Álvaro Negredo,Sofiane Feghouli,Daniel Parejo,Zakaria Bakkali,Javi Fuego,André Gomes,3,1,Matchweek 7
68,Levante,Rubén,Iván López,Toño,Simão Mate Junior,Jefferson Lerma,José Luis Morales,Juanfran,Roger Martí,Deyverson,José Mari,Zouhair Feddal,Villarreal,Alphonse Areola,Mario Gaspar,Bojan Jokić,Tomás Pina Isla,Víctor Ruiz,Samu García,Roberto Soldado,Manu Trigueros,Eric Bailly,Matías Nahuel,Alfonso Pedraza,1,0,Matchweek 7
69,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Antoine Griezmann,Fernando Torres,Óliver Torres,Ángel Correa,Gabi,Juanfran,José María Giménez,Real Madrid,Keylor Navas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Casemiro,Luka Modrić,Isco,1,1,Matchweek 7
70,Real Madrid,Keylor Navas,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Gareth Bale,Marcelo,Casemiro,Mateo Kovačić,Isco,Danilo,Levante,Rubén,Toño,Simão Mate Junior,Víctor Camarasa,José Luis Morales,Juanfran,Roger Martí,Víctor Casadesús,Deyverson,José Mari,Zouhair Feddal,3,0,Matchweek 8
71,Eibar,Asier Riesgo,Iván Ramis,Gonzalo Escalante,Ander Capa,Takashi Inui,Dani García,Mauro dos Santos,Borja Bastón,Saúl Berjón,David Juncà,Adrián González,Sevilla,Sergio Rico,Benoît Trémoulinas,Grzegorz Krychowiak,Timothée Kolodziejczak,Vicente Iborra,Kévin Gameiro,José Antonio Reyes,Steven Nzonzi,Vitolo,Coke,Adil Rami,1,1,Matchweek 8
72,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Luis Suárez,Neymar,Jordi Alba,Sandro Ramírez,Sergi Roberto,Jérémy Mathieu,Rayo Vallecano,Toño,Nacho,Roberto Trashorras,Răzvan Raț,Zé Castro,Lass Bangoura,Patrick Ebert,Jozabed,Bebé,Javi Guerra,Diego Llorente,5,2,Matchweek 8
73,Valencia,Jaume Doménech,João Cancelo,Aderlan Santos,Shkodran Mustafi,Paco Alcácer,Daniel Parejo,Pablo Piatti,José Luis Gayà,Javi Fuego,André Gomes,Santi Mina,Málaga,Carlos Kameni,Weligton Oliveira,Ignacio Camacho,Juankar,Charles,Ricardo Horta,Marcos Angeleri,Duda,Roberto Rosales,Miguel Torres,Pablo Fornals,3,0,Matchweek 8
74,Betis,Antonio Adán,Bruno González,Petros,Cristiano Piccini,Álvaro Cejudo,Joaquín,Heiko Westermann,Alfred N'Diaye,Francisco Portillo,Rubén Castro,Francisco Varela,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,José Cañas,Hernán Pérez,Juan Rafael Fuentes,Álvaro González,Anaitz Arbilla,Marco Asensio,1,3,Matchweek 8
75,Villarreal,Alphonse Areola,Mario Gaspar,Tomás Pina Isla,Víctor Ruiz,Samu García,Roberto Soldado,Léo Baptistão,Jaume Costa,Manu Trigueros,Eric Bailly,Matías Nahuel,Celta Vigo,Sergio Álvarez,Hugo Mallo,Pablo Hernández,Nolito,Iago Aspas,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,Augusto Fernández,1,2,Matchweek 8
76,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Markel Bergara,Iñigo Martínez,Imanol Agirretxe,Carlos Vela,Sergio Canales,David Zurutuza,Joseba Zaldúa,Diego Reyes,Alberto de la Bella,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Jackson Martínez,Ángel Correa,Gabi,Juanfran,José María Giménez,0,2,Matchweek 8
77,Getafe,Vicente Guaita,Alexis,Roberto Lago,Santiago Vergini,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Pedro León,Víctor Rodríguez,Juan Rodríguez,Damián Suárez,Las Palmas,Javi Varas,David Simón,Nauzet Alemán,Sergio Araujo,Wakaso,Roque Mesa,Aythami Artiles,Pedro Bigas,Emmanuel Culio,Jonathan Viera,Javier Garrido,4,0,Matchweek 8
78,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Pedro Mosquera,Cani,Lucas Pérez,Juan Domínguez,Sidnei,Alejandro Arribas,Fayçal Fajr,Luis Alberto,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,2,2,Matchweek 8
79,Sporting Gijón,Alberto García,Luis Hernández,Álex Menéndez,Bernardo Espinosa,Sergio Álvarez,Carlos Castro,Nacho Cases,Alberto Lora,Roberto Canella,Jony,Alen Halilović,Granada,Andrés Fernández,Cristiano Biraghi,David Lombán,Javi Márquez,Youssef El-Arabi,Piti,Isaac Success,Dória,Rubén Pérez,Rene Krhin,Miguel Lopes,3,3,Matchweek 8
80,Rayo Vallecano,Toño,Tito,Raúl Baena,Roberto Trashorras,Răzvan Raț,Zé Castro,Lass Bangoura,Patrick Ebert,Jozabed,Javi Guerra,Diego Llorente,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,José Cañas,Hernán Pérez,Juan Rafael Fuentes,Álvaro González,Anaitz Arbilla,Marco Asensio,3,0,Matchweek 9
81,Celta Vigo,Sergio Álvarez,Hugo Mallo,Pablo Hernández,Iago Aspas,Nolito,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,Augusto Fernández,Real Madrid,Keylor Navas,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Marcelo,Casemiro,Lucas Vázquez,Luka Modrić,Jesé,Danilo,1,3,Matchweek 9
82,Granada,Andrés Fernández,Cristiano Biraghi,Diego Mainz,David Lombán,Javi Márquez,Youssef El-Arabi,Piti,Isaac Success,Rubén Pérez,Rene Krhin,Dimitri Foulquier,Betis,Antonio Adán,Bruno González,Petros,Vincenzo Rennella,Cristiano Piccini,Joaquín,Heiko Westermann,Alfred N'Diaye,Francisco Portillo,Rubén Castro,Francisco Varela,1,1,Matchweek 9
83,Sevilla,Sergio Rico,Benoît Trémoulinas,Mariano,Grzegorz Krychowiak,Timothée Kolodziejczak,Vicente Iborra,Kévin Gameiro,Éver Banega,Vitolo,Yevhen Konoplyanka,Adil Rami,Getafe,Vicente Guaita,Alexis,Roberto Lago,Santiago Vergini,Mehdi Lacen,Pablo Sarabia,Stefan Šćepović,Pedro León,Carlos Vigaray,Víctor Rodríguez,Juan Rodríguez,5,0,Matchweek 9
84,Málaga,Carlos Kameni,Raúl Albentosa,Weligton Oliveira,Juankar,Charles,Fernando Tissone,Recio,Duda,Roberto Rosales,Arthur Boka,Adnane Tighadouini,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Pedro Mosquera,Lucas Pérez,Oriol Riera,Sidnei,Alejandro Arribas,Federico Cartabia,Fayçal Fajr,Celso Borges,2,0,Matchweek 9
85,Levante,Rubén,Toño,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,José Luis Morales,Juanfran,Roger Martí,Deyverson,José Mari,Zouhair Feddal,Real Sociedad,Gerónimo Rulli,Mikel González,Asier Illarramendi,Markel Bergara,Iñigo Martínez,Imanol Agirretxe,Xabi Prieto,Carlos Vela,David Zurutuza,Yuri Berchiche,Joseba Zaldúa,0,4,Matchweek 9
86,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Javier Garrido,Tana,Nabil El Zhar,Villarreal,Alphonse Areola,Mario Gaspar,Víctor Ruiz,Jonathan dos Santos,Jaume Costa,Cédric Bakambu,Denis Suárez,Samu Castillejo,Bruno Soriano,Daniele Bonera,Matías Nahuel,0,0,Matchweek 9
87,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Luis Suárez,Neymar,Javier Mascherano,Marc Bartra,Jordi Alba,Sandro Ramírez,Eibar,Asier Riesgo,Simone Verdi,Aleksandar Pantić,Gonzalo Escalante,Ander Capa,Takashi Inui,Dani García,Mauro dos Santos,Borja Bastón,Keko,David Juncà,3,1,Matchweek 9
88,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Yannick Carrasco,Jackson Martínez,Gabi,Juanfran,José María Giménez,Valencia,Jaume Doménech,João Cancelo,Aderlan Santos,Shkodran Mustafi,Enzo Pérez,Daniel Parejo,Danilo Barbosa,José Luis Gayà,Rodrigo,André Gomes,Santi Mina,2,1,Matchweek 9
89,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,Sporting Gijón,Alberto García,Luis Hernández,Bernardo Espinosa,Sergio Álvarez,Miguel Ángel Guerrero,Nacho Cases,Alberto Lora,Omar Mascarell,Isma López,Jony,Alen Halilović,3,0,Matchweek 9
90,La Coruña,Germán Lux,Fernando Navarro,Pedro Mosquera,Lucas Pérez,Sidnei,Laure,Federico Cartabia,Fayçal Fajr,Celso Borges,Alberto Lopo,Jonás Gutiérrez,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Yannick Carrasco,Jackson Martínez,Gabi,Juanfran,José María Giménez,1,1,Matchweek 10
91,Real Madrid,Kiko Casilla,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Marcelo,Casemiro,Luka Modrić,Jesé,Isco,Danilo,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Willian José,Hernán,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Javier Garrido,Nabil El Zhar,3,1,Matchweek 10
92,Valencia,Jaume Doménech,João Cancelo,Rúben Vezo,Aderlan Santos,Sofiane Feghouli,Enzo Pérez,Paco Alcácer,Pablo Piatti,José Luis Gayà,Javi Fuego,André Gomes,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,Rubén García,José Luis Morales,Juanfran,Roger Martí,Pedro López Muñoz,3,0,Matchweek 10
93,Villarreal,Alphonse Areola,Mario Gaspar,Víctor Ruiz,Jonathan dos Santos,Roberto Soldado,Jaume Costa,Manu Trigueros,Cédric Bakambu,Denis Suárez,Bruno Soriano,Eric Bailly,Sevilla,Sergio Rico,Benoît Trémoulinas,Grzegorz Krychowiak,Timothée Kolodziejczak,Michael Krohn-Dehli,Vicente Iborra,Kévin Gameiro,Vitolo,Yevhen Konoplyanka,Coke,Adil Rami,2,1,Matchweek 10
94,Getafe,Vicente Guaita,Alexis,Roberto Lago,Santiago Vergini,Mehdi Lacen,Pablo Sarabia,Stefan Šćepović,Pedro León,Víctor Rodríguez,Juan Rodríguez,Damián Suárez,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Luis Suárez,Neymar,Munir El Haddadi,Jordi Alba,Sergi Roberto,Jérémy Mathieu,0,2,Matchweek 10
95,Real Sociedad,Gerónimo Rulli,Mikel González,Asier Illarramendi,Markel Bergara,Iñigo Martínez,Imanol Agirretxe,Xabi Prieto,Carlos Vela,David Zurutuza,Yuri Berchiche,Joseba Zaldúa,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Nemanja Radoja,Pablo Hernández,Iago Aspas,Nolito,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,2,3,Matchweek 10
96,Eibar,Asier Riesgo,Simone Verdi,Aleksandar Pantić,Gonzalo Escalante,Ander Capa,Dani García,Mauro dos Santos,Borja Bastón,Keko,Saúl Berjón,David Juncà,Rayo Vallecano,Toño,Tito,Raúl Baena,Roberto Trashorras,Răzvan Raț,Zé Castro,Patrick Ebert,Jozabed,Bebé,Javi Guerra,Diego Llorente,1,0,Matchweek 10
97,Espanyol,Pau López,Rober Correa,Rubén Duarte,Víctor Álvarez,Enzo Roco,Felipe Caicedo,José Cañas,Hernán Pérez,Papakouli Diop,Álvaro González,Marco Asensio,Granada,Andrés Fernández,Cristiano Biraghi,Jean-Sylvain Babin,David Lombán,Javi Márquez,Youssef El-Arabi,Piti,Isaac Success,Rubén Pérez,Rene Krhin,Dimitri Foulquier,1,1,Matchweek 10
98,Sporting Gijón,Iván Cuéllar,Luis Hernández,Bernardo Espinosa,Sergio Álvarez,Miguel Ángel Guerrero,Alberto Lora,Omar Mascarell,Isma López,Pablo Pérez,Jony,Alen Halilović,Málaga,Carlos Kameni,Raúl Albentosa,Weligton Oliveira,Ignacio Camacho,Juankar,Charles,Recio,Roberto Rosales,Arthur Boka,Adnane Tighadouini,Pablo Fornals,1,0,Matchweek 10
99,Betis,Antonio Adán,Francisco Molinero,Bruno González,Ricky van Wolfswinkel,Dani Ceballos,Cristiano Piccini,Joaquín,Alfred N'Diaye,Germán Pezzella,Francisco Portillo,Rubén Castro,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Xabier Etxeita,Óscar de Marcos,Sabin Merino,Aritz Aduriz,Raúl García,Mikel Balenziaga,1,3,Matchweek 10
100,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Javier Garrido,Tana,Nabil El Zhar,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Asier Illarramendi,Markel Bergara,Iñigo Martínez,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Chory Castro,Yuri Berchiche,Diego Reyes,2,0,Matchweek 11
101,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Pablo Hernández,Nolito,Iago Aspas,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Augusto Fernández,Valencia,Jaume Doménech,João Cancelo,Rúben Vezo,Shkodran Mustafi,Paco Alcácer,Daniel Parejo,Zakaria Bakkali,José Luis Gayà,Javi Fuego,Antonio Barragán,André Gomes,1,5,Matchweek 11
102,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,Rubén García,José Luis Morales,Roger Martí,Pedro López Muñoz,Zouhair Feddal,La Coruña,Germán Lux,Fernando Navarro,Pedro Mosquera,Lucas Pérez,Sidnei,Alejandro Arribas,Laure,Federico Cartabia,Fayçal Fajr,Celso Borges,Jonás Gutiérrez,1,1,Matchweek 11
103,Rayo Vallecano,Toño,Tito,Raúl Baena,Roberto Trashorras,Adri Embarba,Pablo Hernández,Răzvan Raț,Zé Castro,Bebé,Javi Guerra,Diego Llorente,Granada,Andrés Fernández,Cristiano Biraghi,David Lombán,Jean-Sylvain Babin,Robert Ibáñez,Javi Márquez,Youssef El-Arabi,Piti,Rubén Pérez,Rene Krhin,Miguel Lopes,2,1,Matchweek 11
104,Eibar,Xabi Irureta,Aleksandar Pantić,Gonzalo Escalante,Eddy Silvestre,Ander Capa,Sergi Enrich,Mauro dos Santos,Borja Bastón,Keko,Saúl Berjón,David Juncà,Getafe,Vicente Guaita,Alexis,Roberto Lago,Emiliano Velázquez,Ángel Lafita,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Víctor Rodríguez,Juan Rodríguez,Damián Suárez,3,1,Matchweek 11
105,Málaga,Carlos Kameni,Weligton Oliveira,Juankar,Charles,Fernando Tissone,Recio,Marcos Angeleri,Duda,Roberto Rosales,Arthur Boka,Adnane Tighadouini,Betis,Antonio Adán,Bruno González,Petros,Cristiano Piccini,Didier Digard,Álvaro Cejudo,Heiko Westermann,Joaquín,Rafael van der Vaart,Rubén Castro,Francisco Varela,0,1,Matchweek 11
106,Athletic Club,Gorka Iraizoz,Mikel San José,Beñat Etxebarria,Iñaki Williams,Xabier Etxeita,Óscar de Marcos,Carlos Gurpegui,Sabin Merino,Aritz Aduriz,Raúl García,Mikel Balenziaga,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,Javi López,Hernán Pérez,Juan Rafael Fuentes,Papakouli Diop,Álvaro González,Marco Asensio,2,1,Matchweek 11
107,Barcelona,Claudio Bravo,Gerard Piqué,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Neymar,Munir El Haddadi,Jordi Alba,Sergi Roberto,Jérémy Mathieu,Villarreal,Alphonse Areola,Mario Gaspar,Tomás Pina Isla,Víctor Ruiz,Jonathan dos Santos,Roberto Soldado,Jaume Costa,Denis Suárez,Samu Castillejo,Bruno Soriano,Daniele Bonera,3,0,Matchweek 11
108,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Yannick Carrasco,Jackson Martínez,Gabi,Stefan Savić,Juanfran,Sporting Gijón,Iván Cuéllar,Luis Hernández,Álex Menéndez,Bernardo Espinosa,Sergio Álvarez,Miguel Ángel Guerrero,Alberto Lora,Omar Mascarell,Pablo Pérez,Jony,Alen Halilović,1,0,Matchweek 11
109,Sevilla,Sergio Rico,Benoît Trémoulinas,Mariano,Grzegorz Krychowiak,Ciro Immobile,Steven Nzonzi,Marco Andreolli,Éver Banega,Vitolo,Yevhen Konoplyanka,Adil Rami,Real Madrid,Kiko Casilla,Pepe,Sergio Ramos,Nacho,Cristiano Ronaldo,Toni Kroos,Gareth Bale,Casemiro,Luka Modrić,Isco,Danilo,3,2,Matchweek 11
110,Real Sociedad,Gerónimo Rulli,Mikel González,Asier Illarramendi,Iñigo Martínez,Bruma,Imanol Agirretxe,Xabi Prieto,Rubén Pardo,Aritz Elustondo,Sergio Canales,Yuri Berchiche,Sevilla,Sergio Rico,Benoît Trémoulinas,Mariano,Grzegorz Krychowiak,Vicente Iborra,José Antonio Reyes,Ciro Immobile,Steven Nzonzi,Marco Andreolli,Vitolo,Adil Rami,2,0,Matchweek 12
111,Real Madrid,Keylor Navas,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Luka Modrić,Danilo,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Neymar,Javier Mascherano,Jordi Alba,Sergi Roberto,0,4,Matchweek 12
112,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,Javi López,Hernán Pérez,Juan Rafael Fuentes,Papakouli Diop,Álvaro González,Marco Asensio,Málaga,Carlos Kameni,Weligton Oliveira,Juankar,Charles,Nordin Amrabat,Fernando Tissone,Marcos Angeleri,Duda,Roberto Rosales,Arthur Boka,Pablo Fornals,2,0,Matchweek 12
113,Valencia,Jaume Doménech,João Cancelo,Shkodran Mustafi,Sofiane Feghouli,Paco Alcácer,Daniel Parejo,José Luis Gayà,Javi Fuego,André Gomes,Santi Mina,Aymen Abdennour,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Momo,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Dani Castellano,Tana,1,1,Matchweek 12
114,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Álex Bergantiños,Pedro Mosquera,Cani,Lucas Pérez,Sidnei,Alejandro Arribas,Luisinho,Jonathan Rodríguez,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Pablo Hernández,Nolito,Iago Aspas,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Augusto Fernández,2,0,Matchweek 12
115,Sporting Gijón,Iván Cuéllar,Luis Hernández,Bernardo Espinosa,Nacho Cases,Alberto Lora,Roberto Canella,Omar Mascarell,Antonio Sanabria,Hugo Fraile,Jony,Alen Halilović,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,Rubén García,José Luis Morales,Pedro López Muñoz,Deyverson,Zouhair Feddal,0,3,Matchweek 12
116,Villarreal,Alphonse Areola,Mario Gaspar,Víctor Ruiz,Roberto Soldado,Jaume Costa,Manu Trigueros,Cédric Bakambu,Denis Suárez,Samu Castillejo,Bruno Soriano,Eric Bailly,Eibar,Asier Riesgo,Aleksandar Pantić,Gonzalo Escalante,Sergi Enrich,Dani García,Mauro dos Santos,Borja Bastón,Keko,Saúl Berjón,David Juncà,Borja Ekiza,1,1,Matchweek 12
117,Granada,Andrés Fernández,Cristiano Biraghi,Fran Rico,Jean-Sylvain Babin,David Lombán,Robert Ibáñez,Javi Márquez,Isaac Success,Rubén Pérez,Miguel Lopes,Adalberto Peñaranda,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,2,0,Matchweek 12
118,Betis,Antonio Adán,Bruno González,Cristiano Piccini,Xavi Torres,Didier Digard,Álvaro Cejudo,Joaquín,Heiko Westermann,Alfred N'Diaye,Rubén Castro,Francisco Varela,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Fernando Torres,Yannick Carrasco,Gabi,Stefan Savić,Jesús Gámez,0,1,Matchweek 12
119,Getafe,Vicente Guaita,Roberto Lago,Emiliano Velázquez,Ángel Lafita,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Carlos Vigaray,Cala,Víctor Rodríguez,Juan Rodríguez,Rayo Vallecano,Juan Carlos,Tito,Nacho,Chechu,Raúl Baena,Roberto Trashorras,Adri Embarba,Jozabed,Bebé,Javi Guerra,Diego Llorente,1,1,Matchweek 12
120,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Verza,Rubén García,José Luis Morales,Pedro López Muñoz,Deyverson,Zouhair Feddal,Betis,Antonio Adán,Bruno González,Petros,Dani Ceballos,Cristiano Piccini,Álvaro Cejudo,Joaquín,Heiko Westermann,Alfred N'Diaye,Rubén Castro,Francisco Varela,0,1,Matchweek 13
121,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jérémy Mathieu,Real Sociedad,Gerónimo Rulli,Mikel González,Iñigo Martínez,Esteban Granero,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Rubén Pardo,Aritz Elustondo,Sergio Canales,Yuri Berchiche,4,0,Matchweek 13
122,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Saúl Ñíguez,Óliver Torres,Juanfran,Luciano Vietto,José María Giménez,Espanyol,Pau López,Víctor Álvarez,Enzo Roco,Felipe Caicedo,Abraham González,Javi López,Hernán Pérez,Juan Rafael Fuentes,Papakouli Diop,Álvaro González,Marco Asensio,1,0,Matchweek 13
123,Málaga,Carlos Kameni,Weligton Oliveira,Juankar,Charles,Nordin Amrabat,Fernando Tissone,Recio,Marcos Angeleri,Duda,Roberto Rosales,Miguel Torres,Granada,Andrés Fernández,Cristiano Biraghi,Fran Rico,Uche Henry Agbo,Jean-Sylvain Babin,David Lombán,Robert Ibáñez,Javi Márquez,Isaac Success,Miguel Lopes,Adalberto Peñaranda,2,2,Matchweek 13
124,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Momo,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Dani Castellano,Tana,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Álex Bergantiños,Pedro Mosquera,Cani,Lucas Pérez,Sidnei,Alejandro Arribas,Luisinho,Jonathan Rodríguez,0,2,Matchweek 13
125,Celta Vigo,Sergio Álvarez,Hugo Mallo,Theo Bongonda,Pablo Hernández,John Guidetti,Nolito,Fabián Orellana,Sergi Gómez,Carles Planas,Gustavo Cabral,Augusto Fernández,Sporting Gijón,Iván Cuéllar,Luis Hernández,Bernardo Espinosa,Nacho Cases,Alberto Lora,Omar Mascarell,Isma López,Dani Ndi,Antonio Sanabria,Jony,Alen Halilović,2,1,Matchweek 13
126,Getafe,Vicente Guaita,Alexis,Roberto Lago,Ángel Lafita,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Stefan Šćepović,Cala,Juan Rodríguez,Damián Suárez,Villarreal,Alphonse Areola,Mario Gaspar,Tomás Pina Isla,Víctor Ruiz,Samu García,Jonathan dos Santos,Manu Trigueros,Samu Castillejo,Eric Bailly,Matías Nahuel,Adrián Marín,2,0,Matchweek 13
127,Eibar,Asier Riesgo,Aleksandar Pantić,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Mauro dos Santos,Saúl Berjón,David Juncà,Adrián González,Real Madrid,Keylor Navas,Dani Carvajal,Pepe,Nacho,Cristiano Ronaldo,Toni Kroos,James Rodríguez,Gareth Bale,Mateo Kovačić,Luka Modrić,Danilo,0,2,Matchweek 13
128,Rayo Vallecano,Juan Carlos,Tito,Nacho,Antonio Amaya,Raúl Baena,Roberto Trashorras,Adri Embarba,Pablo Hernández,Jozabed,Javi Guerra,Diego Llorente,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Beñat Etxebarria,Ander Iturraspe,Iñaki Williams,Iñigo Lekue,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,0,3,Matchweek 13
