,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
124,Sevilla,Sergio Rico,Matías Kranevitter,Luciano Vietto,Steven Nzonzi,Pablo Sarabia,Sergio Escudero,Vitolo,Nicolás Pareja,Franco Vázquez,Adil Rami,Gabriel Mercado,Valencia,Diego Alves,João Cancelo,Eliaquim Mangala,Guilherme Siqueira,Mario Suárez,Enzo Pérez,Daniel Parejo,Nani,Rodrigo,Aymen Abdennour,Ezequiel Garay,2,1,Matchweek 13
125,Villarreal,Sergio Asenjo,Mario Gaspar,Mateo Musacchio,Víctor Ruiz,Alexandre Pato,Jaume Costa,Manu Trigueros,Nicola Sansone,Samu Castillejo,Roberto Soriano,Bruno Soriano,Alavés,Fernando Pacheco,Aleksandar Pantić,Marcos Llorente,Víctor Camarasa,Ibai Gómez,Theo Hernández,Daniel Torres,Édgar Méndez,Deyverson,Kiko Femenía,Zouhair Feddal,0,2,Matchweek 13
126,Osasuna,Nauzet Pérez,Tano Bonnín,Miguel Flaño,Oier Sanjurjo,Goran Čaušić,Oriol Riera,Roberto Torres,Álex Berenguer,Unai García,Kenan Kodro,Carlos Clerc,Atlético Madrid,Jan Oblak,Diego Godín,Tiago Mendes,Koke,Antoine Griezmann,Ángel Correa,Gabi,Lucas Hernández,Juanfran,Kévin Gameiro,José María Giménez,0,3,Matchweek 13
127,Celta Vigo,Rubén Blanco,Andreu Fontàs,Marcelo Díaz,Nemanja Radoja,Theo Bongonda,Iago Aspas,Daniel Wass,Jonny Castro,Gustavo Cabral,Facundo Roncaglia,Giuseppe Rossi,Granada,Guillermo Ochoa,Sergi Samper,Uche Henry Agbo,David Lombán,Franck Tabanou,Mehdi Carcela,Rúben Vezo,Andreas Pereira,Matthieu Saunier,Dimitri Foulquier,Artem Kravets,3,1,Matchweek 13
128,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Asier Illarramendi,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,Sergi Roberto,André Gomes,1,1,Matchweek 13
129,Las Palmas,Javi Varas,Vicente Gómez,David García,Kevin-Prince Boateng,Marko Livaja,Michel,Roque Mesa,Pedro Bigas,Jonathan Viera,Hélder Lopes,Tana,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Iñigo Lekue,Aritz Aduriz,Raúl García,Mikel Balenziaga,Yeray Álvarez,3,1,Matchweek 13
130,Granada,Guillermo Ochoa,Sergi Samper,Uche Henry Agbo,David Lombán,Jeremie Boga,Gabriel Silva,Mehdi Carcela,Andreas Pereira,Matthieu Saunier,Dimitri Foulquier,Artem Kravets,Sevilla,Sergio Rico,Mariano,Matías Kranevitter,Luciano Vietto,Joaquín Correa,Steven Nzonzi,Vitolo,Nicolás Pareja,Franco Vázquez,Adil Rami,Gabriel Mercado,2,1,Matchweek 14
131,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,Sergi Roberto,André Gomes,Real Madrid,Keylor Navas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Karim Benzema,Marcelo,Mateo Kovačić,Lucas Vázquez,Luka Modrić,Isco,1,1,Matchweek 14
132,Leganés,Iago Herrerín,Unai Bustinza,Martín Mantovani,Alberto Martín,Darwin Machís,Gabriel,Víctor Díaz,Pablo Insua,Luciano,Omar Ramos,David Timor,Villarreal,Sergio Asenjo,Mario Gaspar,Mateo Musacchio,Víctor Ruiz,Alexandre Pato,Jaume Costa,Manu Trigueros,Rodri,Nicola Sansone,Samu Castillejo,Roberto Soriano,0,0,Matchweek 14
133,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Yannick Carrasco,Gabi,Juanfran,Kévin Gameiro,José María Giménez,Espanyol,Diego López,Víctor Sánchez,Gerard Moreno,Léo Baptistão,Aarón Martín,José Manuel Jurado,David López,Javi Fuego,Pablo Piatti,Papakouli Diop,Diego Reyes,0,0,Matchweek 14
134,Betis,Antonio Adán,Bruno González,Petros,Antonio Sanabria,Dani Ceballos,Riza Durmisi,Ryan Donk,Álvaro Cejudo,Germán Pezzella,Rubén Castro,José Carlos,Celta Vigo,Rubén Blanco,Andreu Fontàs,Marcelo Díaz,Nemanja Radoja,Theo Bongonda,Pablo Hernández,Iago Aspas,Daniel Wass,Jonny Castro,Gustavo Cabral,Facundo Roncaglia,3,3,Matchweek 14
135,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iker Muniain,Iñaki Williams,Markel Susaeta,Sabin Merino,Mikel Balenziaga,Yeray Álvarez,Eibar,Asier Riesgo,Álex Gálvez,Takashi Inui,Sergi Enrich,Dani García,Fran Rico,Anaitz Arbilla,Antonio Luna,Florian Lejeune,Pedro León,Adrián González,3,1,Matchweek 14
136,Alavés,Fernando Pacheco,Alexis,Marcos Llorente,Víctor Camarasa,Ibai Gómez,Theo Hernández,Daniel Torres,Édgar Méndez,Deyverson,Carlos Vigaray,Zouhair Feddal,Las Palmas,Javi Varas,Vicente Gómez,David García,Ángel Montoro,Marko Livaja,Momo,Michel,Pedro Bigas,Jonathan Viera,Hélder Lopes,Tana,1,1,Matchweek 14
137,Sporting Gijón,Iván Cuéllar,Douglas,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Rachid Aït-Atmane,Lillo,Isma López,Carlos Carmona,Moi Gómez,Duje Čop,Osasuna,Nauzet Pérez,Miguel Flaño,Oier Sanjurjo,Goran Čaušić,Oriol Riera,Roberto Torres,Kenan Kodro,Miguel de las Cuevas,Carlos Clerc,Imanol García,Iván Márquez,3,1,Matchweek 14
138,Valencia,Diego Alves,João Cancelo,Eliaquim Mangala,Guilherme Siqueira,Mario Suárez,Munir El Haddadi,Daniel Parejo,Rodrigo,Álvaro Medrán,Aymen Abdennour,Ezequiel Garay,Málaga,Denys Boyko,Mikel Villanueva,Ignacio Camacho,Michael Santos,Juanpi,Chory Castro,Federico Ricca,Roberto Rosales,Miguel Torres,Pablo Fornals,Javier Ontiveros,2,2,Matchweek 14
139,La Coruña,Przemysław Tytoń,Juanfran,Fernando Navarro,Raúl Albentosa,Emre Çolak,Florin Andone,Carles Gil,Sidnei,Guilherme,Celso Borges,Ryan Babel,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Asier Illarramendi,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,Sergio Canales,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,5,1,Matchweek 14
140,Málaga,Denys Boyko,Mikel Villanueva,Diego Llorente,Ignacio Camacho,Juankar,Juanpi,Roberto Rosales,Sandro Ramírez,Miguel Torres,Pablo Fornals,Javier Ontiveros,Granada,Guillermo Ochoa,Tito,Sergi Samper,Uche Henry Agbo,David Lombán,Jeremie Boga,Gabriel Silva,Mehdi Carcela,Andreas Pereira,Matthieu Saunier,Artem Kravets,1,1,Matchweek 15
141,Osasuna,Nauzet Pérez,Miguel Flaño,Oier Sanjurjo,Sergio León,Goran Čaušić,Oriol Riera,Roberto Torres,Álex Berenguer,Miguel de las Cuevas,Carlos Clerc,Iván Márquez,Barcelona,Marc-André ter Stegen,Gerard Piqué,Sergio Busquets,Arda Turan,Andrés Iniesta,Luis Suárez,Lionel Messi,Jordi Alba,Sergi Roberto,André Gomes,Samuel Umtiti,0,3,Matchweek 15
142,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Asier Illarramendi,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,Valencia,Diego Alves,João Cancelo,Aderlan Santos,Mario Suárez,Munir El Haddadi,Daniel Parejo,Federico Cartabia,Rodrigo,Álvaro Medrán,Martín Montoya,Aymen Abdennour,3,2,Matchweek 15
143,Las Palmas,Javi Varas,Vicente Gómez,David García,Marko Livaja,Momo,Michel,Roque Mesa,Pedro Bigas,Jonathan Viera,Hélder Lopes,Tana,Leganés,Iago Herrerín,Unai Bustinza,Martín Mantovani,Alberto Martín,Darwin Machís,Gabriel,Víctor Díaz,Pablo Insua,Rubén Pérez,Omar Ramos,David Timor,1,1,Matchweek 15
144,Real Madrid,Keylor Navas,Pepe,Sergio Ramos,Nacho,Toni Kroos,James Rodríguez,Casemiro,Marco Asensio,Álvaro Morata,Isco,Danilo,La Coruña,Przemysław Tytoń,Juanfran,Fernando Navarro,Raúl Albentosa,Emre Çolak,Florin Andone,Carles Gil,Sidnei,Guilherme,Celso Borges,Ryan Babel,3,2,Matchweek 15
145,Eibar,Yoel,Álex Gálvez,Gonzalo Escalante,Takashi Inui,Sergi Enrich,Rubén Peña,Dani García,Anaitz Arbilla,Antonio Luna,Florian Lejeune,Pedro León,Alavés,Fernando Pacheco,Alexis,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Christian Santos,Theo Hernández,Gaizka Toquero,Manu García,Kiko Femenía,Zouhair Feddal,0,0,Matchweek 15
146,Celta Vigo,Rubén Blanco,Marcelo Díaz,Pablo Hernández,Iago Aspas,Pione Sisto,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,Facundo Roncaglia,Sevilla,Sergio Rico,Mariano,Wissam Ben Yedder,Samir Nasri,Steven Nzonzi,Pablo Sarabia,Vitolo,Nicolás Pareja,Franco Vázquez,Adil Rami,Gabriel Mercado,0,3,Matchweek 15
147,Espanyol,Diego López,Víctor Sánchez,Gerard Moreno,Felipe Caicedo,Léo Baptistão,Aarón Martín,José Manuel Jurado,David López,Hernán Pérez,Javi Fuego,Diego Reyes,Sporting Gijón,Iván Cuéllar,Douglas,Jean-Sylvain Babin,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Rachid Aït-Atmane,Isma López,Carlos Carmona,Moi Gómez,Duje Čop,2,1,Matchweek 15
148,Betis,Antonio Adán,Antonio Sanabria,Dani Ceballos,Cristiano Piccini,Riza Durmisi,Ryan Donk,Joaquín,Germán Pezzella,Aïssa Mandi,Rubén Castro,José Carlos,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iker Muniain,Iñaki Williams,Aritz Aduriz,Raúl García,Mikel Balenziaga,Yeray Álvarez,1,0,Matchweek 15
149,Villarreal,Sergio Asenjo,Mario Gaspar,Víctor Ruiz,Jonathan dos Santos,Alexandre Pato,Jaume Costa,Álvaro González,Manu Trigueros,Nicola Sansone,Roberto Soriano,Bruno Soriano,Atlético Madrid,Jan Oblak,Diego Godín,Tiago Mendes,Koke,Antoine Griezmann,Ángel Correa,Gabi,Stefan Savić,Lucas Hernández,Juanfran,Kévin Gameiro,3,0,Matchweek 15
150,Alavés,Fernando Pacheco,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Ibai Gómez,Theo Hernández,Gaizka Toquero,Manu García,Deyverson,Kiko Femenía,Zouhair Feddal,Betis,Antonio Adán,Álex Martínez,Antonio Sanabria,Dani Ceballos,Riza Durmisi,Ryan Donk,Joaquín,Germán Pezzella,Aïssa Mandi,Rubén Castro,José Carlos,1,0,Matchweek 16
151,Sporting Gijón,Iván Cuéllar,Douglas,Jean-Sylvain Babin,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Rachid Aït-Atmane,Isma López,Carlos Carmona,Moi Gómez,Duje Čop,Villarreal,Sergio Asenjo,Mario Gaspar,Víctor Ruiz,Jonathan dos Santos,Alexandre Pato,Jaume Costa,Álvaro González,Manu Trigueros,Nicola Sansone,Roberto Soriano,Bruno Soriano,1,3,Matchweek 16
152,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Gabi,Stefan Savić,Šime Vrsaljko,Lucas Hernández,Kévin Gameiro,Las Palmas,Javi Varas,Mauricio Lemos,Vicente Gómez,Ángel Montoro,Nabil El Zhar,Marko Livaja,Michel,Roque Mesa,Pedro Bigas,Jonathan Viera,Hélder Lopes,1,0,Matchweek 16
153,Granada,Guillermo Ochoa,Tito,Sergi Samper,David Lombán,Jeremie Boga,Jon Toral,Gabriel Silva,Mehdi Carcela,Andreas Pereira,Matthieu Saunier,Artem Kravets,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Asier Illarramendi,Iñigo Martínez,Juanmi,Esteban Granero,Xabi Prieto,Carlos Vela,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,0,2,Matchweek 16
154,Sevilla,Sergio Rico,Vicente Iborra,Luciano Vietto,Wissam Ben Yedder,Samir Nasri,Steven Nzonzi,Pablo Sarabia,Vitolo,Nicolás Pareja,Adil Rami,Gabriel Mercado,Málaga,Denys Boyko,Mikel Villanueva,Diego Llorente,Ignacio Camacho,Juankar,Juanpi,Federico Ricca,Roberto Rosales,Sandro Ramírez,Miguel Torres,Pablo Fornals,4,1,Matchweek 16
155,Leganés,Iago Herrerín,Unai Bustinza,Adrián Marín,Alberto Martín,Darwin Machís,Gabriel,Miguel Ángel Guerrero,Pablo Insua,Rubén Pérez,Omar Ramos,David Timor,Eibar,Yoel,Álex Gálvez,Gonzalo Escalante,Takashi Inui,Sergi Enrich,Rubén Peña,Dani García,Anaitz Arbilla,Antonio Luna,Florian Lejeune,Pedro León,1,1,Matchweek 16
156,La Coruña,Przemysław Tytoń,Juanfran,Fernando Navarro,Raúl Albentosa,Emre Çolak,Florin Andone,Carles Gil,Sidnei,Guilherme,Celso Borges,Ryan Babel,Osasuna,Nauzet Pérez,Tano Bonnín,David García,Sergio León,Goran Čaušić,Roberto Torres,Álex Berenguer,Fran Mérida,Miguel de las Cuevas,Carlos Clerc,Iván Márquez,2,0,Matchweek 16
157,Barcelona,Marc-André ter Stegen,Gerard Piqué,Sergio Busquets,Denis Suárez,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,Sergi Roberto,Espanyol,Diego López,Gerard Moreno,Felipe Caicedo,Aarón Martín,José Manuel Jurado,David López,Javi López,Javi Fuego,Pablo Piatti,Papakouli Diop,Diego Reyes,4,1,Matchweek 16
158,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Beñat Etxebarria,Iker Muniain,Iñaki Williams,Mikel Vesga,Iñigo Lekue,Aritz Aduriz,Raúl García,Mikel Balenziaga,Yeray Álvarez,Celta Vigo,Rubén Blanco,Hugo Mallo,Nemanja Radoja,Theo Bongonda,Pablo Hernández,John Guidetti,Iago Aspas,Daniel Wass,Jonny Castro,Gustavo Cabral,Facundo Roncaglia,2,1,Matchweek 16
159,Espanyol,Roberto,Víctor Sánchez,Gerard Moreno,Salva Sevilla,Aarón Martín,José Manuel Jurado,David López,Hernán Pérez,Javi Fuego,Pablo Piatti,Diego Reyes,La Coruña,Przemysław Tytoń,Juanfran,Fernando Navarro,Raúl Albentosa,Joselu,Emre Çolak,Florin Andone,Sidnei,Guilherme,Bruno Gama,Celso Borges,1,1,Matchweek 17
160,Real Madrid,Keylor Navas,Dani Carvajal,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Casemiro,Luka Modrić,Isco,Granada,Guillermo Ochoa,Tito,Sergi Samper,Uche Henry Agbo,David Lombán,Jeremie Boga,Gabriel Silva,Franck Tabanou,Rúben Vezo,Andreas Pereira,Artem Kravets,5,0,Matchweek 17
161,Eibar,Yoel,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Mauro dos Santos,Fran Rico,Antonio Luna,Florian Lejeune,Pedro León,Adrián González,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Fernando Torres,Gabi,Stefan Savić,Šime Vrsaljko,José María Giménez,0,2,Matchweek 17
162,Las Palmas,Javi Varas,David Simón,Mauricio Lemos,Vicente Gómez,Kevin-Prince Boateng,Nabil El Zhar,Roque Mesa,Pedro Bigas,Mateo García,Jonathan Viera,Dani Castellano,Sporting Gijón,Iván Cuéllar,Douglas,Jean-Sylvain Babin,Jorge Meré,Sergio Álvarez,Víctor Rodríguez,Roberto Canella,Lillo,Carlos Carmona,Xavi Torres,Duje Čop,1,0,Matchweek 17
163,Real Sociedad,Gerónimo Rulli,Mikel González,Asier Illarramendi,Iñigo Martínez,Esteban Granero,Xabi Prieto,Carlos Vela,Willian José,Mikel Oyarzabal,Yuri Berchiche,Joseba Zaldúa,Sevilla,Sergio Rico,Mariano,Wissam Ben Yedder,Samir Nasri,Steven Nzonzi,Sergio Escudero,Vitolo,Nicolás Pareja,Franco Vázquez,Adil Rami,Gabriel Mercado,0,4,Matchweek 17
164,Athletic Club,Kepa Arrizabalaga,Gorka Elustondo,Aymeric Laporte,Beñat Etxebarria,Iker Muniain,Markel Susaeta,Xabier Etxeita,Mikel Rico,Aritz Aduriz,Raúl García,Mikel Balenziaga,Alavés,Adrián Ortolá,Raúl García,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Ibai Gómez,Gaizka Toquero,Manu García,Deyverson,Kiko Femenía,Zouhair Feddal,0,0,Matchweek 17
165,Betis,Antonio Adán,Rafa Navarro,Bruno González,Petros,Jonas Martin,Antonio Sanabria,Dani Ceballos,Riza Durmisi,Germán Pezzella,Rubén Castro,José Carlos,Leganés,Nereo Champagne,Unai Bustinza,Adrián Marín,Martín Mantovani,Alberto Martín,Darwin Machís,Miguel Ángel Guerrero,Víctor Díaz,Pablo Insua,Unai López,David Timor,2,0,Matchweek 17
166,Celta Vigo,Rubén Blanco,Hugo Mallo,Andreu Fontàs,Marcelo Díaz,Nemanja Radoja,Theo Bongonda,John Guidetti,Iago Aspas,Daniel Wass,Jonny Castro,Gustavo Cabral,Málaga,Carlos Kameni,Mikel Villanueva,Ignacio Camacho,Juankar,Michael Santos,Chory Castro,Recio,Roberto Rosales,Sandro Ramírez,Miguel Torres,Pablo Fornals,3,1,Matchweek 17
167,Villarreal,Sergio Asenjo,Mario Gaspar,Mateo Musacchio,Víctor Ruiz,Jonathan dos Santos,Alexandre Pato,Jaume Costa,Manu Trigueros,Nicola Sansone,Roberto Soriano,Bruno Soriano,Barcelona,Marc-André ter Stegen,Gerard Piqué,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Lucas Digne,Sergi Roberto,André Gomes,1,1,Matchweek 17
168,Osasuna,Mario Fernández,Oier Sanjurjo,Sergio León,Goran Čaušić,Oriol Riera,Roberto Torres,Álex Berenguer,Unai García,Carlos Clerc,Imanol García,Iván Márquez,Valencia,Diego Alves,Eliaquim Mangala,Guilherme Siqueira,Mario Suárez,Enzo Pérez,Munir El Haddadi,Daniel Parejo,Carlos Soler,Rodrigo,Martín Montoya,Santi Mina,3,3,Matchweek 17
169,Leganés,Nereo Champagne,Adrián Marín,Martín Mantovani,Darwin Machís,Gabriel,Miguel Ángel Guerrero,Víctor Díaz,Pablo Insua,Rubén Pérez,Omar Ramos,David Timor,Athletic Club,Gorka Iraizoz,Eneko Bóveda,Aymeric Laporte,Mikel San José,Ander Iturraspe,Iker Muniain,Iñaki Williams,Iñigo Lekue,Aritz Aduriz,Raúl García,Mikel Balenziaga,0,0,Matchweek 18
170,Barcelona,Marc-André ter Stegen,Sergio Busquets,Arda Turan,Luis Suárez,Lionel Messi,Rafinha,Javier Mascherano,Jordi Alba,André Gomes,Aleix Vidal,Samuel Umtiti,Las Palmas,Javi Varas,Mauricio Lemos,Vicente Gómez,David García,Kevin-Prince Boateng,Nabil El Zhar,Michel,Roque Mesa,Jonathan Viera,Hélder Lopes,Tana,5,0,Matchweek 18
171,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Fernando Torres,Gabi,Stefan Savić,Šime Vrsaljko,Nicolás Gaitán,Betis,Antonio Adán,Jonas Martin,Dani Ceballos,Cristiano Piccini,Riza Durmisi,Ryan Donk,Álex Alegría,Germán Pezzella,Darko Brašanac,Rubén Castro,José Carlos,1,0,Matchweek 18
172,La Coruña,Przemysław Tytoń,Fernando Navarro,Emre Çolak,Marlos Moreno,Florin Andone,Sidnei,Alejandro Arribas,Laure,Luisinho,Guilherme,Celso Borges,Villarreal,Sergio Asenjo,Mario Gaspar,José Ángel,Víctor Ruiz,Jonathan dos Santos,Alexandre Pato,Álvaro González,Manu Trigueros,Samu Castillejo,Bruno Soriano,Rafael Borré,0,0,Matchweek 18
173,Valencia,Diego Alves,Aderlan Santos,Enzo Pérez,Munir El Haddadi,Daniel Parejo,José Luis Gayà,Nani,Carlos Soler,Martín Montoya,Santi Mina,Ezequiel Garay,Espanyol,Diego López,Óscar Duarte,Gerard Moreno,Salva Sevilla,Aarón Martín,José Manuel Jurado,David López,Hernán Pérez,Javi Fuego,Álvaro Vázquez,Diego Reyes,2,1,Matchweek 18
174,Celta Vigo,Rubén Blanco,Hugo Mallo,Andreu Fontàs,Marcelo Díaz,Nemanja Radoja,Theo Bongonda,John Guidetti,Iago Aspas,Daniel Wass,Gustavo Cabral,Facundo Roncaglia,Alavés,Fernando Pacheco,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Ibai Gómez,Theo Hernández,Édgar Méndez,Manu García,Deyverson,Kiko Femenía,Zouhair Feddal,1,0,Matchweek 18
175,Sporting Gijón,Iván Cuéllar,Douglas,Fernando Amorebieta,Sergio Álvarez,Carlos Castro,Nacho Cases,Lillo,Isma López,Carlos Carmona,Moi Gómez,Borja Viguera,Eibar,Asier Riesgo,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Mauro dos Santos,Antonio Luna,Florian Lejeune,Pedro León,Adrián González,2,3,Matchweek 18
176,Granada,Guillermo Ochoa,Sergi Samper,Uche Henry Agbo,David Lombán,Jeremie Boga,Franck Tabanou,Omer Atzili,Rúben Vezo,Andreas Pereira,Dimitri Foulquier,Artem Kravets,Osasuna,Mario Fernández,David García,Oier Sanjurjo,Sergio León,Goran Čaušić,Oriol Riera,Roberto Torres,Álex Berenguer,Fausto Tienza,Unai García,Carlos Clerc,1,1,Matchweek 18
177,Sevilla,Sergio Rico,Mariano,Vicente Iborra,Wissam Ben Yedder,Samir Nasri,Steven Nzonzi,Sergio Escudero,Vitolo,Nicolás Pareja,Franco Vázquez,Adil Rami,Real Madrid,Keylor Navas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Casemiro,Luka Modrić,2,1,Matchweek 18
178,Málaga,Carlos Kameni,Mikel Villanueva,Ignacio Camacho,Juankar,Michael Santos,Chory Castro,Duda,Roberto Rosales,Sandro Ramírez,Luis Muñoz,Pablo Fornals,Real Sociedad,Gerónimo Rulli,Iñigo Martínez,Juanmi,Esteban Granero,Xabi Prieto,Willian José,Aritz Elustondo,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Álvaro Odriozola,0,2,Matchweek 18
179,Las Palmas,Javi Varas,Mauricio Lemos,Vicente Gómez,Ángel Montoro,Marko Livaja,Momo,Michel,Roque Mesa,Aythami Artiles,Mateo García,Hélder Lopes,La Coruña,Przemysław Tytoń,Juanfran,Fernando Navarro,Joselu,Emre Çolak,Florin Andone,Sidnei,Alejandro Arribas,Luisinho,Guilherme,Celso Borges,1,1,Matchweek 19
180,Espanyol,Diego López,Gerard Moreno,José Antonio Reyes,Aarón Martín,José Manuel Jurado,David López,Hernán Pérez,Javi Fuego,Pablo Piatti,Diego Reyes,Marc Navarro,Granada,Guillermo Ochoa,Sergi Samper,David Lombán,Jeremie Boga,Franck Tabanou,Andreas Pereira,Rene Krhin,Dimitri Foulquier,Artem Kravets,Sverrir Ingi Ingason,Aly Mallé,3,1,Matchweek 19
181,Real Madrid,Keylor Navas,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Casemiro,Lucas Vázquez,Luka Modrić,Málaga,Carlos Kameni,Mikel Villanueva,Ignacio Camacho,Juankar,Juanpi,Chory Castro,Recio,Adalberto Peñaranda,Roberto Rosales,Luis Muñoz,Pablo Fornals,2,1,Matchweek 19
182,Alavés,Fernando Pacheco,Alexis,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Ibai Gómez,Theo Hernández,Édgar Méndez,Manu García,Deyverson,Carlos Vigaray,Leganés,Iago Herrerín,Unai Bustinza,Adrián Marín,Martín Mantovani,Darwin Machís,Gabriel,Miguel Ángel Guerrero,Víctor Díaz,Pablo Insua,Rubén Pérez,David Timor,2,2,Matchweek 19
183,Villarreal,Sergio Asenjo,Mario Gaspar,Víctor Ruiz,Jonathan dos Santos,Alexandre Pato,Jaume Costa,Álvaro González,Manu Trigueros,Nicola Sansone,Roberto Soriano,Bruno Soriano,Valencia,Diego Alves,João Cancelo,Eliaquim Mangala,Enzo Pérez,Munir El Haddadi,Daniel Parejo,José Luis Gayà,Nani,Carlos Soler,Santi Mina,Ezequiel Garay,0,2,Matchweek 19
184,Osasuna,Mario Fernández,Tano Bonnín,Oier Sanjurjo,Sergio León,Goran Čaušić,Oriol Riera,Roberto Torres,Álex Berenguer,Fausto Tienza,Unai García,Carlos Clerc,Sevilla,Sergio Rico,Mariano,Vicente Iborra,Wissam Ben Yedder,Steven Nzonzi,Stevan Jovetić,Sergio Escudero,Nicolás Pareja,Franco Vázquez,Adil Rami,Gabriel Mercado,3,4,Matchweek 19
185,Athletic Club,Gorka Iraizoz,Eneko Bóveda,Aymeric Laporte,Mikel San José,Ander Iturraspe,Iker Muniain,Iñaki Williams,Iñigo Lekue,Óscar de Marcos,Raúl García,Mikel Balenziaga,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Gabi,Šime Vrsaljko,Kévin Gameiro,José María Giménez,2,2,Matchweek 19
186,Real Sociedad,Gerónimo Rulli,Iñigo Martínez,Juanmi,Esteban Granero,Carlos Vela,Willian José,Sergio Canales,David Zurutuza,Yuri Berchiche,Joseba Zaldúa,Raúl Navas,Celta Vigo,Sergio Álvarez,Andreu Fontàs,Pape Cheikh Diop,Pablo Hernández,Pione Sisto,Jozabed,Sergi Gómez,Carles Planas,Josep Señé,Facundo Roncaglia,Giuseppe Rossi,1,0,Matchweek 19
187,Betis,Antonio Adán,Bruno González,Jonas Martin,Dani Ceballos,Cristiano Piccini,Riza Durmisi,Ryan Donk,Roman Zozulya,Germán Pezzella,Darko Brašanac,Rubén Castro,Sporting Gijón,Iván Cuéllar,Jean-Sylvain Babin,Fernando Amorebieta,Víctor Rodríguez,Nacho Cases,Roberto Canella,Lillo,Isma López,Carlos Carmona,Xavi Torres,Duje Čop,0,0,Matchweek 19
