,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
10,Bologna,Antonio Mirante,Erick Pulgar,Lorenzo Crisetig,Filippo Falco,Mattia Destro,Luca Rossettini,Ibrahima Mbaye,Godfred Donsah,Domenico Maietta,Franco Brienza,Adam Masina,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Šime Vrsaljko,Grégoire Defrel,Federico Peluso,Francesco Acerbi,Matteo Politano,Nicola Sansone,Paolo Cannavaro,Alfred Duncan,0,1,Matchweek 2
11,Milan,Diego López,Mattia De Sciglio,Suso,Luiz Adriano,Alessio Romagnoli,Cristián Zapata,Antonio Nocerino,Luca Antonelli,Nigel de Jong,Carlos Bacca,Andrea Bertolacci,Empoli,Łukasz Skorupski,Marco Zambelli,Riccardo Saponara,Massimo Maccarone,Assane Dioussé,Daniele Croce,Piotr Zieliński,Federico Barba,Manuel Pucciarelli,Mário Rui,Lorenzo Tonelli,2,1,Matchweek 2
12,Roma,Wojciech Szczęsny,Lucas Digne,Radja Nainggolan,Edin Džeko,Mohamed Salah,Iago Falque,Miralem Pjanić,Daniele De Rossi,Seydou Keita,Alessandro Florenzi,Kostas Manolas,Juventus,Gianluigi Buffon,Giorgio Chiellini,Martín Cáceres,Paul Pogba,Paulo Dybala,Mario Mandžukić,Leonardo Bonucci,Simone Padoin,Stephan Lichtsteiner,Stefano Sturaro,Patrice Evra,2,1,Matchweek 2
13,Udinese,Orestis Karnezis,Danilo Larangeira,Bruno Fernandes,Duván Zapata,Manuel Iturra,Edenílson,Alexander Merkel,Ali Adnan Kadhim,Thomas Heurtaux,Cyril Théréau,Iván Piris,Palermo,Stefano Sorrentino,Andrea Rispoli,Aleksandar Trajkovski,Achraf Lazaar,Mato Jajalo,Giancarlo González,Franco Vázquez,Robin Quaison,Aljaž Struna,Luca Rigoni,Abdelhamid El Kaoutari,0,1,Matchweek 2
14,Atalanta,Marco Sportiello,Guglielmo Stendardo,Andrea Masiello,Papu Gómez,Maximiliano Moralez,Marten de Roon,Jasmin Kurtić,Nicolò Cherubin,Mauricio Pinilla,Alberto Grassi,Boukary Dramé,Frosinone,Nicola Leali,Roberto Crivello,Mirko Gori,Leonardo Blanchard,Robert Gucher,Danilo Soddimo,Samuele Longo,Luca Paganini,Federico Dionisi,Modibo Diakité,Aleandro Rosi,2,0,Matchweek 2
15,Torino,Daniele Padelli,Daniele Baselli,Marco Benassi,Josef Martínez,Nikola Maksimović,Giuseppe Vives,Emiliano Moretti,Kamil Glik,Danilo Avelar,Fabio Quagliarella,Bruno Peres,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Gilberto,Nikola Kalinić,Matías Fernández,Mario Suárez,Borja Valero,Marcos Alonso,Facundo Roncaglia,Nenad Tomović,Josip Iličić,3,1,Matchweek 2
16,Chievo,Albano Bizzarri,Nicola Rigoni,Alessandro Gamberini,Boštjan Cesar,Massimo Gobbi,Lucas Castro,Nicolas Frey,Valter Birsa,Alberto Paloschi,Përparim Hetemaj,Riccardo Meggiorini,Lazio,Etrit Berisha,Stefan de Vrij,Dušan Basta,Keita Baldé,Marco Parolo,Santiago Gentiletti,Senad Lulić,Ștefan Radu,Danilo Cataldi,Antonio Candreva,Ricardo Kishna,4,0,Matchweek 2
17,Genoa,Eugenio Lamanna,Sebastien De Maio,Armando Izzo,Nicolás Burdisso,Olivier Ntcham,Serge Gakpé,Goran Pandev,Tino Costa,Tomás Rincón,Issa Cissokho,Diego Laxalt,Hellas Verona,Rafael,Eros Pisano,Rafael Márquez,Boško Janković,Luca Toni,Emil Hallfreðsson,Vangelis Moras,Leandro Greco,Juanito,Jacopo Sala,Samuel Souprayen,2,0,Matchweek 2
18,Napoli,Pepe Reina,Elseid Hysaj,Allan,Mirko Valdifiori,José Callejón,Gonzalo Higuaín,Christian Maggio,Marek Hamšík,Lorenzo Insigne,Kalidou Koulibaly,Raúl Albiol,Sampdoria,Emiliano Viviano,Mattia Cassani,Andrea Coda,Fernando,Édgar Barreto,Luis Muriel,Angelo Palombo,Vasco Regini,Roberto Soriano,Éder,Matías Silvestre,2,2,Matchweek 2
19,Carpi,Željko Brkić,Wallace Oliveira,Gaetano Letizia,Riccardo Gagliolo,Ryder Matos,Kamil Wilczek,Igor Bubnjić,Lorenzo Lollo,Gabriel Silva,Luca Marrone,Matteo Fedele,Inter,Samir Handanović,Juan Jesus,Geoffrey Kondogbia,Rodrigo Palacio,Stevan Jovetić,Fredy Guarín,Gary Medel,Davide Santon,Jeison Murillo,Miranda,Marcelo Brozović,1,2,Matchweek 2
20,Frosinone,Nicola Leali,Leonardo Blanchard,Robert Gucher,Daniel Ciofani,Danilo Soddimo,Federico Dionisi,Aleksandar Tonev,Daniel Pavlović,Raman Chibsah,Modibo Diakité,Aleandro Rosi,Roma,Wojciech Szczęsny,Antonio Rüdiger,Lucas Digne,Edin Džeko,Francesco Totti,Iago Falque,Daniele De Rossi,Seydou Keita,Alessandro Florenzi,Gervinho,Kostas Manolas,0,2,Matchweek 3
21,Fiorentina,Ciprian Tătărușanu,Milan Badelj,Matías Vecino,Federico Bernardeschi,Davide Astori,Borja Valero,Giuseppe Rossi,Manuel Pasqual,Marcos Alonso,Khouma Babacar,Nenad Tomović,Genoa,Eugenio Lamanna,Sebastien De Maio,Armando Izzo,Nicolás Burdisso,Olivier Ntcham,Diego Capel,Goran Pandev,Tino Costa,Tomás Rincón,Issa Cissokho,Diego Laxalt,1,0,Matchweek 3
22,Juventus,Gianluigi Buffon,Martín Cáceres,Claudio Marchisio,Álvaro Morata,Paulo Dybala,Hernanes,Alex Sandro,Andrea Barzagli,Leonardo Bonucci,Stefano Sturaro,Roberto Pereyra,Chievo,Albano Bizzarri,Nicola Rigoni,Alessandro Gamberini,Boštjan Cesar,Massimo Gobbi,Lucas Castro,Nicolas Frey,Valter Birsa,Alberto Paloschi,Përparim Hetemaj,Riccardo Meggiorini,1,1,Matchweek 3
23,Hellas Verona,Rafael,Eros Pisano,Rafael Márquez,Luca Toni,Vangelis Moras,Leandro Greco,Juanito,Federico Viviani,Samuel Souprayen,Luca Siligardi,Jacopo Sala,Torino,Daniele Padelli,Cristian Molinaro,Cesare Bovo,Daniele Baselli,Andrea Belotti,Giuseppe Vives,Joel Obi,Kamil Glik,Danilo Avelar,Fabio Quagliarella,Bruno Peres,2,2,Matchweek 3
24,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Šime Vrsaljko,Grégoire Defrel,Federico Peluso,Francesco Acerbi,Nicola Sansone,Paolo Cannavaro,Alfred Duncan,Antonio Floro Flores,Atalanta,Marco Sportiello,Gianpaolo Bellini,Papu Gómez,Maximiliano Moralez,Marten de Roon,Carlos Carmona,Jasmin Kurtić,Gabriel Paletta,Nicolò Cherubin,Mauricio Pinilla,Boukary Dramé,2,2,Matchweek 3
25,Empoli,Łukasz Skorupski,Marco Zambelli,Riccardo Saponara,Massimo Maccarone,Assane Dioussé,Daniele Croce,Piotr Zieliński,Federico Barba,Manuel Pucciarelli,Mário Rui,Lorenzo Tonelli,Napoli,Pepe Reina,Elseid Hysaj,Allan,Mirko Valdifiori,Gonzalo Higuaín,Christian Maggio,Marek Hamšík,Vlad Chiricheș,Manolo Gabbiadini,Lorenzo Insigne,Raúl Albiol,2,2,Matchweek 3
26,Palermo,Stefano Sorrentino,Roberto Vitiello,Andrea Rispoli,Achraf Lazaar,Mato Jajalo,Oscar Hiljemark,Alberto Gilardino,Giancarlo González,Franco Vázquez,Robin Quaison,Abdelhamid El Kaoutari,Carpi,Francesco Benussi,Gaetano Letizia,Cristian Zaccardo,Riccardo Gagliolo,Ryder Matos,Raffaele Bianco,Igor Bubnjić,Lorenzo Lollo,Gabriel Silva,Matteo Fedele,Jerry Mbakogu,2,2,Matchweek 3
27,Lazio,Federico Marchetti,Wesley Hoedt,Stefano Mauri,Dušan Basta,Keita Baldé,Marco Parolo,Senad Lulić,Ștefan Radu,Danilo Cataldi,Maurício,Antonio Candreva,Udinese,Orestis Karnezis,Danilo Larangeira,Bruno Fernandes,Duván Zapata,Manuel Iturra,Edenílson,Panagiotis Kone,Ali Adnan Kadhim,Thomas Heurtaux,Cyril Théréau,Iván Piris,2,0,Matchweek 3
28,Inter,Samir Handanović,Juan Jesus,Geoffrey Kondogbia,Mauro Icardi,Stevan Jovetić,Fredy Guarín,Gary Medel,Davide Santon,Jeison Murillo,Ivan Perišić,Felipe Melo,Milan,Diego López,Mattia De Sciglio,Giacomo Bonaventura,Luiz Adriano,Keisuke Honda,Alessio Romagnoli,Cristián Zapata,Riccardo Montolivo,Ignazio Abate,Juraj Kucka,Carlos Bacca,1,0,Matchweek 3
29,Sampdoria,Emiliano Viviano,Niklas Moisander,Mattia Cassani,Fernando,Édgar Barreto,Luis Muriel,Vasco Regini,Roberto Soriano,Éder,Matías Silvestre,Dávid Ivan,Bologna,Antonio Mirante,Saphir Taïder,Mattia Destro,Luca Rossettini,Emanuele Giaccherini,Godfred Donsah,Domenico Maietta,Franco Brienza,Alex Ferrari,Adam Masina,Anthony Mounier,2,0,Matchweek 3
30,Udinese,Orestis Karnezis,Molla Wagué,Danilo Larangeira,Emmanuel Agyemang-Badu,Duván Zapata,Antonio Di Natale,Manuel Iturra,Edenílson,Panagiotis Kone,Ali Adnan Kadhim,Iván Piris,Empoli,Łukasz Skorupski,Vincent Laurini,Riccardo Saponara,Massimo Maccarone,Assane Dioussé,Daniele Croce,Piotr Zieliński,Federico Barba,Manuel Pucciarelli,Mário Rui,Lorenzo Tonelli,1,2,Matchweek 4
31,Milan,Diego López,Mattia De Sciglio,Giacomo Bonaventura,Luiz Adriano,Keisuke Honda,Alessio Romagnoli,Cristián Zapata,Riccardo Montolivo,Ignazio Abate,Juraj Kucka,Carlos Bacca,Palermo,Stefano Sorrentino,Achraf Lazaar,Mato Jajalo,Oscar Hiljemark,Giancarlo González,Ivaylo Chochev,Franco Vázquez,Robin Quaison,Aljaž Struna,Abdelhamid El Kaoutari,Uroš Đurđević,3,2,Matchweek 4
32,Chievo,Albano Bizzarri,Nicola Rigoni,Alessandro Gamberini,Boštjan Cesar,Massimo Gobbi,Lucas Castro,Nicolas Frey,Valter Birsa,Alberto Paloschi,Përparim Hetemaj,Riccardo Meggiorini,Inter,Samir Handanović,Geoffrey Kondogbia,Mauro Icardi,Stevan Jovetić,Alex Telles,Fredy Guarín,Gary Medel,Davide Santon,Jeison Murillo,Ivan Perišić,Felipe Melo,0,1,Matchweek 4
33,Torino,Daniele Padelli,Cristian Molinaro,Cesare Bovo,Afriyie Acquah,Daniele Baselli,Andrea Belotti,Giuseppe Vives,Emiliano Moretti,Kamil Glik,Fabio Quagliarella,Bruno Peres,Sampdoria,Emiliano Viviano,Niklas Moisander,Fernando,Édgar Barreto,Luis Muriel,Pedro Pereira,Vasco Regini,Roberto Soriano,Éder,Matías Silvestre,Dávid Ivan,2,0,Matchweek 4
34,Atalanta,Marco Sportiello,Guglielmo Stendardo,Andrea Masiello,Gianpaolo Bellini,Papu Gómez,Maximiliano Moralez,Marten de Roon,Germán Denis,Jasmin Kurtić,Gabriel Paletta,Alberto Grassi,Hellas Verona,Pierluigi Gollini,Eros Pisano,Rafael Márquez,Boško Janković,Luca Toni,Vangelis Moras,Leandro Greco,Juanito,Federico Viviani,Samuel Souprayen,Jacopo Sala,1,1,Matchweek 4
35,Bologna,Antonio Mirante,Marios Oikonomou,Erick Pulgar,Saphir Taïder,Mattia Destro,Luca Rossettini,Amadou Diawara,Franco Brienza,Alex Ferrari,Adam Masina,Anthony Mounier,Frosinone,Nicola Leali,Leonardo Blanchard,Samuele Longo,Luca Paganini,Federico Dionisi,Aleksandar Tonev,Daniel Pavlović,Paolo Sammarco,Raman Chibsah,Modibo Diakité,Aleandro Rosi,1,0,Matchweek 4
36,Genoa,Eugenio Lamanna,Sebastien De Maio,Armando Izzo,Nicolás Burdisso,Diego Perotti,Olivier Ntcham,Diego Capel,Blerim Džemaili,Tomás Rincón,Issa Cissokho,Diego Laxalt,Juventus,Gianluigi Buffon,Giorgio Chiellini,Álvaro Morata,Paul Pogba,Andrea Barzagli,Juan Cuadrado,Mario Mandžukić,Mario Lemina,Stephan Lichtsteiner,Stefano Sturaro,Patrice Evra,0,2,Matchweek 4
37,Roma,Morgan De Sanctis,Antonio Rüdiger,Radja Nainggolan,Juan Iturbe,Francesco Totti,Mohamed Salah,Maicon Sisenando,Miralem Pjanić,Daniele De Rossi,Vasilis Torosidis,Kostas Manolas,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Grégoire Defrel,Federico Peluso,Francesco Acerbi,Matteo Politano,Marcello Gazzola,Paolo Cannavaro,Alfred Duncan,Antonio Floro Flores,2,2,Matchweek 4
38,Carpi,Francesco Benussi,Gaetano Letizia,Isaac Cofie,Cristian Zaccardo,Ryder Matos,Marco Borriello,Igor Bubnjić,Lorenzo Lollo,Simone Romagnoli,Gabriel Silva,Matteo Fedele,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Gilberto,Federico Bernardeschi,Mario Suárez,Borja Valero,Giuseppe Rossi,Manuel Pasqual,Khouma Babacar,Facundo Roncaglia,Nenad Tomović,0,1,Matchweek 4
39,Napoli,Pepe Reina,Elseid Hysaj,Allan,José Callejón,Jorginho,Gonzalo Higuaín,Marek Hamšík,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Raúl Albiol,Lazio,Federico Marchetti,Wesley Hoedt,Stefano Mauri,Dušan Basta,Keita Baldé,Marco Parolo,Alessandro Matri,Senad Lulić,Ogenyi Onazi,Ștefan Radu,Maurício,5,0,Matchweek 4
40,Udinese,Orestis Karnezis,Molla Wagué,Emmanuel Agyemang-Badu,Bruno Fernandes,Antonio Di Natale,Maurizio Domizzi,Manuel Iturra,Edenílson,Ali Adnan Kadhim,Cyril Théréau,Iván Piris,Milan,Diego López,Davide Calabria,Mattia De Sciglio,Giacomo Bonaventura,Keisuke Honda,Alessio Romagnoli,Cristián Zapata,Riccardo Montolivo,Nigel de Jong,Mario Balotelli,Carlos Bacca,2,3,Matchweek 5
41,Sampdoria,Emiliano Viviano,Djamel Mesbah,Fernando,Édgar Barreto,Luis Muriel,Joaquín Correa,Pedro Pereira,Roberto Soriano,Éder,Matías Silvestre,Ervin Zukanović,Roma,Morgan De Sanctis,Lucas Digne,Radja Nainggolan,Edin Džeko,Mohamed Salah,Iago Falque,Miralem Pjanić,Daniele De Rossi,Seydou Keita,Alessandro Florenzi,Kostas Manolas,2,1,Matchweek 5
42,Inter,Samir Handanović,Geoffrey Kondogbia,Mauro Icardi,Alex Telles,Fredy Guarín,Gary Medel,Davide Santon,Adem Ljajić,Miranda,Ivan Perišić,Felipe Melo,Hellas Verona,Rafael,Eros Pisano,Matteo Bianchetti,Filip Helander,Michelangelo Albertazzi,Giampaolo Pazzini,Vangelis Moras,Leandro Greco,Juanito,Federico Viviani,Jacopo Sala,1,0,Matchweek 5
43,Lazio,Federico Marchetti,Dušan Basta,Filip Đorđević,Felipe Anderson,Marco Parolo,Santiago Gentiletti,Senad Lulić,Sergej Milinković-Savić,Danilo Cataldi,Maurício,Ricardo Kishna,Genoa,Eugenio Lamanna,Sebastien De Maio,Nicolás Burdisso,Olivier Ntcham,Diego Perotti,Giovanni Marchese,Goran Pandev,Panagiotis Tachtsidis,Tomás Rincón,Issa Cissokho,Diego Laxalt,2,0,Matchweek 5
44,Carpi,Francesco Benussi,Gaetano Letizia,Isaac Cofie,Cristian Zaccardo,Ryder Matos,Igor Bubnjić,Lorenzo Lollo,Simone Romagnoli,Gabriel Silva,Matteo Fedele,Jerry Mbakogu,Napoli,Pepe Reina,Elseid Hysaj,Allan,Mirko Valdifiori,Gonzalo Higuaín,Dries Mertens,Marek Hamšík,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Raúl Albiol,0,0,Matchweek 5
45,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Matías Vecino,Ante Rebić,Davide Astori,Jakub Błaszczykowski,Borja Valero,Marcos Alonso,Khouma Babacar,Facundo Roncaglia,Bologna,Antonio Mirante,Marios Oikonomou,Erick Pulgar,Saphir Taïder,Mattia Destro,Luca Rossettini,Amadou Diawara,Luca Rizzo,Alex Ferrari,Adam Masina,Anthony Mounier,2,0,Matchweek 5
46,Chievo,Albano Bizzarri,Dario Dainelli,Giampiero Pinzi,Boštjan Cesar,Lucas Castro,Nicolas Frey,Valter Birsa,Fabrizio Cacciatore,Sergio Pellissier,Alberto Paloschi,Përparim Hetemaj,Torino,Daniele Padelli,Cristian Molinaro,Cesare Bovo,Afriyie Acquah,Daniele Baselli,Josef Martínez,Giuseppe Vives,Emiliano Moretti,Kamil Glik,Fabio Quagliarella,Bruno Peres,1,0,Matchweek 5
47,Juventus,Neto,Simone Zaza,Paul Pogba,Alex Sandro,Andrea Barzagli,Juan Cuadrado,Mario Lemina,Leonardo Bonucci,Stephan Lichtsteiner,Stefano Sturaro,Roberto Pereyra,Frosinone,Nicola Leali,Roberto Crivello,Mirko Gori,Leonardo Blanchard,Alessandro Frara,Daniel Ciofani,Danilo Soddimo,Matteo Ciofani,Raman Chibsah,Modibo Diakité,Nicolás Castillo,1,1,Matchweek 5
48,Palermo,Simone Colombi,Andrea Rispoli,Achraf Lazaar,Mato Jajalo,Oscar Hiljemark,Alberto Gilardino,Giancarlo González,Franco Vázquez,Aljaž Struna,Luca Rigoni,Abdelhamid El Kaoutari,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Davide Biondini,Šime Vrsaljko,Francesco Acerbi,Matteo Politano,Nicola Sansone,Marcello Gazzola,Paolo Cannavaro,Sergio Floccari,0,1,Matchweek 5
49,Empoli,Łukasz Skorupski,Marco Zambelli,Riccardo Saponara,Massimo Maccarone,Daniele Croce,Ronaldo Pompeu,Andrea Costa,Mário Rui,Alessandro Piu,Lorenzo Tonelli,Leandro Paredes,Atalanta,Marco Sportiello,Rafael Tolói,Andrea Masiello,Papu Gómez,Maximiliano Moralez,Marten de Roon,Jasmin Kurtić,Gabriel Paletta,Mauricio Pinilla,Alberto Grassi,Boukary Dramé,0,1,Matchweek 5
50,Roma,Morgan De Sanctis,Lucas Digne,Radja Nainggolan,Edin Džeko,Mohamed Salah,Maicon Sisenando,Miralem Pjanić,Daniele De Rossi,Seydou Keita,Gervinho,Kostas Manolas,Carpi,Željko Brkić,Gaetano Letizia,Isaac Cofie,Cristian Zaccardo,Riccardo Gagliolo,Ryder Matos,Raffaele Bianco,Marco Borriello,Simone Romagnoli,Gabriel Silva,Matteo Fedele,5,1,Matchweek 6
51,Napoli,Pepe Reina,Elseid Hysaj,Allan,José Callejón,Jorginho,Gonzalo Higuaín,Marek Hamšík,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Raúl Albiol,Juventus,Gianluigi Buffon,Giorgio Chiellini,Simone Zaza,Paul Pogba,Paulo Dybala,Hernanes,Mario Lemina,Leonardo Bonucci,Simone Padoin,Patrice Evra,Roberto Pereyra,2,1,Matchweek 6
52,Genoa,Eugenio Lamanna,Sebastien De Maio,Nicolás Burdisso,Diego Perotti,Diogo Figueiras,Giovanni Marchese,Diego Capel,Leonardo Pavoletti,Blerim Džemaili,Tomás Rincón,Diego Laxalt,Milan,Diego López,Davide Calabria,Mattia De Sciglio,Giacomo Bonaventura,Luiz Adriano,Alessio Romagnoli,Cristián Zapata,Riccardo Montolivo,Nigel de Jong,Mario Balotelli,Andrea Bertolacci,1,0,Matchweek 6
53,Torino,Daniele Padelli,Cristian Molinaro,Cesare Bovo,Davide Zappacosta,Daniele Baselli,Maxi López,Marco Benassi,Giuseppe Vives,Emiliano Moretti,Kamil Glik,Fabio Quagliarella,Palermo,Stefano Sorrentino,Andrea Rispoli,Aleksandar Trajkovski,Oscar Hiljemark,Giancarlo González,Ivaylo Chochev,Franco Vázquez,Robin Quaison,Aljaž Struna,Fabio Daprelà,Abdelhamid El Kaoutari,2,1,Matchweek 6
54,Hellas Verona,Rafael,Eros Pisano,Filip Helander,Boško Janković,Emil Hallfreðsson,Vangelis Moras,Leandro Greco,Juanito,Federico Viviani,Samuel Souprayen,Jacopo Sala,Lazio,Federico Marchetti,Dušan Basta,Filip Đorđević,Felipe Anderson,Marco Parolo,Santiago Gentiletti,Senad Lulić,Lucas Biglia,Sergej Milinković-Savić,Maurício,Ricardo Kishna,1,2,Matchweek 6
55,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Šime Vrsaljko,Grégoire Defrel,Federico Peluso,Domenico Berardi,Emanuele Terranova,Paolo Cannavaro,Alfred Duncan,Antonio Floro Flores,Chievo,Albano Bizzarri,Dario Dainelli,Nicola Rigoni,Alessandro Gamberini,Simone Pepe,Massimo Gobbi,Lucas Castro,Fabrizio Cacciatore,Alberto Paloschi,Përparim Hetemaj,Riccardo Meggiorini,1,1,Matchweek 6
56,Bologna,Antonio Mirante,Marios Oikonomou,Erick Pulgar,Mattia Destro,Luca Rossettini,Emanuele Giaccherini,Amadou Diawara,Luca Rizzo,Alex Ferrari,Adam Masina,Anthony Mounier,Udinese,Orestis Karnezis,Molla Wagué,Danilo Larangeira,Emmanuel Agyemang-Badu,Duván Zapata,Manuel Iturra,Edenílson,Marquinho,Ali Adnan Kadhim,Cyril Théréau,Iván Piris,1,2,Matchweek 6
57,Inter,Samir Handanović,Geoffrey Kondogbia,Rodrigo Palacio,Mauro Icardi,Alex Telles,Fredy Guarín,Gary Medel,Davide Santon,Miranda,Ivan Perišić,Felipe Melo,Fiorentina,Ciprian Tătărușanu,Gonzalo Rodríguez,Milan Badelj,Matías Vecino,Nikola Kalinić,Davide Astori,Jakub Błaszczykowski,Borja Valero,Marcos Alonso,Facundo Roncaglia,Josip Iličić,1,4,Matchweek 6
58,Frosinone,Nicola Leali,Mirko Gori,Leonardo Blanchard,Daniel Ciofani,Danilo Soddimo,Federico Dionisi,Aleksandar Tonev,Daniel Pavlović,Paolo Sammarco,Modibo Diakité,Aleandro Rosi,Empoli,Łukasz Skorupski,Vincent Laurini,Riccardo Saponara,Massimo Maccarone,Assane Dioussé,Daniele Croce,Andrea Costa,Piotr Zieliński,Manuel Pucciarelli,Mário Rui,Lorenzo Tonelli,2,0,Matchweek 6
