,Unnamed: 0.1,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H
40,40,40,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Nikola Milenković,Luka Jović,Youssef Maleh,Riccardo Sottil,Sofyan Amrabat,Antonín Barák,Igor,Christian Kouamé,Juventus,Mattia Perin,Gleison Bremer,Manuel Locatelli,Danilo,Weston McKennie,Juan Cuadrado,Alex Sandro,Arkadiusz Milik,Filip Kostić,Ángel Di María,Leandro Paredes,1,1,Matchweek 5,5,0.0,5.0,0.0,5.0,5.0,8.0,5.0,8.0,2.4,3.25,3.0
41,41,41,Milan,Mike Maignan,Davide Calabria,Ismaël Bennacer,Sandro Tonali,Olivier Giroud,Rafael Leão,Theo Hernández,Pierre Kalulu,Fikayo Tomori,Junior Messias,Charles De Ketelaere,Inter,Samir Handanović,Denzel Dumfries,Stefan de Vrij,Lautaro Martínez,Joaquín Correa,Hakan Çalhanoğlu,Nicolò Barella,Matteo Darmian,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,3,2,Matchweek 5,5,4.0,4.0,4.0,4.0,8.0,9.0,8.0,9.0,2.6,3.25,2.8
42,42,42,Lazio,Ivan Provedel,Patric,Felipe Anderson,Luis Alberto,Alessio Romagnoli,Ciro Immobile,Mattia Zaccagni,Sergej Milinković-Savić,Manuel Lazzari,Danilo Cataldi,Adam Marušić,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Victor Osimhen,Hirving Lozano,Amir Rrahmani,Piotr Zieliński,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Andre-Frank Zambo Anguissa,1,2,Matchweek 5,5,3.0,7.0,3.0,7.0,8.0,8.0,8.0,8.0,2.37,3.5,2.9
43,43,43,Cremonese,Ionuț Radu,Emanuele Valeri,Emanuel Aiwum,Charles Pickel,Paolo Ghiglione,Vlad Chiricheș,Gonzalo Escalante,Luka Lochoshvili,David Okereke,Cyriel Dessers,Luca Zanimacchia,Sassuolo,Andrea Consigli,Rogério,Andrea Pinamonti,Gian Marco Ferrari,Davide Frattesi,Jeremy Toljan,Maxime Lopez,Martin Erlic,Kristian Thorstvedt,Armand Lauriente,Giorgos Kyriakopoulos,0,0,Matchweek 5,5,-5.0,-2.0,-5.0,-2.0,0.0,5.0,0.0,5.0,2.25,3.5,3.0
44,44,44,Spezia,Bartłomiej Drągowski,Emil Holm,Mehdi Bourabia,Emmanuel Gyasi,Arkadiusz Reca,Jakub Kiwior,Petko Hristov,M'Bala Nzola,Simone Bastoni,Viktor Kovalenko,Dimitris Nikolaou,Bologna,Łukasz Skorupski,Adama Soumaoro,Nikola Moro,Riccardo Orsolini,Marko Arnautović,Gary Medel,Charalambos Lykogiannis,Jhon Lucumí,Lorenzo De Silvestri,Jerdy Schouten,Musa Barrow,2,2,Matchweek 5,5,-4.0,-3.0,-4.0,-3.0,4.0,2.0,4.0,2.0,2.37,3.3,3.0
45,45,45,Hellas Verona,Lorenzo Montipò,Josh Doig,Miguel Veloso,Isak Hien,Darko Lazović,Thomas Henry,Kevin Lasagna,Ivan Ilić,Filippo Terracciano,Paweł Dawidowicz,Diego Coppola,Sampdoria,Emil Audero,Tommaso Augello,Valerio Verre,Tomás Rincón,Francesco Caputo,Abdelhamid Sabiri,Ronaldo Vieira,Omar Colley,Bartosz Bereszyński,Alex Ferrari,Fabio Quagliarella,2,1,Matchweek 5,5,-4.0,-6.0,-4.0,-6.0,2.0,2.0,2.0,2.0,3.6,3.6,2.05
46,46,46,Udinese,Marco Silvestri,Tolgay Arslan,Isaac Success,Gerard Deulofeu,Walace,Destiny Udogie,Nehuén Pérez,Lazar Samardzic,Jaka Bijol,Roberto Pereyra,Rodrigo Becão,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Nemanja Matić,Tammy Abraham,Paulo Dybala,Gianluca Mancini,Leonardo Spinazzola,4,0,Matchweek 5,5,0.0,5.0,0.0,5.0,7.0,10.0,7.0,10.0,1.85,3.75,4.2
47,47,47,Salernitana,Luigi Sepe,Dylan Bronn,Federico Bonazzoli,Tonny Vilhena,Federico Fazio,Lassana Coulibaly,Norbert Gyömbér,Giulio Maggiore,Boulaye Dia,Pasquale Mazzocchi,Antonio Candreva,Empoli,Guglielmo Vicario,Alberto Grassi,Sam Lammers,Liam Henderson,Martin Satriano,Marko Pjaca,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Ardian Ismajli,Fabiano Parisi,2,2,Matchweek 5,5,3.0,-1.0,3.0,-1.0,5.0,3.0,5.0,3.0,3.2,3.4,2.25
48,48,48,Monza,Michele Di Gregorio,Pablo Marí,Marlon,Luca Caldirola,Nicolò Rovella,Stefano Sensi,Gianluca Caprari,Samuele Birindelli,Carlos Augusto,Matteo Pessina,Dany Mota,Atalanta,Juan Musso,Rafael Tolói,Teun Koopmeiners,Ademola Lookman,Éderson,Marten de Roon,Rasmus Højlund,Ruslan Malinovskyi,Merih Demiral,Hans Hateboer,Davide Zappacosta,0,2,Matchweek 5,5,-9.0,5.0,-9.0,5.0,0.0,10.0,0.0,10.0,1.57,4.2,5.75
49,49,49,Torino,Vanja Milinković-Savić,Perr Schuurs,Saša Lukić,Pietro Pellegri,Ricardo Rodríguez,Emirhan İlkhan,Nikola Vlašić,Valentino Lazaro,Koffi Djidji,Mërgim Vojvoda,Nemanja Radonjić,Lecce,Wladimiro Falcone,Federico Baschirotto,Kristijan Bistrović,Federico Di Francesco,Alessandro Tuia,Joan Gonzàlez,Valentin Gendrey,Lameck Banda,Antonino Gallo,Morten Hjulmand,Assan Ceesay,1,0,Matchweek 5,5,0.0,-2.0,0.0,-2.0,7.0,2.0,7.0,2.0,5.25,3.75,1.7
50,50,50,Napoli,Alex Meret,Juan Jesus,Mário Rui,Elif Elmas,Amir Rrahmani,Matteo Politano,Giovanni Di Lorenzo,Khvicha Kvaratskhelia,Giacomo Raspadori,Tanguy Ndombele,Andre-Frank Zambo Anguissa,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Emmanuel Gyasi,Arkadiusz Reca,Jakub Kiwior,M'Bala Nzola,Simone Bastoni,Kevin Agudelo,Dimitris Nikolaou,1,0,Matchweek 6,6,8.0,-4.0,5.0,-5.0,11.0,5.0,11.0,5.0,11.0,6.0,1.25
51,51,51,Inter,Samir Handanović,Denzel Dumfries,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Hakan Çalhanoğlu,Nicolò Barella,Federico Dimarco,Matteo Darmian,Milan Škriniar,Marcelo Brozović,Torino,Vanja Milinković-Savić,Alessandro Buongiorno,Antonio Sanabria,Saša Lukić,Ricardo Rodríguez,Nikola Vlašić,Valentino Lazaro,Demba Seck,Koffi Djidji,Mërgim Vojvoda,Karol Linetty,1,0,Matchweek 6,6,3.0,1.0,2.0,0.0,9.0,10.0,9.0,10.0,7.0,4.75,1.45
52,52,52,Sampdoria,Emil Audero,Tommaso Augello,Gonzalo Villar,Filip Đuričić,Tomás Rincón,Francesco Caputo,Abdelhamid Sabiri,Jeison Murillo,Bartosz Bereszyński,Alex Ferrari,Mehdi Léris,Milan,Mike Maignan,Davide Calabria,Sandro Tonali,Olivier Giroud,Rafael Leão,Theo Hernández,Pierre Kalulu,Simon Kjær,Junior Messias,Tommaso Pobega,Charles De Ketelaere,1,2,Matchweek 6,6,-7.0,5.0,-5.0,3.0,2.0,11.0,2.0,11.0,1.5,4.5,6.0
53,53,53,Atalanta,Juan Musso,Rafael Tolói,Caleb Okoli,Teun Koopmeiners,Luis Muriel,Ademola Lookman,Marten de Roon,Ruslan Malinovskyi,Merih Demiral,Hans Hateboer,Brandon Soppy,Cremonese,Ionuț Radu,Emanuele Valeri,Emanuel Aiwum,Charles Pickel,Leonardo Sernicola,Vlad Chiricheș,Soualiho Meïté,Gonzalo Escalante,Luka Lochoshvili,David Okereke,Cyriel Dessers,1,1,Matchweek 6,6,7.0,-5.0,5.0,-4.0,13.0,1.0,13.0,1.0,9.5,5.5,1.3
54,54,54,Bologna,Łukasz Skorupski,Stefan Posch,Marko Arnautović,Gary Medel,Michel Aebischer,Roberto Soriano,Jhon Lucumí,Jerdy Schouten,Denso Kasius,Andrea Cambiaso,Musa Barrow,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Giacomo Bonaventura,Luka Jović,Lucas Martínez Quarta,Riccardo Sottil,Sofyan Amrabat,Antonín Barák,Igor,Christian Kouamé,2,1,Matchweek 6,6,-3.0,0.0,-2.0,-1.0,3.0,6.0,3.0,6.0,2.45,3.4,2.9
55,55,55,Lecce,Wladimiro Falcone,Marin Pongračić,Federico Baschirotto,Kristijan Bistrović,Federico Di Francesco,Þórir Jóhann Helgason,Valentin Gendrey,Lameck Banda,Morten Hjulmand,Assan Ceesay,Giuseppe Pezzella,Monza,Michele Di Gregorio,Pablo Marí,Marlon,Nicolò Rovella,Stefano Sensi,Gianluca Caprari,Samuele Birindelli,Carlos Augusto,Matteo Pessina,Dany Mota,Armando Izzo,1,1,Matchweek 6,6,-3.0,-11.0,-2.0,-10.0,2.0,0.0,2.0,0.0,3.2,3.4,2.25
56,56,56,Sassuolo,Andrea Consigli,Rogério,Matheus Henrique,Andrea Pinamonti,Gian Marco Ferrari,Davide Frattesi,Jeremy Toljan,Maxime Lopez,Ruan,Armand Lauriente,Giorgos Kyriakopoulos,Udinese,Marco Silvestri,Sandi Lovrić,Tolgay Arslan,Isaac Success,Gerard Deulofeu,Walace,Destiny Udogie,Nehuén Pérez,Enzo Ebosse,Roberto Pereyra,Rodrigo Becão,1,3,Matchweek 6,6,-2.0,4.0,1.0,6.0,6.0,10.0,6.0,10.0,2.55,3.5,2.7
57,57,57,Lazio,Ivan Provedel,Patric,Marcos Antônio,Felipe Anderson,Nicolò Casale,Ciro Immobile,Mattia Zaccagni,Sergej Milinković-Savić,Manuel Lazzari,Adam Marušić,Toma Bašić,Hellas Verona,Lorenzo Montipò,Josh Doig,Miguel Veloso,Isak Hien,Darko Lazović,Thomas Henry,Kevin Lasagna,Ivan Ilić,Federico Ceccherini,Filippo Terracciano,Diego Coppola,2,0,Matchweek 6,6,2.0,-3.0,1.0,0.0,8.0,5.0,8.0,5.0,5.5,4.2,1.57
58,58,58,Juventus,Mattia Perin,Mattia De Sciglio,Gleison Bremer,Weston McKennie,Dušan Vlahović,Juan Cuadrado,Filip Kostić,Moise Kean,Leonardo Bonucci,Fabio Miretti,Leandro Paredes,Salernitana,Luigi Sepe,Dylan Bronn,Flavius Daniliuc,Tonny Vilhena,Federico Fazio,Lassana Coulibaly,Giulio Maggiore,Boulaye Dia,Pasquale Mazzocchi,Antonio Candreva,Krzysztof Piątek,2,2,Matchweek 6,6,5.0,3.0,2.0,4.0,9.0,6.0,9.0,6.0,8.5,4.5,1.4
59,59,59,Empoli,Guglielmo Vicario,Sam Lammers,Martin Satriano,Marko Pjaca,Răzvan Marin,Filippo Bandinelli,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Ardian Ismajli,Fabiano Parisi,Roma,Rui Patrício,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Nemanja Matić,Tammy Abraham,Zeki Çelik,Paulo Dybala,Gianluca Mancini,Leonardo Spinazzola,1,2,Matchweek 6,6,-1.0,1.0,0.0,0.0,4.0,10.0,4.0,10.0,1.7,3.8,5.0
60,60,60,Salernitana,Luigi Sepe,Dylan Bronn,Flavius Daniliuc,Tonny Vilhena,Lassana Coulibaly,Norbert Gyömbér,Giulio Maggiore,Boulaye Dia,Pasquale Mazzocchi,Antonio Candreva,Krzysztof Piątek,Lecce,Wladimiro Falcone,Marin Pongračić,Federico Baschirotto,Kristoffer Askildsen,Federico Di Francesco,Joan Gonzàlez,Valentin Gendrey,Lameck Banda,Morten Hjulmand,Assan Ceesay,Giuseppe Pezzella,1,2,Matchweek 7,7,3.0,-3.0,4.0,-1.0,7.0,3.0,7.0,3.0,3.3,3.3,2.25
61,61,61,Bologna,Łukasz Skorupski,Stefan Posch,Riccardo Orsolini,Marko Arnautović,Gary Medel,Roberto Soriano,Jhon Lucumí,Lorenzo De Silvestri,Jerdy Schouten,Andrea Cambiaso,Musa Barrow,Empoli,Guglielmo Vicario,Sam Lammers,Martin Satriano,Nedim Bajrami,Răzvan Marin,Filippo Bandinelli,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Ardian Ismajli,Fabiano Parisi,0,1,Matchweek 7,7,-2.0,-2.0,-1.0,-1.0,6.0,4.0,6.0,4.0,3.4,3.5,2.1
62,62,62,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Emmanuel Gyasi,Arkadiusz Reca,Jakub Kiwior,M'Bala Nzola,Simone Bastoni,Viktor Kovalenko,Dimitris Nikolaou,Sampdoria,Emil Audero,Tommaso Augello,Gonzalo Villar,Filip Đuričić,Tomás Rincón,Francesco Caputo,Abdelhamid Sabiri,Jeison Murillo,Bartosz Bereszyński,Alex Ferrari,Mehdi Léris,2,1,Matchweek 7,7,-5.0,-8.0,-3.0,-6.0,5.0,2.0,2.0,2.0,2.7,3.25,2.7
63,63,63,Torino,Vanja Milinković-Savić,Perr Schuurs,Alessandro Buongiorno,Saša Lukić,Nikola Vlašić,Wilfried Singo,Valentino Lazaro,Demba Seck,Koffi Djidji,Nemanja Radonjić,Karol Linetty,Sassuolo,Andrea Consigli,Kaan Ayhan,Rogério,Abdou Harroui,Andrea Pinamonti,Gian Marco Ferrari,Davide Frattesi,Jeremy Toljan,Maxime Lopez,Luca D'Andrea,Armand Lauriente,0,1,Matchweek 7,7,0.0,-4.0,-1.0,-2.0,10.0,6.0,7.0,6.0,4.5,3.75,1.8
64,64,64,Udinese,Marco Silvestri,Sandi Lovrić,Jean-Victor Makengo,Beto,Gerard Deulofeu,Walace,Destiny Udogie,Nehuén Pérez,Jaka Bijol,Roberto Pereyra,Rodrigo Becão,Inter,Samir Handanović,Denzel Dumfries,Edin Džeko,Lautaro Martínez,Francesco Acerbi,Henrikh Mkhitaryan,Nicolò Barella,Matteo Darmian,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,3,1,Matchweek 7,7,6.0,4.0,8.0,0.0,13.0,12.0,13.0,9.0,1.95,3.6,3.8
65,65,65,Cremonese,Ionuț Radu,Emanuele Valeri,Emanuel Aiwum,Leonardo Sernicola,Vlad Chiricheș,Soualiho Meïté,Gonzalo Escalante,Luka Lochoshvili,David Okereke,Cyriel Dessers,Luca Zanimacchia,Lazio,Ivan Provedel,Patric,Matías Vecino,Felipe Anderson,Nicolò Casale,Ciro Immobile,Mattia Zaccagni,Sergej Milinković-Savić,Elseid Hysaj,Danilo Cataldi,Adam Marušić,0,4,Matchweek 7,7,-5.0,4.0,-3.0,3.0,2.0,11.0,2.0,8.0,1.8,3.75,4.33
66,66,66,Monza,Michele Di Gregorio,Pablo Marí,Marlon,Nicolò Rovella,Stefano Sensi,Gianluca Caprari,Carlos Augusto,Matteo Pessina,Dany Mota,Armando Izzo,Patrick Ciurria,Juventus,Mattia Perin,Mattia De Sciglio,Gleison Bremer,Danilo,Weston McKennie,Dušan Vlahović,Federico Gatti,Filip Kostić,Fabio Miretti,Ángel Di María,Leandro Paredes,1,0,Matchweek 7,7,-11.0,5.0,-6.0,2.0,1.0,10.0,1.0,7.0,1.8,3.6,4.5
67,67,67,Fiorentina,Pietro Terracciano,Cristiano Biraghi,Jonathan Ikone,Luca Ranieri,Lorenzo Venuti,Lucas Martínez Quarta,Riccardo Sottil,Sofyan Amrabat,Rolando Mandragora,Antonín Barák,Christian Kouamé,Hellas Verona,Lorenzo Montipò,Isak Hien,Darko Lazović,Thomas Henry,Ajdin Hrustic,Kevin Lasagna,Ivan Ilić,Koray Günter,Fabio Depaoli,Diego Coppola,Adrien Tameze,2,0,Matchweek 7,7,-1.0,-5.0,-2.0,-2.0,6.0,5.0,3.0,5.0,4.5,3.8,1.75
68,68,68,Roma,Rui Patrício,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Nemanja Matić,Tammy Abraham,Zeki Çelik,Nicolò Zaniolo,Gianluca Mancini,Leonardo Spinazzola,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,Teun Koopmeiners,Éderson,Marten de Roon,Rasmus Højlund,Merih Demiral,Hans Hateboer,Giorgio Scalvini,Mario Pašalić,0,1,Matchweek 7,7,2.0,7.0,0.0,5.0,13.0,14.0,10.0,11.0,3.5,3.5,2.05
69,69,69,Milan,Mike Maignan,Davide Calabria,Ismaël Bennacer,Sandro Tonali,Olivier Giroud,Theo Hernández,Fikayo Tomori,Simon Kjær,Rade Krunić,Alexis Saelemaekers,Charles De Ketelaere,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Amir Rrahmani,Piotr Zieliński,Matteo Politano,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Giacomo Raspadori,Andre-Frank Zambo Anguissa,1,2,Matchweek 7,7,6.0,9.0,4.0,2.0,14.0,14.0,11.0,11.0,3.3,3.5,2.15
70,70,70,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Amir Rrahmani,Piotr Zieliński,Matteo Politano,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Giacomo Raspadori,Andre-Frank Zambo Anguissa,Torino,Vanja Milinković-Savić,Alessandro Buongiorno,Antonio Sanabria,Saša Lukić,Ricardo Rodríguez,Nikola Vlašić,Wilfried Singo,Valentino Lazaro,Koffi Djidji,Aleksei Miranchuk,Karol Linetty,3,1,Matchweek 8,8,10.0,-1.0,3.0,-3.0,17.0,10.0,11.0,6.0,5.75,4.0,1.6
71,71,71,Inter,Samir Handanović,Denzel Dumfries,Edin Džeko,Lautaro Martínez,Kristjan Asllani,Francesco Acerbi,Hakan Çalhanoğlu,Nicolò Barella,Federico Dimarco,Milan Škriniar,Alessandro Bastoni,Roma,Rui Patrício,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Nemanja Matić,Zeki Çelik,Paulo Dybala,Nicolò Zaniolo,Gianluca Mancini,Leonardo Spinazzola,1,2,Matchweek 8,8,2.0,1.0,0.0,-1.0,12.0,13.0,6.0,7.0,3.75,3.5,2.0
72,72,72,Empoli,Guglielmo Vicario,Alberto Grassi,Koni De Winter,Sam Lammers,Liam Henderson,Martin Satriano,Marko Pjaca,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Fabiano Parisi,Milan,Ciprian Tătărușanu,Davide Calabria,Ismaël Bennacer,Fodé Ballo-Touré,Sandro Tonali,Olivier Giroud,Rafael Leão,Fikayo Tomori,Simon Kjær,Alexis Saelemaekers,Charles De Ketelaere,1,3,Matchweek 8,8,-1.0,5.0,0.0,1.0,7.0,14.0,6.0,10.0,1.6,4.0,5.5
73,73,73,Lazio,Ivan Provedel,Patric,Felipe Anderson,Luis Alberto,Alessio Romagnoli,Ciro Immobile,Mattia Zaccagni,Sergej Milinković-Savić,Manuel Lazzari,Danilo Cataldi,Adam Marušić,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Emmanuel Gyasi,Jakub Kiwior,M'Bala Nzola,Simone Bastoni,Mikael Ellertsson,Mattia Caldara,Dimitris Nikolaou,4,0,Matchweek 8,8,8.0,-4.0,5.0,-2.0,14.0,8.0,10.0,5.0,7.5,5.0,1.4
74,74,74,Sassuolo,Andrea Consigli,Rogério,Andrea Pinamonti,Gian Marco Ferrari,Emil Ceide,Davide Frattesi,Jeremy Toljan,Maxime Lopez,Martin Erlic,Kristian Thorstvedt,Armand Lauriente,Salernitana,Luigi Sepe,Dylan Bronn,Flavius Daniliuc,Tonny Vilhena,Lassana Coulibaly,Giulio Maggiore,Boulaye Dia,Pasquale Mazzocchi,Matteo Lovato,Antonio Candreva,Krzysztof Piątek,5,0,Matchweek 8,8,-3.0,2.0,-1.0,-1.0,9.0,7.0,6.0,6.0,3.5,3.75,2.0
75,75,75,Lecce,Wladimiro Falcone,Marin Pongračić,Federico Baschirotto,Kristoffer Askildsen,Lorenzo Colombo,Joan Gonzàlez,Valentin Gendrey,Lameck Banda,Antonino Gallo,Gabriel Strefezza,Morten Hjulmand,Cremonese,Ionuț Radu,Emanuele Valeri,Charles Pickel,Santiago Ascacíbar,Daniel Ciofani,Matteo Bianchetti,Leonardo Sernicola,Michele Castagnetti,Luka Lochoshvili,David Okereke,Luca Zanimacchia,1,1,Matchweek 8,8,-2.0,-9.0,0.0,-6.0,6.0,2.0,6.0,2.0,3.75,3.4,2.05
76,76,76,Sampdoria,Emil Audero,Tommaso Augello,Gonzalo Villar,Filip Đuričić,Tomás Rincón,Francesco Caputo,Abdelhamid Sabiri,Omar Colley,Jeison Murillo,Manolo Gabbiadini,Bartosz Bereszyński,Monza,Michele Di Gregorio,Pablo Marí,Luca Caldirola,Nicolò Rovella,Stefano Sensi,Gianluca Caprari,Carlos Augusto,Matteo Pessina,Dany Mota,Armando Izzo,Patrick Ciurria,0,3,Matchweek 8,8,-9.0,-10.0,-3.0,-4.0,2.0,4.0,1.0,4.0,3.2,3.4,2.25
77,77,77,Atalanta,Marco Sportiello,Rafael Tolói,Caleb Okoli,Teun Koopmeiners,Luis Muriel,Ademola Lookman,Éderson,Marten de Roon,Hans Hateboer,Giorgio Scalvini,Brandon Soppy,Fiorentina,Pietro Terracciano,Cristiano Biraghi,Giacomo Bonaventura,Riccardo Saponara,Jonathan Ikone,Lorenzo Venuti,Lucas Martínez Quarta,Rolando Mandragora,Antonín Barák,Igor,Christian Kouamé,1,0,Matchweek 8,8,8.0,1.0,5.0,0.0,17.0,9.0,13.0,5.0,4.0,3.5,1.95
78,78,78,Juventus,Wojciech Szczęsny,Gleison Bremer,Manuel Locatelli,Danilo,Weston McKennie,Dušan Vlahović,Alex Sandro,Arkadiusz Milik,Filip Kostić,Leonardo Bonucci,Adrien Rabiot,Bologna,Łukasz Skorupski,Joaquin Sosa,Riccardo Orsolini,Nicolás Domínguez,Marko Arnautović,Nicola Sansone,Kevin Bonifazi,Roberto Soriano,Charalambos Lykogiannis,Lorenzo De Silvestri,Jerdy Schouten,3,0,Matchweek 8,8,4.0,-3.0,1.0,0.0,10.0,6.0,6.0,5.0,6.5,4.33,1.5
79,79,79,Hellas Verona,Lorenzo Montipò,Josh Doig,Miguel Veloso,Isak Hien,Simone Verdi,Darko Lazović,Thomas Henry,Federico Ceccherini,Roberto Piccoli,Koray Günter,Adrien Tameze,Udinese,Marco Silvestri,Sandi Lovrić,Jean-Victor Makengo,Isaac Success,Gerard Deulofeu,Walace,Destiny Udogie,Nehuén Pérez,Jaka Bijol,Roberto Pereyra,Rodrigo Becão,1,2,Matchweek 8,8,-7.0,8.0,-3.0,9.0,5.0,16.0,4.0,15.0,2.2,3.4,3.25
80,80,80,Sassuolo,Andrea Consigli,Rogério,Andrea Pinamonti,Gian Marco Ferrari,Emil Ceide,Davide Frattesi,Jeremy Toljan,Maxime Lopez,Martin Erlic,Kristian Thorstvedt,Armand Lauriente,Inter,André Onana,Denzel Dumfries,Edin Džeko,Lautaro Martínez,Kristjan Asllani,Francesco Acerbi,Hakan Çalhanoğlu,Nicolò Barella,Federico Dimarco,Danilo D'Ambrosio,Alessandro Bastoni,1,2,Matchweek 9,9,2.0,1.0,4.0,-3.0,12.0,12.0,8.0,6.0,1.7,4.2,4.33
81,81,81,Milan,Ciprian Tătărușanu,Ismaël Bennacer,Sandro Tonali,Olivier Giroud,Brahim Díaz,Rafael Leão,Theo Hernández,Pierre Kalulu,Fikayo Tomori,Tommaso Pobega,Matteo Gabbia,Juventus,Wojciech Szczęsny,Gleison Bremer,Manuel Locatelli,Danilo,Dušan Vlahović,Juan Cuadrado,Alex Sandro,Arkadiusz Milik,Filip Kostić,Leonardo Bonucci,Adrien Rabiot,2,0,Matchweek 9,9,7.0,7.0,3.0,2.0,17.0,13.0,10.0,8.0,3.6,3.4,2.05
82,82,82,Bologna,Łukasz Skorupski,Adama Soumaoro,Riccardo Orsolini,Nicolás Domínguez,Marko Arnautović,Gary Medel,Michel Aebischer,Charalambos Lykogiannis,Jhon Lucumí,Jerdy Schouten,Andrea Cambiaso,Sampdoria,Emil Audero,Tommaso Augello,Filip Đuričić,Tomás Rincón,Francesco Caputo,Abdelhamid Sabiri,Ronaldo Vieira,Omar Colley,Jeison Murillo,Manolo Gabbiadini,Bartosz Bereszyński,1,1,Matchweek 9,9,-6.0,-12.0,-3.0,-6.0,6.0,2.0,5.0,1.0,3.6,3.5,2.05
83,83,83,Torino,Vanja Milinković-Savić,Perr Schuurs,Antonio Sanabria,Saša Lukić,Ricardo Rodríguez,Nikola Vlašić,Valentino Lazaro,Koffi Djidji,Ola Aina,Aleksei Miranchuk,Karol Linetty,Empoli,Guglielmo Vicario,Koni De Winter,Sam Lammers,Nedim Bajrami,Răzvan Marin,Tyronne Ebuehi,Filippo Bandinelli,Nicolò Cambiaghi,Nicolas Haas,Sebastiano Luperto,Fabiano Parisi,1,1,Matchweek 9,9,-3.0,-3.0,-3.0,-2.0,10.0,7.0,3.0,5.0,5.0,3.6,1.72
84,84,84,Udinese,Marco Silvestri,Sandi Lovrić,Jean-Victor Makengo,Beto,Gerard Deulofeu,Walace,Destiny Udogie,Nehuén Pérez,Enzo Ebosse,Jaka Bijol,Roberto Pereyra,Atalanta,Marco Sportiello,Joakim Mæhle,Caleb Okoli,Teun Koopmeiners,Luis Muriel,Ademola Lookman,Marten de Roon,Merih Demiral,Hans Hateboer,Giorgio Scalvini,Mario Pašalić,2,2,Matchweek 9,9,9.0,9.0,9.0,4.0,19.0,20.0,15.0,13.0,2.75,3.4,2.5
85,85,85,Salernitana,Luigi Sepe,Flavius Daniliuc,Federico Bonazzoli,Ivan Radovanović,Lassana Coulibaly,Norbert Gyömbér,Giulio Maggiore,Pasquale Mazzocchi,Antonio Candreva,Lorenzo Pirola,Krzysztof Piątek,Hellas Verona,Lorenzo Montipò,Josh Doig,Miguel Veloso,Isak Hien,Simone Verdi,Thomas Henry,Ajdin Hrustic,Federico Ceccherini,Koray Günter,Fabio Depaoli,Adrien Tameze,2,1,Matchweek 9,9,-3.0,-8.0,-6.0,-4.0,7.0,5.0,3.0,4.0,2.87,3.4,2.4
86,86,86,Monza,Michele Di Gregorio,Pablo Marí,Luca Caldirola,Nicolò Rovella,Christian Gytkjær,Stefano Sensi,Gianluca Caprari,Carlos Augusto,Matteo Pessina,Armando Izzo,Patrick Ciurria,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Emmanuel Gyasi,Jakub Kiwior,M'Bala Nzola,Simone Bastoni,Viktor Kovalenko,Kevin Agudelo,Dimitris Nikolaou,2,0,Matchweek 9,9,-7.0,-8.0,2.0,-4.0,7.0,8.0,7.0,4.0,4.0,3.6,1.9
