,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
20,Fiorentina,Bartłomiej Drągowski,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Dušan Vlahović,Gaetano Castrovilli,Christian Kouamé,Federico Ceccherini,Martín Cáceres,Federico Chiesa,Sofyan Amrabat,Sampdoria,Emil Audero,Tommaso Augello,Albin Ekdal,Gastón Ramírez,Morten Thorsby,Lorenzo Tonelli,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Antonio Candreva,1,2,Matchweek 3
21,Sassuolo,Andrea Consigli,Francesco Caputo,Filip Đuričić,Mert Müldür,Vlad Chiricheș,Jeremy Toljan,Domenico Berardi,Gian Marco Ferrari,Mehdi Bourabia,Manuel Locatelli,Grégoire Defrel,Crotone,Alex Cordaz,Vladimir Golemić,Lisandro Magallán,Luca Cigarini,Salvatore Molina,Simeon Nwankwo,Junior Messias,Pedro Pereira,Luca Marrone,Arkadiusz Reca,Miloš Vulić,4,1,Matchweek 3
22,Udinese,Juan Musso,Samir Santos,Thomas Ouwejan,Stefano Okaka,Rodrigo De Paul,Kevin Lasagna,Hidde ter Avest,Tolgay Arslan,Roberto Pereyra,Rodrigo Becão,Sebastien De Maio,Roma,Antonio Mirante,Roger Ibanez,Lorenzo Pellegrini,Edin Džeko,Pedro,Jordan Veretout,Davide Santon,Gianluca Mancini,Marash Kumbulla,Leonardo Spinazzola,Henrikh Mkhitaryan,0,1,Matchweek 3
23,Atalanta,Marco Sportiello,José Luis Palomino,Robin Gosens,Luis Muriel,Papu Gómez,Marten de Roon,Cristian Romero,Berat Djimsiti,Hans Hateboer,Mario Pašalić,Duván Zapata,Cagliari,Alessio Cragno,Diego Godín,Marko Rog,Răzvan Marin,Giovanni Simeone,João Pedro,Nahitan Nández,Charalambos Lykogiannis,Gabriele Zappa,Riccardo Sottil,Sebastian Walukiewicz,5,2,Matchweek 3
24,Benevento,Lorenzo Montipò,Gaetano Letizia,Luca Caldirola,Kamil Glik,Gianluca Caprari,Daam Foulon,Gabriele Moncini,Pasquale Schiattarella,Artur Ioniță,Iago Falque,Përparim Hetemaj,Bologna,Łukasz Skorupski,Aaron Hickey,Andreas Skov Olsen,Takehiro Tomiyasu,Gary Medel,Roberto Soriano,Rodrigo Palacio,Lorenzo De Silvestri,Jerdy Schouten,Mattias Svanberg,Musa Barrow,1,0,Matchweek 3
25,Parma,Luigi Sepe,Giuseppe Pezzella,Yann Karamoh,Jasmin Kurtić,Gastón Brugman,Vincent Laurini,Kastriot Dermaku,Bruno Alves,Hernani,Gervinho,Juraj Kucka,Hellas Verona,Marco Silvestri,Federico Dimarco,Davide Faraoni,Matteo Lovato,Antonín Barák,Andrea Favilli,Ivan Ilić,Yıldırım Mert Çetin,Mattia Zaccagni,Koray Günter,Adrien Tameze,1,0,Matchweek 3
26,Lazio,Thomas Strakosha,Patric,Lucas Leiva,Luis Alberto,Joaquín Correa,Ciro Immobile,Sergej Milinković-Savić,Ștefan Radu,Manuel Lazzari,Francesco Acerbi,Adam Marušić,Inter,Samir Handanović,Achraf Hakimi,Roberto Gagliardini,Stefan de Vrij,Romelu Lukaku,Lautaro Martínez,Ivan Perišić,Arturo Vidal,Nicolò Barella,Milan Škriniar,Alessandro Bastoni,1,1,Matchweek 3
27,Milan,Gianluigi Donnarumma,Davide Calabria,Sandro Tonali,Rafael Leão,Theo Hernández,Brahim Díaz,Simon Kjær,Lorenzo Colombo,Rade Krunić,Matteo Gabbia,Alexis Saelemaekers,Spezia,Rafael,Riccardo Marchizza,Jacopo Sala,Matteo Ricci,Andrey Galabinov,Emmanuel Gyasi,Julian Chabot,Giulio Maggiore,Tommaso Pobega,Martin Erlic,Daniele Verde,3,0,Matchweek 3
28,Napoli,David Ospina,Tiemoué Bakayoko,Fabián Ruiz Peña,Victor Osimhen,Hirving Lozano,Dries Mertens,Matteo Politano,Giovanni Di Lorenzo,Elseid Hysaj,Kalidou Koulibaly,Kostas Manolas,Atalanta,Marco Sportiello,Rafael Tolói,José Luis Palomino,Robin Gosens,Papu Gómez,Marten de Roon,Cristian Romero,Fabio Depaoli,Josip Iličić,Mario Pašalić,Duván Zapata,4,1,Matchweek 4
29,Sampdoria,Emil Audero,Tommaso Augello,Albin Ekdal,Gastón Ramírez,Jakub Jankto,Morten Thorsby,Lorenzo Tonelli,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Antonio Candreva,Lazio,Thomas Strakosha,Patric,Lucas Leiva,Djavan Anderson,Luis Alberto,Joaquín Correa,Wesley Hoedt,Marco Parolo,Felipe Caicedo,Sergej Milinković-Savić,Francesco Acerbi,3,0,Matchweek 4
30,Inter,Samir Handanović,Achraf Hakimi,Stefan de Vrij,Romelu Lukaku,Lautaro Martínez,Aleksandar Kolarov,Ivan Perišić,Arturo Vidal,Nicolò Barella,Danilo D'Ambrosio,Marcelo Brozović,Milan,Gianluigi Donnarumma,Davide Calabria,Ismaël Bennacer,Hakan Çalhanoğlu,Zlatan Ibrahimović,Alessio Romagnoli,Rafael Leão,Theo Hernández,Simon Kjær,Alexis Saelemaekers,Franck Kessié,1,2,Matchweek 4
31,Crotone,Alex Cordaz,Lisandro Magallán,Luca Cigarini,Sebastiano Luperto,Salvatore Molina,Simeon Nwankwo,Junior Messias,Pedro Pereira,Luca Marrone,Arkadiusz Reca,Miloš Vulić,Juventus,Gianluigi Buffon,Arthur Melo,Álvaro Morata,Danilo,Leonardo Bonucci,Federico Chiesa,Merih Demiral,Rodrigo Bentancur,Gianluca Frabotta,Manolo Portanova,Dejan Kulusevski,1,1,Matchweek 4
32,Bologna,Łukasz Skorupski,Aaron Hickey,Riccardo Orsolini,Takehiro Tomiyasu,Roberto Soriano,Danilo Larangeira,Rodrigo Palacio,Lorenzo De Silvestri,Jerdy Schouten,Mattias Svanberg,Musa Barrow,Sassuolo,Andrea Consigli,Francesco Caputo,Filip Đuričić,Mert Müldür,Vlad Chiricheș,Hamed Junior Traorè,Domenico Berardi,Gian Marco Ferrari,Mehdi Bourabia,Manuel Locatelli,Giorgos Kyriakopoulos,3,4,Matchweek 4
33,Torino,Salvatore Sirigu,Lyanco,Saša Lukić,Andrea Belotti,Ricardo Rodríguez,Soualiho Meïté,Federico Bonazzoli,Mërgim Vojvoda,Nicolas Nkoulou,Karol Linetty,Tomás Rincón,Cagliari,Alessio Cragno,Diego Godín,Marko Rog,Răzvan Marin,Giovanni Simeone,João Pedro,Nahitan Nández,Charalambos Lykogiannis,Gabriele Zappa,Riccardo Sottil,Sebastian Walukiewicz,2,3,Matchweek 4
34,Spezia,Ivan Provedel,Gennaro Acampora,Jacopo Sala,Matteo Ricci,Emmanuel Gyasi,Claudio Terzi,Simone Bastoni,Julian Chabot,Alessandro Deiola,Daniele Verde,Roberto Piccoli,Fiorentina,Bartłomiej Drągowski,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Franck Ribéry,Dušan Vlahović,Gaetano Castrovilli,Germán Pezzella,Pol Lirola,Martín Cáceres,Sofyan Amrabat,2,2,Matchweek 4
35,Udinese,Nícolas Andrade,Samir Santos,Thomas Ouwejan,Stefano Okaka,Rodrigo De Paul,Kevin Lasagna,Hidde ter Avest,Tolgay Arslan,Roberto Pereyra,Rodrigo Becão,Sebastien De Maio,Parma,Luigi Sepe,Simone Iacoponi,Giuseppe Pezzella,Riccardo Gagliolo,Yann Karamoh,Jasmin Kurtić,Gastón Brugman,Vincent Laurini,Hernani,Gervinho,Juraj Kucka,3,2,Matchweek 4
36,Roma,Antonio Mirante,Roger Ibanez,Bryan Cristante,Lorenzo Pellegrini,Edin Džeko,Pedro,Jordan Veretout,Davide Santon,Gianluca Mancini,Leonardo Spinazzola,Henrikh Mkhitaryan,Benevento,Lorenzo Montipò,Gaetano Letizia,Luca Caldirola,Gianluca Lapadula,Bryan Dabo,Kamil Glik,Gianluca Caprari,Daam Foulon,Pasquale Schiattarella,Artur Ioniță,Iago Falque,5,2,Matchweek 4
37,Hellas Verona,Marco Silvestri,Davide Faraoni,Matteo Lovato,Darko Lazović,Andrea Favilli,Ivan Ilić,Federico Ceccherini,Ronaldo Vieira,Alan Empereur,Adrien Tameze,Ebrima Colley,Genoa,Mattia Perin,Cristián Zapata,Mattia Bani,Paolo Ghiglione,Goran Pandev,Ivan Radovanović,Milan Badelj,Andrea Masiello,Eldor Shomurodov,Nicolò Rovella,Lennart-Marten Czyborra,0,0,Matchweek 4
38,Sassuolo,Andrea Consigli,Kaan Ayhan,Maxime Lopez,Francesco Caputo,Filip Đuričić,Giacomo Raspadori,Vlad Chiricheș,Domenico Berardi,Gian Marco Ferrari,Manuel Locatelli,Giorgos Kyriakopoulos,Torino,Salvatore Sirigu,Gleison Bremer,Lyanco,Saša Lukić,Andrea Belotti,Ricardo Rodríguez,Soualiho Meïté,Simone Verdi,Mërgim Vojvoda,Karol Linetty,Tomás Rincón,3,3,Matchweek 5
39,Atalanta,Marco Sportiello,Bosko Sutalo,José Luis Palomino,Sam Lammers,Papu Gómez,Marten de Roon,Berat Djimsiti,Johan Mojica,Fabio Depaoli,Josip Iličić,Mario Pašalić,Sampdoria,Emil Audero,Tommaso Augello,Albin Ekdal,Gastón Ramírez,Jakub Jankto,Morten Thorsby,Lorenzo Tonelli,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,1,3,Matchweek 5
40,Genoa,Mattia Perin,Cristián Zapata,Edoardo Goldaniga,Valon Behrami,Mattia Bani,Paolo Ghiglione,Goran Pandev,Marko Pjaca,Milan Badelj,Nicolò Rovella,Lennart-Marten Czyborra,Inter,Samir Handanović,Romelu Lukaku,Lautaro Martínez,Andrea Ranocchia,Ivan Perišić,Arturo Vidal,Christian Eriksen,Danilo D'Ambrosio,Matteo Darmian,Marcelo Brozović,Alessandro Bastoni,0,2,Matchweek 5
41,Lazio,Pepe Reina,Patric,Lucas Leiva,Luis Alberto,Joaquín Correa,Wesley Hoedt,Ciro Immobile,Francesco Acerbi,Adam Marušić,Jean-Daniel Akpa-Akpro,Mohamed Fares,Bologna,Łukasz Skorupski,Aaron Hickey,Riccardo Orsolini,Nicola Sansone,Takehiro Tomiyasu,Roberto Soriano,Danilo Larangeira,Rodrigo Palacio,Lorenzo De Silvestri,Jerdy Schouten,Mattias Svanberg,2,1,Matchweek 5
42,Cagliari,Alessio Cragno,Diego Godín,Marko Rog,Răzvan Marin,Giovanni Simeone,João Pedro,Nahitan Nández,Charalambos Lykogiannis,Gabriele Zappa,Riccardo Sottil,Sebastian Walukiewicz,Crotone,Alex Cordaz,Vladimir Golemić,Lisandro Magallán,Luca Cigarini,Ahmad Benali,Sebastiano Luperto,Salvatore Molina,Simeon Nwankwo,Junior Messias,Pedro Pereira,Arkadiusz Reca,4,2,Matchweek 5
43,Parma,Luigi Sepe,Simone Iacoponi,Giuseppe Pezzella,Riccardo Gagliolo,Alberto Grassi,Andreas Cornelius,Jasmin Kurtić,Gastón Brugman,Hernani,Gervinho,Juraj Kucka,Spezia,Ivan Provedel,Jacopo Sala,Lucien Agoume,Emmanuel Gyasi,Paolo Bartolomei,M'Bala Nzola,Claudio Terzi,Simone Bastoni,Julian Chabot,Tommaso Pobega,Kevin Agudelo,2,2,Matchweek 5
44,Benevento,Lorenzo Montipò,Gaetano Letizia,Luca Caldirola,Gianluca Lapadula,Bryan Dabo,Kamil Glik,Gianluca Caprari,Daam Foulon,Roberto Insigne,Pasquale Schiattarella,Artur Ioniță,Napoli,Alex Meret,Tiemoué Bakayoko,Mário Rui,Fabián Ruiz Peña,Victor Osimhen,Hirving Lozano,Dries Mertens,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Kostas Manolas,1,2,Matchweek 5
45,Fiorentina,Bartłomiej Drągowski,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Dušan Vlahović,Gaetano Castrovilli,Germán Pezzella,Pol Lirola,Martín Cáceres,Sofyan Amrabat,José Callejón,Udinese,Nícolas Andrade,Samir Santos,Thomas Ouwejan,Stefano Okaka,Rodrigo De Paul,Kevin Lasagna,Nahuel Molina,Tolgay Arslan,Roberto Pereyra,Rodrigo Becão,Sebastien De Maio,3,2,Matchweek 5
46,Juventus,Wojciech Szczęsny,Arthur Melo,Aaron Ramsey,Álvaro Morata,Paulo Dybala,Danilo,Juan Cuadrado,Leonardo Bonucci,Adrien Rabiot,Merih Demiral,Federico Bernardeschi,Hellas Verona,Marco Silvestri,Davide Faraoni,Matteo Lovato,Darko Lazović,Federico Ceccherini,Mattia Zaccagni,Ronaldo Vieira,Nikola Kalinić,Alan Empereur,Adrien Tameze,Ebrima Colley,1,1,Matchweek 5
47,Milan,Ciprian Tătărușanu,Davide Calabria,Ismaël Bennacer,Hakan Çalhanoğlu,Zlatan Ibrahimović,Alessio Romagnoli,Rafael Leão,Theo Hernández,Simon Kjær,Alexis Saelemaekers,Franck Kessié,Roma,Antonio Mirante,Rick Karsdorp,Roger Ibanez,Lorenzo Pellegrini,Edin Džeko,Pedro,Jordan Veretout,Gianluca Mancini,Marash Kumbulla,Leonardo Spinazzola,Henrikh Mkhitaryan,3,3,Matchweek 5
48,Crotone,Alex Cordaz,Lisandro Magallán,Ahmad Benali,Sebastiano Luperto,Niccolò Zanellato,Simeon Nwankwo,Junior Messias,Pedro Pereira,Luca Marrone,Arkadiusz Reca,Miloš Vulić,Atalanta,Marco Sportiello,Rafael Tolói,Luis Muriel,Papu Gómez,Remo Freuler,Cristian Romero,Ruslan Malinovskyi,Berat Djimsiti,Johan Mojica,Hans Hateboer,Mario Pašalić,1,2,Matchweek 6
49,Inter,Samir Handanović,Achraf Hakimi,Roberto Gagliardini,Stefan de Vrij,Lautaro Martínez,Aleksandar Kolarov,Andrea Ranocchia,Ivan Perišić,Nicolò Barella,Christian Eriksen,Matteo Darmian,Parma,Luigi Sepe,Simone Iacoponi,Giuseppe Pezzella,Botond Balogh,Riccardo Gagliolo,Alberto Grassi,Andreas Cornelius,Jasmin Kurtić,Hernani,Gervinho,Juraj Kucka,2,2,Matchweek 6
50,Bologna,Łukasz Skorupski,Aaron Hickey,Riccardo Orsolini,Takehiro Tomiyasu,Roberto Soriano,Danilo Larangeira,Rodrigo Palacio,Lorenzo De Silvestri,Jerdy Schouten,Mattias Svanberg,Musa Barrow,Cagliari,Alessio Cragno,Diego Godín,Marko Rog,Răzvan Marin,Giovanni Simeone,João Pedro,Nahitan Nández,Charalambos Lykogiannis,Gabriele Zappa,Riccardo Sottil,Sebastian Walukiewicz,3,2,Matchweek 6
51,Udinese,Juan Musso,Samir Santos,Stefano Okaka,Gerard Deulofeu,Rodrigo De Paul,Jens Stryger Larsen,Tolgay Arslan,Ignacio Pussetto,Roberto Pereyra,Rodrigo Becão,Sebastien De Maio,Milan,Gianluigi Donnarumma,Davide Calabria,Ismaël Bennacer,Hakan Çalhanoğlu,Zlatan Ibrahimović,Alessio Romagnoli,Rafael Leão,Theo Hernández,Simon Kjær,Alexis Saelemaekers,Franck Kessié,1,2,Matchweek 6
52,Torino,Salvatore Sirigu,Gleison Bremer,Lyanco,Saša Lukić,Andrea Belotti,Ricardo Rodríguez,Soualiho Meïté,Simone Verdi,Mërgim Vojvoda,Karol Linetty,Tomás Rincón,Lazio,Pepe Reina,Luiz Felipe,Patric,Andreas Pereira,Joaquín Correa,Wesley Hoedt,Marco Parolo,Sergej Milinković-Savić,Francesco Acerbi,Vedat Muriqi,Mohamed Fares,3,4,Matchweek 6
53,Spezia,Ivan Provedel,Matteo Ricci,Paolo Bartolomei,Diego Farias,M'Bala Nzola,Claudio Terzi,Simone Bastoni,Salvador Ferrer,Julian Chabot,Tommaso Pobega,Daniele Verde,Juventus,Gianluigi Buffon,Arthur Melo,Álvaro Morata,Paulo Dybala,Danilo,Weston McKennie,Juan Cuadrado,Leonardo Bonucci,Federico Chiesa,Merih Demiral,Rodrigo Bentancur,1,4,Matchweek 6
54,Napoli,David Ospina,Tiemoué Bakayoko,Fabián Ruiz Peña,Victor Osimhen,Hirving Lozano,Dries Mertens,Matteo Politano,Giovanni Di Lorenzo,Elseid Hysaj,Kalidou Koulibaly,Kostas Manolas,Sassuolo,Andrea Consigli,Kaan Ayhan,Rogério,Jeremie Boga,Maxime Lopez,Mert Müldür,Giacomo Raspadori,Vlad Chiricheș,Hamed Junior Traorè,Gian Marco Ferrari,Manuel Locatelli,0,2,Matchweek 6
55,Roma,Antonio Mirante,Rick Karsdorp,Roger Ibanez,Chris Smalling,Lorenzo Pellegrini,Edin Džeko,Pedro,Jordan Veretout,Gianluca Mancini,Leonardo Spinazzola,Henrikh Mkhitaryan,Fiorentina,Bartłomiej Drągowski,Lucas Martínez Quarta,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Franck Ribéry,Gaetano Castrovilli,Pol Lirola,Martín Cáceres,Sofyan Amrabat,José Callejón,2,0,Matchweek 6
56,Sampdoria,Emil Audero,Tommaso Augello,Albin Ekdal,Gastón Ramírez,Jakub Jankto,Morten Thorsby,Lorenzo Tonelli,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Genoa,Mattia Perin,Cristián Zapata,Domenico Criscito,Edoardo Goldaniga,Lukas Lerager,Gianluca Scamacca,Davide Biraschi,Miha Zajc,Goran Pandev,Milan Badelj,Nicolò Rovella,1,1,Matchweek 6
