,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
179,Empoli,Guglielmo Vicario,Martin Satriano,Jean-Daniel Akpa-Akpro,Răzvan Marin,Francesco Caputo,Tyronne Ebuehi,Filippo Bandinelli,Sebastiano Luperto,Ardian Ismajli,Tommaso Baldanzi,Fabiano Parisi,Sampdoria,Emil Audero,Bruno Amione,Tommaso Augello,Valerio Verre,Filip Đuričić,Sam Lammers,Ronaldo Vieira,Omar Colley,Bram Nuytinck,Manolo Gabbiadini,Mehdi Léris,1,0,Matchweek 18
180,Hellas Verona,Lorenzo Montipò,Josh Doig,Isak Hien,Darko Lazović,Kevin Lasagna,Ivan Ilić,Federico Ceccherini,Milan Đurić,Paweł Dawidowicz,Fabio Depaoli,Adrien Tameze,Lecce,Wladimiro Falcone,Federico Baschirotto,Lorenzo Colombo,Federico Di Francesco,Joan Gonzàlez,Valentin Gendrey,Antonino Gallo,Gabriel Strefezza,Alexis Blin,Morten Hjulmand,Samuel Umtiti,2,0,Matchweek 19
181,Salernitana,Guillermo Ochoa,Domagoj Bradarić,Flavius Daniliuc,Tonny Vilhena,Lassana Coulibaly,Norbert Gyömbér,Boulaye Dia,Hans Nicolussi Caviglia,Antonio Candreva,Lorenzo Pirola,Krzysztof Piątek,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Elif Elmas,Victor Osimhen,Hirving Lozano,Amir Rrahmani,Piotr Zieliński,Giovanni Di Lorenzo,Stanislav Lobotka,Andre-Frank Zambo Anguissa,0,2,Matchweek 19
182,Fiorentina,Pietro Terracciano,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Riccardo Saponara,Jonathan Ikone,Lorenzo Venuti,Alfred Duncan,Sofyan Amrabat,Igor,Christian Kouamé,Torino,Vanja Milinković-Savić,Alessandro Buongiorno,Ricardo Rodríguez,Nikola Vlašić,Wilfried Singo,Michel Ndary Adopo,Demba Seck,Koffi Djidji,Mërgim Vojvoda,Samuele Ricci,Aleksei Miranchuk,0,1,Matchweek 19
183,Sampdoria,Emil Audero,Bruno Amione,Tommaso Augello,Filip Đuričić,Sam Lammers,Abdelhamid Sabiri,Omar Colley,Bram Nuytinck,Harry Winks,Manolo Gabbiadini,Mehdi Léris,Udinese,Marco Silvestri,Tolgay Arslan,Isaac Success,Beto,Walace,Destiny Udogie,Nehuén Pérez,Kingsley Ehizibue,Lazar Samardzic,Jaka Bijol,Rodrigo Becão,0,1,Matchweek 19
184,Monza,Michele Di Gregorio,Marlon,Luca Caldirola,Pepín,Gianluca Caprari,Samuele Birindelli,Carlos Augusto,Matteo Pessina,Andrea Petagna,Armando Izzo,Patrick Ciurria,Sassuolo,Gianluca Pegolo,Rogério,Domenico Berardi,Gian Marco Ferrari,Pedro Obiang,Davide Frattesi,Jeremy Toljan,Hamed Junior Traorè,Martin Erlic,Armand Lauriente,Grégoire Defrel,1,1,Matchweek 19
185,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Daniele Verde,Emmanuel Gyasi,Arkadiusz Reca,Petko Hristov,Kelvin Amian,Mattia Caldara,Kevin Agudelo,Roma,Rui Patrício,Roger Ibanez,Bryan Cristante,Chris Smalling,Nemanja Matić,Tammy Abraham,Zeki Çelik,Paulo Dybala,Gianluca Mancini,Nicola Zalewski,Stephan El Shaarawy,0,2,Matchweek 19
186,Juventus,Wojciech Szczęsny,Gleison Bremer,Manuel Locatelli,Danilo,Weston McKennie,Alex Sandro,Arkadiusz Milik,Filip Kostić,Ángel Di María,Adrien Rabiot,Nicolò Fagioli,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,José Luis Palomino,Jeremie Boga,Ademola Lookman,Éderson,Marten de Roon,Rasmus Højlund,Hans Hateboer,Giorgio Scalvini,3,3,Matchweek 19
187,Bologna,Łukasz Skorupski,Stefan Posch,Adama Soumaoro,Nikola Moro,Riccardo Orsolini,Nicolás Domínguez,Lewis Ferguson,Roberto Soriano,Charalambos Lykogiannis,Jhon Lucumí,Musa Barrow,Cremonese,Marco Carnesecchi,Emanuele Valeri,Johan Vásquez,Charles Pickel,Daniel Ciofani,Leonardo Sernicola,Michele Castagnetti,Vlad Chiricheș,Alex Ferrari,Soualiho Meïté,David Okereke,1,1,Matchweek 19
188,Inter,André Onana,Stefan de Vrij,Lautaro Martínez,Joaquín Correa,Hakan Çalhanoğlu,Henrikh Mkhitaryan,Nicolò Barella,Federico Dimarco,Matteo Darmian,Milan Škriniar,Alessandro Bastoni,Empoli,Guglielmo Vicario,Koni De Winter,Liam Henderson,Nedim Bajrami,Jean-Daniel Akpa-Akpro,Francesco Caputo,Tyronne Ebuehi,Filippo Bandinelli,Nicolò Cambiaghi,Sebastiano Luperto,Fabiano Parisi,0,1,Matchweek 19
189,Lazio,Ivan Provedel,Felipe Anderson,Pedro,Luis Alberto,Alessio Romagnoli,Nicolò Casale,Mattia Zaccagni,Sergej Milinković-Savić,Elseid Hysaj,Danilo Cataldi,Adam Marušić,Milan,Ciprian Tătărușanu,Davide Calabria,Ismaël Bennacer,Sandro Tonali,Olivier Giroud,Brahim Díaz,Rafael Leão,Pierre Kalulu,Sergiño Dest,Fikayo Tomori,Junior Messias,4,0,Matchweek 19
190,Bologna,Łukasz Skorupski,Stefan Posch,Adama Soumaoro,Nikola Moro,Riccardo Orsolini,Joshua Zirkzee,Lewis Ferguson,Roberto Soriano,Jhon Lucumí,Jerdy Schouten,Andrea Cambiaso,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Emmanuel Gyasi,Arkadiusz Reca,Viktor Kovalenko,Kelvin Amian,Mattia Caldara,Kevin Agudelo,Dimitris Nikolaou,2,0,Matchweek 20
191,Lecce,Wladimiro Falcone,Federico Baschirotto,Lorenzo Colombo,Valentin Gendrey,Gabriel Strefezza,Remi Oudin,Alexis Blin,Youssef Maleh,Morten Hjulmand,Samuel Umtiti,Giuseppe Pezzella,Salernitana,Guillermo Ochoa,Dylan Bronn,Domagoj Bradarić,Junior Sambia,Emil Bohinen,Tonny Vilhena,William Troost-Ekong,Lassana Coulibaly,Boulaye Dia,Antonio Candreva,Krzysztof Piątek,1,2,Matchweek 20
192,Empoli,Guglielmo Vicario,Liberato Cacace,Koni De Winter,Martin Satriano,Jean-Daniel Akpa-Akpro,Răzvan Marin,Francesco Caputo,Tyronne Ebuehi,Filippo Bandinelli,Sebastiano Luperto,Tommaso Baldanzi,Torino,Vanja Milinković-Savić,Brian Bayeye,Perr Schuurs,Alessandro Buongiorno,Ricardo Rodríguez,Nikola Vlašić,Demba Seck,Mërgim Vojvoda,Samuele Ricci,Nemanja Radonjić,Karol Linetty,2,2,Matchweek 20
193,Cremonese,Marco Carnesecchi,Emanuele Valeri,Johan Vásquez,Daniel Ciofani,Matteo Bianchetti,Leonardo Sernicola,Michele Castagnetti,Vlad Chiricheș,Marco Benassi,Soualiho Meïté,David Okereke,Inter,André Onana,Denzel Dumfries,Roberto Gagliardini,Edin Džeko,Lautaro Martínez,Francesco Acerbi,Hakan Çalhanoğlu,Henrikh Mkhitaryan,Federico Dimarco,Matteo Darmian,Alessandro Bastoni,1,2,Matchweek 20
194,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,Teun Koopmeiners,Jeremie Boga,Ademola Lookman,Marten de Roon,Rasmus Højlund,Berat Djimsiti,Hans Hateboer,Giorgio Scalvini,Sampdoria,Emil Audero,Bruno Amione,Tommaso Augello,Filip Đuričić,Tomás Rincón,Sam Lammers,Bram Nuytinck,Harry Winks,Manolo Gabbiadini,Nicola Murru,Mehdi Léris,2,0,Matchweek 20
195,Milan,Ciprian Tătărușanu,Davide Calabria,Sandro Tonali,Olivier Giroud,Ante Rebić,Theo Hernández,Pierre Kalulu,Rade Krunić,Matteo Gabbia,Alexis Saelemaekers,Charles De Ketelaere,Sassuolo,Andrea Consigli,Riccardo Marchizza,Rogério,Domenico Berardi,Pedro Obiang,Davide Frattesi,Hamed Junior Traorè,Martin Erlic,Ruan,Armand Lauriente,Grégoire Defrel,2,5,Matchweek 20
196,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Gleison Bremer,Danilo,Federico Gatti,Filip Kostić,Moise Kean,Ángel Di María,Adrien Rabiot,Leandro Paredes,Nicolò Fagioli,Monza,Michele Di Gregorio,Pablo Marí,Luca Caldirola,Nicolò Rovella,Pepín,Gianluca Caprari,Carlos Augusto,Matteo Pessina,Dany Mota,Armando Izzo,Patrick Ciurria,0,2,Matchweek 20
197,Lazio,Ivan Provedel,Felipe Anderson,Pedro,Luis Alberto,Alessio Romagnoli,Nicolò Casale,Mattia Zaccagni,Sergej Milinković-Savić,Elseid Hysaj,Danilo Cataldi,Adam Marušić,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Luka Jović,Luca Ranieri,Nicolás González,Sofyan Amrabat,Antonín Barák,Christian Kouamé,1,1,Matchweek 20
198,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Victor Osimhen,Hirving Lozano,Amir Rrahmani,Piotr Zieliński,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Andre-Frank Zambo Anguissa,Roma,Rui Patrício,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Nemanja Matić,Tammy Abraham,Paulo Dybala,Gianluca Mancini,Leonardo Spinazzola,Nicola Zalewski,2,1,Matchweek 20
199,Udinese,Marco Silvestri,Tolgay Arslan,Isaac Success,Beto,Walace,Destiny Udogie,Nehuén Pérez,Kingsley Ehizibue,Lazar Samardzic,Jaka Bijol,Rodrigo Becão,Hellas Verona,Lorenzo Montipò,Isak Hien,Darko Lazović,Kevin Lasagna,Federico Ceccherini,Milan Đurić,Giangiacomo Magnani,Jayden Braaf,Fabio Depaoli,Adrien Tameze,Ibrahim Sulemana,1,1,Matchweek 20
200,Cremonese,Marco Carnesecchi,Emanuele Valeri,Johan Vásquez,Charles Pickel,Daniel Ciofani,Leonardo Sernicola,Vlad Chiricheș,Alex Ferrari,Marco Benassi,Soualiho Meïté,Cyriel Dessers,Lecce,Wladimiro Falcone,Federico Baschirotto,Lorenzo Colombo,Federico Di Francesco,Joan Gonzàlez,Valentin Gendrey,Antonino Gallo,Gabriel Strefezza,Alexis Blin,Morten Hjulmand,Samuel Umtiti,0,2,Matchweek 21
201,Roma,Rui Patrício,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Nemanja Matić,Tammy Abraham,Paulo Dybala,Gianluca Mancini,Nicola Zalewski,Stephan El Shaarawy,Empoli,Guglielmo Vicario,Koni De Winter,Martin Satriano,Jean-Daniel Akpa-Akpro,Răzvan Marin,Francesco Caputo,Tyronne Ebuehi,Filippo Bandinelli,Sebastiano Luperto,Tommaso Baldanzi,Fabiano Parisi,2,0,Matchweek 21
202,Sassuolo,Andrea Consigli,Rogério,Matheus Henrique,Domenico Berardi,Pedro Obiang,Davide Frattesi,Nadir Zortea,Martin Erlic,Ruan,Armand Lauriente,Grégoire Defrel,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,Teun Koopmeiners,Ademola Lookman,Éderson,Marten de Roon,Rasmus Højlund,Berat Djimsiti,Hans Hateboer,Giorgio Scalvini,1,0,Matchweek 21
203,Spezia,Bartłomiej Drągowski,Ethan Ampadu,Mehdi Bourabia,Daniele Verde,Arkadiusz Reca,Eldor Shomurodov,Salvatore Esposito,Kelvin Amian,Mattia Caldara,Kevin Agudelo,Dimitris Nikolaou,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Victor Osimhen,Hirving Lozano,Amir Rrahmani,Piotr Zieliński,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Andre-Frank Zambo Anguissa,0,3,Matchweek 21
204,Torino,Vanja Milinković-Savić,Perr Schuurs,Alessandro Buongiorno,Yann Karamoh,Antonio Sanabria,Koffi Djidji,Mërgim Vojvoda,Samuele Ricci,Ola Aina,Aleksei Miranchuk,Karol Linetty,Udinese,Marco Silvestri,Tolgay Arslan,Isaac Success,Beto,Walace,Destiny Udogie,Nehuén Pérez,Kingsley Ehizibue,Lazar Samardzic,Jaka Bijol,Rodrigo Becão,1,0,Matchweek 21
205,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Luka Jović,Riccardo Saponara,Nicolás González,Sofyan Amrabat,Antonín Barák,Igor,Bologna,Łukasz Skorupski,Stefan Posch,Joaquin Sosa,Riccardo Orsolini,Nicolás Domínguez,Joshua Zirkzee,Lewis Ferguson,Roberto Soriano,Jhon Lucumí,Jerdy Schouten,Andrea Cambiaso,1,2,Matchweek 21
206,Inter,André Onana,Edin Džeko,Lautaro Martínez,Francesco Acerbi,Hakan Çalhanoğlu,Henrikh Mkhitaryan,Nicolò Barella,Federico Dimarco,Matteo Darmian,Milan Škriniar,Alessandro Bastoni,Milan,Ciprian Tătărușanu,Davide Calabria,Sandro Tonali,Olivier Giroud,Theo Hernández,Pierre Kalulu,Simon Kjær,Divock Origi,Junior Messias,Rade Krunić,Matteo Gabbia,1,0,Matchweek 21
207,Hellas Verona,Lorenzo Montipò,Josh Doig,Isak Hien,Darko Lazović,Kevin Lasagna,Giangiacomo Magnani,Cyril Ngonge,Fabio Depaoli,Ondrej Duda,Diego Coppola,Adrien Tameze,Lazio,Ivan Provedel,Pedro,Luis Alberto,Alessio Romagnoli,Nicolò Casale,Ciro Immobile,Mattia Zaccagni,Sergej Milinković-Savić,Elseid Hysaj,Danilo Cataldi,Adam Marušić,1,1,Matchweek 21
208,Monza,Michele Di Gregorio,Pablo Marí,Luca Caldirola,Pepín,Gianluca Caprari,Carlos Augusto,Matteo Pessina,Andrea Petagna,Dany Mota,Armando Izzo,Patrick Ciurria,Sampdoria,Emil Audero,Bruno Amione,Tommaso Augello,Filip Đuričić,Sam Lammers,Omar Colley,Bram Nuytinck,Harry Winks,Manolo Gabbiadini,Mehdi Léris,Mickaël Cuisance,2,2,Matchweek 21
209,Salernitana,Guillermo Ochoa,Dylan Bronn,Domagoj Bradarić,Junior Sambia,Tonny Vilhena,William Troost-Ekong,Lassana Coulibaly,Boulaye Dia,Hans Nicolussi Caviglia,Antonio Candreva,Krzysztof Piątek,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Gleison Bremer,Manuel Locatelli,Danilo,Dušan Vlahović,Alex Sandro,Filip Kostić,Fabio Miretti,Ángel Di María,Adrien Rabiot,0,3,Matchweek 21
210,Milan,Ciprian Tătărușanu,Sandro Tonali,Olivier Giroud,Brahim Díaz,Rafael Leão,Theo Hernández,Pierre Kalulu,Simon Kjær,Malick Thiaw,Rade Krunić,Alexis Saelemaekers,Torino,Vanja Milinković-Savić,Perr Schuurs,Alessandro Buongiorno,Antonio Sanabria,Ricardo Rodríguez,Nikola Vlašić,Wilfried Singo,Michel Ndary Adopo,Koffi Djidji,Aleksei Miranchuk,Gvidas Gineitis,1,0,Matchweek 22
211,Empoli,Guglielmo Vicario,Jean-Daniel Akpa-Akpro,Răzvan Marin,Francesco Caputo,Tyronne Ebuehi,Filippo Bandinelli,Nicolò Cambiaghi,Sebastiano Luperto,Ardian Ismajli,Tommaso Baldanzi,Fabiano Parisi,Spezia,Bartłomiej Drągowski,Mehdi Bourabia,Daniele Verde,Emmanuel Gyasi,Arkadiusz Reca,Eldor Shomurodov,Salvatore Esposito,Kelvin Amian,Kevin Agudelo,Dimitris Nikolaou,Przemysław Wiśniewski,2,2,Matchweek 22
212,Lecce,Wladimiro Falcone,Federico Baschirotto,Lorenzo Colombo,Federico Di Francesco,Joan Gonzàlez,Valentin Gendrey,Antonino Gallo,Gabriel Strefezza,Alexis Blin,Morten Hjulmand,Samuel Umtiti,Roma,Rui Patrício,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Nemanja Matić,Tammy Abraham,Paulo Dybala,Gianluca Mancini,Nicola Zalewski,Stephan El Shaarawy,1,1,Matchweek 22
213,Lazio,Ivan Provedel,Felipe Anderson,Luis Alberto,Alessio Romagnoli,Nicolò Casale,Ciro Immobile,Mattia Zaccagni,Sergej Milinković-Savić,Elseid Hysaj,Danilo Cataldi,Adam Marušić,Atalanta,Juan Musso,Rafael Tolói,Teun Koopmeiners,Ademola Lookman,Éderson,Marten de Roon,Rasmus Højlund,Berat Djimsiti,Hans Hateboer,Giorgio Scalvini,Davide Zappacosta,0,2,Matchweek 22
214,Udinese,Marco Silvestri,Sandi Lovrić,Beto,Walace,Destiny Udogie,Nehuén Pérez,Kingsley Ehizibue,Lazar Samardzic,Jaka Bijol,Roberto Pereyra,Rodrigo Becão,Sassuolo,Andrea Consigli,Riccardo Marchizza,Matheus Henrique,Domenico Berardi,Pedro Obiang,Davide Frattesi,Nadir Zortea,Martin Erlic,Ruan,Armand Lauriente,Grégoire Defrel,2,2,Matchweek 22
215,Bologna,Łukasz Skorupski,Stefan Posch,Joaquin Sosa,Riccardo Orsolini,Nicolás Domínguez,Lewis Ferguson,Michel Aebischer,Charalambos Lykogiannis,Jerdy Schouten,Andrea Cambiaso,Giorgos Kyriakopoulos,Monza,Michele Di Gregorio,Giulio Donati,Pablo Marí,Marlon,Nicolò Rovella,Stefano Sensi,Gianluca Caprari,Matteo Pessina,Andrea Petagna,Armando Izzo,Patrick Ciurria,0,1,Matchweek 22
216,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Gleison Bremer,Manuel Locatelli,Danilo,Federico Chiesa,Dušan Vlahović,Alex Sandro,Filip Kostić,Ángel Di María,Adrien Rabiot,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Jonathan Ikone,Luca Ranieri,Nicolás González,Alfred Duncan,Sofyan Amrabat,Christian Kouamé,1,0,Matchweek 22
217,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Victor Osimhen,Hirving Lozano,Amir Rrahmani,Piotr Zieliński,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Andre-Frank Zambo Anguissa,Cremonese,Marco Carnesecchi,Emanuel Aiwum,Johan Vásquez,Charles Pickel,Leonardo Sernicola,Felix Afena-Gyan,Vlad Chiricheș,Alex Ferrari,Marco Benassi,Soualiho Meïté,Frank Tsadjout,3,0,Matchweek 22
218,Hellas Verona,Lorenzo Montipò,Josh Doig,Isak Hien,Darko Lazović,Giangiacomo Magnani,Cyril Ngonge,Fabio Depaoli,Ondrej Duda,Adolfo Gaich,Diego Coppola,Adrien Tameze,Salernitana,Luigi Sepe,Dylan Bronn,Domagoj Bradarić,Federico Bonazzoli,Tonny Vilhena,William Troost-Ekong,Domen Črnigoj,Boulaye Dia,Hans Nicolussi Caviglia,Antonio Candreva,Lorenzo Pirola,1,0,Matchweek 22
219,Sampdoria,Emil Audero,Bruno Amione,Tommaso Augello,Filip Đuričić,Sam Lammers,Bram Nuytinck,Harry Winks,Jeison Murillo,Manolo Gabbiadini,Alessandro Zanoli,Mickaël Cuisance,Inter,André Onana,Stefan de Vrij,Robin Gosens,Lautaro Martínez,Francesco Acerbi,Hakan Çalhanoğlu,Henrikh Mkhitaryan,Nicolò Barella,Matteo Darmian,Milan Škriniar,Romelu Lukaku,0,0,Matchweek 22
220,Sassuolo,Andrea Consigli,Rogério,Matheus Henrique,Davide Frattesi,Nedim Bajrami,Nadir Zortea,Maxime Lopez,Martin Erlic,Ruan,Armand Lauriente,Grégoire Defrel,Napoli,Alex Meret,Kim Min-jae,Elif Elmas,Victor Osimhen,Amir Rrahmani,Mathías Olivera,Matteo Politano,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Andre-Frank Zambo Anguissa,0,2,Matchweek 23
221,Sampdoria,Emil Audero,Bruno Amione,Tommaso Augello,Filip Đuričić,Sam Lammers,Bram Nuytinck,Harry Winks,Jeison Murillo,Manolo Gabbiadini,Mehdi Léris,Mickaël Cuisance,Bologna,Łukasz Skorupski,Stefan Posch,Joaquin Sosa,Riccardo Orsolini,Nicolás Domínguez,Lewis Ferguson,Roberto Soriano,Jhon Lucumí,Jerdy Schouten,Andrea Cambiaso,Musa Barrow,1,2,Matchweek 23
222,Monza,Michele Di Gregorio,Pablo Marí,Marlon,Nicolò Rovella,Gianluca Caprari,Samuele Birindelli,Matteo Pessina,Andrea Petagna,Dany Mota,Armando Izzo,Patrick Ciurria,Milan,Ciprian Tătărușanu,Sandro Tonali,Brahim Díaz,Rafael Leão,Theo Hernández,Pierre Kalulu,Fikayo Tomori,Divock Origi,Malick Thiaw,Junior Messias,Rade Krunić,0,1,Matchweek 23
223,Inter,Samir Handanović,Denzel Dumfries,Edin Džeko,Francesco Acerbi,Henrikh Mkhitaryan,Nicolò Barella,Federico Dimarco,Matteo Darmian,Marcelo Brozović,Romelu Lukaku,Alessandro Bastoni,Udinese,Marco Silvestri,Sandi Lovrić,Beto,Walace,Destiny Udogie,Kingsley Ehizibue,Enzo Ebosse,Florian Thauvin,Jaka Bijol,Roberto Pereyra,Rodrigo Becão,3,1,Matchweek 23
224,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,Teun Koopmeiners,Jeremie Boga,Ademola Lookman,Éderson,Rasmus Højlund,Berat Djimsiti,Merih Demiral,Davide Zappacosta,Lecce,Wladimiro Falcone,Federico Baschirotto,Federico Di Francesco,Alessandro Tuia,Valentin Gendrey,Lameck Banda,Antonino Gallo,Alexis Blin,Youssef Maleh,Morten Hjulmand,Assan Ceesay,1,2,Matchweek 23
225,Salernitana,Luigi Sepe,Dylan Bronn,Domagoj Bradarić,Flavius Daniliuc,Federico Bonazzoli,Tonny Vilhena,Lassana Coulibaly,Domen Črnigoj,Antonio Candreva,Lorenzo Pirola,Krzysztof Piątek,Lazio,Ivan Provedel,Patric,Matías Vecino,Felipe Anderson,Pedro,Luis Alberto,Nicolò Casale,Ciro Immobile,Elseid Hysaj,Danilo Cataldi,Adam Marušić,0,2,Matchweek 23
226,Fiorentina,Pietro Terracciano,Nikola Milenković,Luka Jović,Riccardo Saponara,Aleksa Terzić,Nicolás González,Lorenzo Venuti,Lucas Martínez Quarta,Sofyan Amrabat,Rolando Mandragora,Antonín Barák,Empoli,Guglielmo Vicario,Liberato Cacace,Jean-Daniel Akpa-Akpro,Răzvan Marin,Francesco Caputo,Tyronne Ebuehi,Filippo Bandinelli,Nicolò Cambiaghi,Sebastiano Luperto,Ardian Ismajli,Tommaso Baldanzi,1,1,Matchweek 23
227,Spezia,Bartłomiej Drągowski,Ethan Ampadu,Mehdi Bourabia,Albin Ekdal,Daniele Verde,Emmanuel Gyasi,Arkadiusz Reca,Eldor Shomurodov,Kelvin Amian,Kevin Agudelo,Dimitris Nikolaou,Juventus,Mattia Perin,Manuel Locatelli,Danilo,Dušan Vlahović,Juan Cuadrado,Alex Sandro,Filip Kostić,Moise Kean,Daniele Rugani,Adrien Rabiot,Leandro Paredes,0,2,Matchweek 23
228,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Chris Smalling,Tammy Abraham,Ola Solbakken,Gianluca Mancini,Leonardo Spinazzola,Edoardo Bove,Stephan El Shaarawy,Hellas Verona,Lorenzo Montipò,Josh Doig,Isak Hien,Darko Lazović,Giangiacomo Magnani,Cyril Ngonge,Paweł Dawidowicz,Fabio Depaoli,Ondrej Duda,Adolfo Gaich,Adrien Tameze,1,0,Matchweek 23
229,Torino,Vanja Milinković-Savić,Perr Schuurs,Yann Karamoh,Ivan Ilić,Antonio Sanabria,Ricardo Rodríguez,Koffi Djidji,Mërgim Vojvoda,Ola Aina,Aleksei Miranchuk,Karol Linetty,Cremonese,Marco Carnesecchi,Emanuele Valeri,Emanuel Aiwum,Charles Pickel,Matteo Bianchetti,Leonardo Sernicola,Alex Ferrari,Marco Benassi,Soualiho Meïté,Frank Tsadjout,David Okereke,2,2,Matchweek 23
230,Empoli,Guglielmo Vicario,Liam Henderson,Martin Satriano,Răzvan Marin,Tyronne Ebuehi,Nicolas Haas,Sebastiano Luperto,Ardian Ismajli,Tommaso Baldanzi,Fabiano Parisi,Roberto Piccoli,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Victor Osimhen,Hirving Lozano,Amir Rrahmani,Piotr Zieliński,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Andre-Frank Zambo Anguissa,0,2,Matchweek 24
231,Lecce,Wladimiro Falcone,Federico Baschirotto,Alessandro Tuia,Valentin Gendrey,Lameck Banda,Antonino Gallo,Gabriel Strefezza,Alexis Blin,Youssef Maleh,Morten Hjulmand,Assan Ceesay,Sassuolo,Andrea Consigli,Rogério,Matheus Henrique,Domenico Berardi,Pedro Obiang,Davide Frattesi,Nedim Bajrami,Nadir Zortea,Martin Erlic,Ruan,Grégoire Defrel,0,1,Matchweek 24
232,Bologna,Łukasz Skorupski,Stefan Posch,Joaquin Sosa,Riccardo Orsolini,Nicolás Domínguez,Lewis Ferguson,Roberto Soriano,Jhon Lucumí,Jerdy Schouten,Andrea Cambiaso,Musa Barrow,Inter,André Onana,Denzel Dumfries,Stefan de Vrij,Robin Gosens,Lautaro Martínez,Hakan Çalhanoğlu,Henrikh Mkhitaryan,Matteo Darmian,Marcelo Brozović,Romelu Lukaku,Alessandro Bastoni,1,0,Matchweek 24
233,Salernitana,Guillermo Ochoa,Domagoj Bradarić,Flavius Daniliuc,Junior Sambia,Lassana Coulibaly,Grigoris Kastanos,Domen Črnigoj,Norbert Gyömbér,Antonio Candreva,Lorenzo Pirola,Krzysztof Piątek,Monza,Alessio Cragno,Pablo Marí,Luca Caldirola,Pepín,Christian Gytkjær,Stefano Sensi,Gianluca Caprari,Carlos Augusto,Matteo Pessina,Armando Izzo,Patrick Ciurria,3,0,Matchweek 24
234,Udinese,Marco Silvestri,Adam Masina,Sandi Lovrić,Isaac Success,Beto,Walace,Destiny Udogie,Nehuén Pérez,Kingsley Ehizibue,Roberto Pereyra,Rodrigo Becão,Spezia,Bartłomiej Drągowski,Ethan Ampadu,Mehdi Bourabia,Albin Ekdal,Daniele Verde,Emmanuel Gyasi,Arkadiusz Reca,M'Bala Nzola,Kelvin Amian,Kevin Agudelo,Dimitris Nikolaou,2,2,Matchweek 24
235,Milan,Mike Maignan,Sandro Tonali,Olivier Giroud,Brahim Díaz,Rafael Leão,Theo Hernández,Pierre Kalulu,Fikayo Tomori,Malick Thiaw,Junior Messias,Rade Krunić,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,Teun Koopmeiners,Ademola Lookman,Éderson,Marten de Roon,Rasmus Højlund,Berat Djimsiti,Giorgio Scalvini,Davide Zappacosta,2,0,Matchweek 24
236,Hellas Verona,Lorenzo Montipò,Josh Doig,Davide Faraoni,Isak Hien,Darko Lazović,Kevin Lasagna,Giangiacomo Magnani,Cyril Ngonge,Paweł Dawidowicz,Ondrej Duda,Adrien Tameze,Fiorentina,Pietro Terracciano,Dodô,Arthur Cabral,Jonathan Ikone,Aleksa Terzić,Nicolás González,Lucas Martínez Quarta,Sofyan Amrabat,Rolando Mandragora,Antonín Barák,Igor,0,3,Matchweek 24
