,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form
10,10,Inter,Samir Handanović,Romelu Lukaku,Lautaro Martínez,Aleksandar Kolarov,Ivan Perišić,Ashley Young,Nicolò Barella,Christian Eriksen,Danilo D'Ambrosio,Marcelo Brozović,Alessandro Bastoni,Fiorentina,Bartłomiej Drągowski,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Franck Ribéry,Gaetano Castrovilli,Christian Kouamé,Federico Ceccherini,Martín Cáceres,Federico Chiesa,Sofyan Amrabat,4,3,Matchweek 2,2,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0
11,11,Spezia,Jeroen Zoet,Juan Manuel Ramos,Jacopo Sala,Matteo Ricci,Andrey Galabinov,Emmanuel Gyasi,Paolo Bartolomei,Tommaso Pobega,Martin Erlic,Cristian Dell'Orco,Kevin Agudelo,Sassuolo,Andrea Consigli,Francesco Caputo,Filip Đuričić,Pedro Obiang,Vlad Chiricheș,Jeremy Toljan,Domenico Berardi,Gian Marco Ferrari,Manuel Locatelli,Giorgos Kyriakopoulos,Grégoire Defrel,1,4,Matchweek 2,2,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0
12,12,Hellas Verona,Marco Silvestri,Federico Dimarco,Miguel Veloso,Davide Faraoni,Matteo Lovato,Antonín Barák,Samuel Di Carmine,Yıldırım Mert Çetin,Mattia Zaccagni,Koray Günter,Adrien Tameze,Udinese,Juan Musso,Samir Santos,Stefano Okaka,Rodrigo De Paul,Kevin Lasagna,Hidde ter Avest,Tolgay Arslan,Rodrigo Becão,Sebastien De Maio,Marvin Zeegelaar,Mamadou Coulibaly,1,0,Matchweek 2,2,3.0,-2.0,3.0,-2.0,3.0,0.0,3.0,0.0
13,13,Crotone,Alex Cordaz,Vladimir Golemić,Lisandro Magallán,Luca Cigarini,Denis Drăguș,Salvatore Molina,Niccolò Zanellato,Simeon Nwankwo,Junior Messias,Pedro Pereira,Luca Marrone,Milan,Gianluigi Donnarumma,Davide Calabria,Sandro Tonali,Hakan Çalhanoğlu,Ante Rebić,Theo Hernández,Brahim Díaz,Simon Kjær,Matteo Gabbia,Alexis Saelemaekers,Franck Kessié,0,2,Matchweek 2,2,-3.0,2.0,-3.0,2.0,0.0,3.0,0.0,3.0
14,14,Napoli,Alex Meret,Fabián Ruiz Peña,Victor Osimhen,Hirving Lozano,Dries Mertens,Piotr Zieliński,Giovanni Di Lorenzo,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Kostas Manolas,Genoa,Federico Marchetti,Edoardo Goldaniga,Lukas Lerager,Davide Biraschi,Miha Zajc,Mattia Destro,Marko Pjaca,Milan Badelj,Andrea Masiello,Davide Zappacosta,Luca Pellegrini,6,0,Matchweek 2,2,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
15,15,Roma,Antonio Mirante,Roger Ibanez,Lorenzo Pellegrini,Edin Džeko,Pedro,Jordan Veretout,Davide Santon,Gianluca Mancini,Marash Kumbulla,Leonardo Spinazzola,Henrikh Mkhitaryan,Juventus,Wojciech Szczęsny,Giorgio Chiellini,Cristiano Ronaldo,Aaron Ramsey,Álvaro Morata,Danilo,Weston McKennie,Juan Cuadrado,Leonardo Bonucci,Adrien Rabiot,Dejan Kulusevski,2,2,Matchweek 2,2,-3.0,3.0,-3.0,3.0,0.0,3.0,0.0,3.0
16,16,Bologna,Łukasz Skorupski,Aaron Hickey,Andreas Skov Olsen,Takehiro Tomiyasu,Andrea Poli,Roberto Soriano,Danilo Larangeira,Rodrigo Palacio,Lorenzo De Silvestri,Jerdy Schouten,Musa Barrow,Parma,Luigi Sepe,Simone Iacoponi,Yann Karamoh,Gastón Brugman,Vincent Laurini,Jacopo Dezi,Bruno Alves,Hernani,Gervinho,Juraj Kucka,Matteo Darmian,4,1,Matchweek 2,2,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
17,17,Benevento,Lorenzo Montipò,Luca Caldirola,Christian Maggio,Bryan Dabo,Kamil Glik,Gianluca Caprari,Roberto Insigne,Gabriele Moncini,Pasquale Schiattarella,Artur Ioniță,Federico Barba,Inter,Samir Handanović,Achraf Hakimi,Roberto Gagliardini,Stefan de Vrij,Alexis Sánchez,Romelu Lukaku,Aleksandar Kolarov,Stefano Sensi,Ashley Young,Arturo Vidal,Milan Škriniar,2,5,Matchweek 1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,Udinese,Juan Musso,Samir Santos,Stefano Okaka,Rodrigo De Paul,Kevin Lasagna,Hidde ter Avest,Rodrigo Becão,Martin Palumbo,Sebastien De Maio,Marvin Zeegelaar,Mamadou Coulibaly,Spezia,Jeroen Zoet,Juan Manuel Ramos,Matteo Ricci,Andrey Galabinov,Emmanuel Gyasi,Claudio Terzi,Salvador Ferrer,Julian Chabot,Giulio Maggiore,Alessandro Deiola,Daniele Verde,0,2,Matchweek 1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,Lazio,Thomas Strakosha,Patric,Lucas Leiva,Luis Alberto,Ciro Immobile,Felipe Caicedo,Sergej Milinković-Savić,Ștefan Radu,Manuel Lazzari,Francesco Acerbi,Adam Marušić,Atalanta,Marco Sportiello,Rafael Tolói,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Ruslan Malinovskyi,Berat Djimsiti,Hans Hateboer,Mario Pašalić,Duván Zapata,1,4,Matchweek 1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,Fiorentina,Bartłomiej Drągowski,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Dušan Vlahović,Gaetano Castrovilli,Christian Kouamé,Federico Ceccherini,Martín Cáceres,Federico Chiesa,Sofyan Amrabat,Sampdoria,Emil Audero,Tommaso Augello,Albin Ekdal,Gastón Ramírez,Morten Thorsby,Lorenzo Tonelli,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Antonio Candreva,1,2,Matchweek 3,3,0.0,-4.0,0.0,-4.0,3.0,0.0,3.0,0.0
21,21,Sassuolo,Andrea Consigli,Francesco Caputo,Filip Đuričić,Mert Müldür,Vlad Chiricheș,Jeremy Toljan,Domenico Berardi,Gian Marco Ferrari,Mehdi Bourabia,Manuel Locatelli,Grégoire Defrel,Crotone,Alex Cordaz,Vladimir Golemić,Lisandro Magallán,Luca Cigarini,Salvatore Molina,Simeon Nwankwo,Junior Messias,Pedro Pereira,Luca Marrone,Arkadiusz Reca,Miloš Vulić,4,1,Matchweek 3,3,3.0,-5.0,3.0,-5.0,4.0,0.0,4.0,0.0
22,22,Udinese,Juan Musso,Samir Santos,Thomas Ouwejan,Stefano Okaka,Rodrigo De Paul,Kevin Lasagna,Hidde ter Avest,Tolgay Arslan,Roberto Pereyra,Rodrigo Becão,Sebastien De Maio,Roma,Antonio Mirante,Roger Ibanez,Lorenzo Pellegrini,Edin Džeko,Pedro,Jordan Veretout,Davide Santon,Gianluca Mancini,Marash Kumbulla,Leonardo Spinazzola,Henrikh Mkhitaryan,0,1,Matchweek 3,3,-3.0,-3.0,-3.0,-3.0,0.0,1.0,0.0,1.0
23,23,Atalanta,Marco Sportiello,José Luis Palomino,Robin Gosens,Luis Muriel,Papu Gómez,Marten de Roon,Cristian Romero,Berat Djimsiti,Hans Hateboer,Mario Pašalić,Duván Zapata,Cagliari,Alessio Cragno,Diego Godín,Marko Rog,Răzvan Marin,Giovanni Simeone,João Pedro,Nahitan Nández,Charalambos Lykogiannis,Gabriele Zappa,Riccardo Sottil,Sebastian Walukiewicz,5,2,Matchweek 3,3,5.0,-2.0,5.0,-2.0,6.0,1.0,6.0,1.0
24,24,Benevento,Lorenzo Montipò,Gaetano Letizia,Luca Caldirola,Kamil Glik,Gianluca Caprari,Daam Foulon,Gabriele Moncini,Pasquale Schiattarella,Artur Ioniță,Iago Falque,Përparim Hetemaj,Bologna,Łukasz Skorupski,Aaron Hickey,Andreas Skov Olsen,Takehiro Tomiyasu,Gary Medel,Roberto Soriano,Rodrigo Palacio,Lorenzo De Silvestri,Jerdy Schouten,Mattias Svanberg,Musa Barrow,1,0,Matchweek 3,3,-2.0,1.0,-2.0,1.0,3.0,3.0,3.0,3.0
25,25,Parma,Luigi Sepe,Giuseppe Pezzella,Yann Karamoh,Jasmin Kurtić,Gastón Brugman,Vincent Laurini,Kastriot Dermaku,Bruno Alves,Hernani,Gervinho,Juraj Kucka,Hellas Verona,Marco Silvestri,Federico Dimarco,Davide Faraoni,Matteo Lovato,Antonín Barák,Andrea Favilli,Ivan Ilić,Yıldırım Mert Çetin,Mattia Zaccagni,Koray Günter,Adrien Tameze,1,0,Matchweek 3,3,-5.0,4.0,-5.0,4.0,0.0,6.0,0.0,6.0
26,26,Lazio,Thomas Strakosha,Patric,Lucas Leiva,Luis Alberto,Joaquín Correa,Ciro Immobile,Sergej Milinković-Savić,Ștefan Radu,Manuel Lazzari,Francesco Acerbi,Adam Marušić,Inter,Samir Handanović,Achraf Hakimi,Roberto Gagliardini,Stefan de Vrij,Romelu Lukaku,Lautaro Martínez,Ivan Perišić,Arturo Vidal,Nicolò Barella,Milan Škriniar,Alessandro Bastoni,1,1,Matchweek 3,3,-1.0,4.0,-1.0,4.0,3.0,6.0,3.0,6.0
27,27,Milan,Gianluigi Donnarumma,Davide Calabria,Sandro Tonali,Rafael Leão,Theo Hernández,Brahim Díaz,Simon Kjær,Lorenzo Colombo,Rade Krunić,Matteo Gabbia,Alexis Saelemaekers,Spezia,Rafael,Riccardo Marchizza,Jacopo Sala,Matteo Ricci,Andrey Galabinov,Emmanuel Gyasi,Julian Chabot,Giulio Maggiore,Tommaso Pobega,Martin Erlic,Daniele Verde,3,0,Matchweek 3,3,4.0,-1.0,4.0,-1.0,6.0,3.0,6.0,3.0
28,28,Napoli,David Ospina,Tiemoué Bakayoko,Fabián Ruiz Peña,Victor Osimhen,Hirving Lozano,Dries Mertens,Matteo Politano,Giovanni Di Lorenzo,Elseid Hysaj,Kalidou Koulibaly,Kostas Manolas,Atalanta,Marco Sportiello,Rafael Tolói,José Luis Palomino,Robin Gosens,Papu Gómez,Marten de Roon,Cristian Romero,Fabio Depaoli,Josip Iličić,Mario Pašalić,Duván Zapata,4,1,Matchweek 4,4,7.0,8.0,7.0,8.0,6.0,9.0,6.0,9.0
29,29,Sampdoria,Emil Audero,Tommaso Augello,Albin Ekdal,Gastón Ramírez,Jakub Jankto,Morten Thorsby,Lorenzo Tonelli,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Antonio Candreva,Lazio,Thomas Strakosha,Patric,Lucas Leiva,Djavan Anderson,Luis Alberto,Joaquín Correa,Wesley Hoedt,Marco Parolo,Felipe Caicedo,Sergej Milinković-Savić,Francesco Acerbi,3,0,Matchweek 4,4,-3.0,-1.0,-3.0,-1.0,3.0,4.0,3.0,4.0
30,30,Inter,Samir Handanović,Achraf Hakimi,Stefan de Vrij,Romelu Lukaku,Lautaro Martínez,Aleksandar Kolarov,Ivan Perišić,Arturo Vidal,Nicolò Barella,Danilo D'Ambrosio,Marcelo Brozović,Milan,Gianluigi Donnarumma,Davide Calabria,Ismaël Bennacer,Hakan Çalhanoğlu,Zlatan Ibrahimović,Alessio Romagnoli,Rafael Leão,Theo Hernández,Simon Kjær,Alexis Saelemaekers,Franck Kessié,1,2,Matchweek 4,4,4.0,7.0,4.0,7.0,7.0,9.0,7.0,9.0
31,31,Crotone,Alex Cordaz,Lisandro Magallán,Luca Cigarini,Sebastiano Luperto,Salvatore Molina,Simeon Nwankwo,Junior Messias,Pedro Pereira,Luca Marrone,Arkadiusz Reca,Miloš Vulić,Juventus,Gianluigi Buffon,Arthur Melo,Álvaro Morata,Danilo,Leonardo Bonucci,Federico Chiesa,Merih Demiral,Rodrigo Bentancur,Gianluca Frabotta,Manolo Portanova,Dejan Kulusevski,1,1,Matchweek 4,4,-8.0,4.0,-8.0,4.0,0.0,7.0,0.0,7.0
32,32,Bologna,Łukasz Skorupski,Aaron Hickey,Riccardo Orsolini,Takehiro Tomiyasu,Roberto Soriano,Danilo Larangeira,Rodrigo Palacio,Lorenzo De Silvestri,Jerdy Schouten,Mattias Svanberg,Musa Barrow,Sassuolo,Andrea Consigli,Francesco Caputo,Filip Đuričić,Mert Müldür,Vlad Chiricheș,Hamed Junior Traorè,Domenico Berardi,Gian Marco Ferrari,Mehdi Bourabia,Manuel Locatelli,Giorgos Kyriakopoulos,3,4,Matchweek 4,4,0.0,6.0,0.0,6.0,3.0,7.0,3.0,7.0
33,33,Torino,Salvatore Sirigu,Lyanco,Saša Lukić,Andrea Belotti,Ricardo Rodríguez,Soualiho Meïté,Federico Bonazzoli,Mërgim Vojvoda,Nicolas Nkoulou,Karol Linetty,Tomás Rincón,Cagliari,Alessio Cragno,Diego Godín,Marko Rog,Răzvan Marin,Giovanni Simeone,João Pedro,Nahitan Nández,Charalambos Lykogiannis,Gabriele Zappa,Riccardo Sottil,Sebastian Walukiewicz,2,3,Matchweek 4,4,-2.0,-5.0,-2.0,-5.0,3.0,1.0,3.0,1.0
34,34,Spezia,Ivan Provedel,Gennaro Acampora,Jacopo Sala,Matteo Ricci,Emmanuel Gyasi,Claudio Terzi,Simone Bastoni,Julian Chabot,Alessandro Deiola,Daniele Verde,Roberto Piccoli,Fiorentina,Bartłomiej Drągowski,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Franck Ribéry,Dušan Vlahović,Gaetano Castrovilli,Germán Pezzella,Pol Lirola,Martín Cáceres,Sofyan Amrabat,2,2,Matchweek 4,4,-4.0,-1.0,-4.0,-1.0,3.0,3.0,3.0,3.0
35,35,Udinese,Nícolas Andrade,Samir Santos,Thomas Ouwejan,Stefano Okaka,Rodrigo De Paul,Kevin Lasagna,Hidde ter Avest,Tolgay Arslan,Roberto Pereyra,Rodrigo Becão,Sebastien De Maio,Parma,Luigi Sepe,Simone Iacoponi,Giuseppe Pezzella,Riccardo Gagliolo,Yann Karamoh,Jasmin Kurtić,Gastón Brugman,Vincent Laurini,Hernani,Gervinho,Juraj Kucka,3,2,Matchweek 4,4,-4.0,-4.0,-4.0,-4.0,0.0,3.0,0.0,3.0
36,36,Roma,Antonio Mirante,Roger Ibanez,Bryan Cristante,Lorenzo Pellegrini,Edin Džeko,Pedro,Jordan Veretout,Davide Santon,Gianluca Mancini,Leonardo Spinazzola,Henrikh Mkhitaryan,Benevento,Lorenzo Montipò,Gaetano Letizia,Luca Caldirola,Gianluca Lapadula,Bryan Dabo,Kamil Glik,Gianluca Caprari,Daam Foulon,Pasquale Schiattarella,Artur Ioniță,Iago Falque,5,2,Matchweek 4,4,-2.0,-1.0,-2.0,-1.0,4.0,6.0,4.0,6.0
37,37,Hellas Verona,Marco Silvestri,Davide Faraoni,Matteo Lovato,Darko Lazović,Andrea Favilli,Ivan Ilić,Federico Ceccherini,Ronaldo Vieira,Alan Empereur,Adrien Tameze,Ebrima Colley,Genoa,Mattia Perin,Cristián Zapata,Mattia Bani,Paolo Ghiglione,Goran Pandev,Ivan Radovanović,Milan Badelj,Andrea Masiello,Eldor Shomurodov,Nicolò Rovella,Lennart-Marten Czyborra,0,0,Matchweek 4,4,3.0,-4.0,3.0,-4.0,6.0,3.0,6.0,3.0
38,38,Sassuolo,Andrea Consigli,Kaan Ayhan,Maxime Lopez,Francesco Caputo,Filip Đuričić,Giacomo Raspadori,Vlad Chiricheș,Domenico Berardi,Gian Marco Ferrari,Manuel Locatelli,Giorgos Kyriakopoulos,Torino,Salvatore Sirigu,Gleison Bremer,Lyanco,Saša Lukić,Andrea Belotti,Ricardo Rodríguez,Soualiho Meïté,Simone Verdi,Mërgim Vojvoda,Karol Linetty,Tomás Rincón,3,3,Matchweek 5,5,7.0,-3.0,7.0,-3.0,10.0,3.0,10.0,3.0
39,39,Atalanta,Marco Sportiello,Bosko Sutalo,José Luis Palomino,Sam Lammers,Papu Gómez,Marten de Roon,Berat Djimsiti,Johan Mojica,Fabio Depaoli,Josip Iličić,Mario Pašalić,Sampdoria,Emil Audero,Tommaso Augello,Albin Ekdal,Gastón Ramírez,Jakub Jankto,Morten Thorsby,Lorenzo Tonelli,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,1,3,Matchweek 5,5,5.0,0.0,5.0,0.0,9.0,6.0,9.0,6.0
40,40,Genoa,Mattia Perin,Cristián Zapata,Edoardo Goldaniga,Valon Behrami,Mattia Bani,Paolo Ghiglione,Goran Pandev,Marko Pjaca,Milan Badelj,Nicolò Rovella,Lennart-Marten Czyborra,Inter,Samir Handanović,Romelu Lukaku,Lautaro Martínez,Andrea Ranocchia,Ivan Perišić,Arturo Vidal,Christian Eriksen,Danilo D'Ambrosio,Matteo Darmian,Marcelo Brozović,Alessandro Bastoni,0,2,Matchweek 5,5,-4.0,3.0,-4.0,3.0,4.0,7.0,4.0,7.0
41,41,Lazio,Pepe Reina,Patric,Lucas Leiva,Luis Alberto,Joaquín Correa,Wesley Hoedt,Ciro Immobile,Francesco Acerbi,Adam Marušić,Jean-Daniel Akpa-Akpro,Mohamed Fares,Bologna,Łukasz Skorupski,Aaron Hickey,Riccardo Orsolini,Nicola Sansone,Takehiro Tomiyasu,Roberto Soriano,Danilo Larangeira,Rodrigo Palacio,Lorenzo De Silvestri,Jerdy Schouten,Mattias Svanberg,2,1,Matchweek 5,5,-4.0,-1.0,-4.0,-1.0,4.0,3.0,4.0,3.0
42,42,Cagliari,Alessio Cragno,Diego Godín,Marko Rog,Răzvan Marin,Giovanni Simeone,João Pedro,Nahitan Nández,Charalambos Lykogiannis,Gabriele Zappa,Riccardo Sottil,Sebastian Walukiewicz,Crotone,Alex Cordaz,Vladimir Golemić,Lisandro Magallán,Luca Cigarini,Ahmad Benali,Sebastiano Luperto,Salvatore Molina,Simeon Nwankwo,Junior Messias,Pedro Pereira,Arkadiusz Reca,4,2,Matchweek 5,5,-4.0,-8.0,-4.0,-8.0,4.0,1.0,4.0,1.0
43,43,Parma,Luigi Sepe,Simone Iacoponi,Giuseppe Pezzella,Riccardo Gagliolo,Alberto Grassi,Andreas Cornelius,Jasmin Kurtić,Gastón Brugman,Hernani,Gervinho,Juraj Kucka,Spezia,Ivan Provedel,Jacopo Sala,Lucien Agoume,Emmanuel Gyasi,Paolo Bartolomei,M'Bala Nzola,Claudio Terzi,Simone Bastoni,Julian Chabot,Tommaso Pobega,Kevin Agudelo,2,2,Matchweek 5,5,-5.0,-4.0,-5.0,-4.0,3.0,4.0,3.0,4.0
44,44,Benevento,Lorenzo Montipò,Gaetano Letizia,Luca Caldirola,Gianluca Lapadula,Bryan Dabo,Kamil Glik,Gianluca Caprari,Daam Foulon,Roberto Insigne,Pasquale Schiattarella,Artur Ioniță,Napoli,Alex Meret,Tiemoué Bakayoko,Mário Rui,Fabián Ruiz Peña,Victor Osimhen,Hirving Lozano,Dries Mertens,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Kostas Manolas,1,2,Matchweek 5,5,-4.0,10.0,-4.0,10.0,6.0,9.0,6.0,9.0
45,45,Fiorentina,Bartłomiej Drągowski,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Dušan Vlahović,Gaetano Castrovilli,Germán Pezzella,Pol Lirola,Martín Cáceres,Sofyan Amrabat,José Callejón,Udinese,Nícolas Andrade,Samir Santos,Thomas Ouwejan,Stefano Okaka,Rodrigo De Paul,Kevin Lasagna,Nahuel Molina,Tolgay Arslan,Roberto Pereyra,Rodrigo Becão,Sebastien De Maio,3,2,Matchweek 5,5,-1.0,-3.0,-1.0,-3.0,4.0,3.0,4.0,3.0
46,46,Juventus,Wojciech Szczęsny,Arthur Melo,Aaron Ramsey,Álvaro Morata,Paulo Dybala,Danilo,Juan Cuadrado,Leonardo Bonucci,Adrien Rabiot,Merih Demiral,Federico Bernardeschi,Hellas Verona,Marco Silvestri,Davide Faraoni,Matteo Lovato,Darko Lazović,Federico Ceccherini,Mattia Zaccagni,Ronaldo Vieira,Nikola Kalinić,Alan Empereur,Adrien Tameze,Ebrima Colley,1,1,Matchweek 5,5,4.0,3.0,4.0,3.0,8.0,7.0,8.0,7.0
47,47,Milan,Ciprian Tătărușanu,Davide Calabria,Ismaël Bennacer,Hakan Çalhanoğlu,Zlatan Ibrahimović,Alessio Romagnoli,Rafael Leão,Theo Hernández,Simon Kjær,Alexis Saelemaekers,Franck Kessié,Roma,Antonio Mirante,Rick Karsdorp,Roger Ibanez,Lorenzo Pellegrini,Edin Džeko,Pedro,Jordan Veretout,Gianluca Mancini,Marash Kumbulla,Leonardo Spinazzola,Henrikh Mkhitaryan,3,3,Matchweek 5,5,8.0,1.0,8.0,1.0,12.0,7.0,12.0,7.0
