,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form
10,10,Udinese,Marco Silvestri,Samir Santos,Tolgay Arslan,Jean-Victor Makengo,Walace,Nahuel Molina,Bram Nuytinck,Jens Stryger Larsen,Ignacio Pussetto,Roberto Pereyra,Rodrigo Becão,Venezia,Luca Lezzerini,Pasquale Mazzocchi,Thomas Henry,Dennis Johnsen,Daan Heymans,Gianluca Busio,Michael Svoboda,Mattia Caldara,Pietro Ceccaroni,Domen Črnigoj,David Okereke,3,0,Matchweek 2,2,0.0,-2.0,0.0,-2.0,1.0,0.0,1.0,0.0
11,11,Hellas Verona,Lorenzo Montipò,Davide Faraoni,Antonín Barák,Darko Lazović,Mattia Zaccagni,Ivan Ilić,Federico Ceccherini,Matteo Cancellieri,Koray Günter,Giangiacomo Magnani,Martin Hongla,Inter,Samir Handanović,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Ivan Perišić,Hakan Çalhanoğlu,Nicolò Barella,Matteo Darmian,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,1,3,Matchweek 2,2,-1.0,4.0,-1.0,4.0,0.0,3.0,0.0,3.0
12,12,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,José Luis Palomino,Robin Gosens,Luis Muriel,Remo Freuler,Ruslan Malinovskyi,Berat Djimsiti,Josip Iličić,Mario Pašalić,Bologna,Łukasz Skorupski,Aaron Hickey,Kevin Bonifazi,Riccardo Orsolini,Nicolás Domínguez,Marko Arnautović,Nicola Sansone,Kingsley Michael,Gary Medel,Lorenzo De Silvestri,Mattias Svanberg,0,0,Matchweek 2,2,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0
13,13,Lazio,Pepe Reina,Patric,Lucas Leiva,Felipe Anderson,Pedro,Luis Alberto,Ciro Immobile,Sergej Milinković-Savić,Elseid Hysaj,Manuel Lazzari,Francesco Acerbi,Spezia,Jeroen Zoet,Daniele Verde,Emmanuel Gyasi,Luca Vignali,Ebrima Colley,Simone Bastoni,Salvador Ferrer,Giulio Maggiore,Kelvin Amian,Martin Erlic,Dimitris Nikolaou,6,1,Matchweek 2,2,2.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0
14,14,Fiorentina,Pietro Terracciano,Lucas Martínez Quarta,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,José Callejón,Dušan Vlahović,Gaetano Castrovilli,Erick Pulgar,Nicolás González,Lorenzo Venuti,Torino,Vanja Milinković-Savić,Armando Izzo,Andrea Belotti,Saša Lukić,Ricardo Rodríguez,Wilfried Singo,Antonio Sanabria,Koffi Djidji,Ola Aina,Rolando Mandragora,Karol Linetty,2,1,Matchweek 2,2,-2.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0
15,15,Juventus,Wojciech Szczęsny,Matthijs de Ligt,Danilo,Paulo Dybala,Juan Cuadrado,Alex Sandro,Weston McKennie,Leonardo Bonucci,Federico Chiesa,Adrien Rabiot,Rodrigo Bentancur,Empoli,Guglielmo Vicario,Riccardo Marchizza,Leonardo Mancuso,Patrick Cutrone,Nedim Bajrami,Filippo Bandinelli,Samuele Ricci,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Ardian Ismajli,0,1,Matchweek 2,2,0.0,-2.0,0.0,-2.0,1.0,0.0,1.0,0.0
16,16,Sassuolo,Andrea Consigli,Rogério,Jeremie Boga,Maxime Lopez,Francesco Caputo,Filip Đuričić,Davide Frattesi,Giacomo Raspadori,Vlad Chiricheș,Jeremy Toljan,Gian Marco Ferrari,Sampdoria,Emil Audero,Morten Thorsby,Tommaso Augello,Albin Ekdal,Valerio Verre,Omar Colley,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Antonio Candreva,0,0,Matchweek 2,2,1.0,-1.0,1.0,-1.0,3.0,0.0,3.0,0.0
17,17,Genoa,Salvatore Sirigu,Zinho Vanheusden,Domenico Criscito,Davide Biraschi,Paolo Ghiglione,Caleb Ekuban,Stefano Sturaro,Hernani,Milan Badelj,Andrea Cambiaso,Nicolò Rovella,Napoli,Alex Meret,Mário Rui,Elif Elmas,Fabián Ruiz Peña,Hirving Lozano,Matteo Politano,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Kostas Manolas,Stanislav Lobotka,1,2,Matchweek 2,2,-4.0,2.0,-4.0,2.0,0.0,3.0,0.0,3.0
18,18,Milan,Mike Maignan,Davide Calabria,Sandro Tonali,Olivier Giroud,Brahim Díaz,Rafael Leão,Theo Hernández,Fikayo Tomori,Simon Kjær,Rade Krunić,Alexis Saelemaekers,Cagliari,Boris Radunović,Diego Godín,Răzvan Marin,João Pedro,Alessandro Deiola,Kevin Strootman,Nahitan Nández,Luca Ceppitelli,Dalbert Henrique,Leonardo Pavoletti,Andrea Carboni,4,1,Matchweek 2,2,1.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0
19,19,Salernitana,Vid Belec,Mamadou Coulibaly,Matteo Ruggeri,Paweł Jaroszyński,Federico Bonazzoli,Ramzi Aya,Francesco Di Tacchio,Lassana Coulibaly,Joel Obi,Norbert Gyömbér,Wajdi Kechrida,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Matías Viña,Lorenzo Pellegrini,Tammy Abraham,Carles Pérez,Jordan Veretout,Gianluca Mancini,Henrikh Mkhitaryan,0,4,Matchweek 2,2,-1.0,2.0,-1.0,2.0,0.0,3.0,0.0,3.0
20,20,Empoli,Guglielmo Vicario,Riccardo Marchizza,Leonardo Mancuso,Patrick Cutrone,Nedim Bajrami,Filippo Bandinelli,Samuele Ricci,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Ardian Ismajli,Venezia,Luca Lezzerini,Antonio Vacca,Pasquale Mazzocchi,Mattia Aramu,Thomas Henry,Luca Fiordilino,Dennis Johnsen,Gianluca Busio,David Schnegg,Mattia Caldara,Pietro Ceccaroni,1,2,Matchweek 3,3,-1.0,-5.0,-1.0,-5.0,3.0,0.0,3.0,0.0
21,21,Napoli,David Ospina,Mário Rui,Elif Elmas,Fabián Ruiz Peña,Victor Osimhen,Matteo Politano,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Kostas Manolas,Andre-Frank Zambo Anguissa,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Giorgio Chiellini,Álvaro Morata,Weston McKennie,Luca Pellegrini,Leonardo Bonucci,Federico Bernardeschi,Adrien Rabiot,Manuel Locatelli,Dejan Kulusevski,2,1,Matchweek 3,3,3.0,-1.0,3.0,-1.0,6.0,1.0,6.0,1.0
22,22,Atalanta,Marco Sportiello,Rafael Tolói,Joakim Mæhle,José Luis Palomino,Remo Freuler,Berat Djimsiti,Matteo Pessina,Aleksei Miranchuk,Davide Zappacosta,Mario Pašalić,Duván Zapata,Fiorentina,Pietro Terracciano,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,José Callejón,Dušan Vlahović,Lucas Torreira,Lorenzo Venuti,Alfred Duncan,Riccardo Sottil,Igor,1,2,Matchweek 3,3,1.0,-1.0,1.0,-1.0,4.0,3.0,4.0,3.0
23,23,Sampdoria,Emil Audero,Morten Thorsby,Tommaso Augello,Adrien Silva,Francesco Caputo,Omar Colley,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Antonio Candreva,Inter,Samir Handanović,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Ivan Perišić,Hakan Çalhanoğlu,Nicolò Barella,Federico Dimarco,Matteo Darmian,Milan Škriniar,Marcelo Brozović,2,2,Matchweek 3,3,-1.0,6.0,-1.0,6.0,1.0,6.0,1.0,6.0
24,24,Cagliari,Alessio Cragno,Răzvan Marin,Keita Baldé,João Pedro,Alessandro Deiola,Luca Ceppitelli,Gabriele Zappa,Alberto Grassi,Dalbert Henrique,Sebastian Walukiewicz,Andrea Carboni,Genoa,Salvatore Sirigu,Stefano Sabelli,Domenico Criscito,Davide Biraschi,Goran Pandev,Mattia Destro,Stefano Sturaro,Andrea Cambiaso,Nikola Maksimović,Nicolò Rovella,Abdoulaye Touré,2,3,Matchweek 3,3,-3.0,-5.0,-3.0,-5.0,1.0,0.0,1.0,0.0
25,25,Torino,Vanja Milinković-Savić,Gleison Bremer,David Zima,Saša Lukić,Marko Pjaca,Ricardo Rodríguez,Cristian Ansaldi,Wilfried Singo,Antonio Sanabria,Rolando Mandragora,Karol Linetty,Salernitana,Vid Belec,Mamadou Coulibaly,Matteo Ruggeri,Stefan Strandberg,Federico Bonazzoli,Francesco Di Tacchio,Joel Obi,Norbert Gyömbér,Wajdi Kechrida,Simeon Nwankwo,Riccardo Gagliolo,4,0,Matchweek 3,3,-2.0,-5.0,-2.0,-5.0,0.0,0.0,0.0,0.0
26,26,Spezia,Jeroen Zoet,Jacopo Sala,Viktor Kovalenko,Emmanuel Gyasi,Petko Hristov,Ebrima Colley,Simone Bastoni,Salvador Ferrer,Janis Antiste,Giulio Maggiore,Dimitris Nikolaou,Udinese,Marco Silvestri,Samir Santos,Tolgay Arslan,Gerard Deulofeu,Walace,Nahuel Molina,Bram Nuytinck,Jens Stryger Larsen,Ignacio Pussetto,Roberto Pereyra,Rodrigo Becão,0,1,Matchweek 3,3,-5.0,3.0,-5.0,3.0,1.0,4.0,1.0,4.0
27,27,Milan,Mike Maignan,Davide Calabria,Sandro Tonali,Brahim Díaz,Ante Rebić,Alessio Romagnoli,Rafael Leão,Theo Hernández,Fikayo Tomori,Alessandro Florenzi,Franck Kessié,Lazio,Pepe Reina,Luiz Felipe,Lucas Leiva,Felipe Anderson,Pedro,Luis Alberto,Ciro Immobile,Sergej Milinković-Savić,Elseid Hysaj,Francesco Acerbi,Adam Marušić,2,0,Matchweek 3,3,4.0,7.0,4.0,7.0,6.0,6.0,6.0,6.0
28,28,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Matías Viña,Lorenzo Pellegrini,Tammy Abraham,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,Henrikh Mkhitaryan,Sassuolo,Andrea Consigli,Rogério,Jeremie Boga,Maxime Lopez,Filip Đuričić,Davide Frattesi,Giacomo Raspadori,Vlad Chiricheș,Jeremy Toljan,Domenico Berardi,Gian Marco Ferrari,2,1,Matchweek 3,3,6.0,1.0,6.0,1.0,6.0,4.0,6.0,4.0
29,29,Bologna,Łukasz Skorupski,Aaron Hickey,Kevin Bonifazi,Riccardo Orsolini,Nicolás Domínguez,Marko Arnautović,Gary Medel,Roberto Soriano,Lorenzo De Silvestri,Mattias Svanberg,Musa Barrow,Hellas Verona,Lorenzo Montipò,Davide Faraoni,Antonín Barák,Darko Lazović,Gianluca Caprari,Ivan Ilić,Nicolò Casale,Koray Günter,Paweł Dawidowicz,Adrien Tameze,Giovanni Simeone,1,0,Matchweek 3,3,1.0,-3.0,1.0,-3.0,4.0,0.0,4.0,0.0
30,30,Sassuolo,Andrea Consigli,Rogério,Jeremie Boga,Maxime Lopez,Filip Đuričić,Davide Frattesi,Giacomo Raspadori,Vlad Chiricheș,Jeremy Toljan,Domenico Berardi,Gian Marco Ferrari,Torino,Vanja Milinković-Savić,Gleison Bremer,Tommaso Pobega,Saša Lukić,Ricardo Rodríguez,Josip Brekalo,Wilfried Singo,Antonio Sanabria,Dennis Praet,Koffi Djidji,Ola Aina,0,1,Matchweek 4,4,0.0,2.0,0.0,2.0,4.0,3.0,4.0,3.0
31,31,Genoa,Salvatore Sirigu,Zinho Vanheusden,Domenico Criscito,Filippo Melegoni,Mattia Destro,Milan Badelj,Andrea Cambiaso,Nikola Maksimović,Nicolò Rovella,Mohamed Fares,Abdoulaye Touré,Fiorentina,Bartłomiej Drągowski,Lucas Martínez Quarta,Cristiano Biraghi,Giacomo Bonaventura,José Callejón,Dušan Vlahović,Gaetano Castrovilli,Erick Pulgar,Nicolás González,Álvaro Odriozola,Igor,1,2,Matchweek 4,4,-4.0,0.0,-4.0,0.0,3.0,6.0,3.0,6.0
32,32,Inter,Samir Handanović,Denzel Dumfries,Stefan de Vrij,Matías Vecino,Lautaro Martínez,Joaquín Correa,Nicolò Barella,Federico Dimarco,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,Bologna,Łukasz Skorupski,Aaron Hickey,Kevin Bonifazi,Nicolás Domínguez,Marko Arnautović,Nicola Sansone,Andreas Skov Olsen,Gary Medel,Roberto Soriano,Lorenzo De Silvestri,Mattias Svanberg,6,1,Matchweek 4,4,6.0,2.0,6.0,2.0,7.0,7.0,7.0,7.0
33,33,Salernitana,Vid Belec,Mamadou Coulibaly,Stefan Strandberg,Franck Ribéry,Milan Đurić,Cedric Gondo,Lassana Coulibaly,Luca Ranieri,Norbert Gyömbér,Wajdi Kechrida,Riccardo Gagliolo,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,José Luis Palomino,Robin Gosens,Remo Freuler,Ruslan Malinovskyi,Merih Demiral,Aleksei Miranchuk,Mario Pašalić,Duván Zapata,0,1,Matchweek 4,4,-9.0,0.0,-9.0,0.0,0.0,4.0,0.0,4.0
34,34,Empoli,Guglielmo Vicario,Riccardo Marchizza,Leonardo Mancuso,Liam Henderson,Patrick Cutrone,Nedim Bajrami,Samuele Ricci,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Ardian Ismajli,Sampdoria,Emil Audero,Morten Thorsby,Tommaso Augello,Adrien Silva,Francesco Caputo,Omar Colley,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Antonio Candreva,0,3,Matchweek 4,4,-2.0,-1.0,-2.0,-1.0,3.0,2.0,3.0,2.0
35,35,Venezia,Niki Mäenpää,Cristian Molinaro,Antonio Vacca,Pasquale Mazzocchi,Thomas Henry,Dennis Johnsen,Gianluca Busio,Mattia Caldara,Pietro Ceccaroni,Domen Črnigoj,David Okereke,Spezia,Jeroen Zoet,Jacopo Sala,Daniele Verde,Emmanuel Gyasi,Simone Bastoni,Salvador Ferrer,Janis Antiste,Giulio Maggiore,Kelvin Amian,Martin Erlic,Dimitris Nikolaou,1,2,Matchweek 4,4,-4.0,-6.0,-4.0,-6.0,3.0,1.0,3.0,1.0
36,36,Lazio,Pepe Reina,Luiz Felipe,Lucas Leiva,Felipe Anderson,Pedro,Luis Alberto,Ciro Immobile,Sergej Milinković-Savić,Elseid Hysaj,Manuel Lazzari,Francesco Acerbi,Cagliari,Alessio Cragno,Martín Cáceres,Răzvan Marin,Keita Baldé,João Pedro,Alessandro Deiola,Nahitan Nández,Charalambos Lykogiannis,Luca Ceppitelli,Dalbert Henrique,Andrea Carboni,2,2,Matchweek 4,4,5.0,-4.0,5.0,-4.0,6.0,1.0,6.0,1.0
37,37,Hellas Verona,Lorenzo Montipò,Davide Faraoni,Antonín Barák,Darko Lazović,Gianluca Caprari,Ivan Ilić,Federico Ceccherini,Koray Günter,Daniel Bessa,Paweł Dawidowicz,Giovanni Simeone,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Lorenzo Pellegrini,Tammy Abraham,Riccardo Calafiori,Eldor Shomurodov,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,3,2,Matchweek 4,4,-4.0,7.0,-4.0,7.0,0.0,9.0,0.0,9.0
38,38,Juventus,Wojciech Szczęsny,Giorgio Chiellini,Danilo,Álvaro Morata,Paulo Dybala,Juan Cuadrado,Alex Sandro,Leonardo Bonucci,Adrien Rabiot,Manuel Locatelli,Rodrigo Bentancur,Milan,Mike Maignan,Sandro Tonali,Brahim Díaz,Ante Rebić,Alessio Romagnoli,Rafael Leão,Theo Hernández,Fikayo Tomori,Simon Kjær,Alexis Saelemaekers,Franck Kessié,1,1,Matchweek 4,4,-2.0,6.0,-2.0,6.0,1.0,9.0,1.0,9.0
39,39,Udinese,Marco Silvestri,Samir Santos,Tolgay Arslan,Gerard Deulofeu,Walace,Nahuel Molina,Bram Nuytinck,Jens Stryger Larsen,Ignacio Pussetto,Roberto Pereyra,Rodrigo Becão,Napoli,David Ospina,Mário Rui,Elif Elmas,Fabián Ruiz Peña,Victor Osimhen,Amir Rrahmani,Matteo Politano,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Andre-Frank Zambo Anguissa,0,4,Matchweek 4,4,4.0,4.0,4.0,4.0,7.0,9.0,7.0,9.0
40,40,Bologna,Łukasz Skorupski,Aaron Hickey,Kevin Bonifazi,Riccardo Orsolini,Nicolás Domínguez,Marko Arnautović,Gary Medel,Roberto Soriano,Lorenzo De Silvestri,Mattias Svanberg,Musa Barrow,Genoa,Salvatore Sirigu,Domenico Criscito,Mattia Bani,Mattia Destro,Hernani,Milan Badelj,Andrea Cambiaso,Nikola Maksimović,Nicolò Rovella,Yayah Kallon,Mohamed Fares,2,2,Matchweek 5,5,-3.0,-5.0,-3.0,-5.0,7.0,3.0,7.0,3.0
41,41,Fiorentina,Bartłomiej Drągowski,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Dušan Vlahović,Lucas Torreira,Nicolás González,Marco Benassi,Alfred Duncan,Riccardo Sottil,Matija Nastasić,Inter,Samir Handanović,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Ivan Perišić,Hakan Çalhanoğlu,Nicolò Barella,Matteo Darmian,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,1,3,Matchweek 5,5,1.0,11.0,1.0,11.0,9.0,10.0,9.0,10.0
42,42,Atalanta,Juan Musso,Rafael Tolói,Teun Koopmeiners,Robin Gosens,Marten de Roon,Ruslan Malinovskyi,Berat Djimsiti,Merih Demiral,Matteo Pessina,Davide Zappacosta,Duván Zapata,Sassuolo,Andrea Consigli,Francesco Magnanelli,Kaan Ayhan,Jeremie Boga,Davide Frattesi,Mert Müldür,Hamed Junior Traorè,Domenico Berardi,Gian Marco Ferrari,Giorgos Kyriakopoulos,Grégoire Defrel,2,1,Matchweek 5,5,1.0,-1.0,1.0,-1.0,7.0,4.0,7.0,4.0
43,43,Spezia,Jeroen Zoet,Mehdi Bourabia,Daniele Verde,Emmanuel Gyasi,Petko Hristov,Simone Bastoni,Salvador Ferrer,Janis Antiste,Giulio Maggiore,Kelvin Amian,Dimitris Nikolaou,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Matthijs de Ligt,Danilo,Paulo Dybala,Weston McKennie,Moise Kean,Leonardo Bonucci,Federico Chiesa,Adrien Rabiot,Rodrigo Bentancur,2,3,Matchweek 5,5,-5.0,-2.0,-5.0,-2.0,4.0,2.0,4.0,2.0
44,44,Salernitana,Vid Belec,Mamadou Coulibaly,Stefan Strandberg,Franck Ribéry,Cedric Gondo,Lassana Coulibaly,Luca Ranieri,Norbert Gyömbér,Wajdi Kechrida,Simeon Nwankwo,Riccardo Gagliolo,Hellas Verona,Lorenzo Montipò,Davide Faraoni,Antonín Barák,Darko Lazović,Nikola Kalinić,Gianluca Caprari,Ivan Ilić,Koray Günter,Giangiacomo Magnani,Paweł Dawidowicz,Martin Hongla,2,2,Matchweek 5,5,-10.0,-3.0,-10.0,-3.0,0.0,3.0,0.0,3.0
45,45,Cagliari,Alessio Cragno,Răzvan Marin,Keita Baldé,João Pedro,Alessandro Deiola,Nahitan Nández,Charalambos Lykogiannis,Luca Ceppitelli,Dalbert Henrique,Sebastian Walukiewicz,Andrea Carboni,Empoli,Guglielmo Vicario,Riccardo Marchizza,Simone Romagnoli,Liam Henderson,Federico Di Francesco,Szymon Żurkowski,Samuele Ricci,Petar Stojanović,Nicolas Haas,Mattia Viti,Andrea Pinamonti,0,2,Matchweek 5,5,-4.0,-5.0,-4.0,-5.0,2.0,3.0,2.0,3.0
46,46,Milan,Mike Maignan,Ismaël Bennacer,Fodé Ballo-Touré,Sandro Tonali,Brahim Díaz,Ante Rebić,Alessio Romagnoli,Rafael Leão,Pierre Kalulu,Alessandro Florenzi,Matteo Gabbia,Venezia,Niki Mäenpää,Cristian Molinaro,Antonio Vacca,Francesco Forte,Mattia Aramu,Dennis Johnsen,Tyronne Ebuehi,Gianluca Busio,Mattia Caldara,Pietro Ceccaroni,Dor Peretz,2,0,Matchweek 5,5,6.0,-5.0,6.0,-5.0,10.0,3.0,10.0,3.0
47,47,Torino,Vanja Milinković-Savić,Gleison Bremer,Tommaso Pobega,Ricardo Rodríguez,Josip Brekalo,Wilfried Singo,Antonio Sanabria,Koffi Djidji,Ola Aina,Rolando Mandragora,Karol Linetty,Lazio,Pepe Reina,Luiz Felipe,Felipe Anderson,Jean-Daniel Akpa-Akpro,Luis Alberto,Ciro Immobile,Elseid Hysaj,Raúl Moro,Danilo Cataldi,Francesco Acerbi,Adam Marušić,1,1,Matchweek 5,5,3.0,5.0,3.0,5.0,6.0,7.0,6.0,7.0
48,48,Sampdoria,Emil Audero,Morten Thorsby,Tommaso Augello,Adrien Silva,Francesco Caputo,Omar Colley,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Antonio Candreva,Napoli,David Ospina,Mário Rui,Fabián Ruiz Peña,Victor Osimhen,Hirving Lozano,Amir Rrahmani,Piotr Zieliński,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Andre-Frank Zambo Anguissa,0,4,Matchweek 5,5,2.0,8.0,2.0,8.0,5.0,12.0,5.0,12.0
