,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
23,Sampdoria,Emil Audero,Morten Thorsby,Tommaso Augello,Adrien Silva,Francesco Caputo,Omar Colley,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Antonio Candreva,Inter,Samir Handanović,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Ivan Perišić,Hakan Çalhanoğlu,Nicolò Barella,Federico Dimarco,Matteo Darmian,Milan Škriniar,Marcelo Brozović,2,2,Matchweek 3
24,Cagliari,Alessio Cragno,Răzvan Marin,Keita Baldé,João Pedro,Alessandro Deiola,Luca Ceppitelli,Gabriele Zappa,Alberto Grassi,Dalbert Henrique,Sebastian Walukiewicz,Andrea Carboni,Genoa,Salvatore Sirigu,Stefano Sabelli,Domenico Criscito,Davide Biraschi,Goran Pandev,Mattia Destro,Stefano Sturaro,Andrea Cambiaso,Nikola Maksimović,Nicolò Rovella,Abdoulaye Touré,2,3,Matchweek 3
25,Torino,Vanja Milinković-Savić,Gleison Bremer,David Zima,Saša Lukić,Marko Pjaca,Ricardo Rodríguez,Cristian Ansaldi,Wilfried Singo,Antonio Sanabria,Rolando Mandragora,Karol Linetty,Salernitana,Vid Belec,Mamadou Coulibaly,Matteo Ruggeri,Stefan Strandberg,Federico Bonazzoli,Francesco Di Tacchio,Joel Obi,Norbert Gyömbér,Wajdi Kechrida,Simeon Nwankwo,Riccardo Gagliolo,4,0,Matchweek 3
26,Spezia,Jeroen Zoet,Jacopo Sala,Viktor Kovalenko,Emmanuel Gyasi,Petko Hristov,Ebrima Colley,Simone Bastoni,Salvador Ferrer,Janis Antiste,Giulio Maggiore,Dimitris Nikolaou,Udinese,Marco Silvestri,Samir Santos,Tolgay Arslan,Gerard Deulofeu,Walace,Nahuel Molina,Bram Nuytinck,Jens Stryger Larsen,Ignacio Pussetto,Roberto Pereyra,Rodrigo Becão,0,1,Matchweek 3
27,Milan,Mike Maignan,Davide Calabria,Sandro Tonali,Brahim Díaz,Ante Rebić,Alessio Romagnoli,Rafael Leão,Theo Hernández,Fikayo Tomori,Alessandro Florenzi,Franck Kessié,Lazio,Pepe Reina,Luiz Felipe,Lucas Leiva,Felipe Anderson,Pedro,Luis Alberto,Ciro Immobile,Sergej Milinković-Savić,Elseid Hysaj,Francesco Acerbi,Adam Marušić,2,0,Matchweek 3
28,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Matías Viña,Lorenzo Pellegrini,Tammy Abraham,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,Henrikh Mkhitaryan,Sassuolo,Andrea Consigli,Rogério,Jeremie Boga,Maxime Lopez,Filip Đuričić,Davide Frattesi,Giacomo Raspadori,Vlad Chiricheș,Jeremy Toljan,Domenico Berardi,Gian Marco Ferrari,2,1,Matchweek 3
29,Bologna,Łukasz Skorupski,Aaron Hickey,Kevin Bonifazi,Riccardo Orsolini,Nicolás Domínguez,Marko Arnautović,Gary Medel,Roberto Soriano,Lorenzo De Silvestri,Mattias Svanberg,Musa Barrow,Hellas Verona,Lorenzo Montipò,Davide Faraoni,Antonín Barák,Darko Lazović,Gianluca Caprari,Ivan Ilić,Nicolò Casale,Koray Günter,Paweł Dawidowicz,Adrien Tameze,Giovanni Simeone,1,0,Matchweek 3
30,Sassuolo,Andrea Consigli,Rogério,Jeremie Boga,Maxime Lopez,Filip Đuričić,Davide Frattesi,Giacomo Raspadori,Vlad Chiricheș,Jeremy Toljan,Domenico Berardi,Gian Marco Ferrari,Torino,Vanja Milinković-Savić,Gleison Bremer,Tommaso Pobega,Saša Lukić,Ricardo Rodríguez,Josip Brekalo,Wilfried Singo,Antonio Sanabria,Dennis Praet,Koffi Djidji,Ola Aina,0,1,Matchweek 4
31,Genoa,Salvatore Sirigu,Zinho Vanheusden,Domenico Criscito,Filippo Melegoni,Mattia Destro,Milan Badelj,Andrea Cambiaso,Nikola Maksimović,Nicolò Rovella,Mohamed Fares,Abdoulaye Touré,Fiorentina,Bartłomiej Drągowski,Lucas Martínez Quarta,Cristiano Biraghi,Giacomo Bonaventura,José Callejón,Dušan Vlahović,Gaetano Castrovilli,Erick Pulgar,Nicolás González,Álvaro Odriozola,Igor,1,2,Matchweek 4
32,Inter,Samir Handanović,Denzel Dumfries,Stefan de Vrij,Matías Vecino,Lautaro Martínez,Joaquín Correa,Nicolò Barella,Federico Dimarco,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,Bologna,Łukasz Skorupski,Aaron Hickey,Kevin Bonifazi,Nicolás Domínguez,Marko Arnautović,Nicola Sansone,Andreas Skov Olsen,Gary Medel,Roberto Soriano,Lorenzo De Silvestri,Mattias Svanberg,6,1,Matchweek 4
33,Salernitana,Vid Belec,Mamadou Coulibaly,Stefan Strandberg,Franck Ribéry,Milan Đurić,Cedric Gondo,Lassana Coulibaly,Luca Ranieri,Norbert Gyömbér,Wajdi Kechrida,Riccardo Gagliolo,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,José Luis Palomino,Robin Gosens,Remo Freuler,Ruslan Malinovskyi,Merih Demiral,Aleksei Miranchuk,Mario Pašalić,Duván Zapata,0,1,Matchweek 4
34,Empoli,Guglielmo Vicario,Riccardo Marchizza,Leonardo Mancuso,Liam Henderson,Patrick Cutrone,Nedim Bajrami,Samuele Ricci,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Ardian Ismajli,Sampdoria,Emil Audero,Morten Thorsby,Tommaso Augello,Adrien Silva,Francesco Caputo,Omar Colley,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Antonio Candreva,0,3,Matchweek 4
35,Venezia,Niki Mäenpää,Cristian Molinaro,Antonio Vacca,Pasquale Mazzocchi,Thomas Henry,Dennis Johnsen,Gianluca Busio,Mattia Caldara,Pietro Ceccaroni,Domen Črnigoj,David Okereke,Spezia,Jeroen Zoet,Jacopo Sala,Daniele Verde,Emmanuel Gyasi,Simone Bastoni,Salvador Ferrer,Janis Antiste,Giulio Maggiore,Kelvin Amian,Martin Erlic,Dimitris Nikolaou,1,2,Matchweek 4
36,Lazio,Pepe Reina,Luiz Felipe,Lucas Leiva,Felipe Anderson,Pedro,Luis Alberto,Ciro Immobile,Sergej Milinković-Savić,Elseid Hysaj,Manuel Lazzari,Francesco Acerbi,Cagliari,Alessio Cragno,Martín Cáceres,Răzvan Marin,Keita Baldé,João Pedro,Alessandro Deiola,Nahitan Nández,Charalambos Lykogiannis,Luca Ceppitelli,Dalbert Henrique,Andrea Carboni,2,2,Matchweek 4
37,Hellas Verona,Lorenzo Montipò,Davide Faraoni,Antonín Barák,Darko Lazović,Gianluca Caprari,Ivan Ilić,Federico Ceccherini,Koray Günter,Daniel Bessa,Paweł Dawidowicz,Giovanni Simeone,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Lorenzo Pellegrini,Tammy Abraham,Riccardo Calafiori,Eldor Shomurodov,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,3,2,Matchweek 4
38,Juventus,Wojciech Szczęsny,Giorgio Chiellini,Danilo,Álvaro Morata,Paulo Dybala,Juan Cuadrado,Alex Sandro,Leonardo Bonucci,Adrien Rabiot,Manuel Locatelli,Rodrigo Bentancur,Milan,Mike Maignan,Sandro Tonali,Brahim Díaz,Ante Rebić,Alessio Romagnoli,Rafael Leão,Theo Hernández,Fikayo Tomori,Simon Kjær,Alexis Saelemaekers,Franck Kessié,1,1,Matchweek 4
39,Udinese,Marco Silvestri,Samir Santos,Tolgay Arslan,Gerard Deulofeu,Walace,Nahuel Molina,Bram Nuytinck,Jens Stryger Larsen,Ignacio Pussetto,Roberto Pereyra,Rodrigo Becão,Napoli,David Ospina,Mário Rui,Elif Elmas,Fabián Ruiz Peña,Victor Osimhen,Amir Rrahmani,Matteo Politano,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Andre-Frank Zambo Anguissa,0,4,Matchweek 4
40,Bologna,Łukasz Skorupski,Aaron Hickey,Kevin Bonifazi,Riccardo Orsolini,Nicolás Domínguez,Marko Arnautović,Gary Medel,Roberto Soriano,Lorenzo De Silvestri,Mattias Svanberg,Musa Barrow,Genoa,Salvatore Sirigu,Domenico Criscito,Mattia Bani,Mattia Destro,Hernani,Milan Badelj,Andrea Cambiaso,Nikola Maksimović,Nicolò Rovella,Yayah Kallon,Mohamed Fares,2,2,Matchweek 5
41,Fiorentina,Bartłomiej Drągowski,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Dušan Vlahović,Lucas Torreira,Nicolás González,Marco Benassi,Alfred Duncan,Riccardo Sottil,Matija Nastasić,Inter,Samir Handanović,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Ivan Perišić,Hakan Çalhanoğlu,Nicolò Barella,Matteo Darmian,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,1,3,Matchweek 5
42,Atalanta,Juan Musso,Rafael Tolói,Teun Koopmeiners,Robin Gosens,Marten de Roon,Ruslan Malinovskyi,Berat Djimsiti,Merih Demiral,Matteo Pessina,Davide Zappacosta,Duván Zapata,Sassuolo,Andrea Consigli,Francesco Magnanelli,Kaan Ayhan,Jeremie Boga,Davide Frattesi,Mert Müldür,Hamed Junior Traorè,Domenico Berardi,Gian Marco Ferrari,Giorgos Kyriakopoulos,Grégoire Defrel,2,1,Matchweek 5
43,Spezia,Jeroen Zoet,Mehdi Bourabia,Daniele Verde,Emmanuel Gyasi,Petko Hristov,Simone Bastoni,Salvador Ferrer,Janis Antiste,Giulio Maggiore,Kelvin Amian,Dimitris Nikolaou,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Matthijs de Ligt,Danilo,Paulo Dybala,Weston McKennie,Moise Kean,Leonardo Bonucci,Federico Chiesa,Adrien Rabiot,Rodrigo Bentancur,2,3,Matchweek 5
44,Salernitana,Vid Belec,Mamadou Coulibaly,Stefan Strandberg,Franck Ribéry,Cedric Gondo,Lassana Coulibaly,Luca Ranieri,Norbert Gyömbér,Wajdi Kechrida,Simeon Nwankwo,Riccardo Gagliolo,Hellas Verona,Lorenzo Montipò,Davide Faraoni,Antonín Barák,Darko Lazović,Nikola Kalinić,Gianluca Caprari,Ivan Ilić,Koray Günter,Giangiacomo Magnani,Paweł Dawidowicz,Martin Hongla,2,2,Matchweek 5
45,Cagliari,Alessio Cragno,Răzvan Marin,Keita Baldé,João Pedro,Alessandro Deiola,Nahitan Nández,Charalambos Lykogiannis,Luca Ceppitelli,Dalbert Henrique,Sebastian Walukiewicz,Andrea Carboni,Empoli,Guglielmo Vicario,Riccardo Marchizza,Simone Romagnoli,Liam Henderson,Federico Di Francesco,Szymon Żurkowski,Samuele Ricci,Petar Stojanović,Nicolas Haas,Mattia Viti,Andrea Pinamonti,0,2,Matchweek 5
46,Milan,Mike Maignan,Ismaël Bennacer,Fodé Ballo-Touré,Sandro Tonali,Brahim Díaz,Ante Rebić,Alessio Romagnoli,Rafael Leão,Pierre Kalulu,Alessandro Florenzi,Matteo Gabbia,Venezia,Niki Mäenpää,Cristian Molinaro,Antonio Vacca,Francesco Forte,Mattia Aramu,Dennis Johnsen,Tyronne Ebuehi,Gianluca Busio,Mattia Caldara,Pietro Ceccaroni,Dor Peretz,2,0,Matchweek 5
47,Torino,Vanja Milinković-Savić,Gleison Bremer,Tommaso Pobega,Ricardo Rodríguez,Josip Brekalo,Wilfried Singo,Antonio Sanabria,Koffi Djidji,Ola Aina,Rolando Mandragora,Karol Linetty,Lazio,Pepe Reina,Luiz Felipe,Felipe Anderson,Jean-Daniel Akpa-Akpro,Luis Alberto,Ciro Immobile,Elseid Hysaj,Raúl Moro,Danilo Cataldi,Francesco Acerbi,Adam Marušić,1,1,Matchweek 5
48,Sampdoria,Emil Audero,Morten Thorsby,Tommaso Augello,Adrien Silva,Francesco Caputo,Omar Colley,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Mikkel Damsgaard,Antonio Candreva,Napoli,David Ospina,Mário Rui,Fabián Ruiz Peña,Victor Osimhen,Hirving Lozano,Amir Rrahmani,Piotr Zieliński,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Andre-Frank Zambo Anguissa,0,4,Matchweek 5
49,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Lorenzo Pellegrini,Tammy Abraham,Riccardo Calafiori,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,Henrikh Mkhitaryan,Udinese,Marco Silvestri,Samir Santos,Jean-Victor Makengo,Gerard Deulofeu,Walace,Destiny Udogie,Nahuel Molina,Bram Nuytinck,Ignacio Pussetto,Roberto Pereyra,Rodrigo Becão,1,0,Matchweek 5
50,Spezia,Jeroen Zoet,Mehdi Bourabia,Jacopo Sala,Emmanuel Gyasi,Petko Hristov,M'Bala Nzola,Simone Bastoni,Janis Antiste,Giulio Maggiore,Kelvin Amian,Dimitris Nikolaou,Milan,Mike Maignan,Sandro Tonali,Olivier Giroud,Ante Rebić,Alessio Romagnoli,Theo Hernández,Pierre Kalulu,Fikayo Tomori,Daniel Maldini,Alexis Saelemaekers,Franck Kessié,1,2,Matchweek 6
51,Inter,Samir Handanović,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Ivan Perišić,Hakan Çalhanoğlu,Nicolò Barella,Matteo Darmian,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,Atalanta,Juan Musso,Rafael Tolói,José Luis Palomino,Robin Gosens,Remo Freuler,Marten de Roon,Ruslan Malinovskyi,Merih Demiral,Matteo Pessina,Davide Zappacosta,Duván Zapata,2,2,Matchweek 6
52,Genoa,Salvatore Sirigu,Domenico Criscito,Filippo Melegoni,Davide Biraschi,Mattia Destro,Milan Badelj,Andrea Cambiaso,Nikola Maksimović,Nicolò Rovella,Yayah Kallon,Mohamed Fares,Hellas Verona,Lorenzo Montipò,Davide Faraoni,Antonín Barák,Darko Lazović,Kevin Lasagna,Ivan Ilić,Nicolò Casale,Koray Günter,Paweł Dawidowicz,Adrien Tameze,Giovanni Simeone,3,3,Matchweek 6
53,Juventus,Mattia Perin,Matthijs de Ligt,Álvaro Morata,Paulo Dybala,Juan Cuadrado,Alex Sandro,Leonardo Bonucci,Federico Bernardeschi,Federico Chiesa,Manuel Locatelli,Rodrigo Bentancur,Sampdoria,Emil Audero,Morten Thorsby,Albin Ekdal,Francesco Caputo,Fabio Depaoli,Omar Colley,Maya Yoshida,Bartosz Bereszyński,Fabio Quagliarella,Nicola Murru,Antonio Candreva,3,2,Matchweek 6
54,Sassuolo,Andrea Consigli,Rogério,Jeremie Boga,Maxime Lopez,Filip Đuričić,Davide Frattesi,Mert Müldür,Giacomo Raspadori,Vlad Chiricheș,Domenico Berardi,Gian Marco Ferrari,Salernitana,Vid Belec,Mamadou Coulibaly,Stefan Strandberg,Milan Đurić,Francesco Di Tacchio,Cedric Gondo,Lassana Coulibaly,Luca Ranieri,Grigoris Kastanos,Norbert Gyömbér,Riccardo Gagliolo,1,0,Matchweek 6
55,Udinese,Marco Silvestri,Samir Santos,Tolgay Arslan,Beto,Gerard Deulofeu,Walace,Bram Nuytinck,Jens Stryger Larsen,Roberto Pereyra,Rodrigo Becão,Brandon Soppy,Fiorentina,Bartłomiej Drągowski,Lucas Martínez Quarta,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,José Callejón,Riccardo Saponara,Dušan Vlahović,Lucas Torreira,Álvaro Odriozola,Alfred Duncan,0,1,Matchweek 6
56,Empoli,Guglielmo Vicario,Riccardo Marchizza,Simone Romagnoli,Liam Henderson,Nedim Bajrami,Federico Di Francesco,Szymon Żurkowski,Samuele Ricci,Petar Stojanović,Mattia Viti,Andrea Pinamonti,Bologna,Łukasz Skorupski,Aaron Hickey,Kevin Bonifazi,Nicolás Domínguez,Marko Arnautović,Andreas Skov Olsen,Gary Medel,Roberto Soriano,Lorenzo De Silvestri,Emanuel Vignato,Musa Barrow,4,2,Matchweek 6
