,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,matchweek,home_score,away_score
60,Gent,Matz Sels,Laurent Depoitre,Renato Neto,Stefan Mitrović,Sven Kums,Kenny Saief,Brecht Dejaegere,Nana Akwasi Asare,Lasse Nielsen,Thomas Foket,Danijel Milićević,Valencia,Jaume Doménech,Aderlan Santos,Shkodran Mustafi,Sofiane Feghouli,Enzo Pérez,Paco Alcácer,Daniel Parejo,José Luis Gayà,Javi Fuego,Antonio Barragán,Santi Mina,Group stage,1,0
61,Bayern Munich,Manuel Neuer,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Douglas Costa,Xabi Alonso,Jérôme Boateng,Philipp Lahm,Thomas Müller,David Alaba,Kingsley Coman,Arsenal,Petr Čech,Mathieu Debuchy,Per Mertesacker,Gabriel Paulista,Alexis Sánchez,Mesut Özil,Olivier Giroud,Nacho Monreal,Santi Cazorla,Joel Campbell,Francis Coquelin,Group stage,5,1
62,Maccabi Tel Aviv,Predrag Rajković,Gal Alberman,Eran Zahavi,Tal Ben Haim,Eitan Tibi,Omri Ben Harush,Avi Rikan,Tal Ben Haim,Gil Vermouth,Carlos García,Dor Peretz,Porto,Iker Casillas,Maxi Pereira,Bruno Martins Indi,Iván Marcano,Rúben Neves,Vincent Aboubakar,Cristian Tello,Evandro Goebel,André André,Miguel Layún,Danilo Pereira,Group stage,1,3
63,Olympiacos,Roberto,Alberto Botía,Luka Milivojević,Kostas Fortounis,Pajtim Kasami,Omar Elabdellaoui,Dimitris Siovas,Arthur Masuaku,Hernâni Fortes,Sebá,Brown Ideye,Dinamo Zagreb,Eduardo Carvalho,Domagoj Antolić,Paulo Machado,Junior Fernándes,Gonçalo Santos,Armin Hodžić,Josip Pivarić,Marko Pjaca,Marko Rog,Alexandru Mățel,Jérémy Taravel,Group stage,2,1
64,Arsenal,Petr Čech,Per Mertesacker,Laurent Koscielny,Alexis Sánchez,Mesut Özil,Olivier Giroud,Nacho Monreal,Santi Cazorla,Mathieu Flamini,Héctor Bellerín,Joel Campbell,Dinamo Zagreb,Eduardo Carvalho,Ivo Pinto,Domagoj Antolić,Paulo Machado,Junior Fernándes,Gonçalo Santos,Marko Pjaca,Leonardo Sigali,Marko Rog,Alexandru Mățel,Jérémy Taravel,Group stage,3,0
65,Porto,Iker Casillas,Maxi Pereira,Bruno Martins Indi,Iván Marcano,Rúben Neves,Yacine Brahimi,Vincent Aboubakar,Cristian Tello,Miguel Layún,Danilo Pereira,Giannelli Imbula,Dynamo Kyiv,Oleksandr Shovkovskiy,Danilo da Silva,Vitorino Antunes,Aleksandar Dragović,Andriy Yarmolenko,Júnior Moraes,Serhiy Sydorchuk,Serhiy Rybalka,Denys Harmash,Derlis González,Yevhen Khacheridi,Group stage,0,2
66,BATE Borisov,Sergei Chernik,Evgeni Yablonski,Alyaksandr Valadzko,Maksim Zhavnerchik,Alexei Rios,Dzmitry Mazalewski,Nemanja Milunović,Filip Mladenović,Dzyanis Palyakow,Mikhail Gordeichuk,Alexander Hleb,Leverkusen,Bernd Leno,André Ramalho,Jonathan Tah,Javier Hernández,Hakan Çalhanoğlu,Admir Mehmedi,Wendell,Christoph Kramer,Giulio Donati,Karim Bellarabi,Kevin Kampl,Group stage,1,1
67,Zenit,Yuri Lodygin,Domenico Criscito,Nicolas Lombaerts,Hulk,Danny,Luís Neto,Oleg Shatov,Igor Smolnikov,Artem Dzyuba,Ezequiel Garay,Axel Witsel,Valencia,Jaume Doménech,João Cancelo,Rúben Vezo,Sofiane Feghouli,Enzo Pérez,Paco Alcácer,Daniel Parejo,José Luis Gayà,André Gomes,Aymen Abdennour,Rafa Mir,Group stage,2,0
68,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Luis Suárez,Lionel Messi,Neymar,Jordi Alba,Sergi Roberto,Thomas Vermaelen,Roma,Wojciech Szczęsny,Antonio Rüdiger,Lucas Digne,Radja Nainggolan,Edin Džeko,Maicon Sisenando,Iago Falque,Miralem Pjanić,Seydou Keita,Alessandro Florenzi,Kostas Manolas,Group stage,6,1
69,Lyon,Anthony Lopes,Mapou Yanga-Mbiwa,Henri Bedimo,Milan Biševac,Corentin Tolisso,Alexandre Lacazette,Rachid Ghezzal,Jordan Ferri,Steed Malbranque,Rafael,Mathieu Valbuena,Gent,Matz Sels,Laurent Depoitre,Renato Neto,Stefan Mitrović,Sven Kums,Kenny Saief,Brecht Dejaegere,Nana Akwasi Asare,Lasse Nielsen,Thomas Foket,Danijel Milićević,Group stage,1,2
70,Bayern Munich,Manuel Neuer,Robert Lewandowski,Arjen Robben,Douglas Costa,Rafinha,Jérôme Boateng,Philipp Lahm,Arturo Vidal,Thomas Müller,Holger Badstuber,Kingsley Coman,Olympiacos,Roberto,Luka Milivojević,Manuel da Costa,Pajtim Kasami,Omar Elabdellaoui,Dimitris Siovas,Arthur Masuaku,Felipe Pardo,Esteban Cambiasso,Sebá,Brown Ideye,Group stage,4,0
71,Maccabi Tel Aviv,Predrag Rajković,Eli Dasa,Gal Alberman,Eran Zahavi,Tal Ben Haim,Omri Ben Harush,Avi Rikan,Tal Ben Haim,Carlos García,Nosa Igiebor,Dor Peretz,Chelsea,Asmir Begović,Cesc Fàbregas,Baba Rahman,Oscar,Eden Hazard,Diego Costa,Nemanja Matić,Willian,Gary Cahill,John Terry,César Azpilicueta,Group stage,0,4
72,Manchester Utd,David de Gea,Marcos Rojo,Memphis,Wayne Rooney,Anthony Martial,Chris Smalling,Jesse Lingard,Daley Blind,Morgan Schneiderlin,Bastian Schweinsteiger,Matteo Darmian,PSV Eindhoven,Jeroen Zoet,Héctor Moreno,Santiago Arias,Jeffrey Bruma,Davy Pröpper,Luuk de Jong,Luciano Narsingh,Andrés Guardado,Jürgen Locadia,Joshua Brenet,Jorrit Hendrix,Group stage,0,0
73,CSKA Moscow,Igor Akinfeev,Mário Fernandes,Pontus Wernbloom,Sergei Ignashevich,Vasili Berezutski,Zoran Tošić,Alan Dzagoev,Kirill Nababkin,Ahmed Musa,Georgi Milanov,Seydou Doumbia,Wolfsburg,Diego Benaglio,Marcel Schäfer,Daniel Caligiuri,Vieirinha,Max Kruse,Bas Dost,Christian Träsch,Dante,Josuha Guilavogui,Naldo,Maximilian Arnold,Group stage,0,2
74,Juventus,Gianluigi Buffon,Giorgio Chiellini,Claudio Marchisio,Paul Pogba,Paulo Dybala,Alex Sandro,Andrea Barzagli,Mario Mandžukić,Leonardo Bonucci,Stephan Lichtsteiner,Stefano Sturaro,Manchester City,Joe Hart,Bacary Sagna,Fernando,Sergio Agüero,Jesús Navas,Kevin De Bruyne,Gaël Clichy,Fernandinho,Martín Demichelis,Nicolás Otamendi,Yaya Touré,Group stage,1,0
75,Gladbach,Yann Sommer,Andreas Christensen,Håvard Nordtveit,Mahmoud Dahoud,Raffael,Lars Stindl,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Julian Korb,Granit Xhaka,Sevilla,Sergio Rico,Benoît Trémoulinas,Grzegorz Krychowiak,Timothée Kolodziejczak,Michael Krohn-Dehli,Kévin Gameiro,Éver Banega,Vitolo,Yevhen Konoplyanka,Coke,Adil Rami,Group stage,4,2
76,Malmö,Johan Wiland,Pa Konate,Anton Tinnerholm,Oscar Lewicki,Enoch Kofi Adu,Markus Rosenberg,Rasmus Bengtsson,Vladimir Rodić,Jo Inge Berget,Nikola Đurđić,Franz Brorsson,Paris S-G,Kevin Trapp,Thiago Silva,Marquinhos,Thiago Motta,Edinson Cavani,Zlatan Ibrahimović,Ángel Di María,Blaise Matuidi,Maxwell,Gregory van der Wiel,Adrien Rabiot,Group stage,0,5
77,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Fernando Torres,Yannick Carrasco,Gabi,Jesús Gámez,José María Giménez,Galatasaray,Fernando Muslera,Bilal Kısa,Jem Karacan,Yasin Öztekin,Wesley Sneijder,Lukas Podolski,Aurélien Chedjou,Hakan Balta,Semih Kaya,Sabri Sarıoğlu,Jason Denayer,Group stage,2,0
78,FC Astana,Nenad Erić,Marin Aničić,Nemanja Maksimović,Foxi Kéthévoama,Serikzhan Muzhikov,Patrick Twumasi,Branko Ilić,Yevgeny Postnikov,Dmitriy Shomko,Roger Cañas,Junior Kabananga,Benfica,Júlio César,Lisandro López,Andreas Samaris,Raúl Jiménez,Jonas,Eliseu,Gonçalo Guedes,Pizzi,Sílvio,Jardel,Renato Sanches,Group stage,2,2
79,Shakhtar,Andriy Pyatov,Taras Stepanenko,Fred,Bernard,Marlos,Vasyl Kobin,Ivan Ordets,Oleksandr Hladkyy,Alex Teixeira,Yaroslav Rakitskiy,Márcio Azevedo,Real Madrid,Kiko Casilla,Dani Carvajal,Pepe,Raphaël Varane,Nacho,Cristiano Ronaldo,Gareth Bale,Casemiro,Mateo Kovačić,Luka Modrić,Isco,Group stage,3,4
80,Manchester City,Joe Hart,Raheem Sterling,Aleksandar Kolarov,Kevin De Bruyne,Fabian Delph,Eliaquim Mangala,David Silva,Gaël Clichy,Fernandinho,Nicolás Otamendi,Yaya Touré,Gladbach,Yann Sommer,Andreas Christensen,Håvard Nordtveit,Mahmoud Dahoud,Raffael,Lars Stindl,Oscar Wendt,Fabian Johnson,Julian Korb,Nico Elvedi,Granit Xhaka,Group stage,4,2
81,Benfica,Júlio César,Lisandro López,Ljubomir Fejsa,Jonas,Nicolás Gaitán,Eliseu,Gonçalo Guedes,Pizzi,Jardel,André Almeida,Renato Sanches,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Gabi,Stefan Savić,Juanfran,Luciano Vietto,Group stage,1,2
82,Real Madrid,Kiko Casilla,Pepe,Nacho,Cristiano Ronaldo,Karim Benzema,James Rodríguez,Casemiro,Mateo Kovačić,Álvaro Arbeloa,Isco,Danilo,Malmö,Johan Wiland,Anton Tinnerholm,Erdal Rakip,Oscar Lewicki,Enoch Kofi Adu,Yoshimar Yotún,Kári Árnason,Tobias Sana,Jo Inge Berget,Felipe Carvalho,Nikola Đurđić,Group stage,8,0
83,PSV Eindhoven,Jeroen Zoet,Nicolas Isimat-Mirin,Héctor Moreno,Jeffrey Bruma,Davy Pröpper,Gastón Pereiro,Luuk de Jong,Andrés Guardado,Jürgen Locadia,Joshua Brenet,Jorrit Hendrix,CSKA Moscow,Igor Akinfeev,Pontus Wernbloom,Sergei Ignashevich,Vasili Berezutski,Zoran Tošić,Alan Dzagoev,Kirill Nababkin,Ahmed Musa,Aleksandrs Cauņa,Bibras Natkho,Seydou Doumbia,Group stage,2,1
84,Wolfsburg,Diego Benaglio,Vieirinha,Julian Draxler,Max Kruse,Christian Träsch,André Schürrle,Dante,Josuha Guilavogui,Naldo,Maximilian Arnold,Ricardo Rodríguez,Manchester Utd,David de Gea,Memphis,Juan Mata,Anthony Martial,Chris Smalling,Jesse Lingard,Daley Blind,Marouane Fellaini,Guillermo Varela,Bastian Schweinsteiger,Matteo Darmian,Group stage,3,2
85,Paris S-G,Kevin Trapp,Benjamin Stambouli,Marquinhos,Lucas Moura,Zlatan Ibrahimović,Blaise Matuidi,Layvin Kurzawa,Ezequiel Lavezzi,Gregory van der Wiel,Adrien Rabiot,David Luiz,Shakhtar,Anton Kanibolotskiy,Oleksandr Kucher,Taras Stepanenko,Fred,Marlos,Eduardo da Silva,Taison,Alex Teixeira,Darijo Srna,Yaroslav Rakitskiy,Ismaily,Group stage,2,0
86,Sevilla,Sergio Rico,Benoît Trémoulinas,Grzegorz Krychowiak,Timothée Kolodziejczak,Steven Nzonzi,Éver Banega,Vitolo,Yevhen Konoplyanka,Coke,Adil Rami,Fernando Llorente,Juventus,Gianluigi Buffon,Giorgio Chiellini,Claudio Marchisio,Álvaro Morata,Paul Pogba,Paulo Dybala,Alex Sandro,Andrea Barzagli,Leonardo Bonucci,Stephan Lichtsteiner,Stefano Sturaro,Group stage,1,0
87,Galatasaray,Fernando Muslera,Yasin Öztekin,Selçuk İnan,Wesley Sneijder,Lukas Podolski,Burak Yılmaz,Aurélien Chedjou,Hakan Balta,Semih Kaya,Olcan Adın,Sabri Sarıoğlu,FC Astana,Nenad Erić,Marin Aničić,Nemanja Maksimović,Foxi Kéthévoama,Serikzhan Muzhikov,Patrick Twumasi,Branko Ilić,Yevgeny Postnikov,Dmitriy Shomko,Roger Cañas,Junior Kabananga,Group stage,1,1
88,Chelsea,Thibaut Courtois,Branislav Ivanović,Kurt Zouma,Ramires,Oscar,Eden Hazard,Diego Costa,Nemanja Matić,Willian,John Terry,César Azpilicueta,Porto,Iker Casillas,Maxi Pereira,Bruno Martins Indi,Maicon,Iván Marcano,Yacine Brahimi,Héctor Herrera,Jesús Corona,Miguel Layún,Danilo Pereira,Giannelli Imbula,Group stage,2,0
89,Dinamo Zagreb,Eduardo Carvalho,Hillel Soudani,Ivo Pinto,Domagoj Antolić,Ante Ćorić,Junior Fernándes,Gonçalo Santos,Josip Pivarić,Leonardo Sigali,Marko Rog,Jérémy Taravel,Bayern Munich,Sven Ulreich,Medhi Benatia,Franck Ribéry,Javi Martínez,Robert Lewandowski,Rafinha,Xabi Alonso,Sebastian Rode,Philipp Lahm,Joshua Kimmich,Julian Green,Group stage,0,2
90,Roma,Wojciech Szczęsny,Antonio Rüdiger,Lucas Digne,Radja Nainggolan,Juan Iturbe,Edin Džeko,Iago Falque,Miralem Pjanić,Daniele De Rossi,Alessandro Florenzi,Kostas Manolas,BATE Borisov,Sergei Chernik,Evgeni Yablonski,Nemanja Nikolić,Maksim Zhavnerchik,Dzmitry Mazalewski,Nemanja Milunović,Ihar Stasevich,Filip Mladenović,Dzyanis Palyakow,Mikhail Gordeichuk,Alexander Hleb,Group stage,0,0
91,Leverkusen,Bernd Leno,Jonathan Tah,Javier Hernández,Hakan Çalhanoğlu,Roberto Hilbert,Admir Mehmedi,Wendell,Ömer Toprak,Christoph Kramer,Karim Bellarabi,Kevin Kampl,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Lionel Messi,Marc Bartra,Munir El Haddadi,Jordi Alba,Sandro Ramírez,Adriano,Thomas Vermaelen,Sergi Samper,Wilfrid Kaptoum,Group stage,1,1
92,Valencia,Jaume Doménech,João Cancelo,Shkodran Mustafi,Enzo Pérez,Paco Alcácer,Daniel Parejo,Danilo Barbosa,José Luis Gayà,Rodrigo De Paul,Santi Mina,Aymen Abdennour,Lyon,Anthony Lopes,Mapou Yanga-Mbiwa,Henri Bedimo,Clément Grenier,Corentin Tolisso,Alexandre Lacazette,Sergi Darder,Jérémy Morel,Rafael,Maxime Gonalons,Maxwel Cornet,Group stage,0,2
93,Gent,Matz Sels,Rafinha,Laurent Depoitre,Renato Neto,Stefan Mitrović,Sven Kums,Nana Akwasi Asare,Lasse Nielsen,Moses Simon,Thomas Foket,Danijel Milićević,Zenit,Yuri Lodygin,Aleksandr Anyukov,Domenico Criscito,Aleksandr Ryazantsev,Nicolas Lombaerts,Danny,Luís Neto,Artur Rimovič Jusupov,Javi García,Artem Dzyuba,Ezequiel Garay,Group stage,2,1
94,Dynamo Kyiv,Oleksandr Shovkovskiy,Danilo da Silva,Vitorino Antunes,Aleksandar Dragović,Andriy Yarmolenko,Júnior Moraes,Serhiy Sydorchuk,Serhiy Rybalka,Denys Harmash,Derlis González,Yevhen Khacheridi,Maccabi Tel Aviv,Predrag Rajković,Eli Dasa,Gal Alberman,Eran Zahavi,Tal Ben Haim,Dor Micha,Eitan Tibi,Omri Ben Harush,Avi Rikan,Carlos García,Nosa Igiebor,Group stage,1,0
95,Olympiacos,Roberto,Luka Milivojević,Manuel da Costa,Kostas Fortounis,Pajtim Kasami,Omar Elabdellaoui,Dimitris Siovas,Arthur Masuaku,Felipe Pardo,Sebá,Brown Ideye,Arsenal,Petr Čech,Per Mertesacker,Laurent Koscielny,Mesut Özil,Olivier Giroud,Theo Walcott,Aaron Ramsey,Nacho Monreal,Mathieu Flamini,Héctor Bellerín,Joel Campbell,Group stage,0,3
96,Benfica,Júlio César,Andreas Samaris,Nicolás Gaitán,Jonas,Kostas Mitroglou,Victor Lindelöf,Eliseu,Pizzi,Jardel,André Almeida,Renato Sanches,Zenit,Yuri Lodygin,Aleksandr Anyukov,Domenico Criscito,Nicolas Lombaerts,Hulk,Danny,Oleg Shatov,Javi García,Artem Dzyuba,Ezequiel Garay,Axel Witsel,Round of 16,1,0
97,Paris S-G,Kevin Trapp,Thiago Silva,Marquinhos,Marco Verratti,Lucas Moura,Thiago Motta,Zlatan Ibrahimović,Ángel Di María,Blaise Matuidi,Maxwell,David Luiz,Chelsea,Thibaut Courtois,Branislav Ivanović,Cesc Fàbregas,Baba Rahman,Eden Hazard,Pedro,John Obi Mikel,Diego Costa,Willian,Gary Cahill,César Azpilicueta,Round of 16,2,1
98,Roma,Wojciech Szczęsny,Antonio Rüdiger,Lucas Digne,Radja Nainggolan,Diego Perotti,Mohamed Salah,Miralem Pjanić,William Vainqueur,Alessandro Florenzi,Kostas Manolas,Stephan El Shaarawy,Real Madrid,Keylor Navas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Marcelo,Luka Modrić,Isco,Round of 16,0,2
99,Gent,Matz Sels,Laurent Depoitre,Renato Neto,Stefan Mitrović,Sven Kums,Brecht Dejaegere,Nana Akwasi Asare,Lasse Nielsen,Moses Simon,Thomas Foket,Danijel Milićević,Wolfsburg,Koen Casteels,Vieirinha,Julian Draxler,Max Kruse,Christian Träsch,Dante,Luiz Gustavo,Sebastian Jung,Maximilian Arnold,Robin Knoche,Ricardo Rodríguez,Round of 16,2,3
100,Arsenal,Petr Čech,Per Mertesacker,Laurent Koscielny,Alexis Sánchez,Mesut Özil,Olivier Giroud,Alex Oxlade-Chamberlain,Aaron Ramsey,Nacho Monreal,Héctor Bellerín,Francis Coquelin,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,Round of 16,0,2
101,Juventus,Gianluigi Buffon,Sami Khedira,Claudio Marchisio,Paul Pogba,Paulo Dybala,Andrea Barzagli,Juan Cuadrado,Mario Mandžukić,Leonardo Bonucci,Stephan Lichtsteiner,Patrice Evra,Bayern Munich,Manuel Neuer,Thiago Alcántara,Robert Lewandowski,Arjen Robben,Douglas Costa,Juan Bernat,Philipp Lahm,Arturo Vidal,Thomas Müller,David Alaba,Joshua Kimmich,Round of 16,2,2
102,PSV Eindhoven,Jeroen Zoet,Héctor Moreno,Santiago Arias,Jeffrey Bruma,Davy Pröpper,Gastón Pereiro,Luciano Narsingh,Jetro Willems,Andrés Guardado,Jürgen Locadia,Marco van Ginkel,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Óliver Torres,Gabi,Stefan Savić,Juanfran,Luciano Vietto,Round of 16,0,0
103,Dynamo Kyiv,Oleksandr Shovkovskiy,Danilo da Silva,Aleksandar Dragović,Andriy Yarmolenko,Serhiy Rybalka,Denys Harmash,Domagoj Vida,Derlis González,Vitaliy Buyalskyi,Yevhen Khacheridi,Łukasz Teodorczyk,Manchester City,Joe Hart,Bacary Sagna,Vincent Kompany,Fernando,Raheem Sterling,Sergio Agüero,David Silva,Gaël Clichy,Fernandinho,Nicolás Otamendi,Yaya Touré,Round of 16,1,3
104,Real Madrid,Keylor Navas,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,James Rodríguez,Gareth Bale,Marcelo,Casemiro,Luka Modrić,Danilo,Roma,Wojciech Szczęsny,Lucas Digne,Diego Perotti,Edin Džeko,Mohamed Salah,Miralem Pjanić,Seydou Keita,Alessandro Florenzi,Kostas Manolas,Ervin Zukanović,Stephan El Shaarawy,Round of 16,2,0
105,Wolfsburg,Koen Casteels,Julian Draxler,Max Kruse,Christian Träsch,André Schürrle,Dante,Luiz Gustavo,Josuha Guilavogui,Maximilian Arnold,Robin Knoche,Ricardo Rodríguez,Gent,Matz Sels,Rafinha,Thomas Matton,Renato Neto,Sven Kums,Brecht Dejaegere,Nana Akwasi Asare,Lasse Nielsen,Moses Simon,Rami Gershon,Danijel Milićević,Round of 16,1,0
106,Chelsea,Thibaut Courtois,Branislav Ivanović,Cesc Fàbregas,Eden Hazard,Pedro,John Obi Mikel,Kenedy,Diego Costa,Willian,Gary Cahill,César Azpilicueta,Paris S-G,Kevin Trapp,Thiago Silva,Marquinhos,Lucas Moura,Thiago Motta,Zlatan Ibrahimović,Ángel Di María,Blaise Matuidi,Maxwell,Adrien Rabiot,David Luiz,Round of 16,1,2
107,Zenit,Yuri Lodygin,Aleksandr Anyukov,Nicolas Lombaerts,Hulk,Maurício,Aleksandr Kokorin,Danny,Luís Neto,Artem Dzyuba,Axel Witsel,Yuri Zhirkov,Benfica,Ederson,Ljubomir Fejsa,Andreas Samaris,Nicolás Gaitán,Jonas,Kostas Mitroglou,Victor Lindelöf,Eliseu,Pizzi,Nélson Semedo,Renato Sanches,Round of 16,1,2
108,Manchester City,Joe Hart,Vincent Kompany,Pablo Zabaleta,Fernando,Sergio Agüero,Jesús Navas,David Silva,Gaël Clichy,Fernandinho,Nicolás Otamendi,Yaya Touré,Dynamo Kyiv,Oleksandr Shovkovskiy,Miguel Veloso,Vitorino Antunes,Aleksandar Dragović,Andriy Yarmolenko,Denys Harmash,Oleh Husyev,Domagoj Vida,Vitaliy Buyalskyi,Yevhen Khacheridi,Łukasz Teodorczyk,Round of 16,0,0
109,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Augusto Fernández,Gabi,Juanfran,José María Giménez,PSV Eindhoven,Jeroen Zoet,Nicolas Isimat-Mirin,Héctor Moreno,Santiago Arias,Jeffrey Bruma,Davy Pröpper,Luuk de Jong,Jetro Willems,Andrés Guardado,Jürgen Locadia,Marco van Ginkel,Round of 16,(8) 0,0 (7)
110,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,Jérémy Mathieu,Arsenal,David Ospina,Gabriel Paulista,Laurent Koscielny,Alexis Sánchez,Mesut Özil,Alex Iwobi,Nacho Monreal,Mathieu Flamini,Danny Welbeck,Héctor Bellerín,Mohamed Elneny,Round of 16,3,1
111,Bayern Munich,Manuel Neuer,Medhi Benatia,Franck Ribéry,Robert Lewandowski,Douglas Costa,Xabi Alonso,Philipp Lahm,Arturo Vidal,Thomas Müller,David Alaba,Joshua Kimmich,Juventus,Gianluigi Buffon,Sami Khedira,Álvaro Morata,Paul Pogba,Hernanes,Alex Sandro,Andrea Barzagli,Juan Cuadrado,Leonardo Bonucci,Stephan Lichtsteiner,Patrice Evra,Round of 16,4,2
112,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Fernando Torres,Yannick Carrasco,Gabi,Lucas Hernández,Juanfran,Quarter-finals,2,1
113,Bayern Munich,Manuel Neuer,Thiago Alcántara,Franck Ribéry,Robert Lewandowski,Douglas Costa,Juan Bernat,Philipp Lahm,Arturo Vidal,Thomas Müller,David Alaba,Joshua Kimmich,Benfica,Ederson,Ljubomir Fejsa,Nicolás Gaitán,Jonas,Kostas Mitroglou,Victor Lindelöf,Eliseu,Pizzi,Jardel,André Almeida,Renato Sanches,Quarter-finals,1,0
114,Wolfsburg,Diego Benaglio,Vieirinha,Julian Draxler,Bruno Henrique,André Schürrle,Dante,Luiz Gustavo,Josuha Guilavogui,Naldo,Maximilian Arnold,Ricardo Rodríguez,Real Madrid,Keylor Navas,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Gareth Bale,Marcelo,Casemiro,Luka Modrić,Danilo,Quarter-finals,2,0
115,Paris S-G,Kevin Trapp,Thiago Silva,Thiago Motta,Edinson Cavani,Zlatan Ibrahimović,Ángel Di María,Blaise Matuidi,Maxwell,Serge Aurier,Adrien Rabiot,David Luiz,Manchester City,Joe Hart,Bacary Sagna,Fernando,Sergio Agüero,Jesús Navas,Kevin De Bruyne,Eliaquim Mangala,David Silva,Gaël Clichy,Fernandinho,Nicolás Otamendi,Quarter-finals,2,2
116,Manchester City,Joe Hart,Bacary Sagna,Fernando,Sergio Agüero,Jesús Navas,Kevin De Bruyne,Eliaquim Mangala,David Silva,Gaël Clichy,Fernandinho,Nicolás Otamendi,Paris S-G,Kevin Trapp,Thiago Silva,Marquinhos,Thiago Motta,Edinson Cavani,Zlatan Ibrahimović,Ángel Di María,Maxwell,Serge Aurier,Gregory van der Wiel,Adrien Rabiot,Quarter-finals,1,0
117,Real Madrid,Keylor Navas,Dani Carvajal,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Gareth Bale,Marcelo,Casemiro,Luka Modrić,Wolfsburg,Diego Benaglio,Vieirinha,Julian Draxler,Bruno Henrique,André Schürrle,Dante,Luiz Gustavo,Josuha Guilavogui,Naldo,Maximilian Arnold,Ricardo Rodríguez,Quarter-finals,3,0
118,Benfica,Ederson,Ljubomir Fejsa,Raúl Jiménez,Victor Lindelöf,Eduardo Salvio,Eliseu,Pizzi,Jardel,André Almeida,Mehdi Carcela,Renato Sanches,Bayern Munich,Manuel Neuer,Thiago Alcántara,Franck Ribéry,Javi Martínez,Douglas Costa,Xabi Alonso,Philipp Lahm,Arturo Vidal,Thomas Müller,David Alaba,Joshua Kimmich,Quarter-finals,2,2
119,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Augusto Fernández,Gabi,Lucas Hernández,Juanfran,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,Quarter-finals,2,0
120,Manchester City,Joe Hart,Bacary Sagna,Vincent Kompany,Fernando,Sergio Agüero,Jesús Navas,Kevin De Bruyne,David Silva,Gaël Clichy,Fernandinho,Nicolás Otamendi,Real Madrid,Keylor Navas,Dani Carvajal,Pepe,Sergio Ramos,Toni Kroos,Karim Benzema,Gareth Bale,Marcelo,Casemiro,Lucas Vázquez,Luka Modrić,Semi-finals,0,0
121,Atlético Madrid,Jan Oblak,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Fernando Torres,Augusto Fernández,Gabi,Stefan Savić,Juanfran,José María Giménez,Bayern Munich,Manuel Neuer,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Douglas Costa,Xabi Alonso,Juan Bernat,Philipp Lahm,Arturo Vidal,David Alaba,Kingsley Coman,Semi-finals,1,0
